class_0_acc,class_1_acc,class_2_acc,class_3_acc,class_4_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_loss_epoch,val_acc,val_loss
,,,,,0,2,,,,,0.239130437374115,1.6040979623794556
,,,,,0,2,,,0.22436751425266266,1.613983154296875,,
,,,,,1,5,,,,,0.239130437374115,1.597619891166687
,,,,,1,5,,,0.3215712308883667,1.5064935684204102,,
,,,,,2,8,,,,,0.3105590045452118,1.5790833234786987
,,,,,2,8,,,0.35019972920417786,1.460111141204834,,
,,,,,3,11,,,,,0.3819875717163086,1.5429019927978516
,,,,,3,11,,,0.41145139932632446,1.4225800037384033,,
,,,,,4,14,,,,,0.42236024141311646,1.5042641162872314
,,,,,4,14,,,0.41145139932632446,1.3865567445755005,,
,,,,,5,17,,,,,0.4285714328289032,1.4703330993652344
,,,,,5,17,,,0.4127829670906067,1.3658634424209595,,
,,,,,6,20,,,,,0.41304346919059753,1.4507837295532227
,,,,,6,20,,,0.41944074630737305,1.3429845571517944,,
,,,,,7,23,,,,,0.4285714328289032,1.432611107826233
,,,,,7,23,,,0.43209055066108704,1.3195631504058838,,
,,,,,8,26,,,,,0.44720497727394104,1.4157509803771973
,,,,,8,26,,,0.45073235034942627,1.3007436990737915,,
,,,,,9,29,,,,,0.4378882050514221,1.397407054901123
,,,,,9,29,,,0.4354194402694702,1.2878844738006592,,
,,,,,10,32,,,,,0.4503105580806732,1.385322093963623
,,,,,10,32,,,0.4300931990146637,1.2790344953536987,,
,,,,,11,35,,,,,0.48447203636169434,1.370803713798523
,,,,,11,35,,,0.45805591344833374,1.2582406997680664,,
,,,,,12,38,,,,,0.4906832277774811,1.3579833507537842
,,,,,12,38,,,0.46338215470314026,1.247156023979187,,
,,,,,13,41,,,,,0.4440993666648865,1.3555452823638916
,,,,,13,41,,,0.46671104431152344,1.2354693412780762,,
,,,,,14,44,,,,,0.46894410252571106,1.3443262577056885
,,,,,14,44,,,0.47669774293899536,1.2242779731750488,,
,,,,,15,47,,,,,0.4627329111099243,1.3335169553756714
,,,,,15,47,,,0.47669774293899536,1.2160937786102295,,
,,,,,16,50,,,,,0.4658385217189789,1.35215163230896
,,,,,16,50,,,0.4700399339199066,1.2258427143096924,,
,,,,,17,53,,,,,0.4906832277774811,1.3361376523971558
,,,,,17,53,,,0.4966711103916168,1.1999318599700928,,
,,,,,18,56,,,,,0.47204968333244324,1.3164116144180298
,,,,,18,56,,,0.46671104431152344,1.2057245969772339,,
