class_0_acc,class_1_acc,class_2_acc,class_3_acc,class_4_acc,class_5_acc,class_6_acc,class_7_acc,class_8_acc,class_9_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_loss_epoch,val_acc,val_loss
,,,,,,,,,,0,3,,,,,0.17031630873680115,2.311093330383301
,,,,,,,,,,0,3,,,0.1503642052412033,2.2511539459228516,,
,,,,,,,,,,1,7,,,,,0.20437955856323242,2.2676968574523926
,,,,,,,,,,1,7,,,0.2497398555278778,2.0958216190338135,,
,,,,,,,,,,2,11,,,,,0.2092457413673401,2.1686222553253174
,,,,,,,,,,2,11,,,0.2882414162158966,2.012362480163574,,
,,,,,,,,,,3,15,,,,,0.29197078943252563,2.0298218727111816
,,,,,,,,,,3,15,,,0.29604578018188477,1.9384565353393555,,
,,,,,,,,,,4,19,,,,,0.30170315504074097,1.920485019683838
,,,,,,,,,,4,19,,,0.30593132972717285,1.8765252828598022,,
,,,,,,,,,,5,23,,,,,0.3260340690612793,1.8401585817337036
,,,,,,,,,,5,23,,,0.3470343351364136,1.8252393007278442,,
,,,,,,,,,,6,27,,,,,0.3333333432674408,1.7626419067382812
,,,,,,,,,,6,27,,,0.3303850293159485,1.7873610258102417,,
,,,,,,,,,,7,31,,,,,0.3479318618774414,1.7232038974761963
,,,,,,,,,,7,31,,,0.36316338181495667,1.7335619926452637,,
,,,,,,,,,,8,35,,,,,0.38686132431030273,1.6615105867385864
,,,,,,,,,,8,35,,,0.37304890155792236,1.6955724954605103,,
,,,,,,,,,,9,39,,,,,0.3965936601161957,1.6187776327133179
,,,,,,,,,,9,39,,,0.3714880347251892,1.6522374153137207,,
,,,,,,,,,,10,43,,,,,0.38929441571235657,1.5995173454284668
,,,,,,,,,,10,43,,,0.38241416215896606,1.621004343032837,,
,,,,,,,,,,11,47,,,,,0.38199514150619507,1.5612189769744873
,,,,,,,,,,11,47,,,0.3782518208026886,1.5930724143981934,,
,,,,,,,,,,12,51,,,,,0.37956205010414124,1.5424655675888062
,,,,,,,,,,12,51,,,0.37981268763542175,1.5587352514266968,,
