class_0_acc,class_1_acc,class_2_acc,class_3_acc,class_4_acc,class_5_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
,,,,,,15,15,,,0.3874172270298004,,1.6616424322128296,,,
,,,,,,16,16,,,,0.239130437374115,,1.7091259956359863,,
,,,,,,16,16,,,,,,,0.390625,1.5256166458129883
,,,,,,16,16,,,0.3973509967327118,,1.6459364891052246,,,
,,,,,,17,17,,,,0.28260868787765503,,1.7351105213165283,,
,,,,,,17,17,,,,,,,0.390625,1.525313377380371
,,,,,,17,17,,,0.4039735198020935,,1.635136365890503,,,
,,,,,,18,18,,,,0.41304346919059753,,1.5925748348236084,,
,,,,,,18,18,,,,,,,0.375,1.5153465270996094
,,,,,,18,18,,,0.4039735198020935,,1.6222895383834839,,,
,,,,,,19,19,,,,0.45652174949645996,,1.5436079502105713,,
,,,,,,19,19,,,,,,,0.40625,1.5458965301513672
,,,,,,19,19,,,0.40728476643562317,,1.6090914011001587,,,
,,,,,,20,20,,,,0.41304346919059753,,1.6038455963134766,,
,,,,,,20,20,,,,,,,0.4375,1.5854454040527344
,,,,,,20,20,,,0.42384105920791626,,1.591385006904602,,,
,,,,,,21,21,,,,0.43478259444236755,,1.6029882431030273,,
,,,,,,21,21,,,,,,,0.40625,1.5959663391113281
,,,,,,21,21,,,0.43377482891082764,,1.5773751735687256,,,
,,,,,,22,22,,,,0.47826087474823,,1.532691478729248,,
,,,,,,22,22,,,,,,,0.390625,1.6091156005859375
,,,,,,22,22,,,0.43377482891082764,,1.5524487495422363,,,
,,,,,,23,23,,,,0.3913043439388275,,1.544163465499878,,
,,,,,,23,23,,,,,,,0.4375,1.5901718139648438
,,,,,,23,23,,,0.430463582277298,,1.5401942729949951,,,
,,,,,,24,24,,,,0.45652174949645996,,1.5777838230133057,,
,,,,,,24,24,,,,,,,0.453125,1.5647239685058594
,,,,,,24,24,,,0.46357616782188416,,1.5205546617507935,,,
,,,,,,25,25,,,,0.47826087474823,,1.505772352218628,,
,,,,,,25,25,,,,,,,0.453125,1.5552082061767578
,,,,,,25,25,,,0.4503311216831207,,1.4972472190856934,,,
,,,,,,26,26,,,,0.43478259444236755,,1.4937573671340942,,
,,,,,,26,26,,,,,,,0.4375,1.4862022399902344
,,,,,,26,26,,,0.48013246059417725,,1.4748611450195312,,,
,,,,,,27,27,,,,0.5,,1.4162869453430176,,
,,,,,,27,27,,,,,,,0.40625,1.4857282638549805
,,,,,,27,27,,,0.4768211841583252,,1.449317216873169,,,
,,,,,,28,28,,,,0.41304346919059753,,1.5354852676391602,,
,,,,,,28,28,,,,,,,0.375,1.6072344779968262
,,,,,,28,28,,,0.5,,1.4335551261901855,,,
,,,,,,29,29,,,,0.54347825050354,,1.3564211130142212,,
,,,,,,29,29,,,,,,,0.40625,1.464280605316162
,,,,,,29,29,,,0.503311276435852,,1.4107061624526978,,,
,,,,,,30,30,,,,0.52173912525177,,1.4077998399734497,,
,,,,,,30,30,,,,,,,0.46875,1.4519543647766113
,,,,,,30,30,,,0.5231788158416748,,1.3818786144256592,,,
,,,,,,31,31,,,,0.5,,1.3729496002197266,,
,,,,,,31,31,,,,,,,0.40625,1.478349208831787
,,,,,,31,31,,,0.5298013091087341,,1.3660846948623657,,,
,,,,,,32,32,,,,0.5869565010070801,,1.271868348121643,,
,,,,,,32,32,,,,,,,0.390625,1.5295331478118896
,,,,,,32,32,,,0.5099337697029114,,1.3378968238830566,,,
,,,,,,33,33,,,,0.5869565010070801,,1.2815284729003906,,
,,,,,,33,33,,,,,,,0.390625,1.4948973655700684
,,,,,,33,33,,,0.5165562629699707,,1.3107690811157227,,,
,,,,,,34,34,,,,0.6521739363670349,,1.1851893663406372,,
,,,,,,34,34,,,,,,,0.421875,1.401888370513916
,,,,,,34,34,,,0.5264900922775269,,1.3003504276275635,,,
,,,,,,35,35,,,,0.43478259444236755,,1.3399754762649536,,
,,,,,,35,35,,,,,,,0.484375,1.4009312391281128
,,,,,,35,35,,,0.5430463552474976,,1.2769793272018433,,,
,,,,,,36,36,,,,0.54347825050354,,1.280435562133789,,
,,,,,,36,36,,,,,,,0.390625,1.556729793548584
,,,,,,36,36,,,0.5761589407920837,,1.2674046754837036,,,
,,,,,,37,37,,,,0.47826087474823,,1.2180922031402588,,
,,,,,,37,37,,,,,,,0.375,1.4862372875213623
,,,,,,37,37,,,0.556291401386261,,1.246990442276001,,,
,,,,,,38,38,,,,0.54347825050354,,1.2315950393676758,,
,,,,,,38,38,,,,,,,0.484375,1.3617281913757324
,,,,,,38,38,,,0.6026490330696106,,1.2164185047149658,,,
,,,,,,39,39,,,,0.6521739363670349,,1.1797202825546265,,
,,,,,,39,39,,,,,,,0.5,1.3775463104248047
,,,,,,39,39,,,0.5794702172279358,,1.1968027353286743,,,
,,,,,,40,40,,,,0.5869565010070801,,1.153433918952942,,
,,,,,,40,40,,,,,,,0.4375,1.4223432540893555
,,,,,,40,40,,,0.5993377566337585,,1.1789648532867432,,,
,,,,,,41,41,,,,0.54347825050354,,1.2845721244812012,,
,,,,,,41,41,,,,,,,0.421875,1.4255740642547607
,,,,,,41,41,,,0.6026490330696106,,1.1596095561981201,,,
,,,,,,42,42,,,,0.6521739363670349,,1.097054123878479,,
,,,,,,42,42,,,,,,,0.421875,1.4158811569213867
,,,,,,42,42,,,0.6192052960395813,,1.1205744743347168,,,
,,,,,,43,43,,,,0.5869565010070801,,1.1332815885543823,,
,,,,,,43,43,,,,,,,0.40625,1.6386651992797852
,,,,,,43,43,,,0.6192052960395813,,1.1090896129608154,,,
,,,,,,44,44,,,,0.6086956262588501,,1.1484602689743042,,
,,,,,,44,44,,,,,,,0.40625,1.7674689292907715
,,,,,,44,44,,,0.6291390657424927,,1.081650733947754,,,
,,,,,,45,45,,,,0.695652186870575,,1.0388060808181763,,
,,,,,,45,45,,,,,,,0.453125,1.5891027450561523
,,,,,,45,45,,,0.6357616186141968,,1.0604579448699951,,,
,,,,,,46,46,,,,0.5652173757553101,,1.0844706296920776,,
,,,,,,46,46,,,,,,,0.453125,1.5135083198547363
,,,,,,46,46,,,0.6423841118812561,,1.0409210920333862,,,
,,,,,,47,47,,,,0.6086956262588501,,1.0093761682510376,,
,,,,,,47,47,,,,,,,0.46875,1.4554829597473145
,,,,,,47,47,,,0.6490066051483154,,1.0144755840301514,,,
,,,,,,48,48,,,,0.6086956262588501,,0.9533983469009399,,
,,,,,,48,48,,,,,,,0.5,1.411020278930664
,,,,,,48,48,,,0.6423841118812561,,0.9968934655189514,,,
,,,,,,49,49,,,,0.5652173757553101,,0.9851720929145813,,
,,,,,,49,49,,,,,,,0.40625,1.6162538528442383
,,,,,,49,49,,,0.6490066051483154,,0.9549142122268677,,,
,,,,,,50,50,,,,0.6304348111152649,,1.0104318857192993,,
,,,,,,50,50,,,,,,,0.46875,1.52601957321167
,,,,,,50,50,,,0.6721854209899902,,0.9423989057540894,,,
,,,,,,51,51,,,,0.6521739363670349,,0.9548963308334351,,
,,,,,,51,51,,,,,,,0.5,1.419966697692871
,,,,,,51,51,,,0.6821191906929016,,0.9317511916160583,,,
,,,,,,52,52,,,,0.782608687877655,,0.783431351184845,,
,,,,,,52,52,,,,,,,0.5,1.3886570930480957
,,,,,,52,52,,,0.6887417435646057,,0.889556884765625,,,
,,,,,,53,53,,,,0.739130437374115,,0.8515482544898987,,
,,,,,,53,53,,,,,,,0.421875,1.481170415878296
,,,,,,53,53,,,0.6821191906929016,,0.8616802096366882,,,
,,,,,,54,54,,,,0.8695651888847351,,0.7370961308479309,,
,,,,,,54,54,,,,,,,0.40625,1.4894465208053589
,,,,,,54,54,,,0.6854304671287537,,0.846904456615448,,,
,,,,,,55,55,,,,0.6086956262588501,,0.9796440005302429,,
,,,,,,55,55,,,,,,,0.4375,1.4536592960357666
,,,,,,55,55,,,0.7052980065345764,,0.814418613910675,,,
,,,,,,56,56,,,,0.5652173757553101,,0.9494653344154358,,
,,,,,,56,56,,,,,,,0.484375,1.4077776670455933
,,,,,,56,56,,,0.6986755132675171,,0.80483078956604,,,
,,,,,,57,57,,,,0.804347813129425,,0.7390318512916565,,
,,,,,,57,57,,,,,,,0.421875,1.8630682229995728
,,,,,,57,57,,,0.7086092829704285,,0.78855299949646,,,
,,,,,,58,58,,,,0.739130437374115,,0.7488574385643005,,
,,,,,,58,58,,,,,,,0.5,1.4183995723724365
,,,,,,58,58,,,0.7417218685150146,,0.7641448974609375,,,
,,,,,,59,59,,,,0.804347813129425,,0.7109624147415161,,
,,,,,,59,59,,,,,,,0.578125,1.309553623199463
,,,,,,59,59,,,0.7384105920791626,,0.7272294163703918,,,
,,,,,,60,60,,,,0.6304348111152649,,0.9589860439300537,,
,,,,,,60,60,,,,,,,0.5625,1.2845354080200195
,,,,,,60,60,,,0.7284768223762512,,0.7456009984016418,,,
,,,,,,61,61,,,,0.6739130616188049,,0.8959812521934509,,
,,,,,,61,61,,,,,,,0.453125,1.558434009552002
,,,,,,61,61,,,0.7582781314849854,,0.7169414162635803,,,
,,,,,,62,62,,,,0.5,,1.0263160467147827,,
,,,,,,62,62,,,,,,,0.40625,1.8403931856155396
,,,,,,62,62,,,0.7582781314849854,,0.717719554901123,,,
,,,,,,63,63,,,,0.6521739363670349,,0.8009824752807617,,
,,,,,,63,63,,,,,,,0.484375,1.471466302871704
,,,,,,63,63,,,0.7649006843566895,,0.6999258995056152,,,
,,,,,,64,64,,,,0.8695651888847351,,0.5965563058853149,,
,,,,,,64,64,,,,,,,0.4375,1.5386619567871094
,,,,,,64,64,,,0.7682119011878967,,0.6477769017219543,,,
,,,,,,65,65,,,,0.717391312122345,,0.6816849708557129,,
,,,,,,65,65,,,,,,,0.40625,1.834105372428894
,,,,,,65,65,,,0.7748344540596008,,0.6443476676940918,,,
,,,,,,66,66,,,,0.6304348111152649,,0.9204853177070618,,
,,,,,,66,66,,,,,,,0.359375,2.3161659240722656
,,,,,,66,66,,,0.7880794405937195,,0.6618025898933411,,,
,,,,,,67,67,,,,0.8260869383811951,,0.6124903559684753,,
,,,,,,67,67,,,,,,,0.40625,2.0571670532226562
,,,,,,67,67,,,0.8178808093070984,,0.6064580082893372,,,
,,,,,,68,68,,,,0.804347813129425,,0.6457681059837341,,
,,,,,,68,68,,,,,,,0.46875,1.5998892784118652
,,,,,,68,68,,,0.8145695328712463,,0.5995419025421143,,,
,,,,,,69,69,,,,0.8695651888847351,,0.5525578260421753,,
,,,,,,69,69,,,,,,,0.5,1.4093801975250244
,,,,,,69,69,,,0.8178808093070984,,0.5883923172950745,,,
,,,,,,70,70,,,,0.8478260636329651,,0.5188763737678528,,
,,,,,,70,70,,,,,,,0.515625,1.6932880878448486
,,,,,,70,70,,,0.8278145790100098,,0.57399982213974,,,
,,,,,,71,71,,,,0.8478260636329651,,0.5834481716156006,,
,,,,,,71,71,,,,,,,0.515625,1.4823001623153687
,,,,,,71,71,,,0.8410596251487732,,0.5695488452911377,,,
,,,,,,72,72,,,,0.8695651888847351,,0.5374298095703125,,
,,,,,,72,72,,,,,,,0.5,1.3119933605194092
,,,,,,72,72,,,0.8642383813858032,,0.5426040291786194,,,
,,,,,,73,73,,,,0.8478260636329651,,0.500683605670929,,
,,,,,,73,73,,,,,,,0.5,1.2983882427215576
,,,,,,73,73,,,0.8443708419799805,,0.5320237278938293,,,
,,,,,,74,74,,,,0.8913043737411499,,0.4851648807525635,,
,,,,,,74,74,,,,,,,0.46875,1.788710594177246
,,,,,,74,74,,,0.8741722106933594,,0.5206751227378845,,,
,,,,,,75,75,,,,0.8913043737411499,,0.5611531138420105,,
,,,,,,75,75,,,,,,,0.453125,2.9303150177001953
,,,,,,75,75,,,0.8774834275245667,,0.4962197542190552,,,
,,,,,,76,76,,,,0.782608687877655,,0.5294710397720337,,
,,,,,,76,76,,,,,,,0.5,2.0467352867126465
,,,,,,76,76,,,0.860927164554596,,0.4844503700733185,,,
,,,,,,77,77,,,,0.8913043737411499,,0.45477810502052307,,
,,,,,,77,77,,,,,,,0.5625,1.3234007358551025
,,,,,,77,77,,,0.8675496578216553,,0.47693511843681335,,,
,,,,,,78,78,,,,0.8478260636329651,,0.5257998704910278,,
,,,,,,78,78,,,,,,,0.53125,1.4743800163269043
,,,,,,78,78,,,0.8708609342575073,,0.4567253589630127,,,
,,,,,,79,79,,,,0.804347813129425,,0.515967845916748,,
,,,,,,79,79,,,,,,,0.5,1.467203974723816
,,,,,,79,79,,,0.8576158881187439,,0.4681587517261505,,,
,,,,,,80,80,,,,0.8260869383811951,,0.5251409411430359,,
,,,,,,80,80,,,,,,,0.5625,1.4916162490844727
,,,,,,80,80,,,0.8675496578216553,,0.4369121193885803,,,
,,,,,,81,81,,,,0.804347813129425,,0.4919583201408386,,
,,,,,,81,81,,,,,,,0.5,1.6528968811035156
,,,,,,81,81,,,0.8741722106933594,,0.41819965839385986,,,
,,,,,,82,82,,,,0.9347826242446899,,0.37140557169914246,,
,,,,,,82,82,,,,,,,0.53125,1.4992952346801758
,,,,,,82,82,,,0.8741722106933594,,0.4210681915283203,,,
,,,,,,83,83,,,,0.8478260636329651,,0.4626578390598297,,
,,,,,,83,83,,,,,,,0.453125,1.6274274587631226
,,,,,,83,83,,,0.8807947039604187,,0.3902879059314728,,,
,,,,,,84,84,,,,0.9130434989929199,,0.45190200209617615,,
,,,,,,84,84,,,,,,,0.4375,1.5800848007202148
,,,,,,84,84,,,0.8940397500991821,,0.3869442939758301,,,
,,,,,,85,85,,,,0.9347826242446899,,0.3818734288215637,,
,,,,,,85,85,,,,,,,0.46875,1.480478048324585
,,,,,,85,85,,,0.8774834275245667,,0.3886741101741791,,,
,,,,,,86,86,,,,0.8478260636329651,,0.4270355701446533,,
,,,,,,86,86,,,,,,,0.546875,1.458096981048584
,,,,,,86,86,,,0.8907284736633301,,0.3509635031223297,,,
,,,,,,87,87,,,,0.8695651888847351,,0.3900397717952728,,
,,,,,,87,87,,,,,,,0.53125,1.5602092742919922
,,,,,,87,87,,,0.8907284736633301,,0.3440769612789154,,,
,,,,,,88,88,,,,0.9130434989929199,,0.41203010082244873,,
,,,,,,88,88,,,,,,,0.515625,1.5314738750457764
,,,,,,88,88,,,0.8940397500991821,,0.34559741616249084,,,
,,,,,,89,89,,,,0.8695651888847351,,0.38330793380737305,,
,,,,,,89,89,,,,,,,0.625,1.3791594505310059
,,,,,,89,89,,,0.8940397500991821,,0.342597633600235,,,
,,,,,,90,90,,,,0.8913043737411499,,0.3150502145290375,,
,,,,,,90,90,,,,,,,0.609375,1.4542086124420166
,,,,,,90,90,,,0.9039735198020935,,0.2974531650543213,,,
,,,,,,91,91,,,,0.9347826242446899,,0.2759162187576294,,
,,,,,,91,91,,,,,,,0.625,1.3286128044128418
,,,,,,91,91,,,0.9006622433662415,,0.30408579111099243,,,
,,,,,,92,92,,,,0.9130434989929199,,0.2783575654029846,,
,,,,,,92,92,,,,,,,0.578125,1.71358060836792
,,,,,,92,92,,,0.9205297827720642,,0.2800590991973877,,,
,,,,,,93,93,,,,0.9130434989929199,,0.28376826643943787,,
,,,,,,93,93,,,,,,,0.484375,1.9945428371429443
,,,,,,93,93,,,0.9238410592079163,,0.2753211557865143,,,
,,,,,,94,94,,,,0.9347826242446899,,0.23951394855976105,,
,,,,,,94,94,,,,,,,0.5625,1.483615517616272
,,,,,,94,94,,,0.9370861053466797,,0.24217626452445984,,,
,,,,,,95,95,,,,0.95652174949646,,0.16343435645103455,,
,,,,,,95,95,,,,,,,0.5625,1.3564931154251099
,,,,,,95,95,,,0.9536423683166504,,0.2263515293598175,,,
,,,,,,96,96,,,,0.9347826242446899,,0.25733035802841187,,
,,,,,,96,96,,,,,,,0.609375,1.5245206356048584
,,,,,,96,96,,,0.943708598613739,,0.22570982575416565,,,
,,,,,,97,97,,,,1.0,,0.2309737503528595,,
,,,,,,97,97,,,,,,,0.546875,1.516714334487915
,,,,,,97,97,,,0.9470198750495911,,0.23677821457386017,,,
,,,,,,98,98,,,,0.9347826242446899,,0.29352617263793945,,
,,,,,,98,98,,,,,,,0.5625,1.5289852619171143
,,,,,,98,98,,,0.9602649211883545,,0.21167327463626862,,,
,,,,,,99,99,,,,0.97826087474823,,0.14510439336299896,,
,,,,,,99,99,,,,,,,0.546875,1.5996553897857666
,,,,,,99,99,,,0.9701986908912659,,0.19548140466213226,,,
,,,,,,100,100,,,,0.95652174949646,,0.21542279422283173,,
,,,,,,100,100,,,,,,,0.578125,1.503899335861206
,,,,,,100,100,,,0.9768211841583252,,0.19263909757137299,,,
,,,,,,101,101,,,,1.0,,0.1803194284439087,,
,,,,,,101,101,,,,,,,0.546875,1.511306643486023
,,,,,,101,101,,,0.9900662302970886,,0.1785420924425125,,,
,,,,,,102,102,,,,1.0,,0.15520316362380981,,
,,,,,,102,102,,,,,,,0.59375,1.482142686843872
,,,,,,102,102,,,0.9867549538612366,,0.1779339760541916,,,
,,,,,,103,103,,,,1.0,,0.13740645349025726,,
,,,,,,103,103,,,,,,,0.53125,1.6367378234863281
,,,,,,103,103,,,0.996688723564148,,0.1507658064365387,,,
,,,,,,104,104,,,,1.0,,0.16166609525680542,,
,,,,,,104,104,,,,,,,0.46875,2.8875136375427246
,,,,,,104,104,,,0.9933775067329407,,0.1501714289188385,,,
,,,,,,105,105,,,,0.97826087474823,,0.19038042426109314,,
,,,,,,105,105,,,,,,,0.453125,2.3822407722473145
,,,,,,105,105,,,0.9867549538612366,,0.14020152390003204,,,
,,,,,,106,106,,,,0.95652174949646,,0.17491991817951202,,
,,,,,,106,106,,,,,,,0.65625,1.3078569173812866
,,,,,,106,106,,,0.9867549538612366,,0.15017181634902954,,,
,,,,,,107,107,,,,0.97826087474823,,0.12697945535182953,,
,,,,,,107,107,,,,,,,0.671875,1.3624763488769531
,,,,,,107,107,,,0.996688723564148,,0.1187165379524231,,,
,,,,,,108,108,,,,0.9347826242446899,,0.20164604485034943,,
,,,,,,108,108,,,,,,,0.6875,1.219167947769165
,,,,,,108,108,,,0.9801324605941772,,0.1415296047925949,,,
,,,,,,109,109,,,,1.0,,0.11405052244663239,,
,,,,,,109,109,,,,,,,0.515625,1.811806559562683
,,,,,,109,109,,,0.9867549538612366,,0.11825178563594818,,,
,,,,,,110,110,,,,0.95652174949646,,0.18457235395908356,,
,,,,,,110,110,,,,,,,0.46875,2.944077730178833
,,,,,,110,110,,,0.9900662302970886,,0.11578932404518127,,,
,,,,,,111,111,,,,0.97826087474823,,0.15074190497398376,,
,,,,,,111,111,,,,,,,0.515625,2.274596929550171
,,,,,,111,111,,,0.9834437370300293,,0.12235000729560852,,,
,,,,,,112,112,,,,1.0,,0.12557899951934814,,
,,,,,,112,112,,,,,,,0.640625,1.3945302963256836
,,,,,,112,112,,,0.9801324605941772,,0.12579971551895142,,,
,,,,,,113,113,,,,1.0,,0.08181148767471313,,
,,,,,,113,113,,,,,,,0.578125,1.6980173587799072
,,,,,,113,113,,,0.9933775067329407,,0.10392098128795624,,,
,,,,,,114,114,,,,1.0,,0.06951548159122467,,
,,,,,,114,114,,,,,,,0.5,1.9699206352233887
,,,,,,114,114,,,0.9867549538612366,,0.10141173750162125,,,
,,,,,,115,115,,,,1.0,,0.09086838364601135,,
,,,,,,115,115,,,,,,,0.59375,1.6338527202606201
,,,,,,115,115,,,0.9933775067329407,,0.09132188558578491,,,
,,,,,,116,116,,,,0.9347826242446899,,0.1743786334991455,,
,,,,,,116,116,,,,,,,0.546875,1.7799608707427979
,,,,,,116,116,,,0.9900662302970886,,0.089304119348526,,,
,,,,,,117,117,,,,1.0,,0.08325134217739105,,
,,,,,,117,117,,,,,,,0.453125,3.0294299125671387
,,,,,,117,117,,,0.996688723564148,,0.07058682292699814,,,
,,,,,,118,118,,,,1.0,,0.0409613661468029,,
,,,,,,118,118,,,,,,,0.421875,3.130687713623047
,,,,,,118,118,,,0.9900662302970886,,0.07525832206010818,,,
,,,,,,119,119,,,,0.97826087474823,,0.10864295810461044,,
,,,,,,119,119,,,,,,,0.453125,2.5630595684051514
,,,,,,119,119,,,0.9867549538612366,,0.08697199821472168,,,
,,,,,,120,120,,,,1.0,,0.05663968622684479,,
,,,,,,120,120,,,,,,,0.421875,2.212416887283325
,,,,,,120,120,,,0.996688723564148,,0.06883328408002853,,,
,,,,,,121,121,,,,1.0,,0.05965375900268555,,
,,,,,,121,121,,,,,,,0.484375,1.6523511409759521
,,,,,,121,121,,,1.0,,0.07614900171756744,,,
,,,,,,122,122,,,,0.97826087474823,,0.09301835298538208,,
,,,,,,122,122,,,,,,,0.71875,1.3238877058029175
,,,,,,122,122,,,0.9933775067329407,,0.07190681248903275,,,
,,,,,,123,123,,,,0.95652174949646,,0.12187016755342484,,
,,,,,,123,123,,,,,,,0.640625,1.4860354661941528
,,,,,,123,123,,,0.9900662302970886,,0.07403682917356491,,,
,,,,,,124,124,,,,1.0,,0.05265117064118385,,
,,,,,,124,124,,,,,,,0.5625,1.6901494264602661
,,,,,,124,124,,,1.0,,0.05589338019490242,,,
,,,,,,125,125,,,,0.97826087474823,,0.08906670659780502,,
,,,,,,125,125,,,,,,,0.640625,1.460132360458374
,,,,,,125,125,,,0.9900662302970886,,0.06970977038145065,,,
,,,,,,126,126,,,,1.0,,0.041399996727705,,
,,,,,,126,126,,,,,,,0.65625,1.4835917949676514
,,,,,,126,126,,,0.996688723564148,,0.048472173511981964,,,
,,,,,,127,127,,,,1.0,,0.05617859587073326,,
,,,,,,127,127,,,,,,,0.59375,1.5115432739257812
,,,,,,127,127,,,1.0,,0.05234161764383316,,,
,,,,,,128,128,,,,1.0,,0.03831235319375992,,
,,,,,,128,128,,,,,,,0.671875,1.2967103719711304
,,,,,,128,128,,,0.9933775067329407,,0.057895950973033905,,,
,,,,,,129,129,,,,1.0,,0.03576821833848953,,
,,,,,,129,129,,,,,,,0.578125,1.678431510925293
,,,,,,129,129,,,1.0,,0.04128773882985115,,,
,,,,,,130,130,,,,0.97826087474823,,0.1101655513048172,,
,,,,,,130,130,,,,,,,0.515625,2.72208833694458
,,,,,,130,130,,,0.9933775067329407,,0.05838202312588692,,,
,,,,,,131,131,,,,1.0,,0.03876413404941559,,
,,,,,,131,131,,,,,,,0.515625,2.0770163536071777
,,,,,,131,131,,,0.9933775067329407,,0.04542739316821098,,,
,,,,,,132,132,,,,1.0,,0.03247426450252533,,
,,,,,,132,132,,,,,,,0.59375,1.625654697418213
,,,,,,132,132,,,0.9867549538612366,,0.06153477355837822,,,
,,,,,,133,133,,,,1.0,,0.05465541034936905,,
,,,,,,133,133,,,,,,,0.53125,2.0489912033081055
,,,,,,133,133,,,1.0,,0.03542220965027809,,,
,,,,,,134,134,,,,1.0,,0.03998083993792534,,
,,,,,,134,134,,,,,,,0.53125,2.1643359661102295
,,,,,,134,134,,,0.996688723564148,,0.047096166759729385,,,
,,,,,,135,135,,,,1.0,,0.03891696408390999,,
,,,,,,135,135,,,,,,,0.640625,1.877702236175537
,,,,,,135,135,,,0.9933775067329407,,0.048109542578458786,,,
,,,,,,136,136,,,,1.0,,0.09337695688009262,,
,,,,,,136,136,,,,,,,0.609375,1.6737463474273682
,,,,,,136,136,,,0.9900662302970886,,0.06447380781173706,,,
,,,,,,137,137,,,,1.0,,0.06821919977664948,,
,,,,,,137,137,,,,,,,0.5,1.8379613161087036
,,,,,,137,137,,,0.996688723564148,,0.04117827117443085,,,
,,,,,,138,138,,,,1.0,,0.023208435624837875,,
,,,,,,138,138,,,,,,,0.40625,2.523754596710205
,,,,,,138,138,,,1.0,,0.03323376923799515,,,
,,,,,,139,139,,,,1.0,,0.03637916222214699,,
,,,,,,139,139,,,,,,,0.421875,2.6928911209106445
,,,,,,139,139,,,1.0,,0.03473991900682449,,,
,,,,,,140,140,,,,1.0,,0.037253983318805695,,
,,,,,,140,140,,,,,,,0.484375,2.299701690673828
,,,,,,140,140,,,1.0,,0.037535686045885086,,,
,,,,,,141,141,,,,1.0,,0.015525653026998043,,
,,,,,,141,141,,,,,,,0.546875,1.9930498600006104
,,,,,,141,141,,,1.0,,0.022432414814829826,,,
,,,,,,142,142,,,,1.0,,0.02425036020576954,,
,,,,,,142,142,,,,,,,0.546875,1.9606176614761353
,,,,,,142,142,,,0.996688723564148,,0.029312964528799057,,,
,,,,,,143,143,,,,1.0,,0.037398114800453186,,
,,,,,,143,143,,,,,,,0.5625,1.9680577516555786
,,,,,,143,143,,,0.9933775067329407,,0.0420888215303421,,,
,,,,,,144,144,,,,1.0,,0.043707434087991714,,
,,,,,,144,144,,,,,,,0.546875,1.924448013305664
