class_0_acc,class_1_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_loss_epoch,val_acc,val_loss
,,75,3875,,,,,0.7352941036224365,1.614179015159607
,,75,3875,,,0.9769685864448547,0.06567709892988205,,
,,76,3926,,,,,0.741830050945282,1.462621808052063
,,76,3926,,,0.9638966917991638,0.085037961602211,,
,,77,3977,,,,,0.7254902124404907,1.5576813220977783
,,77,3977,,,0.9685652256011963,0.0809454619884491,,
,,78,4028,,,,,0.7287581562995911,1.43626070022583
,,78,4028,,,0.9710550904273987,0.07993891835212708,,
,,79,4079,,,,,0.7178649306297302,1.445494294166565
,,79,4079,,,0.9638966917991638,0.09054140746593475,,
,,80,4130,,,,,0.7331154942512512,1.3972735404968262
,,80,4130,,,0.9666978120803833,0.0788750872015953,,
,,81,4181,,,,,0.7320261597633362,1.7146638631820679
,,81,4181,,,0.9738562107086182,0.07309906929731369,,
,,82,4232,,,,,0.7396514415740967,1.5090155601501465
,,82,4232,,,0.9660753011703491,0.08529334515333176,,
,,83,4283,,,,,0.7265795469284058,1.3544734716415405
,,83,4283,,,0.9691876769065857,0.08831490576267242,,
,,84,4334,,,,,0.7124183177947998,1.6381269693374634
,,84,4334,,,0.9635854363441467,0.08807747066020966,,
,,85,4385,,,,,0.7189542651176453,1.717302680015564
,,85,4385,,,0.9732337594032288,0.06865742057561874,,
,,86,4436,,,,,0.7135076522827148,1.4782406091690063
,,86,4436,,,0.9629629850387573,0.10655000060796738,,
,,87,4487,,,,,0.7407407164573669,1.4229553937911987
,,87,4487,,,0.9663865566253662,0.08250600844621658,,
,,88,4538,,,,,0.7320261597633362,1.6340219974517822
,,88,4538,,,0.9794584512710571,0.06332535296678543,,
,,89,4589,,,,,0.7342047691345215,1.569467306137085
,,89,4589,,,0.9670090079307556,0.08124871551990509,,
,,90,4640,,,,,0.7287581562995911,1.5631506443023682
,,90,4640,,,0.9726112484931946,0.07876350730657578,,
,,91,4691,,,,,0.742919385433197,1.8452386856079102
,,91,4691,,,0.9744786620140076,0.06884521245956421,,
,,92,4742,,,,,0.7363834381103516,1.6778279542922974
,,92,4742,,,0.9775910377502441,0.05874434858560562,,
,,93,4793,,,,,0.7614378929138184,1.6184550523757935
,,93,4793,,,0.9710550904273987,0.08055847883224487,,
,,94,4844,,,,,0.741830050945282,1.512058138847351
,,94,4844,,,0.9685652256011963,0.08450445532798767,,
,,95,4895,,,,,0.7407407164573669,1.4736074209213257
,,95,4895,,,0.9698101282119751,0.08222934603691101,,
,,96,4946,,,,,0.7287581562995911,1.6362574100494385
,,96,4946,,,0.9735449552536011,0.07261618971824646,,
,,97,4997,,,,,0.7527233362197876,1.4929192066192627
,,97,4997,,,0.977279782295227,0.06232897937297821,,
,,98,5048,,,,,0.7265795469284058,1.5888142585754395
,,98,5048,,,0.9766573309898376,0.06940808892250061,,
,,99,5099,,,,,0.7309368252754211,1.5958964824676514
,,99,5099,,,0.977279782295227,0.056238919496536255,,
,,100,5150,,,,,0.6830065250396729,1.7352594137191772
,,100,5150,,,0.9766573309898376,0.06658367067575455,,
,,101,5201,,,,,0.7342047691345215,1.3376151323318481
,,101,5201,,,0.9729225039482117,0.0733737125992775,,
,,102,5252,,,,,0.7254902124404907,1.6852059364318848
,,102,5252,,,0.9800809025764465,0.05422201380133629,,
,,103,5303,,,,,0.7450980544090271,1.3825633525848389
,,103,5303,,,0.9747899174690247,0.06633806228637695,,
,,104,5354,,,,,0.7516340017318726,1.4351922273635864
,,104,5354,,,0.9822595715522766,0.05316903442144394,,
,,105,5405,,,,,0.7265795469284058,1.5203144550323486
,,105,5405,,,0.9822595715522766,0.053187184035778046,,
,,106,5456,,,,,0.7320261597633362,1.6316664218902588
,,106,5456,,,0.9735449552536011,0.06632650643587112,,
,,107,5507,,,,,0.741830050945282,1.45350980758667
,,107,5507,,,0.9813258647918701,0.05133761838078499,,
,,108,5558,,,,,0.741830050945282,1.7829781770706177
,,108,5558,,,0.9819483160972595,0.049540214240550995,,
,,109,5609,,,,,0.742919385433197,1.7072278261184692
,,109,5609,,,0.9822595715522766,0.0484745129942894,,
,,110,5660,,,,,0.7407407164573669,1.5419511795043945
,,110,5660,,,0.9766573309898376,0.05725767835974693,,
,,111,5711,,,,,0.7396514415740967,1.7637361288070679
,,111,5711,,,0.9822595715522766,0.04361024498939514,,
,,112,5762,,,,,0.7342047691345215,1.8071415424346924
,,112,5762,,,0.9859943985939026,0.037307366728782654,,
,,113,5813,,,,,0.7298474907875061,1.5917197465896606
,,113,5813,,,0.9813258647918701,0.05037885159254074,,
,,114,5864,,,,,0.7472766637802124,1.6467888355255127
,,114,5864,,,0.981014609336853,0.0498344823718071,,
,,115,5915,,,,,0.7352941036224365,1.5067253112792969
,,115,5915,,,0.9782134890556335,0.05731365084648132,,
,,116,5966,,,,,0.7461873888969421,1.6416183710098267
,,116,5966,,,0.981014609336853,0.04614320397377014,,
,,117,6017,,,,,0.7385621070861816,1.5540837049484253
,,117,6017,,,0.9769685864448547,0.06651930510997772,,
,,118,6068,,,,,0.7189542651176453,1.7608914375305176
,,118,6068,,,0.9869281053543091,0.040316756814718246,,
,,119,6119,,,,,0.7189542651176453,1.8525148630142212
,,119,6119,,,0.9835045337677002,0.04123026132583618,,
,,120,6170,,,,,0.742919385433197,1.8399609327316284
,,120,6170,,,0.982882022857666,0.04452090710401535,,
,,121,6221,,,,,0.7450980544090271,1.6617696285247803
,,121,6221,,,0.9803921580314636,0.047052834182977676,,
,,122,6272,,,,,0.7352941036224365,1.6377708911895752
,,122,6272,,,0.9831932783126831,0.05033712089061737,,
,,123,6323,,,,,0.7298474907875061,1.6633261442184448
,,123,6323,,,0.9819483160972595,0.047115128487348557,,
,,124,6374,,,,,0.7407407164573669,1.4488953351974487
,,124,6374,,,0.9785247445106506,0.05994907394051552,,
,,125,6425,,,,,0.7331154942512512,1.7478076219558716
,,125,6425,,,0.9863056540489197,0.040318138897418976,,
,,126,6476,,,,,0.741830050945282,1.747100591659546
,,126,6476,,,0.984749436378479,0.04495321586728096,,
,,127,6527,,,,,0.7363834381103516,1.5373951196670532
,,127,6527,,,0.9794584512710571,0.05396335572004318,,
,,128,6578,,,,,0.7178649306297302,1.8480392694473267
,,128,6578,,,0.9831932783126831,0.04616478085517883,,
,,129,6629,,,,,0.7189542651176453,1.6991864442825317
,,129,6629,,,0.9853719472885132,0.04164629429578781,,
,,130,6680,,,,,0.7450980544090271,1.742671251296997
,,130,6680,,,0.9853719472885132,0.04132603853940964,,
,,131,6731,,,,,0.7320261597633362,1.8994356393814087
,,131,6731,,,0.9891067743301392,0.03427671641111374,,
,,132,6782,,,,,0.7396514415740967,1.8551546335220337
,,132,6782,,,0.9856831431388855,0.03961147740483284,,
,,133,6833,,,,,0.727668821811676,1.91858971118927
,,133,6833,,,0.9856831431388855,0.03821660205721855,,
,,134,6884,,,,,0.742919385433197,1.5842632055282593
,,134,6884,,,0.9819483160972595,0.05199865251779556,,
,,135,6935,,,,,0.7363834381103516,1.696152687072754
,,135,6935,,,0.9838157296180725,0.04263782873749733,,
,,136,6986,,,,,0.7287581562995911,1.7250611782073975
,,136,6986,,,0.9841269850730896,0.0442599281668663,,
,,137,7037,,,,,0.741830050945282,1.9083366394042969
,,137,7037,,,0.9844382405281067,0.04216889292001724,,
,,138,7088,,,,,0.7298474907875061,1.912911057472229
,,138,7088,,,0.9881730675697327,0.03053775429725647,,
,,139,7139,,,,,0.7145969271659851,1.9572334289550781
,,139,7139,,,0.9835045337677002,0.04018065333366394,,
,,140,7190,,,,,0.741830050945282,1.6347119808197021
,,140,7190,,,0.9819483160972595,0.05183801427483559,,
,,141,7241,,,,,0.7396514415740967,1.9208385944366455
,,141,7241,,,0.9872393608093262,0.03753767907619476,,
,,142,7292,,,,,0.7396514415740967,1.838262677192688
,,142,7292,,,0.9872393608093262,0.03498199209570885,,
,,143,7343,,,,,0.7374727725982666,2.306596279144287
,,143,7343,,,0.9897292256355286,0.0273944940418005,,
,,144,7394,,,,,0.7265795469284058,1.8988412618637085
,,144,7394,,,0.9816371202468872,0.04895351454615593,,
,,145,7445,,,,,0.7124183177947998,1.753734827041626
,,145,7445,,,0.9803921580314636,0.050492145121097565,,
,,146,7496,,,,,0.7385621070861816,1.9585298299789429
,,146,7496,,,0.9881730675697327,0.03214746713638306,,
,,147,7547,,,,,0.7407407164573669,1.7020986080169678
,,147,7547,,,0.9822595715522766,0.047136008739471436,,
,,148,7598,,,,,0.7156862616539001,1.8903961181640625
,,148,7598,,,0.990351676940918,0.02862410619854927,,
,,149,7649,,,,,0.7352941036224365,1.6469793319702148
,,149,7649,,,0.9856831431388855,0.040521472692489624,,
,,150,7700,,,,,0.7080609798431396,1.958966612815857
,,150,7700,,,0.9841269850730896,0.0439034178853035,,
,,151,7751,,,,,0.7287581562995911,1.611616849899292
,,151,7751,,,0.9803921580314636,0.04954654350876808,,
,,152,7802,,,,,0.7396514415740967,1.621557354927063
,,152,7802,,,0.9863056540489197,0.03544914349913597,,
,,153,7853,,,,,0.7309368252754211,1.828513264656067
,,153,7853,,,0.9909741878509521,0.02412405237555504,,
,,154,7904,,,,,0.7396514415740967,1.803105115890503
,,154,7904,,,0.9891067743301392,0.031105881556868553,,
,,155,7955,,,,,0.7374727725982666,1.779411792755127
,,155,7955,,,0.988484263420105,0.03816474229097366,,
,,156,8006,,,,,0.7407407164573669,1.6372854709625244
,,156,8006,,,0.9869281053543091,0.04011751711368561,,
,,157,8057,,,,,0.7200435996055603,1.971718430519104
,,157,8057,,,0.9887955188751221,0.030794192105531693,,
,,158,8108,,,,,0.7309368252754211,2.123936891555786
,,158,8108,,,0.9912853837013245,0.02452642098069191,,
,,159,8159,,,,,0.7309368252754211,1.690468192100525
,,159,8159,,,0.9844382405281067,0.04531100019812584,,
,,160,8210,,,,,0.7342047691345215,1.830672264099121
,,160,8210,,,0.9878618121147156,0.03024347499012947,,
,,161,8261,,,,,0.7298474907875061,1.9155372381210327
,,161,8261,,,0.9897292256355286,0.029108120128512383,,
,,162,8312,,,,,0.7450980544090271,2.188079833984375
,,162,8312,,,0.9906629323959351,0.02809395268559456,,
,,163,8363,,,,,0.7559912800788879,1.983140468597412
,,163,8363,,,0.9900404810905457,0.024171924218535423,,
,,164,8414,,,,,0.7113289833068848,1.7920525074005127
,,164,8414,,,0.9825708270072937,0.0484497956931591,,
,,165,8465,,,,,0.7287581562995911,2.0101308822631836
,,165,8465,,,0.9881730675697327,0.029359571635723114,,
,,166,8516,,,,,0.7320261597633362,2.1289515495300293
,,166,8516,,,0.9897292256355286,0.03079901821911335,,
,,167,8567,,,,,0.7298474907875061,2.0068066120147705
,,167,8567,,,0.9915966391563416,0.024273008108139038,,
,,168,8618,,,,,0.7396514415740967,1.6802682876586914
,,168,8618,,,0.9841269850730896,0.04553430154919624,,
,,169,8669,,,,,0.727668821811676,1.7049767971038818
,,169,8669,,,0.984749436378479,0.042829032987356186,,
,,170,8720,,,,,0.7396514415740967,1.6297123432159424
,,170,8720,,,0.986616849899292,0.03710982948541641,,
,,171,8771,,,,,0.7309368252754211,1.6831070184707642
,,171,8771,,,0.9841269850730896,0.04085160046815872,,
,,172,8822,,,,,0.7483659982681274,1.7667911052703857
,,172,8822,,,0.9894179701805115,0.03399679437279701,,
,,173,8873,,,,,0.7363834381103516,2.031949520111084
,,173,8873,,,0.9906629323959351,0.026044711470603943,,
,,174,8924,,,,,0.7385621070861816,1.8708827495574951
,,174,8924,,,0.9894179701805115,0.03172818198800087,,
,,175,8975,,,,,0.7309368252754211,1.987709641456604
,,175,8975,,,0.9856831431388855,0.03438931331038475,,
,,176,9026,,,,,0.7385621070861816,2.1056509017944336
,,176,9026,,,0.9900404810905457,0.027210159227252007,,
,,177,9077,,,,,0.7527233362197876,1.7646484375
,,177,9077,,,0.988484263420105,0.03469903767108917,,
,,178,9128,,,,,0.7440087199211121,1.692882776260376
,,178,9128,,,0.9850606918334961,0.03970092162489891,,
,,179,9179,,,,,0.7407407164573669,1.8097230195999146
,,179,9179,,,0.988484263420105,0.030715646222233772,,
,,180,9230,,,,,0.7549019455909729,1.87692391872406
,,180,9230,,,0.9919078946113586,0.022805772721767426,,
,,181,9281,,,,,0.7396514415740967,1.7868787050247192
,,181,9281,,,0.9869281053543091,0.041772276163101196,,
,,182,9332,,,,,0.7385621070861816,1.8297876119613647
,,182,9332,,,0.9919078946113586,0.02716192603111267,,
,,183,9383,,,,,0.7450980544090271,1.6071953773498535
,,183,9383,,,0.9850606918334961,0.034297067672014236,,
,,184,9434,,,,,0.7559912800788879,1.6777575016021729
,,184,9434,,,0.9919078946113586,0.03191317245364189,,
,,185,9485,,,,,0.741830050945282,1.8599810600280762
,,185,9485,,,0.9906629323959351,0.024274397641420364,,
,,186,9536,,,,,0.741830050945282,1.7753812074661255
,,186,9536,,,0.990351676940918,0.025570930913090706,,
,,187,9587,,,,,0.7396514415740967,1.6931966543197632
,,187,9587,,,0.9875505566596985,0.02914373390376568,,
,,188,9638,,,,,0.7396514415740967,1.8849589824676514
,,188,9638,,,0.9906629323959351,0.025525903329253197,,
,,189,9689,,,,,0.7461873888969421,1.8899089097976685
,,189,9689,,,0.9881730675697327,0.02989414520561695,,
,,190,9740,,,,,0.7352941036224365,1.8091751337051392
,,190,9740,,,0.9878618121147156,0.03423662111163139,,
,,191,9791,,,,,0.7363834381103516,1.900758981704712
,,191,9791,,,0.9894179701805115,0.03242607042193413,,
,,192,9842,,,,,0.741830050945282,1.5685060024261475
,,192,9842,,,0.9844382405281067,0.048265427350997925,,
,,193,9893,,,,,0.7516340017318726,1.6896957159042358
,,193,9893,,,0.9872393608093262,0.03601187840104103,,
,,194,9944,,,,,0.7363834381103516,1.7653467655181885
,,194,9944,,,0.9915966391563416,0.024023935198783875,,
,,195,9995,,,,,0.758169949054718,1.889485239982605
,,195,9995,,,0.9897292256355286,0.03116728365421295,,
,,196,10046,,,,,0.7461873888969421,1.8033828735351562
,,196,10046,,,0.9869281053543091,0.03365200757980347,,
,,197,10097,,,,,0.7450980544090271,1.7092689275741577
,,197,10097,,,0.9937753081321716,0.021655667573213577,,
,,198,10148,,,,,0.742919385433197,1.833901286125183
,,198,10148,,,0.992530345916748,0.020085129886865616,,
,,199,10199,,,,,0.7440087199211121,1.7432193756103516
,,199,10199,,,0.9897292256355286,0.032271500676870346,,
,,200,10200,,,,,0.7450980544090271,1.726339340209961
,,200,10199,,,0.96875,0.04358023777604103,,
0.691629946231842,0.732758641242981,201,10200,0.7124183177947998,1.6830025911331177,,,,
