epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,0,,0.1953125,,1.7921212911605835,,
0,1,,0.35555556416511536,,1.7939585447311401,,
0,1,,,,,0.4806201457977295,1.7781660556793213
0,1,0.2059800624847412,,1.7922343015670776,,,
1,2,,0.34375,,1.7870194911956787,,
1,3,,0.36666667461395264,,1.7816286087036133,,
1,3,,,,,0.4806201457977295,1.7672455310821533
1,3,0.3720930218696594,,1.7847957611083984,,,
2,4,,0.3984375,,1.7721679210662842,,
2,5,,0.3444444537162781,,1.7970912456512451,,
2,5,,,,,0.4806201457977295,1.7518707513809204
2,5,0.3720930218696594,,1.779313087463379,,,
3,6,,0.37109375,,1.7715288400650024,,
3,7,,0.4555555582046509,,1.7542153596878052,,
3,7,,,,,0.4806201457977295,1.729148030281067
3,7,0.3720930218696594,,1.7700998783111572,,,
4,8,,0.359375,,1.7790201902389526,,
4,9,,0.4333333373069763,,1.724547028541565,,
4,9,,,,,0.4806201457977295,1.7051689624786377
4,9,0.3720930218696594,,1.7638044357299805,,,
5,10,,0.37890625,,1.7570924758911133,,
5,11,,0.30000001192092896,,1.7920624017715454,,
5,11,,,,,0.4806201457977295,1.6825445890426636
5,11,0.3720930218696594,,1.759225845336914,,,
6,12,,0.36328125,,1.7459224462509155,,
6,13,,0.41111111640930176,,1.761261224746704,,
6,13,,,,,0.4806201457977295,1.6739336252212524
6,13,0.3720930218696594,,1.7476774454116821,,,
7,14,,0.3515625,,1.754420518875122,,
7,15,,0.4333333373069763,,1.697902798652649,,
7,15,,,,,0.4806201457977295,1.6756740808486938
7,15,0.3720930218696594,,1.7392199039459229,,,
8,16,,0.37109375,,1.7283786535263062,,
8,17,,0.3333333432674408,,1.7388378381729126,,
8,17,,,,,0.4806201457977295,1.6732409000396729
8,17,0.3720930218696594,,1.7338966131210327,,,
9,18,,0.3828125,,1.711078405380249,,
9,19,,0.3444444537162781,,1.724563479423523,,
9,19,,,,,0.4806201457977295,1.6615251302719116
9,19,0.3720930218696594,,1.719855785369873,,,
10,20,,0.37890625,,1.6914056539535522,,
10,21,,0.31111112236976624,,1.7997452020645142,,
10,21,,,,,0.4806201457977295,1.6742125749588013
10,21,0.3720930218696594,,1.713765025138855,,,
11,22,,0.375,,1.6894888877868652,,
11,23,,0.4444444477558136,,1.6412893533706665,,
11,23,,,,,0.4806201457977295,1.6927279233932495
11,23,0.3720930218696594,,1.6985423564910889,,,
12,24,,0.37109375,,1.6950479745864868,,
12,25,,0.4333333373069763,,1.6473431587219238,,
12,25,,,,,0.4806201457977295,1.649943232536316
12,25,0.3737541437149048,,1.689522624015808,,,
13,26,,0.3828125,,1.667478084564209,,
13,27,,0.3444444537162781,,1.7030742168426514,,
