epoch,step,train_acc_epoch,train_loss_epoch,val_acc,val_loss
0,50,,,0.49673202633857727,0.6953614354133606
0,50,0.4923747181892395,0.6961745023727417,,
1,101,,,0.6067538261413574,0.6575720310211182
1,101,0.5343915224075317,0.6887511610984802,,
2,152,,,0.6884531378746033,0.5896485447883606
2,152,0.6588857769966125,0.617842972278595,,
3,203,,,0.7113289833068848,0.5630910992622375
3,203,0.7046374082565308,0.5567730665206909,,
4,254,,,0.7145969271659851,0.5526344180107117
4,254,0.7230002880096436,0.5274000763893127,,
5,305,,,0.727668821811676,0.5325571298599243
5,305,0.752256453037262,0.5018181204795837,,
6,356,,,0.7047930359840393,0.5418781638145447
6,356,0.761904776096344,0.4835214614868164,,
7,407,,,0.7331154942512512,0.5228368639945984
7,407,0.7625272274017334,0.4795639216899872,,
8,458,,,0.7352941036224365,0.5631236433982849
8,458,0.7846249341964722,0.44536563754081726,,
9,509,,,0.7440087199211121,0.546052098274231
9,509,0.7920945882797241,0.43402889370918274,,
10,560,,,0.7592592835426331,0.5031799077987671
10,560,0.8023653626441956,0.428865522146225,,
11,611,,,0.7483659982681274,0.5616493225097656
11,611,0.8104575276374817,0.40569978952407837,,
12,662,,,0.742919385433197,0.5604224801063538
12,662,0.8151260614395142,0.38963839411735535,,
13,713,,,0.7527233362197876,0.5515871047973633
13,713,0.8244631290435791,0.37599119544029236,,
14,764,,,0.7766884565353394,0.545724093914032
14,764,0.8266417384147644,0.3652072548866272,,
15,815,,,0.7483659982681274,0.5912750959396362
15,815,0.8465608358383179,0.3433569371700287,,
16,866,,,0.7450980544090271,0.6318683624267578
16,866,0.8530967831611633,0.3355879783630371,,
17,917,,,0.7679738402366638,0.5617544054985046
17,917,0.8590102791786194,0.31819573044776917,,
18,968,,,0.7636165618896484,0.5837863683700562
18,968,0.8674136400222778,0.3051181137561798,,
19,1019,,,0.7592592835426331,0.5793947577476501
19,1019,0.8658574819564819,0.301814466714859,,
20,1070,,,0.7636165618896484,0.6251746416091919
20,1070,0.8695923089981079,0.29887738823890686,,
21,1121,,,0.7625272274017334,0.6193450689315796
21,1121,0.8823529481887817,0.2722744941711426,,
22,1172,,,0.7712418437004089,0.6346927285194397
22,1172,0.8764394521713257,0.27787575125694275,,
23,1223,,,0.7668845057487488,0.6244000792503357
23,1223,0.8935574293136597,0.2578921616077423,,
24,1274,,,0.7592592835426331,0.6278077960014343
24,1274,0.8976035118103027,0.24429704248905182,,
25,1325,,,0.7734204530715942,0.6168500185012817
25,1325,0.8879551887512207,0.25630277395248413,,
26,1376,,,0.7603485584259033,0.6847402453422546
26,1376,0.9050731658935547,0.23398546874523163,,
