epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,0,,0.13671875,,1.7920197248458862,,
0,1,,0.3777777850627899,,1.789684534072876,,
0,1,,,,,0.4806201457977295,1.76763117313385
0,1,0.17275747656822205,,1.7915472984313965,,,
1,2,,0.3515625,,1.7856700420379639,,
1,3,,0.3777777850627899,,1.7757585048675537,,
1,3,,,,,0.4806201457977295,1.7494398355484009
1,3,0.37043190002441406,,1.7848808765411377,,,
2,4,,0.3828125,,1.7782024145126343,,
2,5,,0.3222222328186035,,1.7840567827224731,,
2,5,,,,,0.4806201457977295,1.723701000213623
2,5,0.3720930218696594,,1.7786844968795776,,,
3,6,,0.390625,,1.7737408876419067,,
3,7,,0.36666667461395264,,1.7726868391036987,,
3,7,,,,,0.4806201457977295,1.6836391687393188
3,7,0.3720930218696594,,1.77193021774292,,,
4,8,,0.33984375,,1.786900281906128,,
4,9,,0.4000000059604645,,1.7600436210632324,,
4,9,,,,,0.4806201457977295,1.632426381111145
4,9,0.3720930218696594,,1.7667629718780518,,,
5,10,,0.37890625,,1.7579513788223267,,
5,11,,0.36666667461395264,,1.7734906673431396,,
5,11,,,,,0.4806201457977295,1.588007926940918
5,11,0.3720930218696594,,1.7594399452209473,,,
6,12,,0.3671875,,1.7513573169708252,,
6,13,,0.36666667461395264,,1.748226284980774,,
6,13,,,,,0.4806201457977295,1.564824104309082
6,13,0.3720930218696594,,1.7535927295684814,,,
7,14,,0.34375,,1.7469321489334106,,
7,15,,0.35555556416511536,,1.7680070400238037,,
7,15,,,,,0.4806201457977295,1.564824104309082
7,15,0.3720930218696594,,1.7443830966949463,,,
8,16,,0.359375,,1.739148497581482,,
8,17,,0.41111111640930176,,1.718975305557251,,
8,17,,,,,0.4806201457977295,1.5650889873504639
8,17,0.3720930218696594,,1.7324942350387573,,,
9,18,,0.390625,,1.713643193244934,,
9,19,,0.3444444537162781,,1.7584941387176514,,
9,19,,,,,0.4806201457977295,1.565600037574768
9,19,0.3720930218696594,,1.7257753610610962,,,
10,20,,0.3671875,,1.706559419631958,,
10,21,,0.4555555582046509,,1.664965271949768,,
10,21,,,,,0.4806201457977295,1.5613001585006714
10,21,0.3687707781791687,,1.710529088973999,,,
11,22,,0.3671875,,1.6964035034179688,,
11,23,,0.4333333373069763,,1.6838949918746948,,
