epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,0,,0.17391304671764374,,1.7917041778564453,,
0,0,,,,,0.375,1.78900146484375
0,0,0.15562914311885834,,1.7918187379837036,,,
1,1,,0.43478259444236755,,1.7851426601409912,,
1,1,,,,,0.375,1.7809906005859375
1,1,0.374172180891037,,1.7880984544754028,,,
2,2,,0.45652174949645996,,1.7874257564544678,,
2,2,,,,,0.375,1.77325439453125
2,2,0.38410595059394836,,1.784467101097107,,,
3,3,,0.3913043439388275,,1.7773041725158691,,
3,3,,,,,0.375,1.7636566162109375
3,3,0.3874172270298004,,1.7802560329437256,,,
4,4,,0.3695652186870575,,1.7758723497390747,,
4,4,,,,,0.375,1.7521209716796875
4,4,0.3874172270298004,,1.7756530046463013,,,
5,5,,0.43478259444236755,,1.7680528163909912,,
5,5,,,,,0.375,1.7353973388671875
5,5,0.3874172270298004,,1.7690328359603882,,,
6,6,,0.47826087474823,,1.7464146614074707,,
6,6,,,,,0.375,1.712310791015625
6,6,0.3874172270298004,,1.761148452758789,,,
7,7,,0.43478259444236755,,1.7391221523284912,,
7,7,,,,,0.375,1.6820526123046875
7,7,0.3874172270298004,,1.751181721687317,,,
8,8,,0.41304346919059753,,1.691145420074463,,
8,8,,,,,0.375,1.6485824584960938
8,8,0.3874172270298004,,1.7384968996047974,,,
9,9,,0.3913043439388275,,1.7400165796279907,,
9,9,,,,,0.375,1.611419677734375
9,9,0.3874172270298004,,1.7315481901168823,,,
10,10,,0.3913043439388275,,1.7539194822311401,,
10,10,,,,,0.375,1.5815658569335938
10,10,0.3874172270298004,,1.721099853515625,,,
11,11,,0.3478260934352875,,1.734702706336975,,
11,11,,,,,0.375,1.5641746520996094
11,11,0.3874172270298004,,1.7154698371887207,,,
12,12,,0.3695652186870575,,1.7116667032241821,,
12,12,,,,,0.375,1.552504539489746
12,12,0.3874172270298004,,1.7059104442596436,,,
13,13,,0.47826087474823,,1.60552978515625,,
13,13,,,,,0.375,1.5396709442138672
13,13,0.3907284736633301,,1.700421690940857,,,
14,14,,0.3478260934352875,,1.6881601810455322,,
14,14,,,,,0.375,1.5267629623413086
14,14,0.39403972029685974,,1.6949753761291504,,,
15,15,,0.43478259444236755,,1.6034698486328125,,
15,15,,,,,0.375,1.5146350860595703
15,15,0.39403972029685974,,1.683601975440979,,,
16,16,,0.3695652186870575,,1.756810188293457,,
16,16,,,,,0.375,1.5127983093261719
16,16,0.40066224336624146,,1.667701005935669,,,
17,17,,0.28260868787765503,,1.8267436027526855,,
17,17,,,,,0.375,1.510298728942871
17,17,0.40728476643562317,,1.6610437631607056,,,
18,18,,0.47826087474823,,1.6026204824447632,,
18,18,,,,,0.375,1.498422622680664
18,18,0.4139072895050049,,1.6424504518508911,,,
19,19,,0.41304346919059753,,1.6214269399642944,,
19,19,,,,,0.375,1.4871940612792969
19,19,0.4139072895050049,,1.6348440647125244,,,
20,20,,0.41304346919059753,,1.5845897197723389,,
20,20,,,,,0.375,1.5104293823242188
20,20,0.4139072895050049,,1.626192569732666,,,
21,21,,0.41304346919059753,,1.6286555528640747,,
21,21,,,,,0.40625,1.5591278076171875
21,21,0.4205298125743866,,1.617610216140747,,,
22,22,,0.30434781312942505,,1.6778748035430908,,
22,22,,,,,0.390625,1.5722503662109375
22,22,0.42384105920791626,,1.5988367795944214,,,
23,23,,0.54347825050354,,1.5033447742462158,,
23,23,,,,,0.375,1.5628662109375
23,23,0.430463582277298,,1.5841996669769287,,,
24,24,,0.5,,1.4971562623977661,,
24,24,,,,,0.390625,1.5433273315429688
24,24,0.4370861053466797,,1.565170407295227,,,
