epoch,step,train_acc_epoch,train_loss_epoch,val_acc,val_loss
0,2,,,0.3050847351551056,1.38623046875
0,2,0.271078884601593,1.3862123489379883,,
1,5,,,0.3050847351551056,1.3859655857086182
1,5,0.27470535039901733,1.3856899738311768,,
2,8,,,0.2881355881690979,1.3854525089263916
2,8,0.3046237528324127,1.385276436805725,,
3,11,,,0.30084747076034546,1.3849766254425049
3,11,0.29918405413627625,1.3846018314361572,,
4,14,,,0.30084747076034546,1.3842442035675049
4,14,0.3100634515285492,1.3838022947311401,,
5,17,,,0.30084747076034546,1.3835241794586182
5,17,0.3055303692817688,1.3828983306884766,,
6,20,,,0.30084747076034546,1.3825393915176392
6,20,0.3055303692817688,1.3817243576049805,,
7,23,,,0.30084747076034546,1.381417989730835
7,23,0.3182230293750763,1.380261778831482,,
8,26,,,0.30084747076034546,1.3801641464233398
8,26,0.314596563577652,1.3785423040390015,,
9,29,,,0.30084747076034546,1.3789228200912476
9,29,0.314596563577652,1.377321481704712,,
10,32,,,0.30084747076034546,1.3772428035736084
10,32,0.314596563577652,1.374657392501831,,
11,35,,,0.30084747076034546,1.3752772808074951
11,35,0.3136899471282959,1.3727370500564575,,
12,38,,,0.30084747076034546,1.3724675178527832
12,38,0.3182230293750763,1.3701437711715698,,
13,41,,,0.36016950011253357,1.370779275894165
13,41,0.3644605576992035,1.3671458959579468,,
14,44,,,0.36016950011253357,1.3667653799057007
14,44,0.3608340919017792,1.3633954524993896,,
15,47,,,0.36016950011253357,1.3618288040161133
15,47,0.36264732480049133,1.3585374355316162,,
16,50,,,0.36016950011253357,1.3551790714263916
16,50,0.3472348153591156,1.351720929145813,,
17,53,,,0.36016950011253357,1.3514776229858398
17,53,0.3526745140552521,1.345067024230957,,
18,56,,,0.36016950011253357,1.346425175666809
18,56,0.36264732480049133,1.3371158838272095,,
19,59,,,0.36016950011253357,1.3418196439743042
19,59,0.38349953293800354,1.3312313556671143,,
20,62,,,0.36016950011253357,1.3386002779006958
20,62,0.37896645069122314,1.3311463594436646,,
21,65,,,0.36016950011253357,1.3381699323654175
21,65,0.38349953293800354,1.3210999965667725,,
22,68,,,0.36016950011253357,1.3302271366119385
22,68,0.37443336844444275,1.318701982498169,,
23,71,,,0.36016950011253357,1.3240118026733398
23,71,0.3726201355457306,1.3166483640670776,,
24,74,,,0.36016950011253357,1.3189303874969482
24,74,0.37896645069122314,1.3105065822601318,,
25,77,,,0.35593220591545105,1.3113372325897217
25,77,0.3798730671405792,1.3043493032455444,,
26,80,,,0.35593220591545105,1.307871699333191
26,80,0.37805983424186707,1.3000322580337524,,
27,83,,,0.33474576473236084,1.3085917234420776
27,83,0.38712602853775024,1.2998303174972534,,
28,86,,,0.33474576473236084,1.3144469261169434
28,86,0.3816863000392914,1.2966461181640625,,
29,89,,,0.35169491171836853,1.2998316287994385
29,89,0.39165911078453064,1.2868034839630127,,
30,92,,,0.347457617521286,1.2970798015594482
30,92,0.3798730671405792,1.2859447002410889,,
31,95,,,0.33474576473236084,1.3075612783432007
31,95,0.39165911078453064,1.2769320011138916,,
32,98,,,0.33474576473236084,1.3085999488830566
32,98,0.39528557658195496,1.266086220741272,,
33,101,,,0.3050847351551056,1.360099196434021
33,101,0.40888485312461853,1.247678518295288,,
34,104,,,0.2923728823661804,1.3982161283493042
34,104,0.41160470247268677,1.2397700548171997,,
35,107,,,0.33474576473236084,1.3153841495513916
35,107,0.4061650037765503,1.2263526916503906,,
36,110,,,0.33898305892944336,1.2676132917404175
36,110,0.4134179651737213,1.2359917163848877,,
37,113,,,0.39830508828163147,1.2286356687545776
37,113,0.4188576638698578,1.2105408906936646,,
38,116,,,0.38983049988746643,1.222227931022644
38,116,0.4442429840564728,1.2019352912902832,,
39,119,,,0.4067796468734741,1.2194523811340332
39,119,0.3980054259300232,1.2309314012527466,,
40,122,,,0.4194915294647217,1.2152099609375
40,122,0.43245694041252136,1.2019709348678589,,
41,125,,,0.4194915294647217,1.2136995792388916
41,125,0.42792385816574097,1.1894508600234985,,
42,128,,,0.3855932056903839,1.21337890625
42,128,0.421577513217926,1.191710352897644,,
43,131,,,0.3855932056903839,1.2076685428619385
43,131,0.4179510474205017,1.1887096166610718,,
44,134,,,0.4237288236618042,1.2077512741088867
44,134,0.44514960050582886,1.1835095882415771,,
45,137,,,0.4194915294647217,1.1953001022338867
45,137,0.43789663910865784,1.175344705581665,,
46,140,,,0.38983049988746643,1.1814988851547241
46,140,0.4351767897605896,1.1744279861450195,,
47,143,,,0.37711864709854126,1.203959345817566
47,143,0.43789663910865784,1.1728668212890625,,
48,146,,,0.3686440587043762,1.221518874168396
48,146,0.42883047461509705,1.1903791427612305,,
49,149,,,0.37288135290145874,1.1853907108306885
49,149,0.43699002265930176,1.192610740661621,,
50,152,,,0.347457617521286,1.2224079370498657
50,152,0.43336355686187744,1.1779115200042725,,
51,155,,,0.37711864709854126,1.2086166143417358
51,155,0.41976428031921387,1.1791512966156006,,
52,158,,,0.37288135290145874,1.1865477561950684
52,158,0.4315503239631653,1.1702473163604736,,
53,161,,,0.37288135290145874,1.1859400272369385
53,161,0.4261105954647064,1.1674563884735107,,
54,164,,,0.3644067943096161,1.2394672632217407
54,164,0.4224841296672821,1.1621023416519165,,
55,167,,,0.37711864709854126,1.209483027458191
55,167,0.42520397901535034,1.154847264289856,,
