class_0_acc,class_1_acc,class_2_acc,class_3_acc,class_4_acc,class_5_acc,class_6_acc,class_7_acc,class_8_acc,class_9_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_loss_epoch,val_acc,val_loss
,,,,,,,,,,0,3,,,,,0.6204379796981812,1.605081558227539
,,,,,,,,,,0,3,,,0.7351716756820679,0.6197211742401123,,
,,,,,,,,,,1,7,,,,,0.65450119972229,2.651503562927246
,,,,,,,,,,1,7,,,0.7606659531593323,0.5647779107093811,,
,,,,,,,,,,2,11,,,,,0.6715328693389893,1.908301591873169
,,,,,,,,,,2,11,,,0.7606659531593323,0.5569286942481995,,
,,,,,,,,,,3,15,,,,,0.6666666865348816,1.9880582094192505
,,,,,,,,,,3,15,,,0.7486992478370667,0.5983141660690308,,
,,,,,,,,,,4,19,,,,,0.7347931861877441,0.6230597496032715
,,,,,,,,,,4,19,,,0.7684703469276428,0.5366860628128052,,
,,,,,,,,,,5,23,,,,,0.65450119972229,2.16589093208313
,,,,,,,,,,5,23,,,0.7793964743614197,0.5385679602622986,,
,,,,,,,,,,6,27,,,,,0.7201946377754211,0.5654642581939697
,,,,,,,,,,6,27,,,0.745057225227356,0.5709381103515625,,
,,,,,,,,,,7,31,,,,,0.7518247961997986,0.719921350479126
,,,,,,,,,,7,31,,,0.7637877464294434,0.540097177028656,,
,,,,,,,,,,8,35,,,,,0.6496350169181824,1.254652976989746
,,,,,,,,,,8,35,,,0.7872008085250854,0.5265469551086426,,
,,,,,,,,,,9,39,,,,,0.6496350169181824,1.9049954414367676
,,,,,,,,,,9,39,,,0.7762747406959534,0.5247538685798645,,
,,,,,,,,,,10,43,,,,,0.6618005037307739,1.054567575454712
,,,,,,,,,,10,43,,,0.7856399416923523,0.523235559463501,,
,,,,,,,,,,11,47,,,,,0.639902651309967,1.8974297046661377
,,,,,,,,,,11,47,,,0.7788761854171753,0.5170348882675171,,
,,,,,,,,,,12,51,,,,,0.727493941783905,0.721672534942627
,,,,,,,,,,12,51,,,0.7731529474258423,0.5341924428939819,,
,,,,,,,,,,13,55,,,,,0.7323601245880127,0.7448358535766602
,,,,,,,,,,13,55,,,0.7726326584815979,0.539027750492096,,
,,,,,,,,,,14,59,,,,,0.6934306621551514,2.291729688644409
,,,,,,,,,,14,59,,,0.7872008085250854,0.5066863894462585,,
,,,,,,,,,,15,63,,,,,0.6715328693389893,1.1321165561676025
,,,,,,,,,,15,63,,,0.7747138142585754,0.524074137210846,,
,,,,,,,,,,16,67,,,,,0.7055960893630981,0.7966405749320984
,,,,,,,,,,16,67,,,0.7898023128509521,0.4994516968727112,,
,,,,,,,,,,17,71,,,,,0.6739659309387207,1.3740670680999756
,,,,,,,,,,17,71,,,0.7726326584815979,0.5261741876602173,,
,,,,,,,,,,18,75,,,,,0.6861313581466675,1.5659129619598389
,,,,,,,,,,18,75,,,0.7814776301383972,0.5325382351875305,,
,,,,,,,,,,19,79,,,,,0.7031630277633667,1.3695003986358643
,,,,,,,,,,19,79,,,0.7809573411941528,0.5242864489555359,,
,,,,,,,,,,20,83,,,,,0.65450119972229,1.1643348932266235
,,,,,,,,,,20,83,,,0.7606659531593323,0.5411912798881531,,
,,,,,,,,,,21,87,,,,,0.6909975409507751,1.445265531539917
,,,,,,,,,,21,87,,,0.7892820239067078,0.49356138706207275,,
,,,,,,,,,,22,91,,,,,0.7761557102203369,0.5717076063156128
,,,,,,,,,,22,91,,,0.7872008085250854,0.5164651870727539,,
,,,,,,,,,,23,95,,,,,0.6447688341140747,2.027167558670044
,,,,,,,,,,23,95,,,0.7705515027046204,0.5636774897575378,,
,,,,,,,,,,24,99,,,,,0.6909975409507751,0.9591076970100403
,,,,,,,,,,24,99,,,0.775754451751709,0.5326238870620728,,
,,,,,,,,,,25,103,,,,,0.7031630277633667,1.586205005645752
,,,,,,,,,,25,103,,,0.7908428907394409,0.5026747584342957,,
,,,,,,,,,,26,107,,,,,0.7542579174041748,0.5412628650665283
,,,,,,,,,,26,107,,,0.782518208026886,0.5002744197845459,,
,,,,,,,,,,27,111,,,,,0.6861313581466675,1.3587034940719604
,,,,,,,,,,27,111,,,0.8048907518386841,0.4920431971549988,,
,,,,,,,,,,28,115,,,,,0.7226277589797974,0.6497795581817627
,,,,,,,,,,28,115,,,0.7793964743614197,0.5290085673332214,,
,,,,,,,,,,29,119,,,,,0.712895393371582,1.2002017498016357
,,,,,,,,,,29,119,,,0.795005202293396,0.4929233491420746,,
,,,,,,,,,,30,123,,,,,0.7104622721672058,0.8926185965538025
,,,,,,,,,,30,123,,,0.7705515027046204,0.5428990721702576,,
,,,,,,,,,,31,127,,,,,0.6763990521430969,1.0931596755981445
,,,,,,,,,,31,127,,,0.7819979190826416,0.5197066068649292,,
,,,,,,,,,,32,131,,,,,0.6374695897102356,1.914292573928833
,,,,,,,,,,32,131,,,0.7601456642150879,0.556695282459259,,
,,,,,,,,,,33,135,,,,,0.6593673825263977,1.9172155857086182
,,,,,,,,,,33,135,,,0.7887617349624634,0.4985857605934143,,
,,,,,,,,,,34,139,,,,,0.6958637237548828,0.8349664807319641
,,,,,,,,,,34,139,,,0.7866805195808411,0.5146172642707825,,
,,,,,,,,,,35,143,,,,,0.6739659309387207,1.1622729301452637
,,,,,,,,,,35,143,,,0.7793964743614197,0.5189207792282104,,
,,,,,,,,,,36,147,,,,,0.7007299065589905,0.7179867029190063
,,,,,,,,,,36,147,,,0.761706531047821,0.5564369559288025,,
,,,,,,,,,,37,151,,,,,0.6180048584938049,1.7567318677902222
,,,,,,,,,,37,151,,,0.7887617349624634,0.517042338848114,,
,,,,,,,,,,38,155,,,,,0.7201946377754211,1.001896858215332
,,,,,,,,,,38,155,,,0.7939646244049072,0.5132426023483276,,
,,,,,,,,,,39,159,,,,,0.7031630277633667,1.3524763584136963
,,,,,,,,,,39,159,,,0.7606659531593323,0.5905656218528748,,
,,,,,,,,,,40,163,,,,,0.639902651309967,1.9538580179214478
,,,,,,,,,,40,163,,,0.7793964743614197,0.5517846345901489,,
,,,,,,,,,,41,167,,,,,0.7007299065589905,0.7442971467971802
,,,,,,,,,,41,167,,,0.7819979190826416,0.5487499833106995,,
,,,,,,,,,,42,171,,,,,0.7299270033836365,0.5613083839416504
,,,,,,,,,,42,171,,,0.7830384969711304,0.49665889143943787,,
,,,,,,,,,,43,175,,,,,0.6788321137428284,1.3402231931686401
,,,,,,,,,,43,175,,,0.7710717916488647,0.522788941860199,,
,,,,,,,,,,44,179,,,,,0.683698296546936,0.7992876768112183
,,,,,,,,,,44,179,,,0.7840790748596191,0.4990027844905853,,
,,,,,,,,,,45,183,,,,,0.7007299065589905,0.9884156584739685
,,,,,,,,,,45,183,,,0.7726326584815979,0.5442948937416077,,
,,,,,,,,,,46,187,,,,,0.6934306621551514,1.6095513105392456
,,,,,,,,,,46,187,,,0.782518208026886,0.5284860134124756,,
,,,,,,,,,,47,191,,,,,0.6618005037307739,1.1444307565689087
,,,,,,,,,,47,191,,,0.7804370522499084,0.5070213079452515,,
,,,,,,,,,,48,195,,,,,0.698296844959259,1.264997959136963
,,,,,,,,,,48,195,,,0.7554630637168884,0.5734978914260864,,
,,,,,,,,,,49,199,,,,,0.7153284549713135,0.5778719186782837
,,,,,,,,,,49,199,,,0.8059313297271729,0.478035569190979,,
,,,,,,,,,,50,203,,,,,0.7055960893630981,1.191542148590088
,,,,,,,,,,50,203,,,0.7866805195808411,0.5153239965438843,,
,,,,,,,,,,51,207,,,,,0.6593673825263977,1.7537152767181396
,,,,,,,,,,51,207,,,0.7710717916488647,0.5418075323104858,,
,,,,,,,,,,52,211,,,,,0.7542579174041748,0.6415186524391174
,,,,,,,,,,52,211,,,0.7898023128509521,0.5056875348091125,,
,,,,,,,,,,53,215,,,,,0.7493917346000671,0.6256966590881348
,,,,,,,,,,53,215,,,0.7726326584815979,0.5603067278862,,
,,,,,,,,,,54,219,,,,,0.6520681381225586,1.7766077518463135
,,,,,,,,,,54,219,,,0.8017690181732178,0.4809230864048004,,
,,,,,,,,,,55,223,,,,,0.6788321137428284,0.8520901203155518
,,,,,,,,,,55,223,,,0.7752341032028198,0.5287875533103943,,
,,,,,,,,,,56,227,,,,,0.6885644793510437,1.5730546712875366
,,,,,,,,,,56,227,,,0.7851196527481079,0.5070875883102417,,
,,,,,,,,,,57,231,,,,,0.7055960893630981,0.9214750528335571
,,,,,,,,,,57,231,,,0.770031213760376,0.5354526042938232,,
,,,,,,,,,,58,235,,,,,0.7810218930244446,0.5083988308906555
,,,,,,,,,,58,235,,,0.8064516186714172,0.48967820405960083,,
,,,,,,,,,,59,239,,,,,0.712895393371582,0.8612656593322754
,,,,,,,,,,59,239,,,0.775754451751709,0.5321876406669617,,
,,,,,,,,,,60,243,,,,,0.7153284549713135,0.723690927028656
,,,,,,,,,,60,243,,,0.7830384969711304,0.49777156114578247,,
,,,,,,,,,,61,247,,,,,0.6642335653305054,1.838081955909729
,,,,,,,,,,61,247,,,0.7986472249031067,0.49569132924079895,,
,,,,,,,,,,62,251,,,,,0.7104622721672058,0.8177204132080078
,,,,,,,,,,62,251,,,0.7767950296401978,0.5373570919036865,,
,,,,,,,,,,63,255,,,,,0.6909975409507751,1.8174769878387451
,,,,,,,,,,63,255,,,0.7898023128509521,0.5124343633651733,,
,,,,,,,,,,64,259,,,,,0.7323601245880127,0.6191303133964539
,,,,,,,,,,64,259,,,0.7939646244049072,0.48929551243782043,,
,,,,,,,,,,65,263,,,,,0.6253041625022888,1.8566774129867554
,,,,,,,,,,65,263,,,0.7882413864135742,0.49901968240737915,,
,,,,,,,,,,66,267,,,,,0.6423357725143433,2.172379732131958
,,,,,,,,,,66,267,,,0.7840790748596191,0.5262851715087891,,
,,,,,,,,,,67,271,,,,,0.6593673825263977,1.722053050994873
,,,,,,,,,,67,271,,,0.7695109248161316,0.541567325592041,,
,,,,,,,,,,68,275,,,,,0.7080292105674744,0.7593122124671936
,,,,,,,,,,68,275,,,0.7689906358718872,0.5665673613548279,,
,,,,,,,,,,69,279,,,,,0.6666666865348816,1.864878535270691
,,,,,,,,,,69,279,,,0.7752341032028198,0.5159093737602234,,
,,,,,,,,,,70,283,,,,,0.6934306621551514,1.292839527130127
,,,,,,,,,,70,283,,,0.7653486132621765,0.5636166334152222,,
,,,,,,,,,,71,287,,,,,0.6666666865348816,2.0275652408599854
,,,,,,,,,,71,287,,,0.7793964743614197,0.5296403765678406,,
,,,,,,,,,,72,291,,,,,0.7177615761756897,0.8969829082489014
,,,,,,,,,,72,291,,,0.7851196527481079,0.49790453910827637,,
,,,,,,,,,,73,295,,,,,0.712895393371582,2.481459856033325
,,,,,,,,,,73,295,,,0.7705515027046204,0.5411745309829712,,
,,,,,,,,,,74,299,,,,,0.6520681381225586,2.8211021423339844
,,,,,,,,,,74,299,,,0.7866805195808411,0.5001598000526428,,
,,,,,,,,,,75,303,,,,,0.6277372241020203,2.041524648666382
,,,,,,,,,,75,303,,,0.775754451751709,0.5336000919342041,,
,,,,,,,,,,76,307,,,,,0.6569343209266663,1.8516424894332886
,,,,,,,,,,76,307,,,0.7783558964729309,0.5167294144630432,,
,,,,,,,,,,77,311,,,,,0.7615571618080139,0.5751819610595703
,,,,,,,,,,77,311,,,0.7695109248161316,0.5301096439361572,,
,,,,,,,,,,78,315,,,,,0.6861313581466675,1.2094985246658325
,,,,,,,,,,78,315,,,0.770031213760376,0.5423283576965332,,
,,,,,,,,,,79,319,,,,,0.7372262477874756,1.269633412361145
,,,,,,,,,,79,319,,,0.7898023128509521,0.49863168597221375,,
,,,,,,,,,,80,323,,,,,0.7420924305915833,0.5242082476615906
,,,,,,,,,,80,323,,,0.7752341032028198,0.5146001577377319,,
,,,,,,,,,,81,327,,,,,0.6350364685058594,2.022280693054199
,,,,,,,,,,81,327,,,0.7799167633056641,0.5285230875015259,,
,,,,,,,,,,82,331,,,,,0.6958637237548828,1.0308823585510254
,,,,,,,,,,82,331,,,0.750780463218689,0.6185755133628845,,
,,,,,,,,,,83,335,,,,,0.6763990521430969,1.7757757902145386
,,,,,,,,,,83,335,,,0.7663891911506653,0.5701058506965637,,
,,,,,,,,,,84,339,,,,,0.6666666865348816,2.0176680088043213
,,,,,,,,,,84,339,,,0.7830384969711304,0.5243710279464722,,
,,,,,,,,,,85,343,,,,,0.6909975409507751,0.9548856019973755
,,,,,,,,,,85,343,,,0.7783558964729309,0.5288024544715881,,
,,,,,,,,,,86,347,,,,,0.7664233446121216,0.5644028782844543
,,,,,,,,,,86,347,,,0.782518208026886,0.5117998123168945,,
,,,,,,,,,,87,351,,,,,0.7907542586326599,0.4667232930660248
,,,,,,,,,,87,351,,,0.7840790748596191,0.5060475468635559,,
,,,,,,,,,,88,355,,,,,0.7493917346000671,0.5927625298500061
,,,,,,,,,,88,355,,,0.7710717916488647,0.5607055425643921,,
,,,,,,,,,,89,359,,,,,0.7226277589797974,0.6683945059776306
,,,,,,,,,,89,359,,,0.7653486132621765,0.5456774830818176,,
,,,,,,,,,,90,363,,,,,0.7201946377754211,0.8627170920372009
,,,,,,,,,,90,363,,,0.7840790748596191,0.5181242227554321,,
,,,,,,,,,,91,367,,,,,0.7104622721672058,0.8688005805015564
,,,,,,,,,,91,367,,,0.7705515027046204,0.5552935600280762,,
,,,,,,,,,,92,371,,,,,0.6593673825263977,1.8821721076965332
,,,,,,,,,,92,371,,,0.7653486132621765,0.5339529514312744,,
,,,,,,,,,,93,375,,,,,0.6715328693389893,1.090632677078247
,,,,,,,,,,93,375,,,0.7991675138473511,0.4973454773426056,,
,,,,,,,,,,94,379,,,,,0.6642335653305054,1.1060569286346436
,,,,,,,,,,94,379,,,0.7861602306365967,0.5050583481788635,,
,,,,,,,,,,95,383,,,,,0.6715328693389893,1.8519293069839478
,,,,,,,,,,95,383,,,0.7851196527481079,0.49929487705230713,,
,,,,,,,,,,96,387,,,,,0.6861313581466675,1.4164241552352905
,,,,,,,,,,96,387,,,0.7908428907394409,0.5098093748092651,,
,,,,,,,,,,97,391,,,,,0.7347931861877441,0.5731284022331238
,,,,,,,,,,97,391,,,0.7861602306365967,0.5083460807800293,,
,,,,,,,,,,98,395,,,,,0.6788321137428284,2.8265645503997803
,,,,,,,,,,98,395,,,0.7830384969711304,0.5148879885673523,,
,,,,,,,,,,99,399,,,,,0.6861313581466675,1.0622258186340332
,,,,,,,,,,99,399,,,0.7851196527481079,0.5083440542221069,,
,,,,,,,,,,100,403,,,,,0.7055960893630981,1.135097622871399
,,,,,,,,,,100,403,,,0.767429769039154,0.5248677730560303,,
,,,,,,,,,,101,407,,,,,0.6350364685058594,1.5397942066192627
,,,,,,,,,,101,407,,,0.7866805195808411,0.5244347453117371,,
,,,,,,,,,,102,411,,,,,0.6374695897102356,1.9262973070144653
,,,,,,,,,,102,411,,,0.7793964743614197,0.5399109721183777,,
,,,,,,,,,,103,415,,,,,0.6861313581466675,0.7683538198471069
,,,,,,,,,,103,415,,,0.7929240465164185,0.5023304224014282,,
,,,,,,,,,,104,419,,,,,0.639902651309967,2.0011377334594727
,,,,,,,,,,104,419,,,0.7669094800949097,0.5730051398277283,,
,,,,,,,,,,105,423,,,,,0.6934306621551514,1.4410696029663086
,,,,,,,,,,105,423,,,0.7658689022064209,0.5519736409187317,,
,,,,,,,,,,106,427,,,,,0.7007299065589905,0.9112676382064819
,,,,,,,,,,106,427,,,0.7819979190826416,0.5156014561653137,,
,,,,,,,,,,107,431,,,,,0.6253041625022888,1.9614766836166382
,,,,,,,,,,107,431,,,0.782518208026886,0.5317659378051758,,
,,,,,,,,,,108,435,,,,,0.7226277589797974,1.8986947536468506
,,,,,,,,,,108,435,,,0.774193525314331,0.5441768169403076,,
,,,,,,,,,,109,439,,,,,0.6715328693389893,2.9575276374816895
,,,,,,,,,,109,439,,,0.7840790748596191,0.5218786001205444,,
,,,,,,,,,,110,443,,,,,0.7153284549713135,0.6542007923126221
,,,,,,,,,,110,443,,,0.7804370522499084,0.5126669406890869,,
,,,,,,,,,,111,447,,,,,0.6958637237548828,1.2501518726348877
,,,,,,,,,,111,447,,,0.7898023128509521,0.5105637907981873,,
,,,,,,,,,,112,451,,,,,0.6788321137428284,0.9776822328567505
,,,,,,,,,,112,451,,,0.7695109248161316,0.5425503849983215,,
,,,,,,,,,,113,455,,,,,0.6885644793510437,1.3033242225646973
,,,,,,,,,,113,455,,,0.7976066470146179,0.48778125643730164,,
,,,,,,,,,,114,459,,,,,0.6763990521430969,1.0070600509643555
,,,,,,,,,,114,459,,,0.7908428907394409,0.5129833817481995,,
,,,,,,,,,,115,463,,,,,0.698296844959259,0.8581100702285767
,,,,,,,,,,115,463,,,0.8028095960617065,0.5070248246192932,,
,,,,,,,,,,116,467,,,,,0.7518247961997986,0.6861391663551331
,,,,,,,,,,116,467,,,0.7845993638038635,0.5409080982208252,,
,,,,,,,,,,117,471,,,,,0.6253041625022888,2.086582660675049
,,,,,,,,,,117,471,,,0.7705515027046204,0.5578747391700745,,
,,,,,,,,,,118,475,,,,,0.7153284549713135,0.7588273882865906
,,,,,,,,,,118,475,,,0.775754451751709,0.5424832105636597,,
,,,,,,,,,,119,479,,,,,0.7080292105674744,0.9542272686958313
,,,,,,,,,,119,479,,,0.7856399416923523,0.5054835677146912,,
,,,,,,,,,,120,483,,,,,0.7931873202323914,0.5204276442527771
,,,,,,,,,,120,483,,,0.7924037575721741,0.496618390083313,,
,,,,,,,,,,121,487,,,,,0.698296844959259,0.8174271583557129
,,,,,,,,,,121,487,,,0.763267457485199,0.5666217803955078,,
