class_0_acc,class_1_acc,class_2_acc,class_3_acc,epoch,step,test_acc,test_loss
0.7555555701255798,0.5,0.625,0.6666666865348816,0,0,0.6342856884002686,0.7357014417648315
0.7555555701255798,0.52173912525177,0.9166666865348816,0.5277777910232544,0,0,0.691428542137146,0.9048302173614502
0.8888888955116272,0.717391312122345,0.8125,0.8055555820465088,0,0,0.8057143092155457,0.511207103729248
0.9777777791023254,0.5,0.9166666865348816,0.6666666865348816,0,0,0.7714285850524902,0.6991713047027588
0.8888888955116272,0.5869565010070801,0.8541666865348816,0.6111111044883728,0,0,0.7428571581840515,0.6482101082801819
