epoch,step,train_acc_epoch,train_loss_epoch,val_acc,val_loss
0,2,,,0.24152542650699615,1.3836814165115356
0,2,0.2339075207710266,1.3865309953689575,,
1,5,,,0.24152542650699615,1.3863173723220825
1,5,0.27742519974708557,1.3823211193084717,,
2,8,,,0.24152542650699615,1.3906457424163818
2,8,0.27742519974708557,1.37553870677948,,
3,11,,,0.29661017656326294,2.0352416038513184
3,11,0.3091568350791931,1.351502776145935,,
4,14,,,0.30084747076034546,1.6366028785705566
4,14,0.3508612811565399,1.8164411783218384,,
5,17,,,0.3686440587043762,1.3467458486557007
5,17,0.3553943932056427,1.4196275472640991,,
6,20,,,0.3855932056903839,1.2951184511184692
6,20,0.35720762610435486,1.3226397037506104,,
7,23,,,0.43220338225364685,1.2528014183044434
7,23,0.40344515442848206,1.2859712839126587,,
8,26,,,0.43220338225364685,1.254628300666809
8,26,0.4179510474205017,1.2565207481384277,,
9,29,,,0.4067796468734741,1.2963887453079224
9,29,0.41523119807243347,1.2490673065185547,,
10,32,,,0.3093220293521881,1.8451745510101318
10,32,0.36718040704727173,1.6559293270111084,,
11,35,,,0.35593220591545105,1.2554662227630615
11,35,0.351767897605896,1.5571784973144531,,
12,38,,,0.37288135290145874,1.4047354459762573
12,38,0.41613781452178955,1.2706844806671143,,
13,41,,,0.37288135290145874,1.372862696647644
13,41,0.39891207218170166,1.351884365081787,,
14,44,,,0.3686440587043762,1.2977067232131958
14,44,0.4179510474205017,1.281032681465149,,
15,47,,,0.3686440587043762,1.276785135269165
15,47,0.4188576638698578,1.2595442533493042,,
16,50,,,0.3686440587043762,1.2691340446472168
16,50,0.4188576638698578,1.2451326847076416,,
17,53,,,0.39406779408454895,1.2777533531188965
17,53,0.4179510474205017,1.2522923946380615,,
18,56,,,0.37288135290145874,1.2722375392913818
18,56,0.43789663910865784,1.2420495748519897,,
19,59,,,0.33474576473236084,1.3228490352630615
19,59,0.42883047461509705,1.2353845834732056,,
20,62,,,0.3686440587043762,1.292836308479309
