class_0_acc,class_1_acc,class_2_acc,class_3_acc,class_4_acc,class_5_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_loss_epoch,val_acc,val_loss
,,,,,,0,2,,,,,0.1690140813589096,1.7927039861679077
,,,,,,0,2,,,0.1956358104944229,1.7861233949661255,,
,,,,,,1,5,,,,,0.1654929518699646,1.7722615003585815
,,,,,,1,5,,,0.26109856367111206,1.7513493299484253,,
,,,,,,2,8,,,,,0.2112676054239273,1.731345534324646
,,,,,,2,8,,,0.2829194962978363,1.7020585536956787,,
,,,,,,3,11,,,,,0.25,1.6794021129608154
,,,,,,3,11,,,0.28893905878067017,1.6351248025894165,,
,,,,,,4,14,,,,,0.31338027119636536,1.6436750888824463
,,,,,,4,14,,,0.3062452971935272,1.5712378025054932,,
,,,,,,5,17,,,,,0.35915493965148926,1.5969315767288208
,,,,,,5,17,,,0.33182844519615173,1.5111503601074219,,
,,,,,,6,20,,,,,0.3838028311729431,1.5741952657699585
,,,,,,6,20,,,0.37622272968292236,1.4629403352737427,,
,,,,,,7,23,,,,,0.3661971688270569,1.5933459997177124
,,,,,,7,23,,,0.3822422921657562,1.4342325925827026,,
,,,,,,8,26,,,,,0.3802816867828369,1.5254799127578735
,,,,,,8,26,,,0.37998494505882263,1.421434760093689,,
,,,,,,9,29,,,,,0.3697183132171631,1.4769575595855713
,,,,,,9,29,,,0.41008275747299194,1.3808940649032593,,
,,,,,,10,32,,,,,0.34859153628349304,1.4996514320373535
,,,,,,10,32,,,0.38750940561294556,1.3579087257385254,,
,,,,,,11,35,,,,,0.3345070481300354,1.5323971509933472
,,,,,,11,35,,,0.4161023199558258,1.3731486797332764,,
,,,,,,12,38,,,,,0.3732394278049469,1.4236279726028442
,,,,,,12,38,,,0.4025583267211914,1.35765540599823,,
,,,,,,13,41,,,,,0.4119718372821808,1.4246635437011719
,,,,,,13,41,,,0.40857788920402527,1.3361746072769165,,
,,,,,,14,44,,,,,0.48239436745643616,1.3966647386550903
,,,,,,14,44,,,0.45146727561950684,1.304599642753601,,
,,,,,,15,47,,,,,0.3802816867828369,1.5327775478363037
,,,,,,15,47,,,0.4439428150653839,1.306467056274414,,
,,,,,,16,50,,,,,0.4154929518699646,1.4853205680847168
,,,,,,16,50,,,0.4409330189228058,1.3209927082061768,,
,,,,,,17,53,,,,,0.34859153628349304,1.5692567825317383
,,,,,,17,53,,,0.4710308611392975,1.289636492729187,,
,,,,,,18,56,,,,,0.35211268067359924,1.5267853736877441
,,,,,,18,56,,,0.43340858817100525,1.3655531406402588,,
,,,,,,19,59,,,,,0.39436620473861694,1.585231900215149
,,,,,,19,59,,,0.45221972465515137,1.3084408044815063,,
,,,,,,20,62,,,,,0.4542253613471985,1.3643949031829834
,,,,,,20,62,,,0.45673438906669617,1.2979627847671509,,
,,,,,,21,65,,,,,0.40140846371650696,1.4847766160964966
,,,,,,21,65,,,0.43792325258255005,1.2877445220947266,,
,,,,,,22,68,,,,,0.43309858441352844,1.36227548122406
,,,,,,22,68,,,0.4808126389980316,1.2611290216445923,,
,,,,,,23,71,,,,,0.4260563254356384,1.439426302909851
,,,,,,23,71,,,0.4762979745864868,1.2380481958389282,,
,,,,,,24,74,,,,,0.46830984950065613,1.3752912282943726
,,,,,,24,74,,,0.4830699861049652,1.2558099031448364,,
,,,,,,25,77,,,,,0.38732394576072693,1.463778018951416
,,,,,,25,77,,,0.478555291891098,1.247061014175415,,
,,,,,,26,80,,,,,0.42957746982574463,1.3475080728530884
,,,,,,26,80,,,0.4808126389980316,1.2163323163986206,,
,,,,,,27,83,,,,,0.42957746982574463,1.8364348411560059
,,,,,,27,83,,,0.48833709955215454,1.213538646697998,,
,,,,,,28,86,,,,,0.48943662643432617,1.3254715204238892
,,,,,,28,86,,,0.4823175370693207,1.214565396308899,,
,,,,,,29,89,,,,,0.47887325286865234,1.2854478359222412
,,,,,,29,89,,,0.46726861596107483,1.2163442373275757,,
,,,,,,30,92,,,,,0.42957746982574463,1.761579990386963
,,,,,,30,92,,,0.49962377548217773,1.1971497535705566,,
,,,,,,31,95,,,,,0.39084506034851074,1.6483646631240845
,,,,,,31,95,,,0.48833709955215454,1.1804020404815674,,
,,,,,,32,98,,,,,0.3732394278049469,2.1006534099578857
,,,,,,32,98,,,0.4868322014808655,1.1760201454162598,,
,,,,,,33,101,,,,,0.39788731932640076,1.7148513793945312
,,,,,,33,101,,,0.4890895485877991,1.2067217826843262,,
,,,,,,34,104,,,,,0.44366195797920227,1.517062783241272
,,,,,,34,104,,,0.48833709955215454,1.1608654260635376,,
,,,,,,35,107,,,,,0.48591548204421997,1.4106340408325195
,,,,,,35,107,,,0.4823175370693207,1.1851446628570557,,
,,,,,,36,110,,,,,0.4260563254356384,1.3964195251464844
,,,,,,36,110,,,0.5086531043052673,1.1544287204742432,,
,,,,,,37,113,,,,,0.4190140962600708,1.3796327114105225
,,,,,,37,113,,,0.4920993149280548,1.1658821105957031,,
,,,,,,38,116,,,,,0.48943662643432617,1.5239417552947998
,,,,,,38,116,,,0.5252069234848022,1.1325950622558594,,
,,,,,,39,119,,,,,0.4225352108478546,1.8069573640823364
,,,,,,39,119,,,0.496614009141922,1.1632617712020874,,
,,,,,,40,122,,,,,0.4190140962600708,1.6662224531173706
,,,,,,40,122,,,0.5094055533409119,1.1443250179290771,,
,,,,,,41,125,,,,,0.44366195797920227,1.831755518913269
,,,,,,41,125,,,0.49510911107063293,1.1561375856399536,,
,,,,,,42,128,,,,,0.4577464759349823,1.5117535591125488
,,,,,,42,128,,,0.4778028726577759,1.1494419574737549,,
,,,,,,43,131,,,,,0.5105633735656738,1.2886677980422974
,,,,,,43,131,,,0.519187331199646,1.1379952430725098,,
,,,,,,44,134,,,,,0.48239436745643616,1.2737643718719482
,,,,,,44,134,,,0.5237020254135132,1.133500337600708,,
,,,,,,45,137,,,,,0.4542253613471985,1.6900489330291748
,,,,,,45,137,,,0.5229495763778687,1.1188946962356567,,
,,,,,,46,140,,,,,0.39788731932640076,1.4290803670883179
,,,,,,46,140,,,0.538750946521759,1.1046420335769653,,
,,,,,,47,143,,,,,0.4647887349128723,1.4029364585876465
,,,,,,47,143,,,0.5184349417686462,1.139522910118103,,
,,,,,,48,146,,,,,0.49295774102211,1.3002064228057861
,,,,,,48,146,,,0.5244544744491577,1.1523323059082031,,
,,,,,,49,149,,,,,0.4190140962600708,1.482278823852539
,,,,,,49,149,,,0.5267118215560913,1.0937609672546387,,
,,,,,,50,152,,,,,0.43309858441352844,1.7289966344833374
,,,,,,50,152,,,0.5259593725204468,1.0855191946029663,,
,,,,,,51,155,,,,,0.47183099389076233,1.46808922290802
,,,,,,51,155,,,0.5522949695587158,1.1064831018447876,,
,,,,,,52,158,,,,,0.44366195797920227,2.094853162765503
,,,,,,52,158,,,0.5560572147369385,1.0670688152313232,,
,,,,,,53,161,,,,,0.4577464759349823,1.9205158948898315
,,,,,,53,161,,,0.5447704792022705,1.076082468032837,,
,,,,,,54,164,,,,,0.4225352108478546,1.9312069416046143
,,,,,,54,164,,,0.5583145022392273,1.069667935371399,,
,,,,,,55,167,,,,,0.48239436745643616,1.7239704132080078
,,,,,,55,167,,,0.5229495763778687,1.0793603658676147,,
,,,,,,56,170,,,,,0.4612676203250885,1.53741455078125
,,,,,,56,170,,,0.555304765701294,1.0371408462524414,,
,,,,,,57,173,,,,,0.3732394278049469,1.741305947303772
,,,,,,57,173,,,0.48156508803367615,1.1585434675216675,,
,,,,,,58,176,,,,,0.4507042169570923,1.7586942911148071
,,,,,,58,176,,,0.5379984974861145,1.1342337131500244,,
,,,,,,59,179,,,,,0.39436620473861694,1.4032450914382935
,,,,,,59,179,,,0.519187331199646,1.0955060720443726,,
,,,,,,60,182,,,,,0.39788731932640076,1.7985844612121582
,,,,,,60,182,,,0.5199397802352905,1.0880056619644165,,
,,,,,,61,185,,,,,0.4260563254356384,1.5678790807724
,,,,,,61,185,,,0.5410082936286926,1.09748113155365,,
,,,,,,62,188,,,,,0.44718310236930847,1.969724178314209
,,,,,,62,188,,,0.5470278263092041,1.019489049911499,,
,,,,,,63,191,,,,,0.4119718372821808,1.426924705505371
,,,,,,63,191,,,0.5515425205230713,1.0513008832931519,,
,,,,,,64,194,,,,,0.4612676203250885,1.5974372625350952
,,,,,,64,194,,,0.5402558445930481,1.051304578781128,,
,,,,,,65,197,,,,,0.39436620473861694,2.176495313644409
,,,,,,65,197,,,0.5221971273422241,1.09757661819458,,
,,,,,,66,200,,,,,0.48943662643432617,1.6791898012161255
,,,,,,66,200,,,0.56207674741745,1.0386700630187988,,
,,,,,,67,203,,,,,0.49295774102211,1.5385833978652954
,,,,,,67,203,,,0.5417607426643372,1.060595154762268,,
,,,,,,68,206,,,,,0.49295774102211,1.2193677425384521
,,,,,,68,206,,,0.5876598954200745,0.9909165501594543,,
,,,,,,69,209,,,,,0.43661972880363464,1.8321094512939453
,,,,,,69,209,,,0.5650865435600281,1.0385676622390747,,
,,,,,,70,212,,,,,0.44718310236930847,1.7486681938171387
,,,,,,70,212,,,0.5628291964530945,1.0049848556518555,,
,,,,,,71,215,,,,,0.4577464759349823,1.7657116651535034
,,,,,,71,215,,,0.5477802753448486,1.0329477787017822,,
,,,,,,72,218,,,,,0.3838028311729431,1.7209371328353882
,,,,,,72,218,,,0.5643340945243835,1.0075597763061523,,
,,,,,,73,221,,,,,0.4190140962600708,1.7002607583999634
,,,,,,73,221,,,0.5921745896339417,0.9646304845809937,,
,,,,,,74,224,,,,,0.4154929518699646,1.6291159391403198
,,,,,,74,224,,,0.5771256685256958,1.0009384155273438,,
,,,,,,75,227,,,,,0.44718310236930847,1.443354845046997
,,,,,,75,227,,,0.56207674741745,1.007965326309204,,
,,,,,,76,230,,,,,0.4542253613471985,1.4878737926483154
,,,,,,76,230,,,0.6027088165283203,0.9445412158966064,,
,,,,,,77,233,,,,,0.44718310236930847,1.8361502885818481
,,,,,,77,233,,,0.6064710021018982,0.9688907265663147,,
,,,,,,78,236,,,,,0.4119718372821808,1.5208457708358765
,,,,,,78,236,,,0.5921745896339417,0.9457108378410339,,
,,,,,,79,239,,,,,0.3661971688270569,2.0958938598632812
,,,,,,79,239,,,0.56207674741745,0.9759534597396851,,
,,,,,,80,242,,,,,0.4964788854122162,1.2470730543136597
,,,,,,80,242,,,0.5711060762405396,0.9713236689567566,,
,,,,,,81,245,,,,,0.47183099389076233,1.5331547260284424
,,,,,,81,245,,,0.5763732194900513,0.9638753533363342,,
,,,,,,82,248,,,,,0.47183099389076233,1.8770657777786255
,,,,,,82,248,,,0.5981941223144531,0.9186777472496033,,
,,,,,,83,251,,,,,0.48239436745643616,1.6912180185317993
,,,,,,83,251,,,0.5771256685256958,0.9348095655441284,,
,,,,,,84,254,,,,,0.49295774102211,1.7275766134262085
,,,,,,84,254,,,0.5869074463844299,0.9501864910125732,,
,,,,,,85,257,,,,,0.40492957830429077,2.11248517036438
,,,,,,85,257,,,0.5876598954200745,0.924192488193512,,
,,,,,,86,260,,,,,0.4964788854122162,1.8384844064712524
,,,,,,86,260,,,0.6072234511375427,0.9138917326927185,,
,,,,,,87,263,,,,,0.44718310236930847,1.4312187433242798
,,,,,,87,263,,,0.5823927521705627,0.9421936273574829,,
,,,,,,88,266,,,,,0.38732394576072693,1.9212247133255005
,,,,,,88,266,,,0.5590669512748718,1.0092742443084717,,
,,,,,,89,269,,,,,0.51408451795578,2.079859972000122
,,,,,,89,269,,,0.5823927521705627,0.9360218644142151,,
,,,,,,90,272,,,,,0.47887325286865234,2.2330808639526367
,,,,,,90,272,,,0.5823927521705627,0.9523328542709351,,
,,,,,,91,275,,,,,0.5387324094772339,1.142948865890503
,,,,,,91,275,,,0.6049661636352539,0.8886643648147583,,
,,,,,,92,278,,,,,0.5352112650871277,1.1400550603866577
,,,,,,92,278,,,0.6072234511375427,0.886438250541687,,
,,,,,,93,281,,,,,0.5528169274330139,1.1182478666305542
,,,,,,93,281,,,0.5756207704544067,0.9227062463760376,,
,,,,,,94,284,,,,,0.4260563254356384,2.036409616470337
,,,,,,94,284,,,0.5996990203857422,0.8796432614326477,,
,,,,,,95,287,,,,,0.48943662643432617,1.806918740272522
,,,,,,95,287,,,0.6027088165283203,0.9023709297180176,,
,,,,,,96,290,,,,,0.44014084339141846,1.8496527671813965
,,,,,,96,290,,,0.6042137145996094,0.9184899926185608,,
,,,,,,97,293,,,,,0.48239436745643616,1.6166211366653442
,,,,,,97,293,,,0.6155003905296326,0.877265214920044,,
,,,,,,98,296,,,,,0.5105633735656738,1.9933394193649292
,,,,,,98,296,,,0.6087283492088318,0.8708504438400269,,
,,,,,,99,299,,,,,0.4542253613471985,2.688577175140381
,,,,,,99,299,,,0.5966892242431641,0.9008994698524475,,
,,,,,,100,302,,,,,0.4964788854122162,1.4058810472488403
,,,,,,100,302,,,0.5921745896339417,0.9007817506790161,,
,,,,,,101,305,,,,,0.5598591566085815,1.1072278022766113
,,,,,,101,305,,,0.563581645488739,0.9942923784255981,,
,,,,,,102,308,,,,,0.39788731932640076,2.56272029876709
,,,,,,102,308,,,0.5680963397026062,0.9540067911148071,,
,,,,,,103,311,,,,,0.3697183132171631,2.904722213745117
,,,,,,103,311,,,0.5831452012062073,0.9481720924377441,,
,,,,,,104,314,,,,,0.4542253613471985,1.3323086500167847
,,,,,,104,314,,,0.5869074463844299,0.9787766933441162,,
,,,,,,105,317,,,,,0.5246478915214539,1.1641457080841064
,,,,,,105,317,,,0.5718585252761841,0.9363329410552979,,
,,,,,,106,320,,,,,0.51408451795578,1.3363373279571533
,,,,,,106,320,,,0.5981941223144531,0.8896059989929199,,
,,,,,,107,323,,,,,0.5,3.031493902206421
,,,,,,107,323,,,0.5861549973487854,0.9096284508705139,,
,,,,,,108,326,,,,,0.5528169274330139,3.058420181274414
,,,,,,108,326,,,0.5801354646682739,0.8913496136665344,,
,,,,,,109,329,,,,,0.5352112650871277,1.2947200536727905
,,,,,,109,329,,,0.5929270386695862,0.8666929006576538,,
,,,,,,110,332,,,,,0.47887325286865234,1.2378023862838745
,,,,,,110,332,,,0.5981941223144531,0.8896958231925964,,
,,,,,,111,335,,,,,0.43661972880363464,1.4294257164001465
,,,,,,111,335,,,0.5846500992774963,0.8841513991355896,,
,,,,,,112,338,,,,,0.5211267471313477,1.2191647291183472
,,,,,,112,338,,,0.5876598954200745,0.9059507250785828,,
,,,,,,113,341,,,,,0.4542253613471985,1.9447739124298096
,,,,,,113,341,,,0.6027088165283203,0.876097559928894,,
,,,,,,114,344,,,,,0.48239436745643616,1.9763095378875732
,,,,,,114,344,,,0.5899172425270081,0.9096951484680176,,
,,,,,,115,347,,,,,0.3838028311729431,1.727449655532837
,,,,,,115,347,,,0.6012039184570312,0.884083092212677,,
,,,,,,116,350,,,,,0.4154929518699646,2.089399814605713
,,,,,,116,350,,,0.6012039184570312,0.9055831432342529,,
,,,,,,117,353,,,,,0.4964788854122162,1.7442514896392822
,,,,,,117,353,,,0.595184326171875,0.8599636554718018,,
,,,,,,118,356,,,,,0.47183099389076233,1.3689985275268555
,,,,,,118,356,,,0.6042137145996094,0.8533017039299011,,
,,,,,,119,359,,,,,0.4542253613471985,3.064192533493042
,,,,,,119,359,,,0.5696011781692505,0.9417581558227539,,
,,,,,,120,362,,,,,0.5387324094772339,1.1812711954116821
,,,,,,120,362,,,0.5861549973487854,0.9005916118621826,,
,,,,,,121,365,,,,,0.4577464759349823,1.5029797554016113
,,,,,,121,365,,,0.5793830156326294,0.9387887716293335,,
,,,,,,122,368,,,,,0.4612676203250885,2.8820388317108154
,,,,,,122,368,,,0.5650865435600281,0.9132535457611084,,
,,,,,,123,371,,,,,0.6056337952613831,1.0704296827316284
,,,,,,123,371,,,0.5846500992774963,0.9116019010543823,,
,,,,,,124,374,,,,,0.47887325286865234,1.8884336948394775
,,,,,,124,374,,,0.5959367752075195,0.8618313670158386,,
,,,,,,125,377,,,,,0.47887325286865234,1.8681750297546387
,,,,,,125,377,,,0.5891647934913635,0.8967652320861816,,
,,,,,,126,380,,,,,0.5176056623458862,2.559145927429199
,,,,,,126,380,,,0.6004514694213867,0.9100902080535889,,
,,,,,,127,383,,,,,0.5035211443901062,1.2507997751235962
,,,,,,127,383,,,0.5974416732788086,0.8827846050262451,,
,,,,,,128,386,,,,,0.47183099389076233,1.4641151428222656
,,,,,,128,386,,,0.5906696915626526,0.8888871073722839,,
,,,,,,129,389,,,,,0.4647887349128723,2.369229555130005
,,,,,,129,389,,,0.5929270386695862,0.8767356276512146,,
,,,,,,130,392,,,,,0.4507042169570923,2.8483097553253174
,,,,,,130,392,,,0.6155003905296326,0.8445277810096741,,
,,,,,,131,395,,,,,0.5739436745643616,1.2021845579147339
,,,,,,131,395,,,0.5778781175613403,0.9197901487350464,,
,,,,,,132,398,,,,,0.46830984950065613,1.9079911708831787
,,,,,,132,398,,,0.5726109743118286,0.9446578025817871,,
,,,,,,133,401,,,,,0.40492957830429077,1.6507198810577393
,,,,,,133,401,,,0.5823927521705627,0.9057977199554443,,
,,,,,,134,404,,,,,0.4154929518699646,2.361829996109009
,,,,,,134,404,,,0.6072234511375427,0.8417145609855652,,
,,,,,,135,407,,,,,0.47183099389076233,1.498515248298645
,,,,,,135,407,,,0.6064710021018982,0.8345067501068115,,
,,,,,,136,410,,,,,0.49295774102211,1.899482011795044
,,,,,,136,410,,,0.5989465713500977,0.8374225497245789,,
,,,,,,137,413,,,,,0.6091549396514893,1.00091552734375
,,,,,,137,413,,,0.5981941223144531,0.8625730872154236,,
,,,,,,138,416,,,,,0.4542253613471985,1.4470610618591309
,,,,,,138,416,,,0.6034612655639648,0.829635500907898,,
,,,,,,139,419,,,,,0.4225352108478546,1.8354010581970215
,,,,,,139,419,,,0.6124905943870544,0.8450093865394592,,
,,,,,,140,422,,,,,0.44366195797920227,2.1958444118499756
,,,,,,140,422,,,0.5778781175613403,0.8822678923606873,,
,,,,,,141,425,,,,,0.43309858441352844,2.452280282974243
,,,,,,141,425,,,0.6192625761032104,0.8194050788879395,,
,,,,,,142,428,,,,,0.4577464759349823,1.699428677558899
,,,,,,142,428,,,0.563581645488739,0.9352210760116577,,
,,,,,,143,431,,,,,0.39788731932640076,1.6284425258636475
,,,,,,143,431,,,0.5936794877052307,0.8490017056465149,,
