class_0_acc,class_1_acc,class_2_acc,class_3_acc,class_4_acc,class_5_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_loss_epoch,val_acc,val_loss
,,,,,,46,140,,,0.3671933710575104,1.5350106954574585,,
,,,,,,47,143,,,,,0.22887323796749115,2.7647554874420166
,,,,,,47,143,,,0.3634311556816101,1.5304961204528809,,
,,,,,,48,146,,,,,0.22887323796749115,2.7406508922576904
,,,,,,48,146,,,0.3581640422344208,1.537549376487732,,
,,,,,,49,149,,,,,0.26056337356567383,1.7785117626190186
,,,,,,49,149,,,0.37622272968292236,1.539165735244751,,
,,,,,,50,152,,,,,0.2112676054239273,3.9742398262023926
,,,,,,50,152,,,0.3747178316116333,1.5254771709442139,,
,,,,,,51,155,,,,,0.2112676054239273,2.231902599334717
,,,,,,51,155,,,0.37170806527137756,1.5325579643249512,,
,,,,,,52,158,,,,,0.23239436745643616,4.51633882522583
,,,,,,52,158,,,0.37170806527137756,1.5257899761199951,,
,,,,,,53,161,,,,,0.2112676054239273,2.570549964904785
,,,,,,53,161,,,0.37095561623573303,1.5289864540100098,,
,,,,,,54,164,,,,,0.2112676054239273,2.668863296508789
,,,,,,54,164,,,0.3702031672000885,1.5352665185928345,,
,,,,,,55,167,,,,,0.26056337356567383,4.342581748962402
,,,,,,55,167,,,0.36869826912879944,1.5343106985092163,,
,,,,,,56,170,,,,,0.246478870511055,5.840656757354736
,,,,,,56,170,,,0.3822422921657562,1.5201386213302612,,
,,,,,,57,173,,,,,0.22887323796749115,2.167449951171875
,,,,,,57,173,,,0.37170806527137756,1.5289368629455566,,
,,,,,,58,176,,,,,0.246478870511055,3.240846872329712
,,,,,,58,176,,,0.3679458200931549,1.5232195854187012,,
,,,,,,59,179,,,,,0.22887323796749115,3.5924463272094727
,,,,,,59,179,,,0.37396538257598877,1.5236079692840576,,
,,,,,,60,182,,,,,0.22887323796749115,2.3098983764648438
,,,,,,60,182,,,0.3671933710575104,1.5237754583358765,,
,,,,,,61,185,,,,,0.26408451795578003,8.754191398620605
,,,,,,61,185,,,0.3724604845046997,1.5179228782653809,,
,,,,,,62,188,,,,,0.26408451795578003,2.2364273071289062
,,,,,,62,188,,,0.36644092202186584,1.5305098295211792,,
,,,,,,63,191,,,,,0.246478870511055,8.80502986907959
,,,,,,63,191,,,0.3777276277542114,1.5175787210464478,,
,,,,,,64,194,,,,,0.26408451795578003,8.10414981842041
,,,,,,64,194,,,0.386756956577301,1.5222554206848145,,
,,,,,,65,197,,,,,0.28169015049934387,3.356343984603882
,,,,,,65,197,,,0.3671933710575104,1.5378366708755493,,
,,,,,,66,200,,,,,0.22887323796749115,2.6739628314971924
,,,,,,66,200,,,0.3671933710575104,1.522336483001709,,
,,,,,,67,203,,,,,0.22887323796749115,2.516530752182007
,,,,,,67,203,,,0.3837471902370453,1.5220154523849487,,
,,,,,,68,206,,,,,0.25,5.1036224365234375
,,,,,,68,206,,,0.3566591441631317,1.5324108600616455,,
,,,,,,69,209,,,,,0.3380281627178192,1.6610163450241089
,,,,,,69,209,,,0.3702031672000885,1.529470682144165,,
,,,,,,70,212,,,,,0.22887323796749115,2.5735883712768555
,,,,,,70,212,,,0.37396538257598877,1.524163007736206,,
,,,,,,71,215,,,,,0.22887323796749115,3.7897675037384033
,,,,,,71,215,,,0.36418360471725464,1.526677131652832,,
,,,,,,72,218,,,,,0.2112676054239273,2.2181947231292725
,,,,,,72,218,,,0.37095561623573303,1.5359288454055786,,
,,,,,,73,221,,,,,0.22887323796749115,8.993014335632324
,,,,,,73,221,,,0.3747178316116333,1.517590045928955,,
,,,,,,74,224,,,,,0.246478870511055,3.4941396713256836
,,,,,,74,224,,,0.38299474120140076,1.5104132890701294,,
,,,,,,75,227,,,,,0.2112676054239273,4.542402267456055
,,,,,,75,227,,,0.3656884729862213,1.5143041610717773,,
,,,,,,76,230,,,,,0.22887323796749115,3.923623561859131
,,,,,,76,230,,,0.37848004698753357,1.5102044343948364,,
,,,,,,77,233,,,,,0.246478870511055,9.420138359069824
,,,,,,77,233,,,0.38073739409446716,1.5064722299575806,,
,,,,,,78,236,,,,,0.246478870511055,8.416260719299316
,,,,,,78,236,,,0.3769751787185669,1.5283265113830566,,
,,,,,,79,239,,,,,0.246478870511055,8.224349975585938
,,,,,,79,239,,,0.3792324960231781,1.518072247505188,,
,,,,,,80,242,,,,,0.26760563254356384,2.3142287731170654
,,,,,,80,242,,,0.36644092202186584,1.5680290460586548,,
,,,,,,81,245,,,,,0.22887323796749115,4.615606784820557
,,,,,,81,245,,,0.3679458200931549,1.5256786346435547,,
,,,,,,82,248,,,,,0.30985915660858154,1.9954924583435059
,,,,,,82,248,,,0.37095561623573303,1.5147569179534912,,
,,,,,,83,251,,,,,0.26408451795578003,2.10853910446167
,,,,,,83,251,,,0.3822422921657562,1.5060110092163086,,
,,,,,,84,254,,,,,0.2887323796749115,4.441203594207764
,,,,,,84,254,,,0.3882618546485901,1.5103132724761963,,
,,,,,,85,257,,,,,0.28169015049934387,2.5004384517669678
,,,,,,85,257,,,0.37170806527137756,1.5139597654342651,,
,,,,,,86,260,,,,,0.22887323796749115,3.9001288414001465
,,,,,,86,260,,,0.38750940561294556,1.5295661687850952,,
,,,,,,87,263,,,,,0.22887323796749115,2.36361026763916
,,,,,,87,263,,,0.37622272968292236,1.5029933452606201,,
,,,,,,88,266,,,,,0.22887323796749115,7.521273136138916
,,,,,,88,266,,,0.3724604845046997,1.5269815921783447,,
,,,,,,89,269,,,,,0.23591549694538116,4.212482452392578
,,,,,,89,269,,,0.3769751787185669,1.515166997909546,,
,,,,,,90,272,,,,,0.2112676054239273,3.4835968017578125
,,,,,,90,272,,,0.3792324960231781,1.5062544345855713,,
,,,,,,91,275,,,,,0.22887323796749115,6.242717266082764
,,,,,,91,275,,,0.36869826912879944,1.514314889907837,,
,,,,,,92,278,,,,,0.2112676054239273,2.224403142929077
,,,,,,92,278,,,0.3724604845046997,1.5236355066299438,,
,,,,,,93,281,,,,,0.22887323796749115,7.599513053894043
,,,,,,93,281,,,0.3882618546485901,1.4908310174942017,,
,,,,,,94,284,,,,,0.22887323796749115,7.214695930480957
,,,,,,94,284,,,0.38299474120140076,1.5078020095825195,,
,,,,,,95,287,,,,,0.28169015049934387,1.763556718826294
,,,,,,95,287,,,0.37396538257598877,1.5259387493133545,,
,,,,,,96,290,,,,,0.22887323796749115,5.886445045471191
,,,,,,96,290,,,0.3890143036842346,1.5285359621047974,,
,,,,,,97,293,,,,,0.2112676054239273,4.945843696594238
,,,,,,97,293,,,0.3792324960231781,1.538260579109192,,
,,,,,,98,296,,,,,0.2112676054239273,5.448627471923828
,,,,,,98,296,,,0.3656884729862213,1.5331504344940186,,
,,,,,,99,299,,,,,0.2112676054239273,6.937556743621826
,,,,,,99,299,,,0.3724604845046997,1.517993450164795,,
,,,,,,100,302,,,,,0.25,6.14403772354126
,,,,,,100,302,,,0.3656884729862213,1.5316284894943237,,
,,,,,,101,305,,,,,0.246478870511055,9.77286148071289
,,,,,,101,305,,,0.37622272968292236,1.5229867696762085,,
,,,,,,102,308,,,,,0.21478873491287231,2.028665781021118
,,,,,,102,308,,,0.37622272968292236,1.5208710432052612,,
,,,,,,103,311,,,,,0.2112676054239273,2.9093894958496094
,,,,,,103,311,,,0.37396538257598877,1.5035604238510132,,
,,,,,,104,314,,,,,0.246478870511055,9.624958992004395
,,,,,,104,314,,,0.37998494505882263,1.5095897912979126,,
,,,,,,105,317,,,,,0.22887323796749115,2.9120140075683594
,,,,,,105,317,,,0.37622272968292236,1.4982719421386719,,
,,,,,,106,320,,,,,0.22887323796749115,6.156808853149414
,,,,,,106,320,,,0.38299474120140076,1.5014467239379883,,
,,,,,,107,323,,,,,0.246478870511055,7.367034435272217
,,,,,,107,323,,,0.3724604845046997,1.4974719285964966,,
,,,,,,108,326,,,,,0.246478870511055,11.938166618347168
,,,,,,108,326,,,0.37998494505882263,1.4787507057189941,,
,,,,,,109,329,,,,,0.25,6.671640396118164
,,,,,,109,329,,,0.38449960947036743,1.478019118309021,,
,,,,,,110,332,,,,,0.246478870511055,11.627326965332031
,,,,,,110,332,,,0.3769751787185669,1.4734498262405396,,
,,,,,,111,335,,,,,0.22887323796749115,2.1844725608825684
,,,,,,111,335,,,0.386756956577301,1.4785362482070923,,
,,,,,,112,338,,,,,0.25,6.665788650512695
,,,,,,112,338,,,0.38299474120140076,1.4790109395980835,,
,,,,,,113,341,,,,,0.25,2.7901928424835205
,,,,,,113,341,,,0.36493605375289917,1.5382267236709595,,
,,,,,,114,344,,,,,0.2535211145877838,2.1497325897216797
,,,,,,114,344,,,0.37547028064727783,1.5074687004089355,,
,,,,,,115,347,,,,,0.2112676054239273,3.000722885131836
,,,,,,115,347,,,0.38449960947036743,1.5026898384094238,,
,,,,,,116,350,,,,,0.22887323796749115,2.441068172454834
,,,,,,116,350,,,0.3935289680957794,1.4781464338302612,,
,,,,,,117,353,,,,,0.2535211145877838,2.179654836654663
,,,,,,117,353,,,0.38299474120140076,1.4808179140090942,,
,,,,,,118,356,,,,,0.22887323796749115,7.293467998504639
,,,,,,118,356,,,0.37998494505882263,1.481615662574768,,
,,,,,,119,359,,,,,0.23591549694538116,4.982651233673096
,,,,,,119,359,,,0.3927765190601349,1.4630032777786255,,
,,,,,,120,362,,,,,0.23591549694538116,3.79371976852417
,,,,,,120,362,,,0.40105342864990234,1.4722181558609009,,
,,,,,,121,365,,,,,0.27816900610923767,2.9529356956481934
,,,,,,121,365,,,0.38299474120140076,1.4915857315063477,,
,,,,,,122,368,,,,,0.22887323796749115,3.284886360168457
,,,,,,122,368,,,0.38073739409446716,1.4957646131515503,,
,,,,,,123,371,,,,,0.2112676054239273,4.123749256134033
,,,,,,123,371,,,0.3814898431301117,1.488200306892395,,
,,,,,,124,374,,,,,0.2112676054239273,5.026650905609131
,,,,,,124,374,,,0.3905192017555237,1.4775516986846924,,
,,,,,,125,377,,,,,0.246478870511055,6.813722610473633
,,,,,,125,377,,,0.38525205850601196,1.4772262573242188,,
,,,,,,126,380,,,,,0.246478870511055,10.613668441772461
,,,,,,126,380,,,0.3860045075416565,1.4990997314453125,,
,,,,,,127,383,,,,,0.2535211145877838,5.031497955322266
,,,,,,127,383,,,0.3822422921657562,1.470323085784912,,
,,,,,,128,386,,,,,0.22887323796749115,9.33686637878418
,,,,,,128,386,,,0.3860045075416565,1.4853090047836304,,
,,,,,,129,389,,,,,0.26760563254356384,3.0000622272491455
,,,,,,129,389,,,0.3837471902370453,1.4865700006484985,,
,,,,,,130,392,,,,,0.23239436745643616,2.8763680458068848
,,,,,,130,392,,,0.40105342864990234,1.4592448472976685,,
,,,,,,131,395,,,,,0.22887323796749115,3.9653728008270264
,,,,,,131,395,,,0.3980436325073242,1.4707369804382324,,
,,,,,,132,398,,,,,0.23591549694538116,4.363622665405273
,,,,,,132,398,,,0.3927765190601349,1.458695650100708,,
,,,,,,133,401,,,,,0.27112674713134766,2.770279884338379
,,,,,,133,401,,,0.395786315202713,1.4646984338760376,,
,,,,,,134,404,,,,,0.26408451795578003,4.149289608001709
,,,,,,134,404,,,0.3950338661670685,1.4649502038955688,,
,,,,,,135,407,,,,,0.25,6.438809871673584
,,,,,,135,407,,,0.40331074595451355,1.4598350524902344,,
,,,,,,136,410,,,,,0.25,4.347535133361816
,,,,,,136,410,,,0.39879608154296875,1.4533934593200684,,
,,,,,,137,413,,,,,0.23239436745643616,4.653271198272705
,,,,,,137,413,,,0.4018058776855469,1.444500207901001,,
,,,,,,138,416,,,,,0.22887323796749115,4.756306171417236
,,,,,,138,416,,,0.3995485305786133,1.4507752656936646,,
,,,,,,139,419,,,,,0.22887323796749115,4.465176582336426
,,,,,,139,419,,,0.39879608154296875,1.4682223796844482,,
,,,,,,140,422,,,,,0.25,2.9472904205322266
,,,,,,140,422,,,0.4040631949901581,1.4473994970321655,,
,,,,,,141,425,,,,,0.23943662643432617,3.4796860218048096
,,,,,,141,425,,,0.40556809306144714,1.456892490386963,,
,,,,,,142,428,,,,,0.246478870511055,3.332273244857788
,,,,,,142,428,,,0.3995485305786133,1.4473496675491333,,
,,,,,,143,431,,,,,0.26408451795578003,5.324782848358154
,,,,,,143,431,,,0.4018058776855469,1.4648065567016602,,
,,,,,,144,434,,,,,0.26408451795578003,8.027266502380371
,,,,,,144,434,,,0.395786315202713,1.4601508378982544,,
,,,,,,145,437,,,,,0.28169015049934387,2.8468527793884277
,,,,,,145,437,,,0.38525205850601196,1.456674337387085,,
,,,,,,146,440,,,,,0.27816900610923767,3.378831624984741
,,,,,,146,440,,,0.4108352065086365,1.454777717590332,,
,,,,,,147,443,,,,,0.246478870511055,15.616135597229004
,,,,,,147,443,,,0.3927765190601349,1.4461195468902588,,
,,,,,,148,446,,,,,0.246478870511055,14.477181434631348
,,,,,,148,446,,,0.39428141713142395,1.4552234411239624,,
,,,,,,149,449,,,,,0.22887323796749115,8.767562866210938
,,,,,,149,449,,,0.3950338661670685,1.4543870687484741,,
,,,,,,150,452,,,,,0.21478873491287231,6.161623001098633
,,,,,,150,452,,,0.40782544016838074,1.4381837844848633,,
,,,,,,151,455,,,,,0.24295774102210999,5.427112102508545
,,,,,,151,455,,,0.4048156440258026,1.4441105127334595,,
,,,,,,152,458,,,,,0.22887323796749115,7.953702449798584
,,,,,,152,458,,,0.39653876423835754,1.4640233516693115,,
,,,,,,153,461,,,,,0.22887323796749115,9.168242454528809
,,,,,,153,461,,,0.3980436325073242,1.469321608543396,,
,,,,,,154,464,,,,,0.2535211145877838,2.744539976119995
,,,,,,154,464,,,0.4108352065086365,1.431394338607788,,
,,,,,,155,467,,,,,0.246478870511055,12.597992897033691
,,,,,,155,467,,,0.3935289680957794,1.4567208290100098,,
,,,,,,156,470,,,,,0.25,7.8068718910217285
,,,,,,156,470,,,0.4138450026512146,1.444392442703247,,
,,,,,,157,473,,,,,0.246478870511055,9.691468238830566
,,,,,,157,473,,,0.3890143036842346,1.4826956987380981,,
,,,,,,158,476,,,,,0.246478870511055,14.278951644897461
,,,,,,158,476,,,0.3972911834716797,1.4377892017364502,,
,,,,,,159,479,,,,,0.246478870511055,9.289356231689453
,,,,,,159,479,,,0.40105342864990234,1.4364908933639526,,
,,,,,,160,482,,,,,0.23239436745643616,2.3636748790740967
,,,,,,160,482,,,0.40331074595451355,1.4404494762420654,,
,,,,,,161,485,,,,,0.26760563254356384,4.754678726196289
,,,,,,161,485,,,0.411587655544281,1.4351067543029785,,
,,,,,,162,488,,,,,0.23239436745643616,5.421206951141357
,,,,,,162,488,,,0.3950338661670685,1.4340182542800903,,
,,,,,,163,491,,,,,0.2112676054239273,4.627381324768066
,,,,,,163,491,,,0.3890143036842346,1.4442981481552124,,
,,,,,,164,494,,,,,0.2112676054239273,9.724130630493164
,,,,,,164,494,,,0.4025583267211914,1.437036395072937,,
,,,,,,165,497,,,,,0.2112676054239273,6.102976322174072
,,,,,,165,497,,,0.40105342864990234,1.433335781097412,,
,,,,,,166,500,,,,,0.21478873491287231,4.665712833404541
,,,,,,166,500,,,0.4161023199558258,1.4265755414962769,,
,,,,,,167,503,,,,,0.2535211145877838,4.621169090270996
,,,,,,167,503,,,0.40556809306144714,1.4393953084945679,,
,,,,,,168,506,,,,,0.21478873491287231,4.181772708892822
,,,,,,168,506,,,0.3912716209888458,1.4360467195510864,,
,,,,,,169,509,,,,,0.22887323796749115,8.47640609741211
,,,,,,169,509,,,0.4040631949901581,1.4428457021713257,,
,,,,,,170,512,,,,,0.22887323796749115,8.661721229553223
,,,,,,170,512,,,0.4025583267211914,1.4306728839874268,,
,,,,,,171,515,,,,,0.2112676054239273,3.5330586433410645
,,,,,,171,515,,,0.38976675271987915,1.4428304433822632,,
,,,,,,172,518,,,,,0.22887323796749115,17.14272689819336
,,,,,,172,518,,,0.40857788920402527,1.4280312061309814,,
,,,,,,173,521,,,,,0.22887323796749115,20.884870529174805
,,,,,,173,521,,,0.41760721802711487,1.4239048957824707,,
,,,,,,174,524,,,,,0.246478870511055,14.907381057739258
,,,,,,174,524,,,0.3935289680957794,1.4275027513504028,,
,,,,,,175,527,,,,,0.25,10.554853439331055
,,,,,,175,527,,,0.3927765190601349,1.4443507194519043,,
,,,,,,176,530,,,,,0.25,7.248724460601807
,,,,,,176,530,,,0.4138450026512146,1.4293640851974487,,
,,,,,,177,533,,,,,0.27816900610923767,4.190573215484619
,,,,,,177,533,,,0.40556809306144714,1.434618592262268,,
,,,,,,178,536,,,,,0.246478870511055,4.0485992431640625
,,,,,,178,536,,,0.4048156440258026,1.4353805780410767,,
,,,,,,179,539,,,,,0.25704225897789,3.593517541885376
,,,,,,179,539,,,0.39879608154296875,1.434395670890808,,
,,,,,,180,542,,,,,0.2535211145877838,3.1667160987854004
,,,,,,180,542,,,0.4093303382396698,1.4249293804168701,,
,,,,,,181,545,,,,,0.246478870511055,3.639169692993164
,,,,,,181,545,,,0.38750940561294556,1.4415700435638428,,
,,,,,,182,548,,,,,0.23943662643432617,3.4290175437927246
,,,,,,182,548,,,0.3912716209888458,1.4597229957580566,,
,,,,,,183,551,,,,,0.2112676054239273,3.9784648418426514
,,,,,,183,551,,,0.40105342864990234,1.4332830905914307,,
,,,,,,184,554,,,,,0.19718310236930847,4.496456146240234
,,,,,,184,554,,,0.40105342864990234,1.4350544214248657,,
,,,,,,185,557,,,,,0.25,11.552835464477539
,,,,,,185,557,,,0.4048156440258026,1.4357682466506958,,
,,,,,,186,560,,,,,0.246478870511055,13.058815002441406
,,,,,,186,560,,,0.4138450026512146,1.423074722290039,,
,,,,,,187,563,,,,,0.246478870511055,14.8555326461792
,,,,,,187,563,,,0.40105342864990234,1.4299637079238892,,
,,,,,,188,566,,,,,0.246478870511055,8.135114669799805
,,,,,,188,566,,,0.4025583267211914,1.4302059412002563,,
,,,,,,189,569,,,,,0.27112674713134766,3.0530664920806885
,,,,,,189,569,,,0.40857788920402527,1.4235706329345703,,
,,,,,,190,572,,,,,0.21478873491287231,5.49623966217041
,,,,,,190,572,,,0.41534990072250366,1.4226737022399902,,
,,,,,,191,575,,,,,0.20070423185825348,4.83936071395874
,,,,,,191,575,,,0.3837471902370453,1.4477185010910034,,
,,,,,,192,578,,,,,0.22887323796749115,3.5843441486358643
,,,,,,192,578,,,0.41234010457992554,1.428230881690979,,
,,,,,,193,581,,,,,0.23239436745643616,3.644814968109131
,,,,,,193,581,,,0.4093303382396698,1.4231452941894531,,
,,,,,,194,584,,,,,0.25704225897789,4.945750713348389
,,,,,,194,584,,,0.40857788920402527,1.4269407987594604,,
,,,,,,195,587,,,,,0.25704225897789,3.228109836578369
,,,,,,195,587,,,0.40556809306144714,1.437290072441101,,
,,,,,,196,590,,,,,0.27464789152145386,6.800014019012451
,,,,,,196,590,,,0.3995485305786133,1.4442301988601685,,
,,,,,,197,593,,,,,0.22535210847854614,6.492743015289307
,,,,,,197,593,,,0.39428141713142395,1.4348816871643066,,
,,,,,,198,596,,,,,0.22887323796749115,4.496887683868408
,,,,,,198,596,,,0.41008275747299194,1.4234894514083862,,
,,,,,,199,599,,,,,0.2077464759349823,5.095946311950684
,,,,,,199,599,,,0.40556809306144714,1.4215939044952393,,
,,,,,,200,602,,,,,0.27112674713134766,5.402989864349365
,,,,,,200,602,,,0.3995485305786133,1.4294438362121582,,
,,,,,,201,605,,,,,0.246478870511055,6.99326229095459
,,,,,,201,605,,,0.4025583267211914,1.4182480573654175,,
,,,,,,202,608,,,,,0.246478870511055,11.426259994506836
,,,,,,202,608,,,0.3882618546485901,1.4282002449035645,,
,,,,,,203,611,,,,,0.246478870511055,8.139151573181152
,,,,,,203,611,,,0.4048156440258026,1.4256389141082764,,
,,,,,,204,614,,,,,0.22887323796749115,3.5922582149505615
,,,,,,204,614,,,0.3972911834716797,1.4324162006378174,,
,,,,,,205,617,,,,,0.26056337356567383,3.0276176929473877
,,,,,,205,617,,,0.4003009796142578,1.4187277555465698,,
,,,,,,206,620,,,,,0.27464789152145386,2.8718302249908447
,,,,,,206,620,,,0.41534990072250366,1.4107295274734497,,
,,,,,,207,623,,,,,0.26760563254356384,3.480408191680908
,,,,,,207,623,,,0.411587655544281,1.4221678972244263,,
,,,,,,208,626,,,,,0.25,5.441309928894043
,,,,,,208,626,,,0.4025583267211914,1.4371663331985474,,
,,,,,,209,629,,,,,0.23943662643432617,10.18516731262207
,,,,,,209,629,,,0.36418360471725464,1.5169258117675781,,
,,,,,,210,632,,,,,0.22535210847854614,12.208072662353516
,,,,,,210,632,,,0.38525205850601196,1.4770522117614746,,
,,,,,,211,635,,,,,0.22887323796749115,4.865633010864258
,,,,,,211,635,,,0.3980436325073242,1.4384547472000122,,
,,,,,,212,638,,,,,0.19718310236930847,7.8474860191345215
,,,,,,212,638,,,0.40105342864990234,1.4417147636413574,,
,,,,,,213,641,,,,,0.2112676054239273,6.954039573669434
,,,,,,213,641,,,0.411587655544281,1.4443461894989014,,
,,,,,,214,644,,,,,0.246478870511055,7.519249439239502
,,,,,,214,644,,,0.4108352065086365,1.4302196502685547,,
,,,,,,215,647,,,,,0.22887323796749115,4.803837299346924
,,,,,,215,647,,,0.4003009796142578,1.426972508430481,,
,,,,,,216,650,,,,,0.24295774102210999,4.691608428955078
,,,,,,216,650,,,0.4138450026512146,1.4233967065811157,,
,,,,,,217,653,,,,,0.24295774102210999,8.635169982910156
,,,,,,217,653,,,0.41234010457992554,1.4264042377471924,,
,,,,,,218,656,,,,,0.246478870511055,10.898847579956055
,,,,,,218,656,,,0.41459745168685913,1.4095802307128906,,
,,,,,,219,659,,,,,0.246478870511055,8.697895050048828
,,,,,,219,659,,,0.4003009796142578,1.4153691530227661,,
,,,,,,220,662,,,,,0.27112674713134766,4.283906936645508
,,,,,,220,662,,,0.39653876423835754,1.4290614128112793,,
