epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,0,,0.14453125,,1.7916722297668457,,
0,1,,0.15555556118488312,,1.7912629842758179,,
0,1,,,,,0.41085270047187805,1.7887142896652222
0,1,0.1345514953136444,,1.791761040687561,,,
1,2,,0.2265625,,1.791330099105835,,
1,3,,0.30000001192092896,,1.7912850379943848,,
1,3,,,,,0.4806201457977295,1.7875409126281738
1,3,0.23588040471076965,,1.7911415100097656,,,
2,4,,0.3359375,,1.7909727096557617,,
2,5,,0.3777777850627899,,1.7897932529449463,,
2,5,,,,,0.4806201457977295,1.7859283685684204
2,5,0.33887043595314026,,1.7904287576675415,,,
3,6,,0.390625,,1.7900915145874023,,
3,7,,0.3777777850627899,,1.7890890836715698,,
3,7,,,,,0.4806201457977295,1.7835513353347778
3,7,0.3687707781791687,,1.7902296781539917,,,
4,8,,0.3359375,,1.7902752161026,,
4,9,,0.41111111640930176,,1.786207914352417,,
4,9,,,,,0.4806201457977295,1.7807503938674927
4,9,0.3737541437149048,,1.7888684272766113,,,
5,10,,0.36328125,,1.7889856100082397,,
5,11,,0.36666667461395264,,1.7866443395614624,,
5,11,,,,,0.4806201457977295,1.777699589729309
5,11,0.3720930218696594,,1.7880123853683472,,,
6,12,,0.38671875,,1.7872748374938965,,
6,13,,0.3333333432674408,,1.7883723974227905,,
6,13,,,,,0.4806201457977295,1.7746033668518066
6,13,0.3720930218696594,,1.7878854274749756,,,
7,14,,0.3671875,,1.787144422531128,,
7,15,,0.3777777850627899,,1.787330150604248,,
7,15,,,,,0.4806201457977295,1.7714086771011353
7,15,0.3720930218696594,,1.7873139381408691,,,
8,16,,0.375,,1.7859238386154175,,
8,17,,0.31111112236976624,,1.788657784461975,,
8,17,,,,,0.4806201457977295,1.7680702209472656
8,17,0.3720930218696594,,1.786363959312439,,,
9,18,,0.37109375,,1.7853834629058838,,
9,19,,0.30000001192092896,,1.7895220518112183,,
9,19,,,,,0.4806201457977295,1.7649588584899902
9,19,0.3720930218696594,,1.785561203956604,,,
10,20,,0.3671875,,1.7865276336669922,,
10,21,,0.3888888955116272,,1.78044855594635,,
10,21,,,,,0.4806201457977295,1.7619155645370483
10,21,0.3720930218696594,,1.7848533391952515,,,
11,22,,0.375,,1.785006046295166,,
11,23,,0.3777777850627899,,1.7834572792053223,,
11,23,,,,,0.4806201457977295,1.7586830854415894
11,23,0.3720930218696594,,1.784625768661499,,,
12,24,,0.34765625,,1.7860519886016846,,
12,25,,0.36666667461395264,,1.7829440832138062,,
12,25,,,,,0.4806201457977295,1.7552992105484009
12,25,0.3720930218696594,,1.7837672233581543,,,
13,26,,0.34375,,1.7850663661956787,,
13,27,,0.4000000059604645,,1.7807074785232544,,
13,27,,,,,0.4806201457977295,1.7518243789672852
13,27,0.3720930218696594,,1.7834168672561646,,,
14,28,,0.3671875,,1.7836493253707886,,
14,29,,0.3888888955116272,,1.7814116477966309,,
14,29,,,,,0.4806201457977295,1.748130202293396
14,29,0.3720930218696594,,1.782564401626587,,,
15,30,,0.35546875,,1.7845345735549927,,
15,31,,0.36666667461395264,,1.7822864055633545,,
15,31,,,,,0.4806201457977295,1.7441860437393188
15,31,0.3720930218696594,,1.7814298868179321,,,
16,32,,0.36328125,,1.7798049449920654,,
16,33,,0.4444444477558136,,1.7667689323425293,,
16,33,,,,,0.4806201457977295,1.740135908126831
16,33,0.3720930218696594,,1.779421329498291,,,
17,34,,0.33984375,,1.781996726989746,,
17,35,,0.4555555582046509,,1.7751657962799072,,
17,35,,,,,0.4806201457977295,1.7358285188674927
17,35,0.3720930218696594,,1.7798982858657837,,,
18,36,,0.3203125,,1.7857534885406494,,
18,37,,0.4000000059604645,,1.7756754159927368,,
18,37,,,,,0.4806201457977295,1.7312333583831787
18,37,0.3720930218696594,,1.7774311304092407,,,
19,38,,0.3671875,,1.775367259979248,,
19,39,,0.4444444477558136,,1.7706403732299805,,
19,39,,,,,0.4806201457977295,1.7263202667236328
19,39,0.3720930218696594,,1.7772046327590942,,,
20,40,,0.3515625,,1.7825181484222412,,
20,41,,0.2888889014720917,,1.7816494703292847,,
20,41,,,,,0.4806201457977295,1.7211875915527344
20,41,0.3720930218696594,,1.7753885984420776,,,
21,42,,0.34765625,,1.780058741569519,,
21,43,,0.4333333373069763,,1.7641912698745728,,
21,43,,,,,0.4806201457977295,1.715903639793396
21,43,0.3720930218696594,,1.7762115001678467,,,
22,44,,0.38671875,,1.7720707654953003,,
22,45,,0.3333333432674408,,1.7881901264190674,,
22,45,,,,,0.4806201457977295,1.7102713584899902
22,45,0.3720930218696594,,1.7758934497833252,,,
23,46,,0.38671875,,1.7728251218795776,,
23,47,,0.3333333432674408,,1.7778971195220947,,
23,47,,,,,0.4806201457977295,1.7049721479415894
23,47,0.3720930218696594,,1.7743388414382935,,,
24,48,,0.375,,1.770186185836792,,
24,49,,0.3777777850627899,,1.780072808265686,,
24,49,,,,,0.4806201457977295,1.699604868888855
24,49,0.3720930218696594,,1.7721866369247437,,,
25,50,,0.3828125,,1.7712178230285645,,
25,51,,0.42222222685813904,,1.7582732439041138,,
25,51,,,,,0.4806201457977295,1.6941391229629517
25,51,0.3720930218696594,,1.7723666429519653,,,
26,52,,0.3828125,,1.7661935091018677,,
