class_0_acc,class_1_acc,class_2_acc,class_3_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_loss_epoch,val_acc,val_loss
,,,,0,2,,,,,0.24152542650699615,1.3829201459884644
,,,,0,2,,,0.2592928409576416,1.3855642080307007,,
,,,,1,5,,,,,0.24152542650699615,1.3864290714263916
,,,,1,5,,,0.27742519974708557,1.383096694946289,,
,,,,2,8,,,,,0.24152542650699615,1.3894001245498657
,,,,2,8,,,0.27742519974708557,1.3831321001052856,,
,,,,3,11,,,,,0.24152542650699615,1.3886057138442993
,,,,3,11,,,0.27742519974708557,1.3832170963287354,,
,,,,4,14,,,,,0.24152542650699615,1.387827754020691
,,,,4,14,,,0.27742519974708557,1.3828576803207397,,
,,,,5,17,,,,,0.24152542650699615,1.3855767250061035
,,,,5,17,,,0.27742519974708557,1.3824079036712646,,
,,,,6,20,,,,,0.24152542650699615,1.3815338611602783
,,,,6,20,,,0.27742519974708557,1.3810851573944092,,
,,,,7,23,,,,,0.31355932354927063,1.3711434602737427
,,,,7,23,,,0.27742519974708557,1.3779783248901367,,
,,,,8,26,,,,,0.38983049988746643,2.077577829360962
,,,,8,26,,,0.38349953293800354,1.3612914085388184,,
,,,,9,29,,,,,0.38983049988746643,1.3169896602630615
,,,,9,29,,,0.3889392614364624,1.78696870803833,,
,,,,10,32,,,,,0.3686440587043762,1.320182204246521
,,,,10,32,,,0.384406179189682,1.3044829368591309,,
,,,,11,35,,,,,0.37288135290145874,1.3088854551315308
,,,,11,35,,,0.38712602853775024,1.292060375213623,,
,,,,12,38,,,,,0.4194915294647217,1.2777926921844482
,,,,12,38,,,0.4007253050804138,1.2811278104782104,,
,,,,13,41,,,,,0.43644067645072937,1.2492976188659668
,,,,13,41,,,0.41523119807243347,1.2514349222183228,,
,,,,14,44,,,,,0.3855932056903839,1.246825098991394
,,,,14,44,,,0.4134179651737213,1.240060806274414,,
,,,,15,47,,,,,0.39406779408454895,1.2365888357162476
,,,,15,47,,,0.3970988094806671,1.2115710973739624,,
,,,,16,50,,,,,0.37711864709854126,1.1887853145599365
,,,,16,50,,,0.4134179651737213,1.1826534271240234,,
,,,,17,53,,,,,0.39830508828163147,1.1834685802459717
,,,,17,53,,,0.41613781452178955,1.1753926277160645,,
,,,,18,56,,,,,0.4830508530139923,1.1624633073806763
,,,,18,56,,,0.4315503239631653,1.1440576314926147,,
,,,,19,59,,,,,0.4067796468734741,22.151554107666016
,,,,19,59,,,0.44605621695518494,1.1740926504135132,,
,,,,20,62,,,,,0.38983049988746643,26.911062240600586
,,,,20,62,,,0.42520397901535034,35.99150466918945,,
,,,,21,65,,,,,0.4067796468734741,35.541961669921875
,,,,21,65,,,0.4424297511577606,33.65119171142578,,
,,,,22,68,,,,,0.39406779408454895,1.2039620876312256
,,,,22,68,,,0.4224841296672821,29.452381134033203,,
,,,,23,71,,,,,0.402542382478714,1.168619155883789
,,,,23,71,,,0.39619219303131104,1.1690927743911743,,
,,,,24,74,,,,,0.4194915294647217,1.156256079673767
,,,,24,74,,,0.45421576499938965,1.1478078365325928,,
,,,,25,77,,,,,0.4194915294647217,1.2019281387329102
,,,,25,77,,,0.4433363676071167,1.1668230295181274,,
,,,,26,80,,,,,0.33474576473236084,1.1552302837371826
,,,,26,80,,,0.42883047461509705,1.1549428701400757,,
,,,,27,83,,,,,0.41101694107055664,1.1672414541244507
,,,,27,83,,,0.446962833404541,1.1358212232589722,,
,,,,28,86,,,,,0.4618644118309021,1.1446067094802856
,,,,28,86,,,0.44514960050582886,1.1364890336990356,,
,,,,29,89,,,,,0.4194915294647217,1.1416561603546143
,,,,29,89,,,0.465095192193985,1.1066194772720337,,
,,,,30,92,,,,,0.47033897042274475,1.1800460815429688
,,,,30,92,,,0.4224841296672821,1.104900598526001,,
,,,,31,95,,,,,0.4406779706478119,1.1420626640319824
,,,,31,95,,,0.44605621695518494,1.0965499877929688,,
,,,,32,98,,,,,0.44915252923965454,1.1153920888900757
,,,,32,98,,,0.4478694498538971,1.0885858535766602,,
,,,,33,101,,,,,0.4618644118309021,1.1067215204238892
,,,,33,101,,,0.45330914855003357,1.0691605806350708,,
,,,,34,104,,,,,0.47033897042274475,1.0928308963775635
,,,,34,104,,,0.4569356441497803,1.1196154356002808,,
,,,,35,107,,,,,0.37711864709854126,1.131697654724121
,,,,35,107,,,0.47053489089012146,1.0733178853988647,,
,,,,36,110,,,,,0.4661017060279846,1.1039353609085083
,,,,36,110,,,0.43970987200737,1.0895594358444214,,
,,,,37,113,,,,,0.47457626461982727,1.129050850868225
,,,,37,113,,,0.47053489089012146,1.0722602605819702,,
,,,,38,116,,,,,0.3644067943096161,1.1174274682998657
,,,,38,116,,,0.4886672794818878,1.0710769891738892,,
,,,,39,119,,,,,0.3855932056903839,1.1207683086395264
,,,,39,119,,,0.4270172119140625,1.087325096130371,,
,,,,40,122,,,,,0.47457626461982727,1.1192216873168945
,,,,40,122,,,0.4678150415420532,1.0855451822280884,,
,,,,41,125,,,,,0.4449152648448944,1.1185857057571411
,,,,41,125,,,0.4261105954647064,1.0978341102600098,,
,,,,42,128,,,,,0.4576271176338196,1.0726428031921387
,,,,42,128,,,0.44514960050582886,1.1017565727233887,,
,,,,43,131,,,,,0.45338982343673706,1.0694974660873413
,,,,43,131,,,0.4560289978981018,1.0676994323730469,,
,,,,44,134,,,,,0.5,1.1356967687606812
,,,,44,134,,,0.4478694498538971,1.0404847860336304,,
,,,,45,137,,,,,0.5127118825912476,1.069345235824585
,,,,45,137,,,0.4442429840564728,1.0810099840164185,,
,,,,46,140,,,,,0.5211864113807678,1.0554667711257935
,,,,46,140,,,0.4388032555580139,1.053713321685791,,
,,,,47,143,,,,,0.5254237055778503,1.1057933568954468
,,,,47,143,,,0.472348153591156,1.0338026285171509,,
,,,,48,146,,,,,0.4788135588169098,1.061053991317749
,,,,48,146,,,0.4777878522872925,1.1184031963348389,,
,,,,49,149,,,,,0.39830508828163147,1.1870355606079102
,,,,49,149,,,0.45058929920196533,1.0441524982452393,,
,,,,50,152,,,,,0.39830508828163147,1.09199059009552
,,,,50,152,,,0.4297370910644531,1.06866455078125,,
,,,,51,155,,,,,0.508474588394165,1.0799367427825928
,,,,51,155,,,0.45330914855003357,1.0499778985977173,,
,,,,52,158,,,,,0.41101694107055664,1.1154760122299194
,,,,52,158,,,0.46146872639656067,1.0423798561096191,,
,,,,53,161,,,,,0.3855932056903839,1.0869781970977783
,,,,53,161,,,0.46690842509269714,1.041965365409851,,
,,,,54,164,,,,,0.43644067645072937,1.355975866317749
,,,,54,164,,,0.46146872639656067,1.035506010055542,,
,,,,55,167,,,,,0.43644067645072937,1.3529566526412964
,,,,55,167,,,0.3980054259300232,1.1749876737594604,,
,,,,56,170,,,,,0.41101694107055664,1.1492451429367065
,,,,56,170,,,0.45330914855003357,1.129239559173584,,
,,,,57,173,,,,,0.4194915294647217,1.1368428468704224
,,,,57,173,,,0.47053489089012146,1.0578566789627075,,
,,,,58,176,,,,,0.4618644118309021,1.0750094652175903
,,,,58,176,,,0.4678150415420532,1.0414960384368896,,
,,,,59,179,,,,,0.48728814721107483,1.055191993713379
,,,,59,179,,,0.472348153591156,1.0283458232879639,,
,,,,60,182,,,,,0.4957627058029175,1.0521068572998047
,,,,60,182,,,0.4687216579914093,1.0289980173110962,,
,,,,61,185,,,,,0.5,1.3211594820022583
,,,,61,185,,,0.472348153591156,1.0045700073242188,,
,,,,62,188,,,,,0.44915252923965454,1.1350547075271606
,,,,62,188,,,0.4551223814487457,1.1419905424118042,,
,,,,63,191,,,,,0.41525423526763916,1.0930322408676147
,,,,63,191,,,0.446962833404541,1.0644255876541138,,
,,,,64,194,,,,,0.4406779706478119,1.0730692148208618
,,,,64,194,,,0.4850407838821411,1.016781210899353,,
,,,,65,197,,,,,0.4788135588169098,1.1224520206451416
,,,,65,197,,,0.44968268275260925,1.0479557514190674,,
,,,,66,200,,,,,0.4406779706478119,1.2796952724456787
,,,,66,200,,,0.465095192193985,1.0110315084457397,,
,,,,67,203,,,,,0.4449152648448944,1.2004420757293701
,,,,67,203,,,0.41160470247268677,1.0994491577148438,,
,,,,68,206,,,,,0.47457626461982727,1.1134933233261108
,,,,68,206,,,0.43789663910865784,1.0611579418182373,,
,,,,69,209,,,,,0.48728814721107483,1.3812216520309448
,,,,69,209,,,0.4524025321006775,1.0531293153762817,,
,,,,70,212,,,,,0.41525423526763916,1.1470210552215576
,,,,70,212,,,0.48322755098342896,1.0375758409500122,,
,,,,71,215,,,,,0.4618644118309021,1.1552197933197021
,,,,71,215,,,0.43699002265930176,1.0831539630889893,,
,,,,72,218,,,,,0.48728814721107483,1.0460833311080933
,,,,72,218,,,0.48413416743278503,1.031876564025879,,
,,,,73,221,,,,,0.4830508530139923,1.2129111289978027
,,,,73,221,,,0.4759746193885803,1.0186471939086914,,
,,,,74,224,,,,,0.4449152648448944,1.0605452060699463
,,,,74,224,,,0.4759746193885803,1.025067687034607,,
,,,,75,227,,,,,0.39406779408454895,1.3577123880386353
,,,,75,227,,,0.44605621695518494,2.5498437881469727,,
,,,,76,230,,,,,0.4449152648448944,1.0312498807907104
,,,,76,230,,,0.43245694041252136,1.373615026473999,,
,,,,77,233,,,,,0.508474588394165,1.0721704959869385
,,,,77,233,,,0.465095192193985,0.9970101118087769,,
,,,,78,236,,,,,0.4957627058029175,1.0103551149368286
,,,,78,236,,,0.48685404658317566,1.0184873342514038,,
,,,,79,239,,,,,0.4788135588169098,1.2443612813949585
,,,,79,239,,,0.49138712882995605,0.9986878633499146,,
,,,,80,242,,,,,0.5169491767883301,0.9787023663520813
,,,,80,242,,,0.521305501461029,1.0030479431152344,,
,,,,81,245,,,,,0.4830508530139923,0.9895977973937988
,,,,81,245,,,0.508612871170044,0.9732545614242554,,
,,,,82,248,,,,,0.5211864113807678,1.1368396282196045
,,,,82,248,,,0.48322755098342896,0.9807340502738953,,
,,,,83,251,,,,,0.4449152648448944,1.0687105655670166
,,,,83,251,,,0.5385313034057617,1.0311945676803589,,
,,,,84,254,,,,,0.5296609997749329,1.2656477689743042
,,,,84,254,,,0.49592021107673645,1.0119585990905762,,
,,,,85,257,,,,,0.5381355881690979,1.0193138122558594
,,,,85,257,,,0.5040797591209412,1.0398426055908203,,
,,,,86,260,,,,,0.4618644118309021,1.2277663946151733
,,,,86,260,,,0.5602900981903076,0.9831851720809937,,
,,,,87,263,,,,,0.5932203531265259,0.98642897605896
,,,,87,263,,,0.5684496760368347,0.9902973175048828,,
,,,,88,266,,,,,0.48728814721107483,1.1326247453689575
,,,,88,266,,,0.5412511229515076,0.9903078675270081,,
,,,,89,269,,,,,0.5169491767883301,1.0497462749481201
,,,,89,269,,,0.4886672794818878,1.0790642499923706,,
,,,,90,272,,,,,0.49152541160583496,1.0715980529785156
,,,,90,272,,,0.5394378900527954,0.9721215963363647,,
,,,,91,275,,,,,0.5211864113807678,1.023749828338623
,,,,91,275,,,0.5729827880859375,0.9526826739311218,,
