class_0_acc,class_1_acc,class_2_acc,class_3_acc,class_4_acc,class_5_acc,class_6_acc,class_7_acc,class_8_acc,class_9_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_loss_epoch,val_acc,val_loss
,,,,,,,,,,0,3,,,,,0.639902651309967,7.145174980163574
,,,,,,,,,,0,3,,,0.8631633520126343,0.4015280604362488,,
,,,,,,,,,,1,7,,,,,0.6447688341140747,9.540081024169922
,,,,,,,,,,1,7,,,0.8059313297271729,0.7591785788536072,,
,,,,,,,,,,2,11,,,,,0.6447688341140747,5.997992038726807
,,,,,,,,,,2,11,,,0.8225806355476379,0.47842198610305786,,
,,,,,,,,,,3,15,,,,,0.6472019553184509,7.507073402404785
,,,,,,,,,,3,15,,,0.8579604625701904,0.4023868441581726,,
,,,,,,,,,,4,19,,,,,0.6909975409507751,4.191606044769287
,,,,,,,,,,4,19,,,0.8584807515144348,0.3542325496673584,,
,,,,,,,,,,5,23,,,,,0.6739659309387207,4.892989635467529
,,,,,,,,,,5,23,,,0.8844953179359436,0.2914500832557678,,
,,,,,,,,,,6,27,,,,,0.6934306621551514,2.3535268306732178
,,,,,,,,,,6,27,,,0.8720083236694336,0.28602397441864014,,
,,,,,,,,,,7,31,,,,,0.7226277589797974,1.6679344177246094
,,,,,,,,,,7,31,,,0.8839750289916992,0.26433801651000977,,
,,,,,,,,,,8,35,,,,,0.7031630277633667,4.956543922424316
,,,,,,,,,,8,35,,,0.885015606880188,0.26949265599250793,,
,,,,,,,,,,9,39,,,,,0.7445255517959595,1.341664433479309
,,,,,,,,,,9,39,,,0.8928200006484985,0.24843323230743408,,
,,,,,,,,,,10,43,,,,,0.6958637237548828,3.531019926071167
,,,,,,,,,,10,43,,,0.8881373405456543,0.27854788303375244,,
,,,,,,,,,,11,47,,,,,0.7347931861877441,1.4203243255615234
,,,,,,,,,,11,47,,,0.8803330063819885,0.28105708956718445,,
,,,,,,,,,,12,51,,,,,0.7396593689918518,1.2872354984283447
,,,,,,,,,,12,51,,,0.8834547400474548,0.2776065170764923,,
,,,,,,,,,,13,55,,,,,0.712895393371582,5.168860912322998
,,,,,,,,,,13,55,,,0.8907387852668762,0.24071499705314636,,
,,,,,,,,,,14,59,,,,,0.6666666865348816,2.9894514083862305
,,,,,,,,,,14,59,,,0.8990634679794312,0.2583357095718384,,
,,,,,,,,,,15,63,,,,,0.7007299065589905,3.38266658782959
,,,,,,,,,,15,63,,,0.8839750289916992,0.27951353788375854,,
,,,,,,,,,,16,67,,,,,0.7323601245880127,2.6080639362335205
,,,,,,,,,,16,67,,,0.8896982073783875,0.26642337441444397,,
,,,,,,,,,,17,71,,,,,0.798053503036499,0.7399857640266418
,,,,,,,,,,17,71,,,0.8995837569236755,0.2454943209886551,,
,,,,,,,,,,18,75,,,,,0.7956204414367676,8.825279235839844
,,,,,,,,,,18,75,,,0.9042664170265198,0.2367064654827118,,
,,,,,,,,,,19,79,,,,,0.7201946377754211,5.6151652336120605
,,,,,,,,,,19,79,,,0.8808532953262329,0.24061940610408783,,
,,,,,,,,,,20,83,,,,,0.7007299065589905,7.709526538848877
,,,,,,,,,,20,83,,,0.8610821962356567,0.32114508748054504,,
,,,,,,,,,,21,87,,,,,0.7396593689918518,3.614818811416626
,,,,,,,,,,21,87,,,0.8938605785369873,0.24481457471847534,,
,,,,,,,,,,22,91,,,,,0.7712895274162292,0.8738261461257935
,,,,,,,,,,22,91,,,0.8943808674812317,0.25080224871635437,,
,,,,,,,,,,23,95,,,,,0.6715328693389893,3.136934280395508
,,,,,,,,,,23,95,,,0.8704474568367004,0.31111788749694824,,
,,,,,,,,,,24,99,,,,,0.7177615761756897,3.01397442817688
,,,,,,,,,,24,99,,,0.8938605785369873,0.25000208616256714,,
,,,,,,,,,,25,103,,,,,0.7299270033836365,7.559391975402832
,,,,,,,,,,25,103,,,0.9058272838592529,0.23001015186309814,,
,,,,,,,,,,26,107,,,,,0.7323601245880127,4.5396881103515625
,,,,,,,,,,26,107,,,0.8876170516014099,0.24542032182216644,,
,,,,,,,,,,27,111,,,,,0.7104622721672058,3.291147470474243
,,,,,,,,,,27,111,,,0.9001040458679199,0.22332681715488434,,
,,,,,,,,,,28,115,,,,,0.7372262477874756,3.277341365814209
,,,,,,,,,,28,115,,,0.8824141621589661,0.26807013154029846,,
,,,,,,,,,,29,119,,,,,0.812652051448822,0.571368932723999
,,,,,,,,,,29,119,,,0.9136316180229187,0.22186288237571716,,
,,,,,,,,,,30,123,,,,,0.7712895274162292,2.852541923522949
,,,,,,,,,,30,123,,,0.8912591338157654,0.24698685109615326,,
,,,,,,,,,,31,127,,,,,0.7785888314247131,1.6703871488571167
,,,,,,,,,,31,127,,,0.8902184963226318,0.2580055594444275,,
,,,,,,,,,,32,131,,,,,0.6958637237548828,1.9003422260284424
,,,,,,,,,,32,131,,,0.9006243348121643,0.23199743032455444,,
,,,,,,,,,,33,135,,,,,0.7420924305915833,2.16344952583313
,,,,,,,,,,33,135,,,0.8959417343139648,0.2435995638370514,,
,,,,,,,,,,34,139,,,,,0.7372262477874756,1.118762731552124
,,,,,,,,,,34,139,,,0.9027054905891418,0.2420344203710556,,
,,,,,,,,,,35,143,,,,,0.7542579174041748,4.345977783203125
,,,,,,,,,,35,143,,,0.8985431790351868,0.22953596711158752,,
,,,,,,,,,,36,147,,,,,0.7518247961997986,2.0693178176879883
,,,,,,,,,,36,147,,,0.8938605785369873,0.25932592153549194,,
,,,,,,,,,,37,151,,,,,0.7664233446121216,1.7234712839126587
,,,,,,,,,,37,151,,,0.8730489015579224,0.2842189371585846,,
,,,,,,,,,,38,155,,,,,0.7493917346000671,1.595778226852417
,,,,,,,,,,38,155,,,0.9027054905891418,0.23682647943496704,,
,,,,,,,,,,39,159,,,,,0.7956204414367676,1.0201590061187744
,,,,,,,,,,39,159,,,0.8949011564254761,0.2465563416481018,,
,,,,,,,,,,40,163,,,,,0.7445255517959595,1.6471933126449585
,,,,,,,,,,40,163,,,0.8912591338157654,0.26022180914878845,,
,,,,,,,,,,41,167,,,,,0.7469586133956909,2.2545669078826904
,,,,,,,,,,41,167,,,0.8829344511032104,0.2513504922389984,,
,,,,,,,,,,42,171,,,,,0.7201946377754211,3.498522996902466
,,,,,,,,,,42,171,,,0.8980228900909424,0.24859698116779327,,
,,,,,,,,,,43,175,,,,,0.7883211970329285,0.8064107894897461
,,,,,,,,,,43,175,,,0.9094693064689636,0.2328852266073227,,
,,,,,,,,,,44,179,,,,,0.7055960893630981,4.401646614074707
,,,,,,,,,,44,179,,,0.8881373405456543,0.26518726348876953,,
,,,,,,,,,,45,183,,,,,0.7931873202323914,1.042680263519287
,,,,,,,,,,45,183,,,0.8813735842704773,0.2760896384716034,,
,,,,,,,,,,46,187,,,,,0.7542579174041748,2.837783098220825
,,,,,,,,,,46,187,,,0.8943808674812317,0.24178248643875122,,
,,,,,,,,,,47,191,,,,,0.712895393371582,1.9943559169769287
,,,,,,,,,,47,191,,,0.8933402895927429,0.23548957705497742,,
,,,,,,,,,,48,195,,,,,0.7858880758285522,2.241405487060547
,,,,,,,,,,48,195,,,0.9110301733016968,0.20426256954669952,,
,,,,,,,,,,49,199,,,,,0.7688564658164978,1.0702308416366577
,,,,,,,,,,49,199,,,0.8881373405456543,0.2774196267127991,,
,,,,,,,,,,50,203,,,,,0.7153284549713135,2.064563035964966
,,,,,,,,,,50,203,,,0.8938605785369873,0.2472357302904129,,
,,,,,,,,,,51,207,,,,,0.6788321137428284,4.542754173278809
,,,,,,,,,,51,207,,,0.8870967626571655,0.2904883921146393,,
,,,,,,,,,,52,211,,,,,0.7542579174041748,0.9428479075431824
,,,,,,,,,,52,211,,,0.8891779184341431,0.27953431010246277,,
,,,,,,,,,,53,215,,,,,0.7299270033836365,4.896045684814453
,,,,,,,,,,53,215,,,0.9068678617477417,0.22985510528087616,,
,,,,,,,,,,54,219,,,,,0.6788321137428284,5.052966117858887
,,,,,,,,,,54,219,,,0.8943808674812317,0.22401665151119232,,
,,,,,,,,,,55,223,,,,,0.7177615761756897,7.138503074645996
,,,,,,,,,,55,223,,,0.9131113290786743,0.21650566160678864,,
,,,,,,,,,,56,227,,,,,0.698296844959259,3.0524165630340576
,,,,,,,,,,56,227,,,0.9151924848556519,0.21193838119506836,,
,,,,,,,,,,57,231,,,,,0.8029196858406067,3.338252067565918
,,,,,,,,,,57,231,,,0.9021852016448975,0.24634912610054016,,
,,,,,,,,,,58,235,,,,,0.7226277589797974,6.329955101013184
,,,,,,,,,,58,235,,,0.8891779184341431,0.25663578510284424,,
,,,,,,,,,,59,239,,,,,0.7420924305915833,0.7787061929702759
,,,,,,,,,,59,239,,,0.8949011564254761,0.25776922702789307,,
,,,,,,,,,,60,243,,,,,0.7469586133956909,3.673732280731201
,,,,,,,,,,60,243,,,0.9042664170265198,0.23610080778598785,,
,,,,,,,,,,61,247,,,,,0.7323601245880127,10.982438087463379
,,,,,,,,,,61,247,,,0.8917794227600098,0.2592945694923401,,
,,,,,,,,,,62,251,,,,,0.7323601245880127,4.670014381408691
,,,,,,,,,,62,251,,,0.8865764737129211,0.25533342361450195,,
,,,,,,,,,,63,255,,,,,0.6715328693389893,5.665396213531494
,,,,,,,,,,63,255,,,0.8891779184341431,0.24671383202075958,,
,,,,,,,,,,64,259,,,,,0.698296844959259,3.271698236465454
,,,,,,,,,,64,259,,,0.8949011564254761,0.2675846815109253,,
,,,,,,,,,,65,263,,,,,0.7299270033836365,5.029437065124512
,,,,,,,,,,65,263,,,0.9105098843574524,0.22733686864376068,,
,,,,,,,,,,66,267,,,,,0.7542579174041748,2.222433567047119
,,,,,,,,,,66,267,,,0.8818938732147217,0.2794196307659149,,
,,,,,,,,,,67,271,,,,,0.698296844959259,1.9869410991668701
,,,,,,,,,,67,271,,,0.872528612613678,0.2838217318058014,,
,,,,,,,,,,68,275,,,,,0.7712895274162292,1.4271459579467773
,,,,,,,,,,68,275,,,0.8933402895927429,0.23945064842700958,,
,,,,,,,,,,69,279,,,,,0.7615571618080139,5.227024555206299
