epoch,step,train_acc_epoch,train_loss_epoch,val_acc,val_loss
0,50,,,0.5958605408668518,0.6733076572418213
0,50,0.5421724319458008,0.682643711566925,,
1,101,,,0.6786492466926575,0.5800756812095642
1,101,0.6551509499549866,0.6286516785621643,,
2,152,,,0.7080609798431396,0.5849739909172058
2,152,0.684407114982605,0.565253734588623,,
3,203,,,0.7178649306297302,0.5431777834892273
3,203,0.7161531448364258,0.5420423150062561,,
4,254,,,0.7233115434646606,0.552250862121582
4,254,0.7507002949714661,0.5085744261741638,,
5,305,,,0.7407407164573669,0.5555693507194519
5,305,0.754435122013092,0.4976539611816406,,
6,356,,,0.7189542651176453,0.5640701651573181
6,356,0.7460317611694336,0.5432243347167969,,
7,407,,,0.6906318068504333,3.0836920738220215
7,407,0.7223778367042542,0.5943276882171631,,
8,458,,,0.7200435996055603,0.5540899634361267
8,458,0.7270463705062866,0.6234881281852722,,
9,509,,,0.7396514415740967,0.5683646202087402
9,509,0.7762215733528137,0.4863540232181549,,
10,560,,,0.7135076522827148,0.6196618676185608
10,560,0.769374430179596,0.47775378823280334,,
11,611,,,0.7265795469284058,0.5888807773590088
11,611,0.7958294153213501,0.4429129362106323,,
12,662,,,0.7407407164573669,0.5389955043792725
12,662,0.8004979491233826,0.4146438539028168,,
13,713,,,0.7352941036224365,0.551785945892334
13,713,0.8117024302482605,0.3949051797389984,,
14,764,,,0.7440087199211121,0.5808842778205872
14,764,0.8232181668281555,0.38618096709251404,,
15,815,,,0.7385621070861816,0.5630390048027039
15,815,0.8188608884811401,0.3807007074356079,,
16,866,,,0.7494553327560425,0.5567653179168701
16,866,0.8281979560852051,0.36394909024238586,,
17,917,,,0.6176470518112183,1.1501520872116089
17,917,0.810768723487854,0.655722975730896,,
18,968,,,0.7407407164573669,0.804720938205719
18,968,0.7145969271659851,0.684351921081543,,
19,1019,,,0.7331154942512512,2.5984835624694824
19,1019,0.8359788656234741,0.3870849311351776,,
20,1070,,,0.727668821811676,0.6383596062660217
20,1070,0.7899159789085388,0.5305007100105286,,
21,1121,,,0.7298474907875061,0.5645366907119751
21,1121,0.7964519262313843,0.4286213219165802,,
22,1172,,,0.7527233362197876,0.6195826530456543
22,1172,0.841269850730896,0.35436832904815674,,
23,1223,,,0.6971677541732788,0.7078599333763123
23,1223,0.8366013169288635,0.377168208360672,,
24,1274,,,0.7538126111030579,0.5870046019554138
24,1274,0.8350451588630676,0.38177764415740967,,
25,1325,,,0.7603485584259033,0.585209846496582
25,1325,0.8530967831611633,0.33150967955589294,,
26,1376,,,0.7352941036224365,0.6613462567329407
26,1376,0.8692810535430908,0.3050951361656189,,
27,1427,,,0.758169949054718,0.5722282528877258
27,1427,0.8695923089981079,0.2991904318332672,,
28,1478,,,0.7331154942512512,0.713496208190918
28,1478,0.8736383318901062,0.30052027106285095,,
29,1529,,,0.7363834381103516,0.6252238750457764
29,1529,0.8758170008659363,0.2839776277542114,,
30,1580,,,0.7592592835426331,0.6311307549476624
30,1580,0.8649237751960754,0.3020460307598114,,
31,1631,,,0.7538126111030579,0.7393194437026978
31,1631,0.8823529481887817,0.26729634404182434,,
32,1682,,,0.742919385433197,0.743891716003418
32,1682,0.8904450535774231,0.247100368142128,,
33,1733,,,0.7494553327560425,0.7906052470207214
33,1733,0.8851540684700012,0.26660212874412537,,
34,1784,,,0.7309368252754211,0.9694052934646606
34,1784,0.8717709183692932,0.4318365454673767,,
35,1835,,,0.7494553327560425,0.7518219351768494
35,1835,0.8804855346679688,0.3041660189628601,,
36,1886,,,0.7625272274017334,0.7728286385536194
36,1886,0.9050731658935547,0.22008082270622253,,
37,1937,,,0.7461873888969421,0.766993522644043
37,1937,0.903516948223114,0.2319173663854599,,
38,1988,,,0.7461873888969421,0.8029049634933472
38,1988,0.9078742861747742,0.2223299890756607,,
39,2039,,,0.7679738402366638,0.7094889879226685
39,2039,0.9041394591331482,0.23158793151378632,,
40,2090,,,0.7538126111030579,0.7534317970275879
40,2090,0.912854015827179,0.21402177214622498,,
41,2141,,,0.7549019455909729,0.840397298336029
41,2141,0.9197012186050415,0.2020144760608673,,
42,2192,,,0.7483659982681274,0.8762134313583374
42,2192,0.9025832414627075,0.21826215088367462,,
43,2243,,,0.7494553327560425,0.9493448734283447
43,2243,0.926237165927887,0.16721776127815247,,
44,2294,,,0.7679738402366638,0.7714720964431763
44,2294,0.915032684803009,0.20137919485569,,
45,2345,,,0.7559912800788879,0.818291962146759
45,2345,0.9162776470184326,0.19524729251861572,,
46,2396,,,0.7559912800788879,0.9357744455337524
46,2396,0.9274821281433105,0.17245805263519287,,
47,2447,,,0.7657952308654785,0.8841391801834106
47,2447,0.9259259104728699,0.16311275959014893,,
48,2498,,,0.758169949054718,0.7550317049026489
48,2498,0.915032684803009,0.2029586285352707,,
49,2549,,,0.7440087199211121,0.8157082200050354
49,2549,0.9060068726539612,0.24072140455245972,,
50,2600,,,0.7603485584259033,0.7284873127937317
50,2600,0.926548421382904,0.17700424790382385,,
51,2651,,,0.7679738402366638,0.9040951132774353
51,2651,0.9386866092681885,0.14512142539024353,,
52,2702,,,0.7647058963775635,0.5313349366188049
52,2702,0.831932783126831,1.3449255228042603,,
53,2753,,,0.7603485584259033,0.8427348732948303
53,2753,0.9084967374801636,0.2619767487049103,,
54,2804,,,0.6655773520469666,0.9995573163032532
54,2804,0.8885776400566101,0.8510330319404602,,
55,2855,,,0.7505446672439575,0.726392388343811
55,2855,0.9119203090667725,0.238808736205101,,
56,2906,,,0.7385621070861816,0.7936903238296509
56,2906,0.8761282563209534,1.1206940412521362,,
57,2957,,,0.7538126111030579,1.0791621208190918
57,2957,0.9197012186050415,0.20273569226264954,,
58,3008,,,0.727668821811676,0.9161214828491211
58,3008,0.9075630307197571,0.2335832118988037,,
59,3059,,,0.7549019455909729,0.9043376445770264
59,3059,0.9374416470527649,0.1648837924003601,,
60,3110,,,0.7592592835426331,0.9527847170829773
60,3110,0.9502022862434387,0.13094481825828552,,
61,3161,,,0.7363834381103516,1.4453555345535278
61,3161,0.9333955645561218,0.20228488743305206,,
62,3212,,,0.7549019455909729,0.7255373597145081
62,3212,0.8867102265357971,0.355502188205719,,
63,3263,,,0.772331178188324,0.8721286058425903
63,3263,0.9424214363098145,0.13745029270648956,,
64,3314,,,0.7668845057487488,0.9514577984809875
64,3314,0.9430438876152039,0.13347531855106354,,
65,3365,,,0.7538126111030579,0.9893425703048706
65,3365,0.9361966848373413,0.16526606678962708,,
66,3416,,,0.7603485584259033,1.028289556503296
66,3416,0.9349517822265625,0.17256566882133484,,
67,3467,,,0.7766884565353394,1.0558465719223022
67,3467,0.9318394064903259,0.17583543062210083,,
68,3518,,,0.7538126111030579,0.8497411608695984
68,3518,0.9281045794487,0.22212426364421844,,
69,3569,,,0.6067538261413574,nan
69,3569,0.6853408217430115,nan,,
70,3620,,,0.5925925970077515,nan
70,3620,0.6143791079521179,nan,,
71,3671,,,0.6056644916534424,nan
71,3671,0.6181139349937439,nan,,
72,3722,,,0.5032680034637451,nan
72,3722,0.6140678524971008,nan,,
73,3773,,,0.5032680034637451,nan
73,3773,0.5057578682899475,nan,,
74,3824,,,0.5032680034637451,nan
74,3824,0.5057578682899475,nan,,
75,3875,,,0.5032680034637451,nan
75,3875,0.5057578682899475,nan,,
76,3926,,,0.5032680034637451,nan
76,3926,0.5057578682899475,nan,,
77,3977,,,0.5032680034637451,nan
77,3977,0.5057578682899475,nan,,
78,4028,,,0.5032680034637451,nan
78,4028,0.5057578682899475,nan,,
79,4079,,,0.5032680034637451,nan
79,4079,0.5057578682899475,nan,,
80,4130,,,0.5032680034637451,nan
80,4130,0.5057578682899475,nan,,
81,4181,,,0.5032680034637451,nan
81,4181,0.5057578682899475,nan,,
82,4232,,,0.5032680034637451,nan
82,4232,0.5057578682899475,nan,,
83,4283,,,0.5032680034637451,nan
83,4283,0.5057578682899475,nan,,
84,4334,,,0.5032680034637451,nan
84,4334,0.5057578682899475,nan,,
85,4385,,,0.5032680034637451,nan
85,4385,0.5057578682899475,nan,,
