epoch,step,train_acc_epoch,train_loss_epoch,val_acc,val_loss
0,1,,,0.32758620381355286,1.3882372379302979
0,1,0.27764126658439636,1.4645600318908691,,
1,3,,,0.270114928483963,1.353824257850647
1,3,0.3181818127632141,1.3824357986450195,,
2,5,,,0.270114928483963,1.3539506196975708
2,5,0.3071253001689911,1.375231385231018,,
3,7,,,0.3965517282485962,1.3441064357757568
3,7,0.32800981402397156,1.3558093309402466,,
4,9,,,0.4195402264595032,1.3460566997528076
4,9,0.3611793518066406,1.3433372974395752,,
5,11,,,0.4482758641242981,1.339950442314148
5,11,0.37714987993240356,1.3318045139312744,,
6,13,,,0.3965517282485962,1.321440577507019
6,13,0.3820638954639435,1.3209890127182007,,
7,15,,,0.37931033968925476,1.3072439432144165
7,15,0.3943488895893097,1.310586929321289,,
8,17,,,0.40229883790016174,1.2947226762771606
8,17,0.4127764105796814,1.2821955680847168,,
9,19,,,0.37931033968925476,1.287777304649353
9,19,0.39680588245391846,1.2829903364181519,,
10,21,,,0.39080458879470825,1.2827204465866089
10,21,0.4115478992462158,1.2721314430236816,,
11,23,,,0.4655172526836395,1.2759041786193848
11,23,0.42874693870544434,1.2606489658355713,,
12,25,,,0.44252872467041016,1.266758680343628
12,25,0.4201474189758301,1.2606133222579956,,
13,27,,,0.4655172526836395,1.2594765424728394
13,27,0.4619164764881134,1.2331963777542114,,
14,29,,,0.4712643623352051,1.2521467208862305
14,29,0.44103193283081055,1.2285658121109009,,
15,31,,,0.4712643623352051,1.2455101013183594
15,31,0.46437346935272217,1.2295812368392944,,
16,33,,,0.4655172526836395,1.2342346906661987
16,33,0.4619164764881134,1.2184940576553345,,
17,35,,,0.4655172526836395,1.2207002639770508
17,35,0.45945945382118225,1.2005523443222046,,
18,37,,,0.45402297377586365,1.2118130922317505
18,37,0.4680589735507965,1.1898363828659058,,
19,39,,,0.4482758641242981,1.2078927755355835
19,39,0.48280099034309387,1.1751718521118164,,
20,41,,,0.49425286054611206,1.2056113481521606
20,41,0.48525798320770264,1.1601157188415527,,
21,43,,,0.49425286054611206,1.1905643939971924
21,43,0.4926289916038513,1.1655800342559814,,
22,45,,,0.4655172526836395,1.1554025411605835
22,45,0.5343980193138123,1.1285853385925293,,
23,47,,,0.4655172526836395,1.1423563957214355
23,47,0.4987714886665344,1.1272873878479004,,
24,49,,,0.4712643623352051,1.134608507156372
24,49,0.5393120646476746,1.0876216888427734,,
25,51,,,0.517241358757019,1.116870403289795
25,51,0.5442260503768921,1.0813504457473755,,
26,53,,,0.5287356376647949,1.0930287837982178
26,53,0.5343980193138123,1.0676429271697998,,
27,55,,,0.5287356376647949,1.0783355236053467
27,55,0.5577395558357239,1.0387505292892456,,
28,57,,,0.5057471394538879,1.0620362758636475
28,57,0.5515970587730408,1.0391241312026978,,
29,59,,,0.517241358757019,1.0550565719604492
29,59,0.5589680671691895,1.0140148401260376,,
30,61,,,0.517241358757019,1.0561671257019043
30,61,0.5368550419807434,1.0121357440948486,,
31,63,,,0.5517241358757019,1.0526831150054932
31,63,0.5712530612945557,0.9830362796783447,,
32,65,,,0.5517241358757019,1.0311644077301025
32,65,0.5823096036911011,0.9811985492706299,,
33,67,,,0.5344827771186829,1.008876085281372
33,67,0.5663390755653381,0.987773597240448,,
34,69,,,0.522988498210907,0.9957370162010193
34,69,0.5823096036911011,0.9494186639785767,,
35,71,,,0.545976996421814,0.9796630144119263
35,71,0.5577395558357239,0.9691072702407837,,
36,73,,,0.5344827771186829,0.9754396677017212
36,73,0.5872235894203186,0.938414990901947,,
37,75,,,0.5287356376647949,0.975843608379364
37,75,0.5945945978164673,0.9451877474784851,,
38,77,,,0.5804597735404968,0.9703826904296875
38,77,0.5995085835456848,0.935910165309906,,
39,79,,,0.5574712753295898,0.9767182469367981
39,79,0.6081081032752991,0.9164553880691528,,
40,81,,,0.5977011322975159,0.9707183837890625
40,81,0.6117936372756958,0.9164009690284729,,
41,83,,,0.568965494632721,0.9583950638771057
41,83,0.6117936372756958,0.9054493308067322,,
42,85,,,0.5517241358757019,0.9472845792770386
42,85,0.6216216087341309,0.8948497772216797,,
43,87,,,0.568965494632721,0.9494638442993164
43,87,0.6068795919418335,0.8959219455718994,,
44,89,,,0.5862069129943848,0.9423565864562988
44,89,0.6117936372756958,0.8953737616539001,,
45,91,,,0.5919540524482727,0.9297228455543518
