epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,0,,0.23111110925674438,,1.790989637374878,,
0,0,,,,,0.291262149810791,1.7905415296554565
0,0,0.1975051909685135,,1.7915596961975098,,,
1,1,,0.13333334028720856,,1.791419267654419,,
1,1,,,,,0.3203883469104767,1.7904561758041382
1,1,0.17047816514968872,,1.7914013862609863,,,
2,2,,0.23555555939674377,,1.7908897399902344,,
2,2,,,,,0.3203883469104767,1.7903234958648682
2,2,0.20790021121501923,,1.791021704673767,,,
3,3,,0.24888889491558075,,1.790381908416748,,
3,3,,,,,0.3203883469104767,1.7900769710540771
3,3,0.23700623214244843,,1.7905181646347046,,,
4,4,,0.2933333218097687,,1.789292573928833,,
4,4,,,,,0.3203883469104767,1.7897450923919678
4,4,0.2494802474975586,,1.7902623414993286,,,
5,5,,0.2666666805744171,,1.7897309064865112,,
5,5,,,,,0.3203883469104767,1.7892615795135498
5,5,0.2432432472705841,,1.7899293899536133,,,
6,6,,0.25777778029441833,,1.7891970872879028,,
6,6,,,,,0.3203883469104767,1.7887685298919678
6,6,0.23908524215221405,,1.789452314376831,,,
7,7,,0.2222222238779068,,1.7895139455795288,,
7,7,,,,,0.3203883469104767,1.7883418798446655
7,7,0.23908524215221405,,1.7892147302627563,,,
8,8,,0.20444443821907043,,1.7901779413223267,,
8,8,,,,,0.3203883469104767,1.7878583669662476
8,8,0.24116423726081848,,1.789153814315796,,,
9,9,,0.23111110925674438,,1.7889366149902344,,
9,9,,,,,0.3203883469104767,1.7873179912567139
9,9,0.23908524215221405,,1.788678765296936,,,
10,10,,0.20444443821907043,,1.7896397113800049,,
10,10,,,,,0.3203883469104767,1.7868154048919678
10,10,0.23908524215221405,,1.7885935306549072,,,
11,11,,0.2177777737379074,,1.7880295515060425,,
11,11,,,,,0.3203883469104767,1.78626549243927
11,11,0.23908524215221405,,1.7876819372177124,,,
12,12,,0.20000000298023224,,1.7892143726348877,,
12,12,,,,,0.3203883469104767,1.7857346534729004
12,12,0.23908524215221405,,1.7875174283981323,,,
13,13,,0.25777778029441833,,1.7887934446334839,,
13,13,,,,,0.3203883469104767,1.78515625
13,13,0.24116423726081848,,1.7881041765213013,,,
14,14,,0.19111111760139465,,1.7899826765060425,,
14,14,,,,,0.3203883469104767,1.7845778465270996
14,14,0.24116423726081848,,1.78727388381958,,,
15,15,,0.23999999463558197,,1.7862759828567505,,
15,15,,,,,0.3203883469104767,1.7839142084121704
15,15,0.23908524215221405,,1.787028193473816,,,
16,16,,0.25333333015441895,,1.7867534160614014,,
16,16,,,,,0.3203883469104767,1.7833263874053955
16,16,0.23908524215221405,,1.7867155075073242,,,
17,17,,0.20888888835906982,,1.7869009971618652,,
17,17,,,,,0.3203883469104767,1.7826627492904663
17,17,0.23908524215221405,,1.7859318256378174,,,
18,18,,0.20888888835906982,,1.7878862619400024,,
18,18,,,,,0.3203883469104767,1.781989574432373
18,18,0.23908524215221405,,1.7850629091262817,,,
19,19,,0.24444444477558136,,1.7831684350967407,,
19,19,,,,,0.3203883469104767,1.781240463256836
19,19,0.23908524215221405,,1.7847785949707031,,,
20,20,,0.23999999463558197,,1.7858637571334839,,
20,20,,,,,0.3203883469104767,1.780624270439148
20,20,0.23908524215221405,,1.7848618030548096,,,
21,21,,0.25333333015441895,,1.7822091579437256,,
21,21,,,,,0.3203883469104767,1.7798182964324951
21,21,0.23908524215221405,,1.7844903469085693,,,
22,22,,0.24888889491558075,,1.783216118812561,,
22,22,,,,,0.3203883469104767,1.7790977954864502
22,22,0.23908524215221405,,1.7834467887878418,,,
23,23,,0.2177777737379074,,1.786293387413025,,
23,23,,,,,0.3203883469104767,1.7782728672027588
23,23,0.23908524215221405,,1.7828823328018188,,,
24,24,,0.23999999463558197,,1.783506989479065,,
24,24,,,,,0.3203883469104767,1.777485966682434
24,24,0.23908524215221405,,1.7825920581817627,,,
25,25,,0.24444444477558136,,1.7797743082046509,,
25,25,,,,,0.3203883469104767,1.776604175567627
25,25,0.23908524215221405,,1.7825026512145996,,,
26,26,,0.25333333015441895,,1.7792143821716309,,
26,26,,,,,0.3203883469104767,1.7757604122161865
26,26,0.23908524215221405,,1.7811728715896606,,,
27,27,,0.24888889491558075,,1.7800086736679077,,
27,27,,,,,0.3203883469104767,1.774907112121582
27,27,0.23908524215221405,,1.7808175086975098,,,
28,28,,0.23555555939674377,,1.7833203077316284,,
28,28,,,,,0.3203883469104767,1.7739115953445435
28,28,0.23908524215221405,,1.7814509868621826,,,
29,29,,0.2177777737379074,,1.78361976146698,,
29,29,,,,,0.3203883469104767,1.7729918956756592
29,29,0.23908524215221405,,1.7801212072372437,,,
