class_0_acc,class_1_acc,class_2_acc,class_3_acc,class_4_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_loss_epoch,val_acc,val_loss
,,,,,0,3,,,,,0.15233415365219116,1.6156878471374512
,,,,,0,3,,,0.3212408125400543,1.5804952383041382,,
,,,,,1,7,,,,,0.13513512909412384,1.5986039638519287
,,,,,1,7,,,0.45846477150917053,1.466220498085022,,
,,,,,2,11,,,,,0.4619164764881134,1.5332270860671997
,,,,,2,11,,,0.4726603627204895,1.4242198467254639,,
,,,,,3,15,,,,,0.46683046221733093,1.449273943901062
,,,,,3,15,,,0.48843324184417725,1.3834969997406006,,
,,,,,4,19,,,,,0.4766584634780884,1.37428617477417
,,,,,4,19,,,0.4952681362628937,1.354167103767395,,
,,,,,5,23,,,,,0.488943487405777,1.329700231552124
,,,,,5,23,,,0.49684542417526245,1.3323049545288086,,
,,,,,6,27,,,,,0.49631449580192566,1.3043240308761597
,,,,,6,27,,,0.5136698484420776,1.3095207214355469,,
,,,,,7,31,,,,,0.49140048027038574,1.276139259338379
,,,,,7,31,,,0.5120925307273865,1.2944626808166504,,
,,,,,8,35,,,,,0.5061424970626831,1.265924334526062
,,,,,8,35,,,0.515247106552124,1.2814921140670776,,
,,,,,9,39,,,,,0.5282555222511292,1.2507522106170654
,,,,,9,39,,,0.5231335163116455,1.2697833776474,,
,,,,,10,43,,,,,0.5233415365219116,1.2384660243988037
,,,,,10,43,,,0.5352261066436768,1.2478818893432617,,
,,,,,11,47,,,,,0.5307125449180603,1.2354720830917358
,,,,,11,47,,,0.5389063954353333,1.2317620515823364,,
,,,,,12,51,,,,,0.5208845138549805,1.2351382970809937
,,,,,12,51,,,0.5357518196105957,1.2327436208724976,,
,,,,,13,55,,,,,0.5331695079803467,1.217186450958252
,,,,,13,55,,,0.5420609712600708,1.214769959449768,,
,,,,,14,59,,,,,0.5085995197296143,1.2206398248672485
,,,,,14,59,,,0.5336487889289856,1.2098900079727173,,
,,,,,15,63,,,,,0.5405405163764954,1.1927592754364014
,,,,,15,63,,,0.5425867438316345,1.1994233131408691,,
,,,,,16,67,,,,,0.5429975390434265,1.1943035125732422
,,,,,16,67,,,0.5362775921821594,1.1995588541030884,,
,,,,,17,71,,,,,0.5208845138549805,1.2087249755859375
,,,,,17,71,,,0.5420609712600708,1.1844156980514526,,
,,,,,18,75,,,,,0.5405405163764954,1.1808911561965942
,,,,,18,75,,,0.5420609712600708,1.177799105644226,,
,,,,,19,79,,,,,0.5282555222511292,1.203837513923645
,,,,,19,79,,,0.5488958954811096,1.1734923124313354,,
,,,,,20,83,,,,,0.538083553314209,1.1851661205291748
,,,,,20,83,,,0.5478443503379822,1.1831796169281006,,
,,,,,21,87,,,,,0.538083553314209,1.1685365438461304
,,,,,21,87,,,0.5504732131958008,1.1593233346939087,,
,,,,,22,91,,,,,0.538083553314209,1.1854557991027832
,,,,,22,91,,,0.5446897745132446,1.1560615301132202,,
,,,,,23,95,,,,,0.538083553314209,1.1731369495391846
,,,,,23,95,,,0.5531020164489746,1.1456351280212402,,
,,,,,24,99,,,,,0.5282555222511292,1.1660749912261963
,,,,,24,99,,,0.5562565922737122,1.1373752355575562,,
,,,,,25,103,,,,,0.5675675868988037,1.1454521417617798
,,,,,25,103,,,0.5525762438774109,1.1411882638931274,,
,,,,,26,107,,,,,0.5331695079803467,1.180778980255127
,,,,,26,107,,,0.5736067295074463,1.1286588907241821,,
,,,,,27,111,,,,,0.5552825331687927,1.1484076976776123
,,,,,27,111,,,0.5609884262084961,1.1378904581069946,,
,,,,,28,115,,,,,0.5503685474395752,1.1479994058609009
,,,,,28,115,,,0.5683491230010986,1.132340669631958,,
,,,,,29,119,,,,,0.5454545617103577,1.1548362970352173
,,,,,29,119,,,0.5573080778121948,1.1242235898971558,,
,,,,,30,123,,,,,0.5700245499610901,1.1568553447723389
,,,,,30,123,,,0.5604626536369324,1.119439959526062,,
,,,,,31,127,,,,,0.5773955583572388,1.142676830291748
,,,,,31,127,,,0.5620399713516235,1.1248359680175781,,
,,,,,32,131,,,,,0.5675675868988037,1.1370660066604614
,,,,,32,131,,,0.5688748955726624,1.111100196838379,,
,,,,,33,135,,,,,0.5847665667533875,1.1423203945159912
,,,,,33,135,,,0.5678233504295349,1.1108698844909668,,
,,,,,34,139,,,,,0.5675675868988037,1.145237922668457
,,,,,34,139,,,0.5715036988258362,1.097719669342041,,
,,,,,35,143,,,,,0.5651105642318726,1.1282720565795898
,,,,,35,143,,,0.5678233504295349,1.098612904548645,,
,,,,,36,147,,,,,0.5798525810241699,1.118388056755066
,,,,,36,147,,,0.5772870779037476,1.0922503471374512,,
,,,,,37,151,,,,,0.5405405163764954,1.146750807762146
,,,,,37,151,,,0.5562565922737122,1.0971490144729614,,
,,,,,38,155,,,,,0.5773955583572388,1.1567447185516357
,,,,,38,155,,,0.5620399713516235,1.1043285131454468,,
,,,,,39,159,,,,,0.5749385952949524,1.118765115737915
,,,,,39,159,,,0.5630914568901062,1.104377031326294,,
,,,,,40,163,,,,,0.5773955583572388,1.1142823696136475
,,,,,40,163,,,0.5746582746505737,1.0860127210617065,,
,,,,,41,167,,,,,0.5823096036911011,1.1039328575134277
,,,,,41,167,,,0.5720294713973999,1.0829254388809204,,
,,,,,42,171,,,,,0.5823096036911011,1.1080271005630493
,,,,,42,171,,,0.5830704569816589,1.0673593282699585,,
,,,,,43,175,,,,,0.547911524772644,1.119930386543274
,,,,,43,175,,,0.5604626536369324,1.070685863494873,,
,,,,,44,179,,,,,0.5405405163764954,1.1338661909103394
,,,,,44,179,,,0.5657203197479248,1.0646389722824097,,
,,,,,45,183,,,,,0.560196578502655,1.1050653457641602
,,,,,45,183,,,0.5751839876174927,1.0726763010025024,,
,,,,,46,187,,,,,0.5773955583572388,1.1168845891952515
,,,,,46,187,,,0.5783385634422302,1.0689762830734253,,
