class_0_acc,class_1_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_loss_epoch,val_acc,val_loss
,,0,50,,,,,0.5272331237792969,0.6731413006782532
,,0,50,,,0.5129162669181824,0.6932788491249084,,
,,1,101,,,,,0.6633986830711365,0.599803626537323
,,1,101,,,0.6262060403823853,0.6533302068710327,,
,,2,152,,,,,0.7004357576370239,0.5706917643547058
,,2,152,,,0.6893868446350098,0.5884992480278015,,
,,3,203,,,,,0.6906318068504333,0.5657718181610107
,,3,203,,,0.7195767164230347,0.5435340404510498,,
,,4,254,,,,,0.7233115434646606,0.5515981316566467
,,4,254,,,0.748521625995636,0.5126519799232483,,
,,5,305,,,,,0.7222222089767456,0.5430822968482971
,,5,305,,,0.74478679895401,0.5076309442520142,,
,,6,356,,,,,0.7342047691345215,0.5366684794425964
,,6,356,,,0.7734204530715942,0.47572681307792664,,
,,7,407,,,,,0.7320261597633362,0.5340909361839294
,,7,407,,,0.7765328288078308,0.464691162109375,,
,,8,458,,,,,0.7374727725982666,0.5842241048812866
,,8,458,,,0.7989417910575867,0.4332038462162018,,
,,9,509,,,,,0.741830050945282,0.5396673679351807
,,9,509,,,0.7992530465126038,0.4344722032546997,,
,,10,560,,,,,0.7538126111030579,0.530590295791626
,,10,560,,,0.8160597681999207,0.408235639333725,,
,,11,611,,,,,0.7494553327560425,0.5900298953056335
,,11,611,,,0.8253968358039856,0.38194671273231506,,
,,12,662,,,,,0.7527233362197876,0.5402479767799377
,,12,662,,,0.8281979560852051,0.3844968378543854,,
,,13,713,,,,,0.7287581562995911,0.5343480110168457
,,13,713,,,0.6744475364685059,7.102360725402832,,
,,14,764,,,,,0.741830050945282,0.5130221247673035
,,14,764,,,0.8207283020019531,0.39097341895103455,,
,,15,815,,,,,0.5032680034637451,11.1223783493042
,,15,815,,,0.8101462721824646,5.021541118621826,,
,,16,866,,,,,0.7461873888969421,0.5974933505058289
,,16,866,,,0.8225957155227661,0.9547571539878845,,
,,17,917,,,,,0.7494553327560425,0.5617986917495728
,,17,917,,,0.8506069183349609,0.33114394545555115,,
,,18,968,,,,,0.7592592835426331,0.599389374256134
,,18,968,,,0.8674136400222778,0.30932730436325073,,
,,19,1019,,,,,0.7538126111030579,0.5744258165359497
,,19,1019,,,0.8714597225189209,0.3034355938434601,,
,,20,1070,,,,,0.7549019455909729,0.5849736928939819
,,20,1070,,,0.8723934292793274,0.29878005385398865,,
,,21,1121,,,,,0.7777777910232544,0.5110374689102173
,,21,1121,,,0.8742608428001404,0.28546151518821716,,
,,22,1172,,,,,0.7712418437004089,0.5457120537757874
,,22,1172,,,0.8835979104042053,0.2775760889053345,,
,,23,1223,,,,,0.7854030728340149,0.52398282289505
,,23,1223,,,0.8761282563209534,0.28272658586502075,,
,,24,1274,,,,,0.7701525092124939,0.5804470181465149
,,24,1274,,,0.8901338577270508,0.25915881991386414,,
,,25,1325,,,,,0.7679738402366638,0.6172674894332886
,,25,1325,,,0.9100528955459595,0.2243419885635376,,
,,26,1376,,,,,0.7538126111030579,0.609679102897644
,,26,1376,,,0.8910675644874573,0.2702089548110962,,
,,27,1427,,,,,0.7712418437004089,0.5321102738380432
,,27,1427,,,0.8814192414283752,0.319206565618515,,
,,28,1478,,,,,0.7788671255111694,0.5346149802207947
,,28,1478,,,0.8985372185707092,0.24188825488090515,,
