class_0_acc,class_1_acc,class_2_acc,class_3_acc,class_4_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_loss_epoch,val_acc,val_loss
,,,,,0,3,,,,,0.16461916267871857,1.5788112878799438
,,,,,0,3,,,0.3643532991409302,1.6993707418441772,,
,,,,,1,7,,,,,0.36609336733818054,1.5514867305755615
,,,,,1,7,,,0.43165090680122375,1.561232566833496,,
,,,,,2,11,,,,,0.37837839126586914,1.5209252834320068
,,,,,2,11,,,0.4621451199054718,1.5001959800720215,,
,,,,,3,15,,,,,0.48402947187423706,1.4849317073822021
,,,,,3,15,,,0.4747633934020996,1.4620857238769531,,
,,,,,4,19,,,,,0.47911548614501953,1.4549833536148071
,,,,,4,19,,,0.4837013781070709,1.4221398830413818,,
,,,,,5,23,,,,,0.46437346935272217,1.448127031326294
,,,,,5,23,,,0.46319663524627686,1.3900744915008545,,
,,,,,6,27,,,,,0.37837839126586914,1.4445230960845947
,,,,,6,27,,,0.43322819471359253,1.358704686164856,,
,,,,,7,31,,,,,0.4054054021835327,1.4450125694274902
,,,,,7,31,,,0.43322819471359253,1.3232017755508423,,
,,,,,8,35,,,,,0.36609336733818054,1.4383487701416016
,,,,,8,35,,,0.3985278606414795,1.2910200357437134,,
,,,,,9,39,,,,,0.3513513505458832,1.4461175203323364
,,,,,9,39,,,0.42481598258018494,1.2590084075927734,,
,,,,,10,43,,,,,0.3194103240966797,1.4489973783493042
,,,,,10,43,,,0.4048370122909546,1.2455906867980957,,
,,,,,11,47,,,,,0.3488943576812744,1.4338116645812988
,,,,,11,47,,,0.38748684525489807,1.225380301475525,,
,,,,,12,51,,,,,0.34643733501434326,1.4343719482421875
,,,,,12,51,,,0.4032597243785858,1.2137701511383057,,
,,,,,13,55,,,,,0.32923832535743713,1.4289073944091797
,,,,,13,55,,,0.37854889035224915,1.1981998682022095,,
,,,,,14,59,,,,,0.3194103240966797,1.4509304761886597
,,,,,14,59,,,0.3527865409851074,1.1737358570098877,,
,,,,,15,63,,,,,0.3169533312320709,1.4457491636276245
,,,,,15,63,,,0.35751840472221375,1.1678465604782104,,
,,,,,16,67,,,,,0.3366093337535858,1.4420156478881836
,,,,,16,67,,,0.36645635962486267,1.1576875448226929,,
,,,,,17,71,,,,,0.3366093337535858,1.434790849685669
,,,,,17,71,,,0.37486857175827026,1.1408166885375977,,
,,,,,18,75,,,,,0.3316953182220459,1.438403844833374
,,,,,18,75,,,0.36803364753723145,1.15461003780365,,
,,,,,19,79,,,,,0.35380834341049194,1.4431885480880737
,,,,,19,79,,,0.3796004354953766,1.1259499788284302,,
,,,,,20,83,,,,,0.33415234088897705,1.4280809164047241
,,,,,20,83,,,0.386435329914093,1.1248643398284912,,
,,,,,21,87,,,,,0.34152334928512573,1.437815546989441
,,,,,21,87,,,0.35699263215065,1.1193554401397705,,
,,,,,22,91,,,,,0.31449630856513977,1.4267977476119995
,,,,,22,91,,,0.37223973870277405,1.1144545078277588,,
,,,,,23,95,,,,,0.34152334928512573,1.423591136932373
,,,,,23,95,,,0.3801261782646179,1.1077935695648193,,
,,,,,24,99,,,,,0.3169533312320709,1.424584150314331
,,,,,24,99,,,0.37644585967063904,1.102648138999939,,
,,,,,25,103,,,,,0.35872235894203186,1.4321439266204834
,,,,,25,103,,,0.3838065266609192,1.09445059299469,,
,,,,,26,107,,,,,0.35380834341049194,1.4193880558013916
,,,,,26,107,,,0.37907466292381287,1.093078851699829,,
,,,,,27,111,,,,,0.35872235894203186,1.419702172279358
,,,,,27,111,,,0.3822292387485504,1.0896412134170532,,
,,,,,28,115,,,,,0.3513513505458832,1.4079512357711792
,,,,,28,115,,,0.3774973750114441,1.0769492387771606,,
,,,,,29,119,,,,,0.36609336733818054,1.41124427318573
,,,,,29,119,,,0.3774973750114441,1.0834556818008423,,
,,,,,30,123,,,,,0.36609336733818054,1.3945252895355225
,,,,,30,123,,,0.4011566638946533,1.067764163017273,,
,,,,,31,127,,,,,0.3513513505458832,1.4006818532943726
,,,,,31,127,,,0.3985278606414795,1.062662959098816,,
,,,,,32,131,,,,,0.3513513505458832,1.4337302446365356
,,,,,32,131,,,0.3922187089920044,1.0625821352005005,,
,,,,,33,135,,,,,0.3366093337535858,1.391135334968567
,,,,,33,135,,,0.3901156783103943,1.0627447366714478,,
,,,,,34,139,,,,,0.3857493996620178,1.3930927515029907
,,,,,34,139,,,0.3859095573425293,1.0635058879852295,,
,,,,,35,143,,,,,0.3513513505458832,1.4010471105575562
,,,,,35,143,,,0.4137749671936035,1.037844181060791,,
,,,,,36,147,,,,,0.3685503602027893,1.404104471206665
,,,,,36,147,,,0.38906413316726685,1.0379105806350708,,
,,,,,37,151,,,,,0.3685503602027893,1.3749557733535767
,,,,,37,151,,,0.4053627848625183,1.0314103364944458,,
,,,,,38,155,,,,,0.4004913866519928,1.3724768161773682
,,,,,38,155,,,0.41850683093070984,1.031324028968811,,
,,,,,39,159,,,,,0.37100738286972046,1.3935755491256714
,,,,,39,159,,,0.41062039136886597,1.0226013660430908,,
,,,,,40,163,,,,,0.3636363744735718,1.3787360191345215
,,,,,40,163,,,0.39327025413513184,1.0279262065887451,,
,,,,,41,167,,,,,0.312039315700531,1.4050328731536865
,,,,,41,167,,,0.39957937598228455,1.031765103340149,,
,,,,,42,171,,,,,0.3316953182220459,1.3952497243881226
,,,,,42,171,,,0.4048370122909546,1.0037007331848145,,
,,,,,43,175,,,,,0.35380834341049194,1.3714144229888916
,,,,,43,175,,,0.3922187089920044,1.0104626417160034,,
,,,,,44,179,,,,,0.3685503602027893,1.3564724922180176
,,,,,44,179,,,0.42954784631729126,0.9948166608810425,,
,,,,,45,183,,,,,0.3808353841304779,1.3724347352981567
,,,,,45,183,,,0.4032597243785858,1.0136487483978271,,
,,,,,46,187,,,,,0.3808353841304779,1.35798978805542
,,,,,46,187,,,0.42481598258018494,0.9930663704872131,,
,,,,,47,191,,,,,0.39803439378738403,1.3490418195724487
,,,,,47,191,,,0.43953731656074524,0.983750581741333,,
,,,,,48,195,,,,,0.39557740092277527,1.3590534925460815
,,,,,48,195,,,0.43322819471359253,0.9844282269477844,,
,,,,,49,199,,,,,0.38329237699508667,1.3552970886230469
,,,,,49,199,,,0.44637224078178406,1.0019772052764893,,
,,,,,50,203,,,,,0.37837839126586914,1.3517526388168335
,,,,,50,203,,,0.4095688760280609,0.9842155575752258,,
,,,,,51,207,,,,,0.3685503602027893,1.336290717124939
,,,,,51,207,,,0.41062039136886597,0.9756571054458618,,
,,,,,52,211,,,,,0.37100738286972046,1.3379712104797363
,,,,,52,211,,,0.42744478583335876,0.958247721195221,,
,,,,,53,215,,,,,0.43980345129966736,1.3438670635223389
,,,,,53,215,,,0.43375393748283386,0.9544369578361511,,
,,,,,54,219,,,,,0.33415234088897705,1.3706302642822266
,,,,,54,219,,,0.41903260350227356,0.9577009081840515,,
,,,,,55,223,,,,,0.3611793518066406,1.3462111949920654
,,,,,55,223,,,0.42113563418388367,0.9655329585075378,,
,,,,,56,227,,,,,0.3562653660774231,1.3876651525497437
,,,,,56,227,,,0.41482651233673096,0.96811443567276,,
,,,,,57,231,,,,,0.375921368598938,1.3405965566635132
,,,,,57,231,,,0.41430073976516724,0.9584165215492249,,
,,,,,58,235,,,,,0.3439803421497345,1.3993016481399536
,,,,,58,235,,,0.41482651233673096,0.9632758498191833,,
,,,,,59,239,,,,,0.33415234088897705,1.3591911792755127
,,,,,59,239,,,0.41430073976516724,0.9924012422561646,,
,,,,,60,243,,,,,0.3390663266181946,1.3769584894180298
,,,,,60,243,,,0.4237644672393799,0.9647246599197388,,
,,,,,61,247,,,,,0.34643733501434326,1.3726394176483154
,,,,,61,247,,,0.41482651233673096,0.9861985445022583,,
