epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,0,,0.14666666090488434,,1.7914868593215942,,
0,0,,,,,0.1553398072719574,1.7919447422027588
0,0,0.12058211863040924,,1.7920312881469727,,,
1,1,,0.17777778208255768,,1.791703224182129,,
1,1,,,,,0.1553398072719574,1.7924567461013794
1,1,0.17255717515945435,,1.7916194200515747,,,
2,2,,0.17777778208255768,,1.79107666015625,,
2,2,,,,,0.13592232763767242,1.792959213256836
2,2,0.1767151802778244,,1.7912849187850952,,,
3,3,,0.15555556118488312,,1.7909661531448364,,
3,3,,,,,0.13592232763767242,1.793347954750061
3,3,0.1829521805047989,,1.7909671068191528,,,
4,4,,0.18666666746139526,,1.790571689605713,,
4,4,,,,,0.12621359527111053,1.7937935590744019
4,4,0.17255717515945435,,1.7907791137695312,,,
5,5,,0.19555555284023285,,1.7896673679351807,,
5,5,,,,,0.13592232763767242,1.7941633462905884
5,5,0.1683991700410843,,1.790359377861023,,,
6,6,,0.18222221732139587,,1.7893726825714111,,
6,6,,,,,0.13592232763767242,1.7947132587432861
6,6,0.17255717515945435,,1.789839744567871,,,
7,7,,0.19111111760139465,,1.7899187803268433,,
7,7,,,,,0.13592232763767242,1.7952158451080322
7,7,0.17047816514968872,,1.790050983428955,,,
8,8,,0.18666666746139526,,1.7894630432128906,,
8,8,,,,,0.13592232763767242,1.7957087755203247
8,8,0.17463617026805878,,1.7896926403045654,,,
9,9,,0.17777778208255768,,1.7894201278686523,,
9,9,,,,,0.13592232763767242,1.796277642250061
9,9,0.1621621549129486,,1.7891122102737427,,,
10,10,,0.18666666746139526,,1.7880373001098633,,
10,10,,,,,0.13592232763767242,1.7967612743377686
10,10,0.17047816514968872,,1.7892789840698242,,,
11,11,,0.20888888835906982,,1.7873517274856567,,
11,11,,,,,0.13592232763767242,1.797254204750061
11,11,0.17463617026805878,,1.788725733757019,,,
12,12,,0.18666666746139526,,1.787688970565796,,
12,12,,,,,0.13592232763767242,1.7977757453918457
12,12,0.17047816514968872,,1.7887171506881714,,,
