class_0_acc,class_1_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_loss_epoch,val_acc,val_loss
,,0,50,,,,,0.5664488077163696,0.7000071406364441
,,0,50,,,0.5390600562095642,0.690051257610321,,
,,1,101,,,,,0.6655773520469666,0.6197024583816528
,,1,101,,,0.6271397471427917,0.6472101211547852,,
,,2,152,,,,,0.6775599122047424,0.5905163884162903
,,2,152,,,0.6878306865692139,0.580804169178009,,
,,3,203,,,,,0.7189542651176453,0.5584923028945923
,,3,203,,,0.7338935732841492,0.5335128307342529,,
,,4,254,,,,,0.7080609798431396,0.5681853294372559
,,4,254,,,0.7597261071205139,0.4955826699733734,,
,,5,305,,,,,0.7342047691345215,0.5413090586662292
,,5,305,,,0.7687519192695618,0.48759719729423523,,
,,6,356,,,,,0.7135076522827148,0.5623789429664612
,,6,356,,,0.7802676558494568,0.46144378185272217,,
,,7,407,,,,,0.7222222089767456,0.5719360113143921
,,7,407,,,0.7899159789085388,0.4527939260005951,,
,,8,458,,,,,0.7135076522827148,0.5927245020866394
,,8,458,,,0.7970743775367737,0.4381634593009949,,
,,9,509,,,,,0.741830050945282,0.6041983962059021
,,9,509,,,0.8073451519012451,0.41117966175079346,,
,,10,560,,,,,0.7385621070861816,0.5835069417953491
,,10,560,,,0.816370964050293,0.3966040015220642,,
,,11,611,,,,,0.7135076522827148,0.6211038827896118
,,11,611,,,0.8253968358039856,0.37903714179992676,,
,,12,662,,,,,0.7233115434646606,0.6045069098472595
,,12,662,,,0.831621527671814,0.3691791892051697,,
,,13,713,,,,,0.7265795469284058,0.6622405052185059
,,13,713,,,0.8555867075920105,0.33403506875038147,,
,,14,764,,,,,0.7102396488189697,0.7149842381477356
,,14,764,,,0.8515406250953674,0.3339686095714569,,
,,15,815,,,,,0.7385621070861816,0.750138521194458
,,15,815,,,0.8624338507652283,0.32013246417045593,,
,,16,866,,,,,0.7320261597633362,0.6575961709022522
,,16,866,,,0.8695923089981079,0.29614388942718506,,
,,17,917,,,,,0.7331154942512512,0.7229495644569397
,,17,917,,,0.8683473467826843,0.29614129662513733,,
,,18,968,,,,,0.7124183177947998,0.8157482743263245
,,18,968,,,0.8733271360397339,0.28827226161956787,,
,,19,1019,,,,,0.7472766637802124,0.7778132557868958
,,19,1019,,,0.8823529481887817,0.2749355733394623,,
,,20,1070,,,,,0.7309368252754211,0.7732188701629639
,,20,1070,,,0.8811079859733582,0.2854504883289337,,
,,21,1121,,,,,0.7320261597633362,0.9415187239646912
,,21,1121,,,0.8969810009002686,0.24427783489227295,,
,,22,1172,,,,,0.7363834381103516,0.8592072129249573
,,22,1172,,,0.8916900157928467,0.2483457773923874,,
,,23,1223,,,,,0.7385621070861816,0.9002180695533752
,,23,1223,,,0.9038282036781311,0.22732895612716675,,
,,24,1274,,,,,0.7287581562995911,0.8252831697463989
,,24,1274,,,0.916900098323822,0.2068864405155182,,
,,25,1325,,,,,0.7331154942512512,0.8532720804214478
,,25,1325,,,0.9119203090667725,0.21398833394050598,,
,,26,1376,,,,,0.7200435996055603,1.1683202981948853
,,26,1376,,,0.9249922037124634,0.1882949322462082,,
,,27,1427,,,,,0.7385621070861816,0.9459846615791321
,,27,1427,,,0.9144102334976196,0.20265622437000275,,
,,28,1478,,,,,0.727668821811676,0.9352126717567444
,,28,1478,,,0.926548421382904,0.17498573660850525,,
,,29,1529,,,,,0.7342047691345215,1.127903699874878
,,29,1529,,,0.9312169551849365,0.17207637429237366,,
,,30,1580,,,,,0.7287581562995911,0.9825921058654785
,,30,1580,,,0.937752902507782,0.16232295334339142,,
,,31,1631,,,,,0.7145969271659851,1.0820584297180176
,,31,1631,,,0.935885488986969,0.16371046006679535,,
,,32,1682,,,,,0.7363834381103516,1.0848699808120728
,,32,1682,,,0.935885488986969,0.15865188837051392,,
,,33,1733,,,,,0.7331154942512512,1.005254864692688
,,33,1733,,,0.9277933239936829,0.1765490025281906,,
,,34,1784,,,,,0.742919385433197,1.0480399131774902
,,34,1784,,,0.932150661945343,0.16467443108558655,,
,,35,1835,,,,,0.7320261597633362,1.0275521278381348
,,35,1835,,,0.934018075466156,0.15927164256572723,,
,,36,1886,,,,,0.7396514415740967,1.0154807567596436
,,36,1886,,,0.9442888498306274,0.14604099094867706,,
,,37,1937,,,,,0.7211328744888306,0.9988126754760742
,,37,1937,,,0.9374416470527649,0.1590818613767624,,
,,38,1988,,,,,0.7331154942512512,1.2009680271148682
,,38,1988,,,0.9520696997642517,0.12817102670669556,,
,,39,2039,,,,,0.7363834381103516,1.0870155096054077
,,39,2039,,,0.9452225565910339,0.1371886134147644,,
,,40,2090,,,,,0.7320261597633362,1.1451627016067505
,,40,2090,,,0.9508247971534729,0.13365137577056885,,
,,41,2141,,,,,0.7385621070861816,1.1507865190505981
,,41,2141,,,0.9551820755004883,0.11426965892314911,,
,,42,2192,,,,,0.7211328744888306,1.2053905725479126
,,42,2192,,,0.9551820755004883,0.11041492223739624,,
