class_0_acc,class_1_acc,class_2_acc,class_3_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_loss_epoch,val_acc,val_loss
,,,,0,1,,,,,0.19540229439735413,1.3865784406661987
,,,,0,1,,,0.2432432472705841,1.4275946617126465,,
,,,,1,3,,,,,0.18390804529190063,1.3886606693267822
,,,,1,3,,,0.37714987993240356,1.3236980438232422,,
,,,,2,5,,,,,0.2931034564971924,1.3891433477401733
,,,,2,5,,,0.4176904261112213,1.2641538381576538,,
,,,,3,7,,,,,0.32758620381355286,1.3838508129119873
,,,,3,7,,,0.4557739496231079,1.2237273454666138,,
,,,,4,9,,,,,0.36781609058380127,1.3692641258239746
,,,,4,9,,,0.5442260503768921,1.1853594779968262,,
,,,,5,11,,,,,0.33908045291900635,1.343418836593628
,,,,5,11,,,0.5786240696907043,1.143833041191101,,
,,,,6,13,,,,,0.44252872467041016,1.3087172508239746
,,,,6,13,,,0.5798525810241699,1.1118375062942505,,
,,,,7,15,,,,,0.4482758641242981,1.263436198234558
,,,,7,15,,,0.5835380554199219,1.0892126560211182,,
,,,,8,17,,,,,0.4482758641242981,1.2113457918167114
,,,,8,17,,,0.5749385952949524,1.0705958604812622,,
,,,,9,19,,,,,0.4712643623352051,1.1601394414901733
,,,,9,19,,,0.5724815726280212,1.0555353164672852,,
,,,,10,21,,,,,0.5344827771186829,1.123369574546814
,,,,10,21,,,0.5933660864830017,1.0324804782867432,,
,,,,11,23,,,,,0.5114942789077759,1.1145861148834229
,,,,11,23,,,0.5945945978164673,1.0193349123001099,,
,,,,12,25,,,,,0.5114942789077759,1.0964295864105225
,,,,12,25,,,0.5970516204833984,0.9954497814178467,,
,,,,13,27,,,,,0.49425286054611206,1.078283667564392
,,,,13,27,,,0.5921375751495361,0.9885032773017883,,
,,,,14,29,,,,,0.5,1.0847779512405396
,,,,14,29,,,0.5945945978164673,0.9783735871315002,,
,,,,15,31,,,,,0.4885057508945465,1.0865734815597534
,,,,15,31,,,0.6044226288795471,0.9580128192901611,,
,,,,16,33,,,,,0.4885057508945465,1.058765172958374
,,,,16,33,,,0.5933660864830017,0.9542779326438904,,
,,,,17,35,,,,,0.5,1.0280561447143555
,,,,17,35,,,0.5872235894203186,0.9444132447242737,,
,,,,18,37,,,,,0.5057471394538879,1.0254000425338745
,,,,18,37,,,0.6105651259422302,0.9339185953140259,,
,,,,19,39,,,,,0.540229856967926,1.0535662174224854
,,,,19,39,,,0.6253071427345276,0.9205884337425232,,
,,,,20,41,,,,,0.5344827771186829,1.0231640338897705
,,,,20,41,,,0.6130220890045166,0.9129432439804077,,
,,,,21,43,,,,,0.517241358757019,1.016801357269287
,,,,21,43,,,0.6216216087341309,0.896453320980072,,
,,,,22,45,,,,,0.5114942789077759,1.0295401811599731
,,,,22,45,,,0.6228501200675964,0.894920825958252,,
,,,,23,47,,,,,0.49425286054611206,1.069847583770752
,,,,23,47,,,0.6302211284637451,0.8834236860275269,,
,,,,24,49,,,,,0.5517241358757019,0.9786389470100403
,,,,24,49,,,0.6425061225891113,0.868692934513092,,
,,,,25,51,,,,,0.5919540524482727,0.9552435278892517
,,,,25,51,,,0.6474201679229736,0.8580695390701294,,
,,,,26,53,,,,,0.545976996421814,1.0124036073684692
,,,,26,53,,,0.64987713098526,0.8648439645767212,,
,,,,27,55,,,,,0.6206896305084229,0.9340241551399231
,,,,27,55,,,0.665847659111023,0.8558265566825867,,
,,,,28,57,,,,,0.6206896305084229,0.9189866781234741
,,,,28,57,,,0.64987713098526,0.8353753685951233,,
,,,,29,59,,,,,0.5862069129943848,0.9520654082298279
,,,,29,59,,,0.6474201679229736,0.8346301317214966,,
,,,,30,61,,,,,0.5977011322975159,0.9183433651924133
,,,,30,61,,,0.640049159526825,0.8397672176361084,,
,,,,31,63,,,,,0.6436781883239746,0.8874595761299133
,,,,31,63,,,0.6142506003379822,0.8542977571487427,,
,,,,32,65,,,,,0.6321839094161987,0.9118803143501282
,,,,32,65,,,0.6732186675071716,0.8212780356407166,,
,,,,33,67,,,,,0.5804597735404968,0.9348957538604736
,,,,33,67,,,0.6683046817779541,0.8211489915847778,,
,,,,34,69,,,,,0.5919540524482727,0.9174836277961731
,,,,34,69,,,0.6609336733818054,0.8155554533004761,,
,,,,35,71,,,,,0.6609195470809937,0.8745737075805664
,,,,35,71,,,0.6584766507148743,0.8184069395065308,,
,,,,36,73,,,,,0.6609195470809937,0.8685718178749084
,,,,36,73,,,0.6732186675071716,0.8007539510726929,,
,,,,37,75,,,,,0.6091954112052917,0.8871933221817017
,,,,37,75,,,0.6769042015075684,0.7971760630607605,,
,,,,38,77,,,,,0.6034482717514038,0.8660280108451843
,,,,38,77,,,0.6756756901741028,0.7951546311378479,,
