class_0_acc,class_1_acc,class_2_acc,class_3_acc,class_4_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_loss_epoch,val_acc,val_loss
,,,,,0,5,,,,,0.11744386702775955,1.7030709981918335
,,,,,0,5,,,0.31828275322914124,1.5898724794387817,,
,,,,,1,11,,,,,0.3575129508972168,1.582795262336731
,,,,,1,11,,,0.47816431522369385,1.4288899898529053,,
,,,,,2,17,,,,,0.47495681047439575,1.4101166725158691
,,,,,2,17,,,0.4903774857521057,1.3307461738586426,,
,,,,,3,23,,,,,0.542314350605011,1.3007079362869263
,,,,,3,23,,,0.5603256821632385,1.2599378824234009,,
,,,,,4,29,,,,,0.5716753005981445,1.2420086860656738
,,,,,4,29,,,0.6047372221946716,1.2013161182403564,,
,,,,,5,35,,,,,0.5924006700515747,1.2091783285140991
,,,,,5,35,,,0.6184307932853699,1.1593977212905884,,
,,,,,6,41,,,,,0.5820379853248596,1.166113018989563
,,,,,6,41,,,0.624722421169281,1.1309808492660522,,
,,,,,7,47,,,,,0.5820379853248596,1.1487853527069092
,,,,,7,47,,,0.6221317648887634,1.103699803352356,,
,,,,,8,53,,,,,0.5820379853248596,1.1369186639785767
,,,,,8,53,,,0.620651364326477,1.0809000730514526,,
,,,,,9,59,,,,,0.5785837769508362,1.1220588684082031
,,,,,9,59,,,0.6232420206069946,1.0636790990829468,,
,,,,,10,65,,,,,0.5975820422172546,1.117896318435669
,,,,,10,65,,,0.6302738785743713,1.0490424633026123,,
,,,,,11,71,,,,,0.6044905185699463,1.1050339937210083
,,,,,11,71,,,0.6284233927726746,1.0390294790267944,,
,,,,,12,77,,,,,0.6010362505912781,1.0902637243270874
,,,,,12,77,,,0.6361954212188721,1.0308126211166382,,
,,,,,13,83,,,,,0.6079447269439697,1.089469075202942
,,,,,13,83,,,0.6250925064086914,1.0216175317764282,,
,,,,,14,89,,,,,0.6010362505912781,1.0802024602890015
,,,,,14,89,,,0.6317542791366577,1.013506293296814,,
,,,,,15,95,,,,,0.5975820422172546,1.0821324586868286
,,,,,15,95,,,0.6417468786239624,1.0010240077972412,,
,,,,,16,101,,,,,0.6044905185699463,1.0741866827011108
,,,,,16,101,,,0.6343449354171753,0.992416262626648,,
,,,,,17,107,,,,,0.6010362505912781,1.0601578950881958
,,,,,17,107,,,0.64433753490448,0.9924173355102539,,
,,,,,18,113,,,,,0.6044905185699463,1.0486336946487427
,,,,,18,113,,,0.640266478061676,0.9806657433509827,,
,,,,,19,119,,,,,0.6183074116706848,1.0357346534729004
,,,,,19,119,,,0.6454477906227112,0.9669761657714844,,
,,,,,20,125,,,,,0.6165803074836731,1.0325000286102295
,,,,,20,125,,,0.647298276424408,0.9593359231948853,,
,,,,,21,131,,,,,0.6044905185699463,1.035068392753601
,,,,,21,131,,,0.6476684212684631,0.9537185430526733,,
