class_0_acc,class_1_acc,class_2_acc,class_3_acc,class_4_acc,class_5_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
,,,,,,22,45,,,0.8737541437149048,,0.5257247090339661,,,
,,,,,,23,46,,,,0.91015625,,0.4545554220676422,,
,,,,,,23,47,,,,0.8999999761581421,,0.47899413108825684,,
,,,,,,23,47,,,,,,,0.4883720874786377,1.3244739770889282
,,,,,,23,47,,,0.9102990031242371,,0.4612632095813751,,,
,,,,,,24,48,,,,0.921875,,0.42867401242256165,,
,,,,,,24,49,,,,0.8777777552604675,,0.35195672512054443,,
,,,,,,24,49,,,,,,,0.41085270047187805,1.7293686866760254
,,,,,,24,49,,,0.9219269156455994,,0.4047692120075226,,,
,,,,,,25,50,,,,0.921875,,0.3567191958427429,,
,,,,,,25,51,,,,0.9333333373069763,,0.36860913038253784,,
,,,,,,25,51,,,,,,,0.604651153087616,1.2750133275985718
,,,,,,25,51,,,0.9086378812789917,,0.3844986855983734,,,
,,,,,,26,52,,,,0.94140625,,0.33798834681510925,,
,,,,,,26,53,,,,0.9333333373069763,,0.3213154077529907,,
,,,,,,26,53,,,,,,,0.3798449635505676,1.4844552278518677
,,,,,,26,53,,,0.9401993155479431,,0.32223859429359436,,,
,,,,,,27,54,,,,0.96484375,,0.29498761892318726,,
,,,,,,27,55,,,,0.9444444179534912,,0.3185604214668274,,
,,,,,,27,55,,,,,,,0.5813953280448914,1.4401519298553467
,,,,,,27,55,,,0.9551495313644409,,0.29845476150512695,,,
,,,,,,28,56,,,,0.90625,,0.3565632700920105,,
,,,,,,28,57,,,,0.9222221970558167,,0.2774573862552643,,
,,,,,,28,57,,,,,,,0.5426356792449951,1.3639264106750488
,,,,,,28,57,,,0.9119601249694824,,0.346645712852478,,,
,,,,,,29,58,,,,0.9375,,0.2674306333065033,,
,,,,,,29,59,,,,0.9777777791023254,,0.20144708454608917,,
,,,,,,29,59,,,,,,,0.38759690523147583,1.75394606590271
,,,,,,29,59,,,0.9401993155479431,,0.27964484691619873,,,
,,,,,,30,60,,,,0.8828125,,0.34052908420562744,,
,,,,,,30,61,,,,0.8999999761581421,,0.36959779262542725,,
,,,,,,30,61,,,,,,,0.5426356792449951,1.236646294593811
,,,,,,30,61,,,0.8920266032218933,,0.35270461440086365,,,
,,,,,,31,62,,,,0.890625,,0.28459274768829346,,
,,,,,,31,63,,,,0.9444444179534912,,0.2671669125556946,,
,,,,,,31,63,,,,,,,0.341085284948349,1.5156203508377075
,,,,,,31,63,,,0.9186046719551086,,0.2774367928504944,,,
,,,,,,32,64,,,,0.94140625,,0.2568848729133606,,
,,,,,,32,65,,,,0.9333333373069763,,0.2536641061306,,
,,,,,,32,65,,,,,,,0.5348837375640869,1.2805767059326172
,,,,,,32,65,,,0.9335548281669617,,0.2650458812713623,,,
,,,,,,33,66,,,,0.96875,,0.2054765522480011,,
,,,,,,33,67,,,,0.9666666388511658,,0.19150367379188538,,
,,,,,,33,67,,,,,,,0.4883720874786377,1.7107747793197632
,,,,,,33,67,,,0.9734219312667847,,0.19059529900550842,,,
,,,,,,34,68,,,,0.9765625,,0.1860923022031784,,
,,,,,,34,69,,,,1.0,,0.16365329921245575,,
,,,,,,34,69,,,,,,,0.6124030947685242,1.315155029296875
,,,,,,34,69,,,0.9767441749572754,,0.18180295825004578,,,
,,,,,,35,70,,,,0.9921875,,0.1476684808731079,,
,,,,,,35,71,,,,0.9888888597488403,,0.17274115979671478,,
,,,,,,35,71,,,,,,,0.5503876209259033,1.566913366317749
,,,,,,35,71,,,0.9867109656333923,,0.1544608473777771,,,
,,,,,,36,72,,,,0.96875,,0.17763376235961914,,
,,,,,,36,73,,,,0.9666666388511658,,0.1415337473154068,,
,,,,,,36,73,,,,,,,0.5891472697257996,1.3014503717422485
,,,,,,36,73,,,0.9784052968025208,,0.1488284021615982,,,
,,,,,,37,74,,,,0.984375,,0.13238921761512756,,
,,,,,,37,75,,,,0.9666666388511658,,0.1536661982536316,,
,,,,,,37,75,,,,,,,0.40310078859329224,2.2789556980133057
,,,,,,37,75,,,0.9817276000976562,,0.13161607086658478,,,
,,,,,,38,76,,,,0.9609375,,0.1432294249534607,,
,,,,,,38,77,,,,0.9555555582046509,,0.16821607947349548,,
,,,,,,38,77,,,,,,,0.5891472697257996,1.2175490856170654
,,,,,,38,77,,,0.970099687576294,,0.15061116218566895,,,
,,,,,,39,78,,,,0.9765625,,0.11054017394781113,,
,,,,,,39,79,,,,0.9555555582046509,,0.18862102925777435,,
,,,,,,39,79,,,,,,,0.5348837375640869,1.4001954793930054
,,,,,,39,79,,,0.9800664186477661,,0.13027000427246094,,,
,,,,,,40,80,,,,0.984375,,0.1132202297449112,,
,,,,,,40,81,,,,0.9777777791023254,,0.13521040976047516,,
,,,,,,40,81,,,,,,,0.5736433863639832,1.3401073217391968
,,,,,,40,81,,,0.9817276000976562,,0.12166624516248703,,,
,,,,,,41,82,,,,0.99609375,,0.08690539747476578,,
,,,,,,41,83,,,,0.9333333373069763,,0.19704826176166534,,
,,,,,,41,83,,,,,,,0.3720930218696594,2.1549036502838135
,,,,,,41,83,,,0.9767441749572754,,0.11060875654220581,,,
,,,,,,42,84,,,,0.9609375,,0.13685423135757446,,
,,,,,,42,85,,,,1.0,,0.11437103897333145,,
,,,,,,42,85,,,,,,,0.5193798542022705,2.080925226211548
,,,,,,42,85,,,0.9784052968025208,,0.11906159669160843,,,
,,,,,,43,86,,,,0.9765625,,0.0872800350189209,,
,,,,,,43,87,,,,0.9777777791023254,,0.09595303237438202,,
,,,,,,43,87,,,,,,,0.5348837375640869,1.7937520742416382
,,,,,,43,87,,,0.9800664186477661,,0.08728332817554474,,,
,,,,,,44,88,,,,0.9921875,,0.07638273388147354,,
,,,,,,44,89,,,,0.9888888597488403,,0.08190659433603287,,
,,,,,,44,89,,,,,,,0.604651153087616,1.4733812808990479
,,,,,,44,89,,,0.9900332093238831,,0.08061075210571289,,,
,,,,,,45,90,,,,0.9921875,,0.06021823361515999,,
,,,,,,45,91,,,,0.9888888597488403,,0.09853114932775497,,
,,,,,,45,91,,,,,,,0.604651153087616,1.518197774887085
,,,,,,45,91,,,0.9950166344642639,,0.06547732651233673,,,
,,,,,,46,92,,,,0.98046875,,0.08974679559469223,,
,,,,,,46,93,,,,1.0,,0.03436329588294029,,
,,,,,,46,93,,,,,,,0.40310078859329224,1.972396731376648
,,,,,,46,93,,,0.9800664186477661,,0.08272626996040344,,,
,,,,,,47,94,,,,0.99609375,,0.06445803493261337,,
,,,,,,47,95,,,,1.0,,0.06961683928966522,,
,,,,,,47,95,,,,,,,0.5968992114067078,1.4974864721298218
,,,,,,47,95,,,0.9933554530143738,,0.06883112341165543,,,
,,,,,,48,96,,,,0.96875,,0.09441916644573212,,
,,,,,,48,97,,,,0.9777777791023254,,0.07903102785348892,,
,,,,,,48,97,,,,,,,0.5581395626068115,1.6910306215286255
,,,,,,48,97,,,0.9767441749572754,,0.08229029178619385,,,
,,,,,,49,98,,,,1.0,,0.045106373727321625,,
,,,,,,49,99,,,,0.9888888597488403,,0.053505100309848785,,
,,,,,,49,99,,,,,,,0.5116279125213623,2.3747286796569824
,,,,,,49,99,,,0.9983388781547546,,0.04385709762573242,,,
,,,,,,50,100,,,,0.9921875,,0.05290529876947403,,
,,,,,,50,101,,,,0.9888888597488403,,0.048881646245718,,
,,,,,,50,101,,,,,,,0.5891472697257996,2.0886476039886475
,,,,,,50,101,,,0.9916943311691284,,0.054810527712106705,,,
,,,,,,51,102,,,,0.9921875,,0.053171928972005844,,
,,,,,,51,103,,,,1.0,,0.03755328059196472,,
,,,,,,51,103,,,,,,,0.5348837375640869,2.7628719806671143
,,,,,,51,103,,,0.9950166344642639,,0.04439390450716019,,,
,,,,,,52,104,,,,1.0,,0.029188653454184532,,
,,,,,,52,105,,,,0.9888888597488403,,0.04776119068264961,,
,,,,,,52,105,,,,,,,0.565891444683075,1.9680999517440796
,,,,,,52,105,,,0.9983388781547546,,0.032073888927698135,,,
,,,,,,53,106,,,,0.98828125,,0.0579414926469326,,
,,,,,,53,107,,,,1.0,,0.03645975515246391,,
,,,,,,53,107,,,,,,,0.5736433863639832,2.381044864654541
,,,,,,53,107,,,0.9950166344642639,,0.046284787356853485,,,
,,,,,,54,108,,,,0.99609375,,0.05237977206707001,,
,,,,,,54,109,,,,1.0,,0.021799439564347267,,
,,,,,,54,109,,,,,,,0.5271317958831787,2.3214759826660156
,,,,,,54,109,,,0.9950166344642639,,0.04780213162302971,,,
,,,,,,55,110,,,,1.0,,0.03333824872970581,,
,,,,,,55,111,,,,1.0,,0.034265320748090744,,
,,,,,,55,111,,,,,,,0.27131783962249756,4.091022491455078
,,,,,,55,111,,,1.0,,0.03587109223008156,,,
,,,,,,56,112,,,,0.98046875,,0.09650301188230515,,
,,,,,,56,113,,,,0.9777777791023254,,0.07436107844114304,,
,,,,,,56,113,,,,,,,0.5426356792449951,2.0381288528442383
,,,,,,56,113,,,0.9784052968025208,,0.08682284504175186,,,
,,,,,,57,114,,,,0.99609375,,0.03605452552437782,,
,,,,,,57,115,,,,0.9888888597488403,,0.03401836380362511,,
,,,,,,57,115,,,,,,,0.3100775182247162,3.614887237548828
,,,,,,57,115,,,0.9950166344642639,,0.03505800664424896,,,
,,,,,,58,116,,,,0.98046875,,0.07195930927991867,,
,,,,,,58,117,,,,0.9666666388511658,,0.06748996675014496,,
,,,,,,58,117,,,,,,,0.4728682041168213,1.914704442024231
,,,,,,58,117,,,0.9784052968025208,,0.0727744847536087,,,
,,,,,,59,118,,,,0.98828125,,0.05190085619688034,,
,,,,,,59,119,,,,1.0,,0.04445086419582367,,
,,,,,,59,119,,,,,,,0.5891472697257996,1.7116987705230713
,,,,,,59,119,,,0.9883720874786377,,0.055510569363832474,,,
,,,,,,60,120,,,,0.9765625,,0.053663186728954315,,
,,,,,,60,121,,,,0.9888888597488403,,0.05389624461531639,,
,,,,,,60,121,,,,,,,0.6201550364494324,1.4725128412246704
,,,,,,60,121,,,0.97508305311203,,0.057802699506282806,,,
,,,,,,61,122,,,,0.984375,,0.07183747738599777,,
,,,,,,61,123,,,,0.9888888597488403,,0.05741529166698456,,
,,,,,,61,123,,,,,,,0.5193798542022705,2.0653369426727295
,,,,,,61,123,,,0.9883720874786377,,0.05647646635770798,,,
,,,,,,62,124,,,,0.98828125,,0.06710899621248245,,
,,,,,,62,125,,,,0.9888888597488403,,0.06536853313446045,,
,,,,,,62,125,,,,,,,0.6589147448539734,1.4008500576019287
,,,,,,62,125,,,0.985049843788147,,0.0632249265909195,,,
,,,,,,63,126,,,,1.0,,0.027721436694264412,,
,,,,,,63,127,,,,1.0,,0.02068806067109108,,
,,,,,,63,127,,,,,,,0.565891444683075,2.6139495372772217
,,,,,,63,127,,,0.9983388781547546,,0.03266662359237671,,,
,,,,,,64,128,,,,0.96875,,0.11414295434951782,,
,,,,,,64,129,,,,0.9333333373069763,,0.17181411385536194,,
,,,,,,64,129,,,,,,,0.565891444683075,3.680584669113159
,,,,,,64,129,,,0.9734219312667847,,0.09401082992553711,,,
,,,,,,65,130,,,,0.984375,,0.06016401946544647,,
,,,,,,65,131,,,,1.0,,0.04526505246758461,,
,,,,,,65,131,,,,,,,0.565891444683075,3.545759439468384
,,,,,,65,131,,,0.985049843788147,,0.07960553467273712,,,
,,,,,,66,132,,,,0.9765625,,0.05686615779995918,,
,,,,,,66,133,,,,0.9888888597488403,,0.05521092563867569,,
,,,,,,66,133,,,,,,,0.5116279125213623,4.174465656280518
,,,,,,66,133,,,0.9867109656333923,,0.04909905791282654,,,
,,,,,,67,134,,,,0.99609375,,0.028465116396546364,,
,,,,,,67,135,,,,1.0,,0.020093437284231186,,
,,,,,,67,135,,,,,,,0.604651153087616,1.8446677923202515
,,,,,,67,135,,,0.9983388781547546,,0.025012381374835968,,,
,,,,,,68,136,,,,0.99609375,,0.027164097875356674,,
,,,,,,68,137,,,,1.0,,0.02237037569284439,,
,,,,,,68,137,,,,,,,0.1860465109348297,2.992433547973633
,,,,,,68,137,,,0.9966777563095093,,0.034411754459142685,,,
,,,,,,69,138,,,,0.99609375,,0.025791550055146217,,
,,,,,,69,139,,,,0.9777777791023254,,0.06700794398784637,,
,,,,,,69,139,,,,,,,0.21705426275730133,3.4228267669677734
,,,,,,69,139,,,0.9916943311691284,,0.03621414303779602,,,
,,,,,,70,140,,,,1.0,,0.013527708128094673,,
,,,,,,70,141,,,,1.0,,0.024185501039028168,,
,,,,,,70,141,,,,,,,0.356589138507843,2.1751582622528076
,,,,,,70,141,,,0.9983388781547546,,0.0204060859978199,,,
,,,,,,71,142,,,,1.0,,0.021960310637950897,,
,,,,,,71,143,,,,1.0,,0.0280329380184412,,
,,,,,,71,143,,,,,,,0.24806201457977295,3.788466691970825
,,,,,,71,143,,,1.0,,0.02261205203831196,,,
,,,,,,72,144,,,,0.9921875,,0.025197936221957207,,
,,,,,,72,145,,,,1.0,,0.018404822796583176,,
,,,,,,72,145,,,,,,,0.44961240887641907,1.7434124946594238
,,,,,,72,145,,,0.9916943311691284,,0.029205651953816414,,,
,,,,,,73,146,,,,1.0,,0.021706050261855125,,
,,,,,,73,147,,,,0.9888888597488403,,0.09694243967533112,,
,,,,,,73,147,,,,,,,0.5968992114067078,2.0196046829223633
,,,,,,73,147,,,0.9966777563095093,,0.036184970289468765,,,
,,,,,,74,148,,,,0.9921875,,0.03421607241034508,,
,,,,,,74,149,,,,1.0,,0.012925684452056885,,
,,,,,,74,149,,,,,,,0.5581395626068115,2.4077181816101074
,,,,,,74,149,,,0.9966777563095093,,0.02355199120938778,,,
,,,,,,75,150,,,,0.99609375,,0.023301254957914352,,
,,,,,,75,151,,,,1.0,,0.01396325696259737,,
,,,,,,75,151,,,,,,,0.6356589198112488,1.9662768840789795
,,,,,,75,151,,,0.9983388781547546,,0.020681707188487053,,,
,,,,,,76,152,,,,0.99609375,,0.026273414492607117,,
,,,,,,76,153,,,,1.0,,0.013884082436561584,,
,,,,,,76,153,,,,,,,0.6356589198112488,1.8794875144958496
,,,,,,76,153,,,0.9983388781547546,,0.019720006734132767,,,
,,,,,,77,154,,,,0.99609375,,0.018809551373124123,,
,,,,,,77,155,,,,1.0,,0.010569642297923565,,
,,,,,,77,155,,,,,,,0.5503876209259033,1.7354230880737305
,,,,,,77,155,,,0.9983388781547546,,0.014080198481678963,,,
,,,,,,78,156,,,,0.9921875,,0.017644990235567093,,
,,,,,,78,157,,,,1.0,,0.006602877750992775,,
,,,,,,78,157,,,,,,,0.604651153087616,1.6762217283248901
,,,,,,78,157,,,0.9966777563095093,,0.013812974095344543,,,
,,,,,,79,158,,,,1.0,,0.010979204438626766,,
,,,,,,79,159,,,,1.0,,0.014125713147222996,,
,,,,,,79,159,,,,,,,0.565891444683075,1.9881702661514282
,,,,,,79,159,,,1.0,,0.012855934910476208,,,
,,,,,,80,160,,,,1.0,,0.009233220480382442,,
,,,,,,80,161,,,,1.0,,0.006850806530565023,,
,,,,,,80,161,,,,,,,0.5813953280448914,2.1719343662261963
,,,,,,80,161,,,1.0,,0.009426724165678024,,,
,,,,,,81,162,,,,1.0,,0.010551544837653637,,
,,,,,,81,163,,,,1.0,,0.01347130537033081,,
,,,,,,81,163,,,,,,,0.6744186282157898,1.4856728315353394
,,,,,,81,163,,,1.0,,0.009115676395595074,,,
,,,,,,82,164,,,,1.0,,0.008644555695354939,,
,,,,,,82,165,,,,0.9888888597488403,,0.03568727523088455,,
,,,,,,82,165,,,,,,,0.5968992114067078,2.2192580699920654
,,,,,,82,165,,,0.9983388781547546,,0.011692293919622898,,,
,,,,,,83,166,,,,1.0,,0.005123840179294348,,
,,,,,,83,167,,,,0.9777777791023254,,0.043398406356573105,,
,,,,,,83,167,,,,,,,0.5271317958831787,3.376286506652832
,,,,,,83,167,,,0.9966777563095093,,0.011963967233896255,,,
,,,,,,84,168,,,,0.99609375,,0.01696748286485672,,
,,,,,,84,169,,,,1.0,,0.010687338188290596,,
,,,,,,84,169,,,,,,,0.6511628031730652,1.6564475297927856
,,,,,,84,169,,,0.9966777563095093,,0.020575392991304398,,,
,,,,,,85,170,,,,0.9765625,,0.05867958813905716,,
,,,,,,85,171,,,,1.0,,0.013103269040584564,,
,,,,,,85,171,,,,,,,0.6124030947685242,1.509750485420227
,,,,,,85,171,,,0.9784052968025208,,0.06415588408708572,,,
,,,,,,86,172,,,,1.0,,0.006435974966734648,,
,,,,,,86,173,,,,1.0,,0.01739063672721386,,
,,,,,,86,173,,,,,,,0.5891472697257996,1.6875205039978027
,,,,,,86,173,,,1.0,,0.007623536977916956,,,
,,,,,,87,174,,,,0.99609375,,0.019268199801445007,,
,,,,,,87,175,,,,1.0,,0.005233840551227331,,
,,,,,,87,175,,,,,,,0.5348837375640869,2.624072551727295
,,,,,,87,175,,,0.9983388781547546,,0.014270875602960587,,,
,,,,,,88,176,,,,0.98828125,,0.05257810652256012,,
,,,,,,88,177,,,,1.0,,0.010554156266152859,,
,,,,,,88,177,,,,,,,0.5193798542022705,3.026090145111084
,,,,,,88,177,,,0.9933554530143738,,0.030380573123693466,,,
,,,,,,89,178,,,,0.98828125,,0.02484409138560295,,
,,,,,,89,179,,,,1.0,,0.00887420866638422,,
,,,,,,89,179,,,,,,,0.27131783962249756,3.4467709064483643
,,,,,,89,179,,,0.9950166344642639,,0.017451323568820953,,,
,,,,,,90,180,,,,0.99609375,,0.017602194100618362,,
,,,,,,90,181,,,,0.9777777791023254,,0.051445722579956055,,
,,,,,,90,181,,,,,,,0.3178294599056244,2.6321191787719727
,,,,,,90,181,,,0.9933554530143738,,0.02181185595691204,,,
,,,,,,91,182,,,,0.99609375,,0.016944805160164833,,
,,,,,,91,183,,,,1.0,,0.009701929055154324,,
,,,,,,91,183,,,,,,,0.44961240887641907,1.6865038871765137
,,,,,,91,183,,,0.9950166344642639,,0.015071217902004719,,,
,,,,,,92,184,,,,1.0,,0.009009633213281631,,
,,,,,,92,185,,,,1.0,,0.02054779790341854,,
,,,,,,92,185,,,,,,,0.604651153087616,2.1160786151885986
,,,,,,92,185,,,1.0,,0.010853429324924946,,,
,,,,,,93,186,,,,1.0,,0.0065331971272826195,,
,,,,,,93,187,,,,0.9777777791023254,,0.027361376211047173,,
,,,,,,93,187,,,,,,,0.6124030947685242,2.447205066680908
,,,,,,93,187,,,0.9966777563095093,,0.010719791986048222,,,
,,,,,,94,188,,,,0.99609375,,0.022892901673913002,,
,,,,,,94,189,,,,1.0,,0.011233001947402954,,
,,,,,,94,189,,,,,,,0.4651162922382355,1.9674034118652344
,,,,,,94,189,,,0.9933554530143738,,0.02122454345226288,,,
,,,,,,95,190,,,,1.0,,0.005472749006003141,,
,,,,,,95,191,,,,1.0,,0.013303428888320923,,
,,,,,,95,191,,,,,,,0.5116279125213623,1.9396700859069824
,,,,,,95,191,,,0.9966777563095093,,0.014116589911282063,,,
,,,,,,96,192,,,,1.0,,0.010601414367556572,,
,,,,,,96,193,,,,1.0,,0.005569382570683956,,
,,,,,,96,193,,,,,,,0.5813953280448914,2.1465818881988525
,,,,,,96,193,,,1.0,,0.012818902730941772,,,
,,,,,,97,194,,,,1.0,,0.008379559032619,,
,,,,,,97,195,,,,1.0,,0.004206102341413498,,
,,,,,,97,195,,,,,,,0.3100775182247162,3.3994669914245605
,,,,,,97,195,,,0.9983388781547546,,0.009575016796588898,,,
,,,,,,98,196,,,,0.99609375,,0.01726989820599556,,
,,,,,,98,197,,,,1.0,,0.009353353641927242,,
,,,,,,98,197,,,,,,,0.22480620443820953,4.4796953201293945
,,,,,,98,197,,,0.9983388781547546,,0.011589465662837029,,,
,,,,,,99,198,,,,0.99609375,,0.02163132093846798,,
,,,,,,99,199,,,,1.0,,0.00316196633502841,,
,,,,,,99,199,,,,,,,0.3255814015865326,3.093829393386841
,,,,,,99,199,,,0.9983388781547546,,0.012731158174574375,,,
,,,,,,100,200,,,,0.99609375,,0.013646152801811695,,
,,,,,,100,201,,,,0.9888888597488403,,0.02987128123641014,,
,,,,,,100,201,,,,,,,0.5968992114067078,1.7683910131454468
,,,,,,100,201,,,0.9966777563095093,,0.012361016124486923,,,
,,,,,,101,202,,,,1.0,,0.004568787291646004,,
,,,,,,101,203,,,,1.0,,0.009147997945547104,,
,,,,,,101,203,,,,,,,0.6201550364494324,1.6675904989242554
,,,,,,101,203,,,1.0,,0.00642557255923748,,,
,,,,,,102,204,,,,1.0,,0.0042115747928619385,,
,,,,,,102,205,,,,1.0,,0.0038414793089032173,,
,,,,,,102,205,,,,,,,0.6201550364494324,1.5668143033981323
,,,,,,102,205,,,0.9983388781547546,,0.007220096420496702,,,
,,,,,,103,206,,,,1.0,,0.007463905960321426,,
,,,,,,103,207,,,,1.0,,0.004090660251677036,,
,,,,,,103,207,,,,,,,0.565891444683075,1.7797378301620483
,,,,,,103,207,,,1.0,,0.008238905109465122,,,
,,,,,,104,208,,,,1.0,,0.005675049498677254,,
,,,,,,104,209,,,,1.0,,0.009367834776639938,,
,,,,,,104,209,,,,,,,0.5038759708404541,2.028212070465088
,,,,,,104,209,,,1.0,,0.00650677178055048,,,
,,,,,,105,210,,,,1.0,,0.0030947632621973753,,
,,,,,,105,211,,,,1.0,,0.005256186239421368,,
,,,,,,105,211,,,,,,,0.3643410801887512,2.7604899406433105
,,,,,,105,211,,,1.0,,0.004483208060264587,,,
,,,,,,106,212,,,,1.0,,0.007388325873762369,,
,,,,,,106,213,,,,1.0,,0.004876986611634493,,
,,,,,,106,213,,,,,,,0.44961240887641907,2.438863515853882
