class_0_acc,class_1_acc,class_2_acc,class_3_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_loss_epoch,val_acc,val_loss
,,,,0,2,,,,,0.2838982939720154,1.3858001232147217
,,,,0,2,,,0.3127833306789398,1.3860077857971191,,
,,,,1,5,,,,,0.2881355881690979,1.3854153156280518
,,,,1,5,,,0.3635539412498474,1.3847532272338867,,
,,,,2,8,,,,,0.2881355881690979,1.3849766254425049
,,,,2,8,,,0.3644605576992035,1.383007287979126,,
,,,,3,11,,,,,0.2881355881690979,1.3841325044631958
,,,,3,11,,,0.359020859003067,1.3806052207946777,,
,,,,4,14,,,,,0.2881355881690979,1.381724238395691
,,,,4,14,,,0.359020859003067,1.3775534629821777,,
,,,,5,17,,,,,0.32203391194343567,1.3751364946365356
,,,,5,17,,,0.3689936399459839,1.3736506700515747,,
,,,,6,20,,,,,0.3305084705352783,1.3680026531219482
,,,,6,20,,,0.3635539412498474,1.3679250478744507,,
,,,,7,23,,,,,0.33474576473236084,1.3595736026763916
,,,,7,23,,,0.36536717414855957,1.3606499433517456,,
,,,,8,26,,,,,0.347457617521286,1.3511693477630615
,,,,8,26,,,0.36264732480049133,1.3545966148376465,,
,,,,9,29,,,,,0.33474576473236084,1.3431872129440308
,,,,9,29,,,0.3762466013431549,1.3453915119171143,,
,,,,10,32,,,,,0.3432203531265259,1.3329291343688965
,,,,10,32,,,0.3635539412498474,1.3350211381912231,,
,,,,11,35,,,,,0.347457617521286,1.3227910995483398
,,,,11,35,,,0.36536717414855957,1.3252599239349365,,
,,,,12,38,,,,,0.347457617521286,1.3134434223175049
,,,,12,38,,,0.3553943932056427,1.320056676864624,,
,,,,13,41,,,,,0.35593220591545105,1.3038743734359741
,,,,13,41,,,0.3717135190963745,1.3107633590698242,,
,,,,14,44,,,,,0.38983049988746643,1.3036695718765259
,,,,14,44,,,0.39075249433517456,1.2923760414123535,,
,,,,15,47,,,,,0.31355932354927063,1.350890040397644
,,,,15,47,,,0.40797823667526245,1.2908203601837158,,
,,,,16,50,,,,,0.3855932056903839,1.2827603816986084
,,,,16,50,,,0.4052583873271942,1.27728271484375,,
,,,,17,53,,,,,0.35593220591545105,1.2853155136108398
,,,,17,53,,,0.40435177087783813,1.2704662084579468,,
,,,,18,56,,,,,0.3305084705352783,1.2865797281265259
,,,,18,56,,,0.3816863000392914,1.2788081169128418,,
,,,,19,59,,,,,0.39830508828163147,1.261056661605835
,,,,19,59,,,0.3970988094806671,1.2692816257476807,,
,,,,20,62,,,,,0.4406779706478119,1.2641829252243042
,,,,20,62,,,0.421577513217926,1.2582919597625732,,
,,,,21,65,,,,,0.4067796468734741,1.2563145160675049
,,,,21,65,,,0.4315503239631653,1.2424460649490356,,
,,,,22,68,,,,,0.39406779408454895,1.2541669607162476
,,,,22,68,,,0.4342701733112335,1.2486441135406494,,
,,,,23,71,,,,,0.39406779408454895,1.2635705471038818
,,,,23,71,,,0.4297370910644531,1.2464603185653687,,
,,,,24,74,,,,,0.3855932056903839,1.2646691799163818
,,,,24,74,,,0.4487760663032532,1.2346357107162476,,
,,,,25,77,,,,,0.3432203531265259,1.302376389503479
,,,,25,77,,,0.48322755098342896,1.2142200469970703,,
,,,,26,80,,,,,0.3432203531265259,1.3349981307983398
,,,,26,80,,,0.45330914855003357,1.2087236642837524,,
,,,,27,83,,,,,0.4449152648448944,1.2486013174057007
,,,,27,83,,,0.48322755098342896,1.1981545686721802,,
,,,,28,86,,,,,0.45338982343673706,1.2118353843688965
,,,,28,86,,,0.49501359462738037,1.182373285293579,,
,,,,29,89,,,,,0.47033897042274475,1.1964566707611084
,,,,29,89,,,0.49954667687416077,1.1701631546020508,,
,,,,30,92,,,,,0.4618644118309021,1.1800495386123657
,,,,30,92,,,0.5077062845230103,1.1683787107467651,,
,,,,31,95,,,,,0.4661017060279846,1.177438497543335
