epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,0,,0.18359375,,1.7914224863052368,,
0,1,,0.41111111640930176,,1.7880586385726929,,
0,1,,,,,0.4806201457977295,1.7794994115829468
0,1,0.20930232107639313,,1.7908860445022583,,,
1,2,,0.40625,,1.7828034162521362,,
1,3,,0.3444444537162781,,1.7850775718688965,,
1,3,,,,,0.4806201457977295,1.772041916847229
1,3,0.3720930218696594,,1.784995198249817,,,
2,4,,0.35546875,,1.7856805324554443,,
2,5,,0.4333333373069763,,1.765195608139038,,
2,5,,,,,0.4806201457977295,1.7582570314407349
2,5,0.3720930218696594,,1.7805143594741821,,,
3,6,,0.36328125,,1.77458655834198,,
3,7,,0.35555556416511536,,1.7918074131011963,,
3,7,,,,,0.4806201457977295,1.73599374294281
3,7,0.3720930218696594,,1.7755844593048096,,,
4,8,,0.33203125,,1.7797679901123047,,
4,9,,0.30000001192092896,,1.7897837162017822,,
4,9,,,,,0.4806201457977295,1.709740400314331
4,9,0.3720930218696594,,1.769553303718567,,,
5,10,,0.375,,1.7664642333984375,,
5,11,,0.3777777850627899,,1.759588360786438,,
5,11,,,,,0.4806201457977295,1.7028522491455078
5,11,0.3720930218696594,,1.762518048286438,,,
6,12,,0.38671875,,1.7467889785766602,,
6,13,,0.3222222328186035,,1.762536883354187,,
6,13,,,,,0.4806201457977295,1.7145878076553345
6,13,0.3720930218696594,,1.755300521850586,,,
7,14,,0.3359375,,1.7712196111679077,,
7,15,,0.3888888955116272,,1.7611699104309082,,
7,15,,,,,0.4806201457977295,1.7177071571350098
7,15,0.3720930218696594,,1.7540311813354492,,,
8,16,,0.41796875,,1.7206916809082031,,
8,17,,0.2777777910232544,,1.8092331886291504,,
8,17,,,,,0.4806201457977295,1.6945432424545288
8,17,0.3720930218696594,,1.744444727897644,,,
9,18,,0.3828125,,1.7350531816482544,,
9,19,,0.41111111640930176,,1.7145159244537354,,
9,19,,,,,0.4806201457977295,1.6775078773498535
9,19,0.3720930218696594,,1.7370935678482056,,,
10,20,,0.3828125,,1.7351268529891968,,
10,21,,0.41111111640930176,,1.7210718393325806,,
10,21,,,,,0.4806201457977295,1.6755839586257935
10,21,0.3720930218696594,,1.7307080030441284,,,
11,22,,0.390625,,1.7217164039611816,,
11,23,,0.3222222328186035,,1.7909574508666992,,
11,23,,,,,0.4806201457977295,1.6635069847106934
11,23,0.3720930218696594,,1.7264869213104248,,,
12,24,,0.38671875,,1.7095329761505127,,
12,25,,0.36666667461395264,,1.694168210029602,,
12,25,,,,,0.4806201457977295,1.6546685695648193
12,25,0.3720930218696594,,1.7102516889572144,,,
13,26,,0.38671875,,1.6830826997756958,,
13,27,,0.35555556416511536,,1.7251437902450562,,
13,27,,,,,0.4806201457977295,1.6406995058059692
13,27,0.3720930218696594,,1.7000102996826172,,,
14,28,,0.37890625,,1.6731898784637451,,
14,29,,0.3444444537162781,,1.7155859470367432,,
14,29,,,,,0.4806201457977295,1.6538314819335938
14,29,0.3720930218696594,,1.6843727827072144,,,
15,30,,0.375,,1.6628221273422241,,
15,31,,0.3888888955116272,,1.6721208095550537,,
15,31,,,,,0.4806201457977295,1.6330989599227905
15,31,0.3720930218696594,,1.6690783500671387,,,
16,32,,0.375,,1.6518548727035522,,
16,33,,0.4000000059604645,,1.6145426034927368,,
16,33,,,,,0.4806201457977295,1.6311366558074951
16,33,0.3720930218696594,,1.6518502235412598,,,
17,34,,0.36328125,,1.6385031938552856,,
17,35,,0.4000000059604645,,1.64404296875,,
17,35,,,,,0.4806201457977295,1.6636669635772705
17,35,0.3737541437149048,,1.6371349096298218,,,
18,36,,0.3671875,,1.6282442808151245,,
18,37,,0.42222222685813904,,1.622689127922058,,
18,37,,,,,0.4806201457977295,1.8846560716629028
18,37,0.3853820562362671,,1.6092725992202759,,,
19,38,,0.33203125,,1.602099895477295,,
19,39,,0.4888888895511627,,1.5179764032363892,,
19,39,,,,,0.4806201457977295,1.610153317451477
19,39,0.38205981254577637,,1.5866397619247437,,,
20,40,,0.37109375,,1.586068868637085,,
20,41,,0.5222222208976746,,1.4857711791992188,,
20,41,,,,,0.4806201457977295,1.5836840867996216
20,41,0.3936876952648163,,1.5618877410888672,,,
21,42,,0.39453125,,1.5313540697097778,,
21,43,,0.4333333373069763,,1.511112928390503,,
21,43,,,,,0.4806201457977295,1.8216079473495483
21,43,0.42691031098365784,,1.52057683467865,,,
22,44,,0.46484375,,1.4711081981658936,,
22,45,,0.4000000059604645,,1.4938652515411377,,
22,45,,,,,0.4806201457977295,1.6722948551177979
22,45,0.43355482816696167,,1.4924051761627197,,,
23,46,,0.47265625,,1.4428446292877197,,
23,47,,0.4444444477558136,,1.4376839399337769,,
23,47,,,,,0.5038759708404541,1.5410631895065308
23,47,0.45348837971687317,,1.454460620880127,,,
24,48,,0.4765625,,1.4166878461837769,,
24,49,,0.5555555820465088,,1.403316617012024,,
24,49,,,,,0.4961240291595459,1.739776611328125
24,49,0.4966777265071869,,1.4096320867538452,,,
25,50,,0.5234375,,1.3659700155258179,,
25,51,,0.4444444477558136,,1.344225287437439,,
25,51,,,,,0.4961240291595459,1.6577881574630737
25,51,0.5215947031974792,,1.3791048526763916,,,
26,52,,0.51171875,,1.3723608255386353,,
26,53,,0.6222222447395325,,1.236639142036438,,
26,53,,,,,0.5116279125213623,1.559475302696228
26,53,0.5498338937759399,,1.3440310955047607,,,
27,54,,0.5078125,,1.3430496454238892,,
27,55,,0.5333333611488342,,1.2696815729141235,,
27,55,,,,,0.5581395626068115,1.4786288738250732
27,55,0.5581395626068115,,1.2936269044876099,,,
28,56,,0.5234375,,1.2856223583221436,,
28,57,,0.5777778029441833,,1.2277615070343018,,
28,57,,,,,0.5038759708404541,2.142984390258789
28,57,0.564784049987793,,1.2383842468261719,,,
29,58,,0.578125,,1.2736749649047852,,
29,59,,0.5666666626930237,,1.191278338432312,,
29,59,,,,,0.5193798542022705,1.489711046218872
29,59,0.5764119625091553,,1.2331315279006958,,,
30,60,,0.59375,,1.1741151809692383,,
30,61,,0.6333333253860474,,1.1976604461669922,,
30,61,,,,,0.5271317958831787,1.4182357788085938
30,61,0.6212624311447144,,1.1601396799087524,,,
31,62,,0.66015625,,1.1111714839935303,,
31,63,,0.6777777671813965,,1.0437461137771606,,
31,63,,,,,0.5193798542022705,1.442970633506775
31,63,0.6411960124969482,,1.1219418048858643,,,
32,64,,0.61328125,,1.078957438468933,,
32,65,,0.5888888835906982,,1.1721864938735962,,
32,65,,,,,0.4961240291595459,1.7597492933273315
32,65,0.6478405594825745,,1.0830848217010498,,,
33,66,,0.625,,1.083521842956543,,
33,67,,0.7333333492279053,,0.9528628587722778,,
33,67,,,,,0.5426356792449951,1.6145509481430054
33,67,0.6578072905540466,,1.0432802438735962,,,
34,68,,0.71875,,0.9688242077827454,,
34,69,,0.644444465637207,,1.0656623840332031,,
34,69,,,,,0.4806201457977295,2.0963706970214844
34,69,0.6943521499633789,,0.9967983961105347,,,
35,70,,0.6796875,,1.0126266479492188,,
35,71,,0.6666666865348816,,0.9303539991378784,,
35,71,,,,,0.5271317958831787,1.3878623247146606
35,71,0.6993355751037598,,0.9645508527755737,,,
36,72,,0.73046875,,0.9674506187438965,,
36,73,,0.6777777671813965,,0.9266225695610046,,
36,73,,,,,0.4961240291595459,2.6560587882995605
36,73,0.7392026782035828,,0.9438191652297974,,,
37,74,,0.70703125,,0.9506904482841492,,
37,75,,0.6777777671813965,,0.9560891389846802,,
37,75,,,,,0.5116279125213623,2.6773974895477295
37,75,0.6877076625823975,,0.9416874051094055,,,
38,76,,0.76171875,,0.8758770823478699,,
38,77,,0.7555555701255798,,0.8734071254730225,,
38,77,,,,,0.43410852551460266,1.4939055442810059
38,77,0.7541528344154358,,0.8825622797012329,,,
39,78,,0.74609375,,0.8624393343925476,,
39,79,,0.6666666865348816,,0.8247907757759094,,
39,79,,,,,0.26356589794158936,1.7333180904388428
39,79,0.7425249218940735,,0.8352319002151489,,,
40,80,,0.8046875,,0.7761875987052917,,
40,81,,0.7555555701255798,,0.8023209571838379,,
40,81,,,,,0.38759690523147583,1.4349603652954102
40,81,0.7923588156700134,,0.7870139479637146,,,
41,82,,0.8359375,,0.723308801651001,,
41,83,,0.7777777910232544,,0.7262031435966492,,
41,83,,,,,0.44961240887641907,1.6359128952026367
41,83,0.8122923374176025,,0.7418636679649353,,,
42,84,,0.796875,,0.7647243738174438,,
42,85,,0.8666666746139526,,0.6711382865905762,,
42,85,,,,,0.4961240291595459,2.4060885906219482
42,85,0.8056478500366211,,0.7243752479553223,,,
43,86,,0.8046875,,0.6839935779571533,,
43,87,,0.8111110925674438,,0.6159321069717407,,
43,87,,,,,0.41085270047187805,1.456373929977417
43,87,0.8189368844032288,,0.6718448400497437,,,
44,88,,0.78125,,0.6565146446228027,,
44,89,,0.8444444537162781,,0.6666736006736755,,
44,89,,,,,0.2868216931819916,1.7225788831710815
44,89,0.8039867281913757,,0.6480843424797058,,,
45,90,,0.80859375,,0.6630153059959412,,
45,91,,0.8444444537162781,,0.6633857488632202,,
45,91,,,,,0.44961240887641907,1.659480333328247
45,91,0.8023256063461304,,0.6720587015151978,,,
46,92,,0.7890625,,0.6019367575645447,,
46,93,,0.855555534362793,,0.5244587659835815,,
46,93,,,,,0.302325576543808,1.6634694337844849
46,93,0.8056478500366211,,0.6042356491088867,,,
47,94,,0.8359375,,0.562094509601593,,
47,95,,0.8444444537162781,,0.5605402588844299,,
