class_0_acc,class_1_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_loss_epoch,val_acc,val_loss
,,0,50,,,,,0.5610021948814392,0.6726645827293396
,,0,50,,,0.5017117857933044,0.6962724924087524,,
,,1,101,,,,,0.7069717049598694,0.5643900036811829
,,1,101,,,0.674758791923523,0.6011826992034912,,
,,2,152,,,,,0.7047930359840393,0.5611199140548706
,,2,152,,,0.7192654609680176,0.5405706763267517,,
,,3,203,,,,,0.6917211413383484,0.579228401184082
,,3,203,,,0.7426081299781799,0.5193914175033569,,
,,4,254,,,,,0.7494553327560425,0.5431994795799255
,,4,254,,,0.7575474381446838,0.4950144290924072,,
,,5,305,,,,,0.7156862616539001,0.5545114874839783
,,5,305,,,0.7668845057487488,0.4869499206542969,,
,,6,356,,,,,0.7254902124404907,0.5702815055847168
,,6,356,,,0.7755991220474243,0.46239152550697327,,
,,7,407,,,,,0.7091503143310547,0.5636776089668274
,,7,407,,,0.7967631220817566,0.4457815885543823,,
,,8,458,,,,,0.7385621070861816,0.5363297462463379
,,8,458,,,0.8014316558837891,0.43516701459884644,,
,,9,509,,,,,0.7342047691345215,0.5596873760223389
,,9,509,,,0.8113912343978882,0.41341277956962585,,
,,10,560,,,,,0.7167755961418152,0.5969944000244141
,,10,560,,,0.8207283020019531,0.3995600938796997,,
,,11,611,,,,,0.7211328744888306,0.5876733660697937
,,11,611,,,0.8291316628456116,0.3925802409648895,,
,,12,662,,,,,0.7244008779525757,0.6036843061447144
,,12,662,,,0.8288204073905945,0.38114097714424133,,
,,13,713,,,,,0.7342047691345215,0.6129922866821289
,,13,713,,,0.8418923020362854,0.36606863141059875,,
,,14,764,,,,,0.7363834381103516,0.582939624786377
,,14,764,,,0.8465608358383179,0.35219618678092957,,
,,15,815,,,,,0.7472766637802124,0.6140400171279907
,,15,815,,,0.847183346748352,0.34068626165390015,,
,,16,866,,,,,0.741830050945282,0.6691558957099915
,,16,866,,,0.8633675575256348,0.32019633054733276,,
,,17,917,,,,,0.7450980544090271,0.6928156614303589
,,17,917,,,0.8720821738243103,0.2964792847633362,,
,,18,968,,,,,0.7483659982681274,0.787294328212738
,,18,968,,,0.8745720386505127,0.28464242815971375,,
,,19,1019,,,,,0.7309368252754211,0.7035975456237793
,,19,1019,,,0.8835979104042053,0.28841450810432434,,
,,20,1070,,,,,0.742919385433197,0.7083543539047241
,,20,1070,,,0.8870214819908142,0.26369065046310425,,
,,21,1121,,,,,0.7200435996055603,0.7270814776420593
,,21,1121,,,0.8885776400566101,0.25945183634757996,,
,,22,1172,,,,,0.727668821811676,0.7838775515556335
,,22,1172,,,0.8948023915290833,0.2546621263027191,,
,,23,1223,,,,,0.7233115434646606,0.8250669240951538
,,23,1223,,,0.9028944969177246,0.23530887067317963,,
,,24,1274,,,,,0.7450980544090271,0.7463985085487366
,,24,1274,,,0.90725177526474,0.22080644965171814,,
,,25,1325,,,,,0.7461873888969421,0.8014692664146423
,,25,1325,,,0.9122315645217896,0.215922549366951,,
,,26,1376,,,,,0.7440087199211121,0.8459493517875671
,,26,1376,,,0.9228135943412781,0.20231273770332336,,
,,27,1427,,,,,0.7363834381103516,0.8324670195579529
,,27,1427,,,0.909119188785553,0.22219644486904144,,
,,28,1478,,,,,0.7156862616539001,0.9046932458877563
,,28,1478,,,0.9218798875808716,0.18992732465267181,,
,,29,1529,,,,,0.7505446672439575,0.9318124055862427
,,29,1529,,,0.915032684803009,0.18455515801906586,,
,,30,1532,,,,,0.741830050945282,0.9354485869407654
,,30,1532,,,0.9479166865348816,0.1808839589357376,,
0.7973568439483643,0.732758641242981,31,1533,0.7647058963775635,0.8919632434844971,,,,
