epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,0,,0.09765625,,2.3970441818237305,,
0,1,,0.12432432174682617,,2.3962647914886475,,
0,1,,,,,0.19463087618350983,2.3990964889526367
0,1,0.11477761715650558,,2.397064685821533,,,
1,2,,0.12109375,,2.3941056728363037,,
1,3,,0.14054054021835327,,2.3932905197143555,,
1,3,,,,,0.10738255083560944,2.398529291152954
1,3,0.13629841804504395,,2.3938491344451904,,,
2,4,,0.1953125,,2.3897182941436768,,
2,5,,0.15675675868988037,,2.391418933868408,,
2,5,,,,,0.1342281848192215,2.396941900253296
2,5,0.17790530622005463,,2.390427350997925,,,
3,6,,0.19140625,,2.387622833251953,,
3,7,,0.22162161767482758,,2.38782000541687,,
3,7,,,,,0.12751677632331848,2.3950178623199463
3,7,0.21233859658241272,,2.387404680252075,,,
4,8,,0.23828125,,2.383568525314331,,
4,9,,0.21621622145175934,,2.384274482727051,,
4,9,,,,,0.1409395933151245,2.393054962158203
4,9,0.23385939002037048,,2.384197235107422,,,
5,10,,0.1953125,,2.380976915359497,,
5,11,,0.20000000298023224,,2.38096284866333,,
5,11,,,,,0.1812080591917038,2.389564275741577
5,11,0.21090386807918549,,2.3806583881378174,,,
6,12,,0.23046875,,2.3778841495513916,,
6,13,,0.17297297716140747,,2.377486228942871,,
6,13,,,,,0.20134228467941284,2.385272741317749
6,13,0.2037302702665329,,2.3781278133392334,,,
7,14,,0.22265625,,2.3745367527008057,,
7,15,,0.20000000298023224,,2.3744113445281982,,
7,15,,,,,0.20134228467941284,2.3798274993896484
7,15,0.2080344259738922,,2.3745477199554443,,,
8,16,,0.2109375,,2.3689770698547363,,
8,17,,0.17297297716140747,,2.371262311935425,,
8,17,,,,,0.2214765101671219,2.373645544052124
8,17,0.21664275228977203,,2.370145797729492,,,
9,18,,0.25390625,,2.3647491931915283,,
9,19,,0.22162161767482758,,2.363766670227051,,
9,19,,,,,0.2281879186630249,2.3674216270446777
9,19,0.22525107860565186,,2.3644678592681885,,,
10,20,,0.234375,,2.3625895977020264,,
10,21,,0.2594594657421112,,2.3567044734954834,,
10,21,,,,,0.23489932715892792,2.360618829727173
10,21,0.22381635010242462,,2.360999822616577,,,
11,22,,0.19140625,,2.3568289279937744,,
11,23,,0.18918919563293457,,2.3541977405548096,,
11,23,,,,,0.23489932715892792,2.353532314300537
11,23,0.18938307464122772,,2.355654001235962,,,
12,24,,0.21484375,,2.3521454334259033,,
12,25,,0.22162161767482758,,2.34853458404541,,
12,25,,,,,0.23489932715892792,2.346301317214966
12,25,0.2266857922077179,,2.3499443531036377,,,
13,26,,0.203125,,2.344310998916626,,
13,27,,0.22162161767482758,,2.341740369796753,,
13,27,,,,,0.2281879186630249,2.3382468223571777
13,27,0.22094690799713135,,2.344149112701416,,,
14,28,,0.20703125,,2.336409091949463,,
14,29,,0.21621622145175934,,2.3358919620513916,,
14,29,,,,,0.2214765101671219,2.32989239692688
14,29,0.215208038687706,,2.335732936859131,,,
15,30,,0.25390625,,2.3285467624664307,,
15,31,,0.21621622145175934,,2.334186315536499,,
15,31,,,,,0.2214765101671219,2.3217759132385254
15,31,0.2195121943950653,,2.3305678367614746,,,
16,32,,0.23046875,,2.3211071491241455,,
16,33,,0.2594594657421112,,2.3147354125976562,,
16,33,,,,,0.2214765101671219,2.312739610671997
16,33,0.23385939002037048,,2.3199899196624756,,,
17,34,,0.2578125,,2.311272382736206,,
17,35,,0.24864864349365234,,2.313228130340576,,
17,35,,,,,0.2214765101671219,2.302926778793335
17,35,0.22381635010242462,,2.3141539096832275,,,
18,36,,0.1484375,,2.3102684020996094,,
18,37,,0.20000000298023224,,2.302302360534668,,
18,37,,,,,0.21476510167121887,2.2930777072906494
18,37,0.20659971237182617,,2.305962085723877,,,
19,38,,0.2421875,,2.291553258895874,,
19,39,,0.15135134756565094,,2.3000197410583496,,
19,39,,,,,0.21476510167121887,2.282711982727051
19,39,0.21664275228977203,,2.2953875064849854,,,
20,40,,0.203125,,2.2873220443725586,,
20,41,,0.22162161767482758,,2.280073404312134,,
20,41,,,,,0.21476510167121887,2.2717530727386475
20,41,0.21377331018447876,,2.2840096950531006,,,
21,42,,0.1953125,,2.2776060104370117,,
21,43,,0.2432432472705841,,2.264904022216797,,
21,43,,,,,0.24161073565483093,2.26029372215271
21,43,0.21664275228977203,,2.2739486694335938,,,
22,44,,0.23828125,,2.267012357711792,,
22,45,,0.22162161767482758,,2.256115674972534,,
22,45,,,,,0.24161073565483093,2.247798442840576
22,45,0.2195121943950653,,2.2627177238464355,,,
23,46,,0.21875,,2.247135877609253,,
23,47,,0.1621621549129486,,2.2551474571228027,,
23,47,,,,,0.2751677930355072,2.234847068786621
23,47,0.20659971237182617,,2.252544641494751,,,
24,48,,0.203125,,2.2384283542633057,,
24,49,,0.23243242502212524,,2.2274739742279053,,
24,49,,,,,0.268456369638443,2.2213099002838135
24,49,0.20516499876976013,,2.2368149757385254,,,
25,50,,0.20703125,,2.2243850231170654,,
25,51,,0.20000000298023224,,2.219569206237793,,
25,51,,,,,0.268456369638443,2.2074639797210693
25,51,0.21807748079299927,,2.2221388816833496,,,
26,52,,0.22265625,,2.207944393157959,,
26,53,,0.22162161767482758,,2.2115962505340576,,
26,53,,,,,0.268456369638443,2.1928064823150635
26,53,0.215208038687706,,2.21195125579834,,,
27,54,,0.1875,,2.2056291103363037,,
27,55,,0.23783783614635468,,2.187760353088379,,
27,55,,,,,0.268456369638443,2.177927255630493
