class_0_acc,class_1_acc,class_2_acc,class_3_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_loss_epoch,val_acc,val_loss
,,,,0,2,,,,,0.27966102957725525,1.37841796875
,,,,0,2,,,0.32456934452056885,1.3791170120239258,,
,,,,1,5,,,,,0.35169491171836853,1.3691571950912476
,,,,1,5,,,0.37443336844444275,1.364513635635376,,
,,,,2,8,,,,,0.35593220591545105,1.358510136604309
,,,,2,8,,,0.38621941208839417,1.3526036739349365,,
,,,,3,11,,,,,0.35593220591545105,1.3465182781219482
,,,,3,11,,,0.40797823667526245,1.3393187522888184,,
,,,,4,14,,,,,0.38983049988746643,1.3332767486572266
,,,,4,14,,,0.42883047461509705,1.3254848718643188,,
,,,,5,17,,,,,0.3813559412956238,1.3197001218795776
,,,,5,17,,,0.43336355686187744,1.310677409172058,,
,,,,6,20,,,,,0.39406779408454895,1.305908203125
,,,,6,20,,,0.42792385816574097,1.2968891859054565,,
,,,,7,23,,,,,0.4067796468734741,1.2899563312530518
,,,,7,23,,,0.4233907461166382,1.2818719148635864,,
,,,,8,26,,,,,0.402542382478714,1.2725582122802734
,,,,8,26,,,0.41704443097114563,1.267684817314148,,
,,,,9,29,,,,,0.41101694107055664,1.2569704055786133
,,,,9,29,,,0.4261105954647064,1.2532404661178589,,
,,,,10,32,,,,,0.41525423526763916,1.2444798946380615
,,,,10,32,,,0.4406164884567261,1.236737608909607,,
,,,,11,35,,,,,0.45338982343673706,1.225709080696106
,,,,11,35,,,0.446962833404541,1.2176768779754639,,
,,,,12,38,,,,,0.41101694107055664,1.2167079448699951
,,,,12,38,,,0.4596554934978485,1.204091191291809,,
,,,,13,41,,,,,0.4576271176338196,1.2030391693115234
,,,,13,41,,,0.4814143180847168,1.1841375827789307,,
,,,,14,44,,,,,0.47033897042274475,1.1867644786834717
,,,,14,44,,,0.4986400604248047,1.1689205169677734,,
,,,,15,47,,,,,0.5,1.1645777225494385
,,,,15,47,,,0.5013599395751953,1.150724172592163,,
,,,,16,50,,,,,0.4618644118309021,1.1668504476547241
,,,,16,50,,,0.5104261040687561,1.1364283561706543,,
,,,,17,53,,,,,0.49152541160583496,1.1399049758911133
,,,,17,53,,,0.5104261040687561,1.1292669773101807,,
,,,,18,56,,,,,0.4957627058029175,1.1344038248062134
,,,,18,56,,,0.5067996382713318,1.1188971996307373,,
,,,,19,59,,,,,0.5042372941970825,1.1224462985992432
,,,,19,59,,,0.5049864053726196,1.1103177070617676,,
,,,,20,62,,,,,0.5381355881690979,1.1146368980407715
,,,,20,62,,,0.5185856819152832,1.0953513383865356,,
,,,,21,65,,,,,0.4788135588169098,1.0979961156845093
,,,,21,65,,,0.523118793964386,1.0907704830169678,,
,,,,22,68,,,,,0.47457626461982727,1.0936548709869385
,,,,22,68,,,0.5067996382713318,1.0800960063934326,,
,,,,23,71,,,,,0.5381355881690979,1.087357521057129
,,,,23,71,,,0.4932003617286682,1.0694060325622559,,
,,,,24,74,,,,,0.5211864113807678,1.08301842212677
,,,,24,74,,,0.527651846408844,1.0656464099884033,,
,,,,25,77,,,,,0.49152541160583496,1.0830037593841553
,,,,25,77,,,0.5303717255592346,1.0513638257980347,,
,,,,26,80,,,,,0.4618644118309021,1.078144907951355
,,,,26,80,,,0.5185856819152832,1.0523101091384888,,
,,,,27,83,,,,,0.49152541160583496,1.0563901662826538
,,,,27,83,,,0.521305501461029,1.0424320697784424,,
,,,,28,86,,,,,0.5381355881690979,1.048542857170105
,,,,28,86,,,0.5222121477127075,1.0371196269989014,,
,,,,29,89,,,,,0.5677965879440308,1.03731107711792
,,,,29,89,,,0.5693563222885132,1.0283856391906738,,
,,,,30,92,,,,,0.48728814721107483,1.0611441135406494
,,,,30,92,,,0.5339981913566589,1.0245616436004639,,
,,,,31,95,,,,,0.508474588394165,1.0354676246643066
,,,,31,95,,,0.5430643558502197,1.0171746015548706,,
,,,,32,98,,,,,0.5593220591545105,1.0229116678237915
,,,,32,98,,,0.5648232102394104,0.9990019798278809,,
,,,,33,101,,,,,0.555084764957428,1.017073392868042
,,,,33,101,,,0.5566636323928833,1.0003122091293335,,
,,,,34,104,,,,,0.5296609997749329,1.0566071271896362
,,,,34,104,,,0.5666364431381226,0.988832414150238,,
,,,,35,105,,,,,0.5296609997749329,1.0578385591506958
,,,,35,104,,,0.62109375,0.9790611267089844,,
0.9137930870056152,0.1875,0.5614035129547119,0.37931033968925476,36,105,0.502109706401825,1.0413225889205933,,,,
