epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,0,,0.1328125,,2.3961665630340576,,
0,1,,0.11891891807317734,,2.396785259246826,,
0,1,,,,,0.12080536782741547,2.396087169647217
0,1,0.13773314654827118,,2.3966076374053955,,,
1,2,,0.16015625,,2.3940253257751465,,
1,3,,0.1945945918560028,,2.3911006450653076,,
1,3,,,,,0.12080536782741547,2.395559310913086
1,3,0.192252516746521,,2.392653465270996,,,
2,4,,0.24609375,,2.389314651489258,,
2,5,,0.227027028799057,,2.388936996459961,,
2,5,,,,,0.1879194676876068,2.3940930366516113
2,5,0.22812052071094513,,2.3891804218292236,,,
3,6,,0.203125,,2.388676166534424,,
3,7,,0.24864864349365234,,2.3847768306732178,,
3,7,,,,,0.21476510167121887,2.3919527530670166
3,7,0.22812052071094513,,2.3866376876831055,,,
4,8,,0.265625,,2.3821072578430176,,
4,9,,0.20000000298023224,,2.3822596073150635,,
4,9,,,,,0.23489932715892792,2.389096975326538
4,9,0.2309899628162384,,2.3825864791870117,,,
5,10,,0.26953125,,2.378565788269043,,
5,11,,0.21621622145175934,,2.378095865249634,,
5,11,,,,,0.25503355264663696,2.3853321075439453
5,11,0.2539454698562622,,2.3783559799194336,,,
6,12,,0.21875,,2.374229669570923,,
6,13,,0.2540540397167206,,2.3731632232666016,,
6,13,,,,,0.28859061002731323,2.380437135696411
6,13,0.2582496404647827,,2.3743743896484375,,,
7,14,,0.265625,,2.370703935623169,,
7,15,,0.2108108103275299,,2.3723666667938232,,
7,15,,,,,0.29530200362205505,2.3746702671051025
7,15,0.23959827423095703,,2.3713202476501465,,,
8,16,,0.25390625,,2.3657443523406982,,
8,17,,0.24864864349365234,,2.365664482116699,,
8,17,,,,,0.33557048439979553,2.367461681365967
8,17,0.25251075625419617,,2.365388870239258,,,
9,18,,0.23046875,,2.362086534500122,,
9,19,,0.26486486196517944,,2.3605446815490723,,
9,19,,,,,0.3221476376056671,2.3603270053863525
9,19,0.2611190676689148,,2.361058473587036,,,
10,20,,0.2734375,,2.3543026447296143,,
10,21,,0.24864864349365234,,2.353853702545166,,
10,21,,,,,0.3154362440109253,2.3534510135650635
10,21,0.24820660054683685,,2.3556885719299316,,,
