epoch,step,train_acc_epoch,train_loss_epoch,val_acc,val_loss
0,2,,,0.9533898234367371,0.21114979684352875
0,2,0.9510425925254822,0.18730854988098145,,
1,5,,,0.7288135886192322,4.536319255828857
1,5,0.9102447628974915,0.37943604588508606,,
2,8,,,0.8728813529014587,0.5301685929298401
2,8,0.9120579957962036,0.36246079206466675,,
3,11,,,0.6610169410705566,2.3197567462921143
3,11,0.9057117104530334,0.29637542366981506,,
4,14,,,0.7669491767883301,1.289876103401184
4,14,0.9202175736427307,0.26480352878570557,,
5,17,,,0.694915235042572,2.0762107372283936
5,17,0.9165911078453064,0.20513615012168884,,
6,20,,,0.7923728823661804,0.8069068193435669
6,20,0.9265639185905457,0.17325367033481598,,
7,23,,,0.7796609997749329,0.8333489894866943
7,23,0.9202175736427307,0.19358313083648682,,
8,26,,,0.7033898234367371,2.0502829551696777
8,26,0.9274705052375793,0.16740158200263977,,
9,29,,,0.7288135886192322,1.4144287109375
9,29,0.9456028938293457,0.14151443541049957,,
10,32,,,0.694915235042572,1.4767403602600098
10,32,0.944696307182312,0.14856021106243134,,
11,35,,,0.8644067645072937,0.5338747501373291
11,35,0.9456028938293457,0.15485736727714539,,
12,38,,,0.8177965879440308,1.0933566093444824
12,38,0.9428830742835999,0.1339331567287445,,
13,41,,,0.8093220591545105,1.0943716764450073
13,41,0.9392565488815308,0.15040215849876404,,
14,44,,,0.8940678238868713,0.2702948749065399
14,44,0.9564822912216187,0.12852251529693604,,
15,47,,,0.7923728823661804,0.8815758228302002
15,47,0.9637352824211121,0.11065347492694855,,
16,50,,,0.8601694703102112,0.5149554014205933
16,50,0.9646418690681458,0.11006437987089157,,
17,53,,,0.9067796468734741,0.28687557578086853
17,53,0.9456028938293457,0.14134091138839722,,
18,56,,,0.944915235042572,0.15940704941749573
18,56,0.9501360058784485,0.117396280169487,,
19,59,,,0.7457627058029175,0.905551016330719
19,59,0.9637352824211121,0.10020796209573746,,
20,62,,,0.8898305296897888,0.22495901584625244
20,62,0.94922935962677,0.13225290179252625,,
21,65,,,0.8686440587043762,0.3225215673446655
21,65,0.9483227729797363,0.12021009624004364,,
22,68,,,0.7966101765632629,1.2344868183135986
22,68,0.9564822912216187,0.10372128337621689,,
23,71,,,0.8389830589294434,0.5190027952194214
23,71,0.9564822912216187,0.10591261088848114,,
24,74,,,0.7796609997749329,0.8007744550704956
24,74,0.9582955837249756,0.10434557497501373,,
25,77,,,0.8135592937469482,0.5511692762374878
25,77,0.9664551019668579,0.0961492508649826,,
26,80,,,0.8559321761131287,0.35638195276260376
26,80,0.9546690583229065,0.10825066268444061,,
27,83,,,0.8262711763381958,0.510797381401062
27,83,0.9691749811172485,0.0865355134010315,,
28,86,,,0.8728813529014587,0.31711578369140625
28,86,0.9474161267280579,0.11874013394117355,,
29,89,,,0.8305084705352783,0.5162459015846252
29,89,0.9592021703720093,0.10126717388629913,,
30,92,,,0.741525411605835,2.3541805744171143
30,92,0.9610154032707214,0.10050147771835327,,
31,95,,,0.7796609997749329,2.530102252960205
31,95,0.9582955837249756,0.10843510925769806,,
32,98,,,0.7881355881690979,1.3055633306503296
32,98,0.9673617482185364,0.09823188930749893,,
33,101,,,0.8559321761131287,0.34400543570518494
33,101,0.9601088166236877,0.10410329699516296,,
34,104,,,0.7033898234367371,1.3961666822433472
