class_0_acc,class_1_acc,class_2_acc,class_3_acc,class_4_acc,class_5_acc,class_6_acc,class_7_acc,class_8_acc,class_9_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_loss_epoch,val_acc,val_loss
,,,,,,,,,,0,3,,,,,0.12895376980304718,2.3023242950439453
,,,,,,,,,,0,3,,,0.05515088513493538,2.332810401916504,,
,,,,,,,,,,1,7,,,,,0.12895376980304718,2.2581233978271484
,,,,,,,,,,1,7,,,0.16181060671806335,2.281273126602173,,
,,,,,,,,,,2,11,,,,,0.12895376980304718,2.2037441730499268
,,,,,,,,,,2,11,,,0.16129031777381897,2.233184576034546,,
,,,,,,,,,,3,15,,,,,0.12895376980304718,2.1197431087493896
,,,,,,,,,,3,15,,,0.16129031777381897,2.171546697616577,,
,,,,,,,,,,4,19,,,,,0.18734793365001678,1.9725254774093628
,,,,,,,,,,4,19,,,0.16181060671806335,2.061781167984009,,
,,,,,,,,,,5,23,,,,,0.14598539471626282,1.8826318979263306
,,,,,,,,,,5,23,,,0.1696149855852127,1.9406428337097168,,
,,,,,,,,,,6,27,,,,,0.19464720785617828,1.834762692451477
,,,,,,,,,,6,27,,,0.16753381490707397,1.8765498399734497,,
,,,,,,,,,,7,31,,,,,0.21411192417144775,1.7742222547531128
,,,,,,,,,,7,31,,,0.2117585837841034,1.8239203691482544,,
,,,,,,,,,,8,35,,,,,0.21167883276939392,1.721666932106018
,,,,,,,,,,8,35,,,0.21696150302886963,1.7713218927383423,,
,,,,,,,,,,9,39,,,,,0.19708029925823212,1.642928123474121
,,,,,,,,,,9,39,,,0.22060354053974152,1.7050055265426636,,
,,,,,,,,,,10,43,,,,,0.23357664048671722,1.6013147830963135
,,,,,,,,,,10,43,,,0.22944849729537964,1.6439288854599,,
,,,,,,,,,,11,47,,,,,0.18004865944385529,1.6215471029281616
,,,,,,,,,,11,47,,,0.20967741310596466,1.612087368965149,,
,,,,,,,,,,12,51,,,,,0.22627736628055573,1.592218041419983
,,,,,,,,,,12,51,,,0.23777315020561218,1.6006031036376953,,
,,,,,,,,,,13,55,,,,,0.25790753960609436,1.5836730003356934
,,,,,,,,,,13,55,,,0.24505722522735596,1.5991721153259277,,
,,,,,,,,,,14,59,,,,,0.2700729966163635,1.577826976776123
,,,,,,,,,,14,59,,,0.2440166473388672,1.5852437019348145,,
,,,,,,,,,,15,63,,,,,0.2603406310081482,1.5793273448944092
,,,,,,,,,,15,63,,,0.2726326882839203,1.5772103071212769,,
,,,,,,,,,,16,67,,,,,0.3333333432674408,1.5535433292388916
,,,,,,,,,,16,67,,,0.26795005798339844,1.5755964517593384,,
,,,,,,,,,,17,71,,,,,0.3260340690612793,1.5199772119522095
,,,,,,,,,,17,71,,,0.28668054938316345,1.5581612586975098,,
,,,,,,,,,,18,75,,,,,0.32846716046333313,1.5010544061660767
,,,,,,,,,,18,75,,,0.3142559826374054,1.539711356163025,,
,,,,,,,,,,19,79,,,,,0.30900242924690247,1.4570235013961792
,,,,,,,,,,19,79,,,0.3178980350494385,1.5129903554916382,,
,,,,,,,,,,20,83,,,,,0.2895376980304718,1.461747646331787
,,,,,,,,,,20,83,,,0.3106139302253723,1.5047106742858887,,
,,,,,,,,,,21,87,,,,,0.32360097765922546,1.454096794128418
,,,,,,,,,,21,87,,,0.29344433546066284,1.4961626529693604,,
,,,,,,,,,,22,91,,,,,0.3406326174736023,1.4173706769943237
,,,,,,,,,,22,91,,,0.3080124855041504,1.48399019241333,,
,,,,,,,,,,23,95,,,,,0.36009731888771057,1.3887182474136353
,,,,,,,,,,23,95,,,0.3147762715816498,1.4832597970962524,,
,,,,,,,,,,24,99,,,,,0.34306567907333374,1.4292107820510864
,,,,,,,,,,24,99,,,0.32466182112693787,1.460147500038147,,
,,,,,,,,,,25,103,,,,,0.29197078943252563,1.475045919418335
,,,,,,,,,,25,103,,,0.32570239901542664,1.468278408050537,,
,,,,,,,,,,26,107,,,,,0.30900242924690247,1.4323923587799072
,,,,,,,,,,26,107,,,0.35015609860420227,1.4683942794799805,,
,,,,,,,,,,27,111,,,,,0.36739659309387207,1.4175431728363037
,,,,,,,,,,27,111,,,0.3428719937801361,1.4524590969085693,,
,,,,,,,,,,28,115,,,,,0.35766422748565674,1.4430527687072754
,,,,,,,,,,28,115,,,0.3470343351364136,1.4312387704849243,,
,,,,,,,,,,29,119,,,,,0.3454987704753876,1.3980993032455444
,,,,,,,,,,29,119,,,0.3465140461921692,1.4331462383270264,,
,,,,,,,,,,30,123,,,,,0.37469586730003357,1.3533145189285278
,,,,,,,,,,30,123,,,0.3647242486476898,1.4093470573425293,,
,,,,,,,,,,31,127,,,,,0.3479318618774414,1.346974492073059
,,,,,,,,,,31,127,,,0.3553589880466461,1.3918395042419434,,
,,,,,,,,,,32,131,,,,,0.37956205010414124,1.3261052370071411
,,,,,,,,,,32,131,,,0.3563995957374573,1.382201910018921,,
,,,,,,,,,,33,135,,,,,0.3187347948551178,1.3699955940246582
,,,,,,,,,,33,135,,,0.3657648265361786,1.3661617040634155,,
,,,,,,,,,,34,139,,,,,0.35036495327949524,1.3214945793151855
,,,,,,,,,,34,139,,,0.3746097683906555,1.3501055240631104,,
,,,,,,,,,,35,143,,,,,0.33819952607154846,1.3346052169799805
,,,,,,,,,,35,143,,,0.37929239869117737,1.3467670679092407,,
,,,,,,,,,,36,147,,,,,0.3771289587020874,1.3222044706344604
,,,,,,,,,,36,147,,,0.38033297657966614,1.3625404834747314,,
,,,,,,,,,,37,151,,,,,0.3698296844959259,1.350253939628601
,,,,,,,,,,37,151,,,0.37929239869117737,1.3352367877960205,,
,,,,,,,,,,38,155,,,,,0.4184914827346802,1.2990981340408325
,,,,,,,,,,38,155,,,0.3808532655239105,1.3377578258514404,,
,,,,,,,,,,39,159,,,,,0.3771289587020874,1.3286991119384766
,,,,,,,,,,39,159,,,0.3938605487346649,1.324665904045105,,
,,,,,,,,,,40,163,,,,,0.38929441571235657,1.2740226984024048
,,,,,,,,,,40,163,,,0.37929239869117737,1.3194328546524048,,
,,,,,,,,,,41,167,,,,,0.3771289587020874,1.2905011177062988
,,,,,,,,,,41,167,,,0.3969823122024536,1.3195884227752686,,
,,,,,,,,,,42,171,,,,,0.39416059851646423,1.2743396759033203
,,,,,,,,,,42,171,,,0.39229968190193176,1.3333786725997925,,
,,,,,,,,,,43,175,,,,,0.40145984292030334,1.3298890590667725
,,,,,,,,,,43,175,,,0.36108219623565674,1.36342453956604,,
,,,,,,,,,,44,179,,,,,0.3552311360836029,1.3375436067581177
,,,,,,,,,,44,179,,,0.3751300871372223,1.3358922004699707,,
,,,,,,,,,,45,183,,,,,0.3844282329082489,1.3290973901748657
,,,,,,,,,,45,183,,,0.40218523144721985,1.3217912912368774,,
,,,,,,,,,,46,187,,,,,0.3965936601161957,1.2779099941253662
,,,,,,,,,,46,187,,,0.38293445110321045,1.3475245237350464,,
,,,,,,,,,,47,191,,,,,0.3965936601161957,1.2804783582687378
,,,,,,,,,,47,191,,,0.39958375692367554,1.2880597114562988,,
,,,,,,,,,,48,195,,,,,0.37956205010414124,1.2799018621444702
,,,,,,,,,,48,195,,,0.41831424832344055,1.282830834388733,,
,,,,,,,,,,49,199,,,,,0.406326025724411,1.2553164958953857
,,,,,,,,,,49,199,,,0.403746098279953,1.2678589820861816,,
,,,,,,,,,,50,203,,,,,0.43065693974494934,1.2579870223999023
,,,,,,,,,,50,203,,,0.4261186122894287,1.2718634605407715,,
,,,,,,,,,,51,207,,,,,0.4282238483428955,1.2204807996749878
,,,,,,,,,,51,207,,,0.41519251465797424,1.2632803916931152,,
,,,,,,,,,,52,211,,,,,0.3990267515182495,1.2262581586837769
,,,,,,,,,,52,211,,,0.4094693064689636,1.2581071853637695,,
,,,,,,,,,,53,215,,,,,0.37956205010414124,1.2399684190750122
,,,,,,,,,,53,215,,,0.41467222571372986,1.2420493364334106,,
,,,,,,,,,,54,219,,,,,0.3698296844959259,1.3193995952606201
,,,,,,,,,,54,219,,,0.42507803440093994,1.250435471534729,,
,,,,,,,,,,55,223,,,,,0.44525548815727234,1.2385040521621704
,,,,,,,,,,55,223,,,0.4193548262119293,1.2749559879302979,,
,,,,,,,,,,56,227,,,,,0.33576643466949463,1.228965401649475
,,,,,,,,,,56,227,,,0.4073881506919861,1.2751661539077759,,
,,,,,,,,,,57,231,,,,,0.39416059851646423,1.2484543323516846
,,,,,,,,,,57,231,,,0.4229968786239624,1.2260081768035889,,
,,,,,,,,,,58,235,,,,,0.41605839133262634,1.2059385776519775
,,,,,,,,,,58,235,,,0.422476589679718,1.2387419939041138,,
,,,,,,,,,,59,239,,,,,0.3965936601161957,1.2493852376937866
,,,,,,,,,,59,239,,,0.4302809536457062,1.2414027452468872,,
,,,,,,,,,,60,243,,,,,0.4476885497570038,1.2522293329238892
,,,,,,,,,,60,243,,,0.45317378640174866,1.2308800220489502,,
,,,,,,,,,,61,247,,,,,0.4257907569408417,1.210589051246643
,,,,,,,,,,61,247,,,0.4360041618347168,1.2409372329711914,,
,,,,,,,,,,62,251,,,,,0.3527980446815491,1.2798043489456177
,,,,,,,,,,62,251,,,0.434963583946228,1.2196909189224243,,
,,,,,,,,,,63,255,,,,,0.38199514150619507,1.2654147148132324
,,,,,,,,,,63,255,,,0.42455774545669556,1.2535876035690308,,
,,,,,,,,,,64,259,,,,,0.3844282329082489,1.24465811252594
,,,,,,,,,,64,259,,,0.43184182047843933,1.2512407302856445,,
,,,,,,,,,,65,263,,,,,0.4136252999305725,1.2258139848709106
,,,,,,,,,,65,263,,,0.42091572284698486,1.2378718852996826,,
,,,,,,,,,,66,267,,,,,0.37469586730003357,1.3162692785263062
,,,,,,,,,,66,267,,,0.4255983233451843,1.2582650184631348,,
,,,,,,,,,,67,271,,,,,0.41605839133262634,1.203051209449768
,,,,,,,,,,67,271,,,0.4266389310359955,1.2405165433883667,,
,,,,,,,,,,68,275,,,,,0.3917275071144104,1.2548551559448242
,,,,,,,,,,68,275,,,0.40218523144721985,1.2435646057128906,,
,,,,,,,,,,69,279,,,,,0.3527980446815491,1.3330612182617188
,,,,,,,,,,69,279,,,0.4261186122894287,1.2373743057250977,,
,,,,,,,,,,70,283,,,,,0.42335766553878784,1.2670994997024536
,,,,,,,,,,70,283,,,0.45005202293395996,1.2190691232681274,,
,,,,,,,,,,71,287,,,,,0.4501216411590576,1.2009451389312744
,,,,,,,,,,71,287,,,0.4360041618347168,1.23456871509552,,
,,,,,,,,,,72,291,,,,,0.5036496520042419,1.1805182695388794
,,,,,,,,,,72,291,,,0.4261186122894287,1.2129602432250977,,
,,,,,,,,,,73,295,,,,,0.4038929343223572,1.2013908624649048
,,,,,,,,,,73,295,,,0.44016650319099426,1.2110587358474731,,
,,,,,,,,,,74,299,,,,,0.4549878239631653,1.1822099685668945
,,,,,,,,,,74,299,,,0.44380852580070496,1.1941964626312256,,
,,,,,,,,,,75,303,,,,,0.3844282329082489,1.2581442594528198
,,,,,,,,,,75,303,,,0.4302809536457062,1.2161624431610107,,
,,,,,,,,,,76,307,,,,,0.4038929343223572,1.1826157569885254
,,,,,,,,,,76,307,,,0.4360041618347168,1.1978603601455688,,
,,,,,,,,,,77,311,,,,,0.38686132431030273,1.1997222900390625
,,,,,,,,,,77,311,,,0.45057231187820435,1.1816240549087524,,
,,,,,,,,,,78,315,,,,,0.45255473256111145,1.1620961427688599
,,,,,,,,,,78,315,,,0.45681580901145935,1.170349359512329,,
,,,,,,,,,,79,319,,,,,0.40875911712646484,1.2785313129425049
,,,,,,,,,,79,319,,,0.4677419364452362,1.1682696342468262,,
,,,,,,,,,,80,323,,,,,0.45985400676727295,1.1934760808944702
,,,,,,,,,,80,323,,,0.46045786142349243,1.1905789375305176,,
,,,,,,,,,,81,327,,,,,0.36496350169181824,1.3970154523849487
,,,,,,,,,,81,327,,,0.46045786142349243,1.1794251203536987,,
,,,,,,,,,,82,331,,,,,0.4720194637775421,1.2179455757141113
,,,,,,,,,,82,331,,,0.42507803440093994,1.19301438331604,,
,,,,,,,,,,83,335,,,,,0.4939172863960266,1.160306453704834
,,,,,,,,,,83,335,,,0.47034338116645813,1.1570302248001099,,
,,,,,,,,,,84,339,,,,,0.4501216411590576,1.1632558107376099
,,,,,,,,,,84,339,,,0.4739854335784912,1.1562614440917969,,
,,,,,,,,,,85,343,,,,,0.4038929343223572,1.2224993705749512
,,,,,,,,,,85,343,,,0.48231008648872375,1.1521730422973633,,
,,,,,,,,,,86,347,,,,,0.43795621395111084,1.192429542541504
,,,,,,,,,,86,347,,,0.45733609795570374,1.1878539323806763,,
,,,,,,,,,,87,351,,,,,0.40875911712646484,1.2282967567443848
,,,,,,,,,,87,351,,,0.45629552006721497,1.1985094547271729,,
,,,,,,,,,,88,355,,,,,0.38929441571235657,1.2302497625350952
,,,,,,,,,,88,355,,,0.43704473972320557,1.188101053237915,,
,,,,,,,,,,89,359,,,,,0.3698296844959259,1.2179176807403564
,,,,,,,,,,89,359,,,0.44068679213523865,1.2084507942199707,,
,,,,,,,,,,90,363,,,,,0.45255473256111145,1.1951314210891724
,,,,,,,,,,90,363,,,0.4552549421787262,1.1776659488677979,,
,,,,,,,,,,91,367,,,,,0.47445255517959595,1.1972966194152832
,,,,,,,,,,91,367,,,0.4521332085132599,1.183858871459961,,
,,,,,,,,,,92,371,,,,,0.4038929343223572,1.2320388555526733
,,,,,,,,,,92,371,,,0.48595213890075684,1.159598708152771,,
,,,,,,,,,,93,375,,,,,0.45255473256111145,1.2765768766403198
,,,,,,,,,,93,375,,,0.46253901720046997,1.1889653205871582,,
,,,,,,,,,,94,379,,,,,0.4695863723754883,1.1516507863998413
,,,,,,,,,,94,379,,,0.47866806387901306,1.1620041131973267,,
,,,,,,,,,,95,383,,,,,0.4257907569408417,1.144844889640808
,,,,,,,,,,95,383,,,0.46045786142349243,1.1790999174118042,,
,,,,,,,,,,96,387,,,,,0.48905110359191895,1.1526967287063599
,,,,,,,,,,96,387,,,0.47866806387901306,1.155615210533142,,
,,,,,,,,,,97,391,,,,,0.4939172863960266,1.104616641998291
,,,,,,,,,,97,391,,,0.49167534708976746,1.1260346174240112,,
,,,,,,,,,,98,395,,,,,0.47445255517959595,1.1301854848861694
,,,,,,,,,,98,395,,,0.47190427780151367,1.131617546081543,,
,,,,,,,,,,99,399,,,,,0.5133820176124573,1.1091251373291016
,,,,,,,,,,99,399,,,0.4994797110557556,1.1273524761199951,,
,,,,,,,,,,100,403,,,,,0.5182482004165649,1.1768664121627808
,,,,,,,,,,100,403,,,0.5083246827125549,1.1271318197250366,,
,,,,,,,,,,101,407,,,,,0.5060827136039734,1.0880123376846313
,,,,,,,,,,101,407,,,0.49167534708976746,1.113211989402771,,
,,,,,,,,,,102,411,,,,,0.4428223967552185,1.5845081806182861
,,,,,,,,,,102,411,,,0.4932362139225006,1.1045891046524048,,
,,,,,,,,,,103,415,,,,,0.42335766553878784,1.1077741384506226
,,,,,,,,,,103,415,,,0.4927159249782562,1.1024874448776245,,
,,,,,,,,,,104,419,,,,,0.4793187379837036,1.1930702924728394
