class_0_acc,class_1_acc,class_2_acc,class_3_acc,class_4_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_loss_epoch,val_acc,val_loss
,,,,,0,2,,,,,0.19004525244235992,1.605446696281433
,,,,,0,2,,,0.23500967025756836,1.6057757139205933,,
,,,,,1,5,,,,,0.3257918655872345,1.580003023147583
,,,,,1,5,,,0.3510638177394867,1.579995036125183,,
,,,,,2,8,,,,,0.33936652541160583,1.532884955406189
,,,,,2,8,,,0.38974854350090027,1.5402261018753052,,
,,,,,3,11,,,,,0.38009050488471985,1.4697110652923584
,,,,,3,11,,,0.3665377199649811,1.4913063049316406,,
,,,,,4,14,,,,,0.3710407316684723,1.426926851272583
,,,,,4,14,,,0.38491296768188477,1.4316682815551758,,
,,,,,5,17,,,,,0.4072398245334625,1.333815336227417
,,,,,5,17,,,0.39458414912223816,1.3787057399749756,,
,,,,,6,20,,,,,0.38461539149284363,1.3078231811523438
,,,,,6,20,,,0.42359769344329834,1.3345228433609009,,
,,,,,7,23,,,,,0.42081448435783386,1.2471414804458618
,,,,,7,23,,,0.42166343331336975,1.2941399812698364,,
,,,,,8,26,,,,,0.38461539149284363,1.2413126230239868
,,,,,8,26,,,0.44294002652168274,1.2585790157318115,,
,,,,,9,29,,,,,0.3891402781009674,1.2218151092529297
,,,,,9,29,,,0.4603481590747833,1.2129815816879272,,
,,,,,10,32,,,,,0.4162895977497101,1.2206296920776367
,,,,,10,32,,,0.44100579619407654,1.184589147567749,,
,,,,,11,35,,,,,0.3529411852359772,1.2131905555725098
,,,,,11,35,,,0.4864603579044342,1.1631536483764648,,
,,,,,12,38,,,,,0.438914030790329,1.1290496587753296
,,,,,12,38,,,0.44970986247062683,1.1468294858932495,,
,,,,,13,41,,,,,0.479638010263443,1.1110093593597412
,,,,,13,41,,,0.4671179950237274,1.1265451908111572,,
,,,,,14,44,,,,,0.44343891739845276,1.188733696937561
,,,,,14,44,,,0.4632495045661926,1.1064714193344116,,
,,,,,15,47,,,,,0.4343891441822052,1.216567873954773
,,,,,15,47,,,0.4845260977745056,1.1078592538833618,,
,,,,,16,50,,,,,0.4841628968715668,1.1026639938354492
,,,,,16,50,,,0.4874274730682373,1.0966695547103882,,
,,,,,17,53,,,,,0.38461539149284363,1.2190243005752563
,,,,,17,53,,,0.4990328848361969,1.075522541999817,,
,,,,,18,56,,,,,0.4343891441822052,1.103676199913025
,,,,,18,56,,,0.4777562916278839,1.0888766050338745,,
,,,,,19,59,,,,,0.46606335043907166,1.040651798248291
,,,,,19,59,,,0.4738878011703491,1.077833652496338,,
,,,,,20,62,,,,,0.4343891441822052,1.1358927488327026
,,,,,20,62,,,0.4912959337234497,1.0626298189163208,,
,,,,,21,65,,,,,0.4298642575740814,1.1246567964553833
,,,,,21,65,,,0.4874274730682373,1.0628432035446167,,
,,,,,22,68,,,,,0.529411792755127,1.0397474765777588
,,,,,22,68,,,0.4883945882320404,1.0671634674072266,,
,,,,,23,71,,,,,0.5158371329307556,1.0734714269638062
,,,,,23,71,,,0.5299806594848633,1.0295754671096802,,
,,,,,24,74,,,,,0.4751131236553192,1.071414828300476
,,,,,24,74,,,0.5135396718978882,1.0930670499801636,,
,,,,,25,77,,,,,0.4615384638309479,1.0754865407943726
,,,,,25,77,,,0.5154739022254944,1.0597115755081177,,
,,,,,26,80,,,,,0.5203620195388794,1.0487866401672363
,,,,,26,80,,,0.4893617033958435,1.0567104816436768,,
,,,,,27,83,,,,,0.4524886906147003,1.2411110401153564
,,,,,27,83,,,0.5406189560890198,1.0156102180480957,,
,,,,,28,86,,,,,0.44343891739845276,1.1873712539672852
,,,,,28,86,,,0.5309478044509888,1.0707494020462036,,
,,,,,29,89,,,,,0.4524886906147003,1.081910490989685
,,,,,29,89,,,0.542553186416626,1.0534515380859375,,
,,,,,30,92,,,,,0.5113122463226318,1.0225750207901
,,,,,30,92,,,0.532882034778595,1.0241518020629883,,
,,,,,31,95,,,,,0.5113122463226318,1.0270216464996338
,,,,,31,95,,,0.5522243976593018,1.0132454633712769,,
