class_0_acc,class_1_acc,class_2_acc,class_3_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_loss_epoch,val_acc,val_loss
,,,,0,2,,,,,0.1906779706478119,1.3885931968688965
,,,,0,2,,,0.24569356441497803,1.3851268291473389,,
,,,,1,5,,,,,0.29661017656326294,1.385630488395691
,,,,1,5,,,0.3635539412498474,1.3675336837768555,,
,,,,2,8,,,,,0.402542382478714,1.3754096031188965
,,,,2,8,,,0.4941069781780243,1.3523699045181274,,
,,,,3,11,,,,,0.4194915294647217,1.3591805696487427
,,,,3,11,,,0.508612871170044,1.3387387990951538,,
,,,,4,14,,,,,0.44915252923965454,1.3428168296813965
,,,,4,14,,,0.5058929920196533,1.3250904083251953,,
,,,,5,17,,,,,0.4449152648448944,1.3207656145095825
,,,,5,17,,,0.4805077016353607,1.3112834692001343,,
,,,,6,20,,,,,0.45338982343673706,1.3058027029037476
,,,,6,20,,,0.5140525698661804,1.289733648300171,,
,,,,7,23,,,,,0.45338982343673706,1.2905728816986084
,,,,7,23,,,0.49592021107673645,1.273917317390442,,
,,,,8,26,,,,,0.48728814721107483,1.269398808479309
,,,,8,26,,,0.5095195174217224,1.2545751333236694,,
,,,,9,29,,,,,0.48728814721107483,1.2455495595932007
,,,,9,29,,,0.5448775887489319,1.2320539951324463,,
,,,,10,32,,,,,0.47033897042274475,1.2213342189788818
,,,,10,32,,,0.5140525698661804,1.2148537635803223,,
,,,,11,35,,,,,0.49152541160583496,1.2003432512283325
,,,,11,35,,,0.5312783122062683,1.1883083581924438,,
,,,,12,38,,,,,0.5169491767883301,1.1923848390579224
,,,,12,38,,,0.5503172874450684,1.162649154663086,,
,,,,13,41,,,,,0.48728814721107483,1.1631593704223633
,,,,13,41,,,0.5684496760368347,1.1499390602111816,,
,,,,14,44,,,,,0.5423728823661804,1.1398255825042725
,,,,14,44,,,0.5521305799484253,1.1208349466323853,,
,,,,15,47,,,,,0.5593220591545105,1.1234630346298218
,,,,15,47,,,0.5883952975273132,1.098817229270935,,
,,,,16,50,,,,,0.5127118825912476,1.1041359901428223
,,,,16,50,,,0.608340859413147,1.0769108533859253,,
,,,,17,53,,,,,0.5254237055778503,1.0873254537582397
,,,,17,53,,,0.5829555988311768,1.0583325624465942,,
,,,,18,56,,,,,0.5423728823661804,1.0648194551467896
,,,,18,56,,,0.5920217633247375,1.040300726890564,,
,,,,19,59,,,,,0.5042372941970825,1.0624794960021973
,,,,19,59,,,0.6101541519165039,1.0221967697143555,,
,,,,20,62,,,,,0.6059321761131287,1.0346602201461792
,,,,20,62,,,0.5883952975273132,1.0179989337921143,,
,,,,21,65,,,,,0.6059321761131287,1.0272529125213623
,,,,21,65,,,0.6165004372596741,1.0022393465042114,,
,,,,22,68,,,,,0.5974576473236084,1.0034335851669312
,,,,22,68,,,0.6174070835113525,0.9862024188041687,,
,,,,23,71,,,,,0.5296609997749329,1.0229203701019287
,,,,23,71,,,0.6255666613578796,0.9707210659980774,,
,,,,24,74,,,,,0.5932203531265259,0.9906140565872192
,,,,24,74,,,0.6192203164100647,0.9487817287445068,,
,,,,25,77,,,,,0.6101694703102112,0.9836717844009399
,,,,25,77,,,0.6436989903450012,0.9368287920951843,,
,,,,26,80,,,,,0.6186440587043762,0.9589294791221619
,,,,26,80,,,0.6300997138023376,0.9386633634567261,,
,,,,27,83,,,,,0.5889830589294434,0.9584251046180725
,,,,27,83,,,0.6436989903450012,0.9184480905532837,,
,,,,28,86,,,,,0.6144067645072937,0.9418017864227295
,,,,28,86,,,0.6464188694953918,0.8997188210487366,,
,,,,29,89,,,,,0.6313559412956238,0.9322775602340698
,,,,29,89,,,0.6572982668876648,0.8914710879325867,,
,,,,30,92,,,,,0.6271186470985413,0.9280821084976196
,,,,30,92,,,0.6663644313812256,0.8758092522621155,,
,,,,31,95,,,,,0.6228813529014587,0.9102321267127991
,,,,31,95,,,0.6536718010902405,0.8653663396835327,,
,,,,32,98,,,,,0.6440678238868713,0.9027044177055359
,,,,32,98,,,0.6527652144432068,0.8517887592315674,,
,,,,33,101,,,,,0.6186440587043762,0.9125253558158875
,,,,33,101,,,0.6582049131393433,0.8490949869155884,,
,,,,34,104,,,,,0.6144067645072937,0.8997693657875061
,,,,34,104,,,0.6509519219398499,0.8393727540969849,,
,,,,35,107,,,,,0.6483050584793091,0.8783051371574402
,,,,35,107,,,0.6690843105316162,0.8302929997444153,,
,,,,36,110,,,,,0.6228813529014587,0.8985125422477722
,,,,36,110,,,0.6835902333259583,0.8158307671546936,,
,,,,37,113,,,,,0.6186440587043762,0.8851372599601746
,,,,37,113,,,0.6554850339889526,0.8231405019760132,,
,,,,38,116,,,,,0.5889830589294434,0.9155610799789429
,,,,38,116,,,0.6881232857704163,0.8073229193687439,,
,,,,39,119,,,,,0.5974576473236084,0.8808343410491943
,,,,39,119,,,0.6699909567832947,0.8151534199714661,,
,,,,40,122,,,,,0.6101694703102112,0.8616953492164612
,,,,40,122,,,0.6500453352928162,0.8225706219673157,,
,,,,41,125,,,,,0.6144067645072937,0.8600277900695801
,,,,41,125,,,0.6708975434303284,0.7971397638320923,,
,,,,42,128,,,,,0.6652542352676392,0.8366492986679077
,,,,42,128,,,0.6826835870742798,0.7993549704551697,,
,,,,43,131,,,,,0.6483050584793091,0.8349525332450867
,,,,43,131,,,0.6808703541755676,0.7891549468040466,,
,,,,44,134,,,,,0.6313559412956238,0.8416965007781982
,,,,44,134,,,0.6863100528717041,0.7730093598365784,,
,,,,45,137,,,,,0.6228813529014587,0.8305588960647583
,,,,45,137,,,0.6763372421264648,0.765044629573822,,
,,,,46,140,,,,,0.6483050584793091,0.8212511539459229
,,,,46,140,,,0.6944696307182312,0.7687687873840332,,
,,,,47,143,,,,,0.6440678238868713,0.836505651473999
,,,,47,143,,,0.6826835870742798,0.7684471607208252,,
,,,,48,146,,,,,0.6567796468734741,0.8271127939224243
,,,,48,146,,,0.6799637079238892,0.7496453523635864,,
,,,,49,149,,,,,0.6567796468734741,0.8082751035690308
,,,,49,149,,,0.7008159756660461,0.7426722645759583,,
,,,,50,152,,,,,0.6610169410705566,0.8076144456863403
,,,,50,152,,,0.7116953730583191,0.7312133312225342,,
,,,,51,155,,,,,0.6525423526763916,0.7939300537109375
,,,,51,155,,,0.6817770004272461,0.7529087662696838,,
,,,,52,158,,,,,0.6186440587043762,0.8236548900604248
,,,,52,158,,,0.7008159756660461,0.7368849515914917,,
,,,,53,161,,,,,0.6652542352676392,0.8191229701042175
,,,,53,161,,,0.7017225623130798,0.738879919052124,,
,,,,54,164,,,,,0.6652542352676392,0.7882552146911621
,,,,54,164,,,0.7162284851074219,0.7088869214057922,,
,,,,55,167,,,,,0.6737288236618042,0.7730998396873474
,,,,55,167,,,0.6962828636169434,0.7203426957130432,,
,,,,56,170,,,,,0.6398305296897888,0.7923880815505981
,,,,56,170,,,0.7080689072608948,0.7122927308082581,,
,,,,57,173,,,,,0.6228813529014587,0.8275385499000549
,,,,57,173,,,0.6944696307182312,0.715799868106842,,
,,,,58,176,,,,,0.6610169410705566,0.7719628214836121
,,,,58,176,,,0.7071622610092163,0.7242807149887085,,
,,,,59,179,,,,,0.7033898234367371,0.7616064548492432
,,,,59,179,,,0.6980960965156555,0.718958854675293,,
,,,,60,182,,,,,0.6483050584793091,0.7681310176849365
,,,,60,182,,,0.7144152522087097,0.7158969044685364,,
,,,,61,185,,,,,0.6525423526763916,0.7962867617607117
,,,,61,185,,,0.7198549509048462,0.698485255241394,,
,,,,62,188,,,,,0.6525423526763916,0.766582190990448
,,,,62,188,,,0.692656397819519,0.7207914590835571,,
,,,,63,191,,,,,0.6483050584793091,0.809003472328186
,,,,63,191,,,0.722574770450592,0.6895480155944824,,
,,,,64,194,,,,,0.6483050584793091,0.7558547258377075
,,,,64,194,,,0.7098821401596069,0.6985540390014648,,
,,,,65,197,,,,,0.6694915294647217,0.7429942488670349
,,,,65,197,,,0.7135086059570312,0.6802709102630615,,
,,,,66,200,,,,,0.6271186470985413,0.7867708206176758
,,,,66,200,,,0.718041718006134,0.6829820871353149,,
,,,,67,203,,,,,0.6440678238868713,0.7739197015762329
,,,,67,203,,,0.7216681838035583,0.684054970741272,,
,,,,68,206,,,,,0.6864407062530518,0.7258549332618713
,,,,68,206,,,0.7216681838035583,0.665791928768158,,
,,,,69,209,,,,,0.6525423526763916,0.7664214968681335
,,,,69,209,,,0.7298277616500854,0.6822386384010315,,
