epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,0,,0.19565217196941376,,1.7924107313156128,,
0,0,,,,,0.375,1.7855072021484375
0,0,0.13245032727718353,,1.7923648357391357,,,
1,1,,0.239130437374115,,1.7927517890930176,,
1,1,,,,,0.375,1.78277587890625
1,1,0.3807947039604187,,1.7879258394241333,,,
2,2,,0.3695652186870575,,1.7924739122390747,,
2,2,,,,,0.375,1.778961181640625
2,2,0.3874172270298004,,1.7845147848129272,,,
3,3,,0.3913043439388275,,1.7824113368988037,,
3,3,,,,,0.375,1.7732391357421875
3,3,0.3874172270298004,,1.7797712087631226,,,
4,4,,0.3913043439388275,,1.7763804197311401,,
4,4,,,,,0.375,1.7656097412109375
4,4,0.3874172270298004,,1.7775518894195557,,,
5,5,,0.30434781312942505,,1.8058017492294312,,
5,5,,,,,0.375,1.7581787109375
5,5,0.3874172270298004,,1.7737362384796143,,,
6,6,,0.3478260934352875,,1.7724609375,,
6,6,,,,,0.375,1.7486724853515625
6,6,0.3874172270298004,,1.768823504447937,,,
7,7,,0.41304346919059753,,1.7563676834106445,,
7,7,,,,,0.375,1.7364501953125
7,7,0.3874172270298004,,1.7589222192764282,,,
8,8,,0.3695652186870575,,1.7590885162353516,,
8,8,,,,,0.375,1.722015380859375
8,8,0.3874172270298004,,1.7545630931854248,,,
9,9,,0.3695652186870575,,1.7530077695846558,,
9,9,,,,,0.375,1.7048797607421875
9,9,0.3874172270298004,,1.748565435409546,,,
10,10,,0.3695652186870575,,1.7418489456176758,,
10,10,,,,,0.375,1.6841583251953125
10,10,0.3874172270298004,,1.742630124092102,,,
11,11,,0.32608696818351746,,1.750551700592041,,
11,11,,,,,0.375,1.6604156494140625
11,11,0.3874172270298004,,1.735086441040039,,,
12,12,,0.3478260934352875,,1.7387502193450928,,
12,12,,,,,0.375,1.6360855102539062
12,12,0.3874172270298004,,1.7212605476379395,,,
13,13,,0.3913043439388275,,1.6870249509811401,,
13,13,,,,,0.375,1.6096992492675781
13,13,0.3874172270298004,,1.7170782089233398,,,
14,14,,0.3913043439388275,,1.6948176622390747,,
14,14,,,,,0.375,1.5814552307128906
14,14,0.3874172270298004,,1.7024428844451904,,,
15,15,,0.30434781312942505,,1.7220145463943481,,
15,15,,,,,0.375,1.5548553466796875
15,15,0.3874172270298004,,1.6913082599639893,,,
16,16,,0.3695652186870575,,1.7199479341506958,,
16,16,,,,,0.375,1.5365238189697266
16,16,0.3973509967327118,,1.6761137247085571,,,
17,17,,0.5,,1.5906250476837158,,
17,17,,,,,0.375,1.5225820541381836
17,17,0.4039735198020935,,1.6723411083221436,,,
18,18,,0.47826087474823,,1.6074641942977905,,
18,18,,,,,0.375,1.5313568115234375
18,18,0.41059601306915283,,1.6488893032073975,,,
19,19,,0.3913043439388275,,1.663425326347351,,
19,19,,,,,0.375,1.5310420989990234
19,19,0.4139072895050049,,1.629696249961853,,,
20,20,,0.43478259444236755,,1.6268177032470703,,
20,20,,,,,0.390625,1.490046501159668
20,20,0.4139072895050049,,1.612667202949524,,,
21,21,,0.3478260934352875,,1.6866799592971802,,
21,21,,,,,0.40625,1.4660530090332031
21,21,0.41721853613853455,,1.5963822603225708,,,
22,22,,0.54347825050354,,1.5261683464050293,,
22,22,,,,,0.421875,1.4496917724609375
22,22,0.4271523058414459,,1.578845500946045,,,
23,23,,0.32608696818351746,,1.6577316522598267,,
23,23,,,,,0.421875,1.4400148391723633
23,23,0.44701987504959106,,1.561231017112732,,,
24,24,,0.45652174949645996,,1.5085712671279907,,
24,24,,,,,0.390625,1.4423809051513672
24,24,0.45695364475250244,,1.5316972732543945,,,
25,25,,0.41304346919059753,,1.5628244876861572,,
25,25,,,,,0.390625,1.5500216484069824
25,25,0.47350993752479553,,1.5187551975250244,,,
26,26,,0.45652174949645996,,1.5161677598953247,,
26,26,,,,,0.40625,1.5151267051696777
26,26,0.47350993752479553,,1.4913164377212524,,,
27,27,,0.52173912525177,,1.40126371383667,,
27,27,,,,,0.40625,1.437934398651123
27,27,0.4768211841583252,,1.4748725891113281,,,
28,28,,0.6086956262588501,,1.4746373891830444,,
28,28,,,,,0.40625,1.4218778610229492
28,28,0.5298013091087341,,1.4457350969314575,,,
29,29,,0.54347825050354,,1.4041781425476074,,
29,29,,,,,0.40625,1.419236183166504
29,29,0.5264900922775269,,1.4277211427688599,,,
30,30,,0.6739130616188049,,1.3146182298660278,,
30,30,,,,,0.421875,1.4241561889648438
30,30,0.5198675394058228,,1.3998123407363892,,,
31,31,,0.54347825050354,,1.3462982177734375,,
31,31,,,,,0.421875,1.4066219329833984
31,31,0.5397350788116455,,1.3701094388961792,,,
32,32,,0.47826087474823,,1.3657951354980469,,
32,32,,,,,0.453125,1.3818130493164062
32,32,0.5099337697029114,,1.3544800281524658,,,
33,33,,0.760869562625885,,1.192418098449707,,
33,33,,,,,0.40625,1.4045300483703613
33,33,0.5529801249504089,,1.3200621604919434,,,
34,34,,0.6304348111152649,,1.3403185606002808,,
34,34,,,,,0.40625,1.374788761138916
34,34,0.5463576316833496,,1.3014419078826904,,,
35,35,,0.5869565010070801,,1.2763525247573853,,
35,35,,,,,0.375,1.841754674911499
35,35,0.5695364475250244,,1.2670992612838745,,,
36,36,,0.3913043439388275,,1.2963991165161133,,
36,36,,,,,0.375,1.6624090671539307
36,36,0.5264900922775269,,1.274985671043396,,,
37,37,,0.6086956262588501,,1.1910417079925537,,
37,37,,,,,0.4375,1.324483871459961
37,37,0.5430463552474976,,1.241507649421692,,,
38,38,,0.6086956262588501,,1.135847806930542,,
38,38,,,,,0.375,1.4070463180541992
38,38,0.5860927104949951,,1.2156341075897217,,,
39,39,,0.5,,1.2610414028167725,,
39,39,,,,,0.375,1.4480266571044922
39,39,0.6192052960395813,,1.2007973194122314,,,
40,40,,0.5,,1.2056927680969238,,
40,40,,,,,0.46875,1.3431129455566406
40,40,0.6092715263366699,,1.1755943298339844,,,
41,41,,0.6086956262588501,,1.0719741582870483,,
41,41,,,,,0.40625,1.5812101364135742
41,41,0.5728476643562317,,1.1617952585220337,,,
42,42,,0.47826087474823,,1.2674158811569214,,
42,42,,,,,0.375,2.0287275314331055
42,42,0.5827814340591431,,1.1376577615737915,,,
43,43,,0.41304346919059753,,1.2370469570159912,,
43,43,,,,,0.390625,1.9103641510009766
43,43,0.6059602499008179,,1.1085073947906494,,,
44,44,,0.760869562625885,,1.083042025566101,,
44,44,,,,,0.421875,1.7600488662719727
44,44,0.6291390657424927,,1.0897572040557861,,,
45,45,,0.5652173757553101,,1.1025327444076538,,
45,45,,,,,0.421875,1.6625919342041016
45,45,0.6258277893066406,,1.0860203504562378,,,
46,46,,0.717391312122345,,0.9499228596687317,,
46,46,,,,,0.390625,1.7010726928710938
46,46,0.6423841118812561,,1.0365108251571655,,,
47,47,,0.45652174949645996,,1.1895474195480347,,
47,47,,,,,0.40625,1.4931097030639648
47,47,0.6059602499008179,,1.048000693321228,,,
48,48,,0.717391312122345,,0.9645453691482544,,
48,48,,,,,0.421875,1.2990083694458008
48,48,0.6324503421783447,,1.0178111791610718,,,
49,49,,0.6739130616188049,,1.0133109092712402,,
49,49,,,,,0.40625,1.2943038940429688
49,49,0.6523178815841675,,0.9853537082672119,,,
50,50,,0.6304348111152649,,0.9607535600662231,,
50,50,,,,,0.4375,1.3472776412963867
50,50,0.6324503421783447,,0.9611942768096924,,,
51,51,,0.52173912525177,,1.0333884954452515,,
51,51,,,,,0.421875,1.6551151275634766
51,51,0.612582802772522,,0.9529728889465332,,,
52,52,,0.695652186870575,,0.9451480507850647,,
52,52,,,,,0.421875,1.899733543395996
52,52,0.639072835445404,,0.9272270798683167,,,
53,53,,0.6739130616188049,,0.8833160400390625,,
53,53,,,,,0.40625,1.8356270790100098
53,53,0.6291390657424927,,0.9056323766708374,,,
54,54,,0.6304348111152649,,0.9163384437561035,,
54,54,,,,,0.390625,1.673950433731079
54,54,0.6423841118812561,,0.880331814289093,,,
55,55,,0.6739130616188049,,0.8580672144889832,,
55,55,,,,,0.359375,1.658048152923584
55,55,0.6556291580200195,,0.8495594263076782,,,
56,56,,0.6304348111152649,,0.8138281106948853,,
56,56,,,,,0.34375,1.7123358249664307
56,56,0.6622516512870789,,0.8373319506645203,,,
57,57,,0.695652186870575,,0.7890989780426025,,
57,57,,,,,0.359375,1.7194290161132812
57,57,0.6589403748512268,,0.8234015703201294,,,
58,58,,0.717391312122345,,0.6982674598693848,,
58,58,,,,,0.359375,1.582270860671997
58,58,0.639072835445404,,0.8271477222442627,,,
59,59,,0.6521739363670349,,0.8269810080528259,,
59,59,,,,,0.390625,1.5631318092346191
59,59,0.6854304671287537,,0.7855859994888306,,,
60,60,,0.6739130616188049,,0.7771996259689331,,
60,60,,,,,0.421875,1.721728801727295
60,60,0.6788079738616943,,0.7634303569793701,,,
61,61,,0.6304348111152649,,0.7409443259239197,,
61,61,,,,,0.421875,2.0176234245300293
61,61,0.6622516512870789,,0.76947021484375,,,
62,62,,0.739130437374115,,0.749472439289093,,
62,62,,,,,0.421875,2.103454113006592
62,62,0.7019867300987244,,0.7417274117469788,,,
63,63,,0.782608687877655,,0.6523637771606445,,
63,63,,,,,0.421875,1.6871745586395264
63,63,0.6622516512870789,,0.7409979701042175,,,
64,64,,0.6739130616188049,,0.7701371908187866,,
64,64,,,,,0.453125,1.4120900630950928
64,64,0.6986755132675171,,0.7175608277320862,,,
65,65,,0.6086956262588501,,0.7488498687744141,,
65,65,,,,,0.515625,1.2826483249664307
65,65,0.7185430526733398,,0.7062076926231384,,,
66,66,,0.6739130616188049,,0.7239145636558533,,
66,66,,,,,0.5,1.2459487915039062
66,66,0.7251655459403992,,0.6900553107261658,,,
67,67,,0.8478260636329651,,0.6451057195663452,,
67,67,,,,,0.484375,1.2441303730010986
67,67,0.7715231776237488,,0.6683642864227295,,,
68,68,,0.760869562625885,,0.6265944242477417,,
68,68,,,,,0.515625,1.257178783416748
68,68,0.7913907170295715,,0.6449378132820129,,,
69,69,,0.8260869383811951,,0.5653569102287292,,
69,69,,,,,0.5,1.2724385261535645
69,69,0.7913907170295715,,0.6518970131874084,,,
70,70,,0.804347813129425,,0.6386685967445374,,
70,70,,,,,0.484375,1.3112918138504028
70,70,0.8311258554458618,,0.6128109693527222,,,
71,71,,0.739130437374115,,0.7096703052520752,,
71,71,,,,,0.4375,1.3048710823059082
71,71,0.7913907170295715,,0.6054598093032837,,,
72,72,,0.760869562625885,,0.5823859572410583,,
72,72,,,,,0.59375,1.0991854667663574
72,72,0.7847682237625122,,0.5983584523200989,,,
73,73,,0.739130437374115,,0.6599155068397522,,
73,73,,,,,0.59375,1.0842028856277466
73,73,0.8311258554458618,,0.5588954091072083,,,
74,74,,0.782608687877655,,0.6097617149353027,,
74,74,,,,,0.515625,1.1209088563919067
74,74,0.807947039604187,,0.5745272040367126,,,
75,75,,0.8695651888847351,,0.47283250093460083,,
75,75,,,,,0.625,1.0988719463348389
75,75,0.8245033025741577,,0.5527991652488708,,,
76,76,,0.8695651888847351,,0.592539370059967,,
76,76,,,,,0.65625,1.0785884857177734
76,76,0.8178808093070984,,0.5318449139595032,,,
77,77,,0.8478260636329651,,0.5150688886642456,,
77,77,,,,,0.65625,1.0612666606903076
77,77,0.8344370722770691,,0.5161738991737366,,,
78,78,,0.782608687877655,,0.4941265285015106,,
78,78,,,,,0.578125,1.0703154802322388
78,78,0.8543046116828918,,0.49176737666130066,,,
79,79,,0.782608687877655,,0.5098318457603455,,
79,79,,,,,0.546875,1.1156532764434814
79,79,0.8344370722770691,,0.49680501222610474,,,
80,80,,0.760869562625885,,0.547627866268158,,
80,80,,,,,0.5625,1.0020138025283813
80,80,0.8410596251487732,,0.4812960624694824,,,
81,81,,0.8260869383811951,,0.47692540287971497,,
81,81,,,,,0.5625,0.9928393363952637
81,81,0.8443708419799805,,0.46196258068084717,,,
82,82,,0.8478260636329651,,0.5088298916816711,,
82,82,,,,,0.53125,1.1417955160140991
82,82,0.8807947039604187,,0.42096713185310364,,,
83,83,,0.804347813129425,,0.45812541246414185,,
83,83,,,,,0.5625,1.1039388179779053
83,83,0.8774834275245667,,0.43077754974365234,,,
84,84,,0.8478260636329651,,0.41608062386512756,,
84,84,,,,,0.671875,1.093392252922058
84,84,0.8907284736633301,,0.4037838578224182,,,
85,85,,0.9347826242446899,,0.40739548206329346,,
85,85,,,,,0.65625,1.0446290969848633
85,85,0.9039735198020935,,0.38903379440307617,,,
86,86,,0.9130434989929199,,0.34495899081230164,,
86,86,,,,,0.65625,0.9449000954627991
86,86,0.9205297827720642,,0.3677155077457428,,,
87,87,,0.8695651888847351,,0.34728431701660156,,
87,87,,,,,0.546875,1.2295215129852295
87,87,0.8708609342575073,,0.3647858500480652,,,
88,88,,0.8913043737411499,,0.3538590371608734,,
88,88,,,,,0.515625,1.6214394569396973
88,88,0.9238410592079163,,0.3672364056110382,,,
89,89,,0.9130434989929199,,0.3651973307132721,,
89,89,,,,,0.46875,1.7838034629821777
89,89,0.9238410592079163,,0.33428025245666504,,,
90,90,,0.8913043737411499,,0.3441724181175232,,
90,90,,,,,0.609375,1.1345536708831787
90,90,0.9006622433662415,,0.35065215826034546,,,
91,91,,0.9347826242446899,,0.3384864330291748,,
91,91,,,,,0.75,0.9061950445175171
91,91,0.9172185659408569,,0.3266757130622864,,,
92,92,,0.97826087474823,,0.23404572904109955,,
92,92,,,,,0.609375,1.0125541687011719
92,92,0.9470198750495911,,0.29276782274246216,,,
93,93,,0.97826087474823,,0.19671940803527832,,
93,93,,,,,0.421875,1.6597959995269775
93,93,0.9238410592079163,,0.30220818519592285,,,
94,94,,0.9347826242446899,,0.3554246425628662,,
94,94,,,,,0.46875,1.693351149559021
94,94,0.9337748289108276,,0.2881276607513428,,,
95,95,,0.95652174949646,,0.2136109322309494,,
95,95,,,,,0.453125,1.7442395687103271
95,95,0.9205297827720642,,0.26933979988098145,,,
96,96,,0.9130434989929199,,0.295161634683609,,
96,96,,,,,0.4375,1.8372275829315186
96,96,0.9470198750495911,,0.24483229219913483,,,
97,97,,0.9130434989929199,,0.24820251762866974,,
97,97,,,,,0.421875,1.807713270187378
97,97,0.940397322177887,,0.2449830174446106,,,
98,98,,1.0,,0.2217554748058319,,
98,98,,,,,0.4375,1.8910551071166992
98,98,0.940397322177887,,0.23694108426570892,,,
99,99,,0.9347826242446899,,0.21488241851329803,,
99,99,,,,,0.453125,1.6832468509674072
99,99,0.9735099077224731,,0.2158740758895874,,,
100,100,,0.9130434989929199,,0.29672473669052124,,
100,100,,,,,0.515625,1.65300714969635
100,100,0.943708598613739,,0.22383801639080048,,,
101,101,,0.8913043737411499,,0.36998844146728516,,
101,101,,,,,0.625,1.0697553157806396
101,101,0.9569536447525024,,0.22453711926937103,,,
102,102,,1.0,,0.19304654002189636,,
102,102,,,,,0.671875,0.9307908415794373
102,102,0.9801324605941772,,0.19946137070655823,,,
103,103,,1.0,,0.21838608384132385,,
103,103,,,,,0.59375,1.158758282661438
103,103,0.9834437370300293,,0.16985300183296204,,,
104,104,,0.97826087474823,,0.1643354445695877,,
104,104,,,,,0.59375,1.073722243309021
104,104,0.9867549538612366,,0.15676583349704742,,,
105,105,,0.9130434989929199,,0.24587368965148926,,
105,105,,,,,0.625,0.9151730537414551
105,105,0.9536423683166504,,0.19410200417041779,,,
106,106,,0.95652174949646,,0.16705849766731262,,
106,106,,,,,0.65625,0.934934139251709
106,106,0.9735099077224731,,0.16708362102508545,,,
