class_0_acc,class_1_acc,class_2_acc,class_3_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_loss_epoch,val_acc,val_loss
,,,,0,2,,,,,0.24576270580291748,1.3836607933044434
,,,,0,2,,,0.22846782207489014,1.3865699768066406,,
,,,,1,5,,,,,0.3262711763381958,1.3771061897277832
,,,,1,5,,,0.36990028619766235,1.3738702535629272,,
,,,,2,8,,,,,0.3686440587043762,1.3697199821472168
,,,,2,8,,,0.4143245816230774,1.3624773025512695,,
,,,,3,11,,,,,0.42796608805656433,1.3604260683059692
,,,,3,11,,,0.402538537979126,1.3527157306671143,,
,,,,4,14,,,,,0.38983049988746643,1.3489162921905518
,,,,4,14,,,0.4478694498538971,1.3409756422042847,,
,,,,5,17,,,,,0.39406779408454895,1.3371168375015259
,,,,5,17,,,0.42429736256599426,1.3283600807189941,,
,,,,6,20,,,,,0.39406779408454895,1.3251994848251343
,,,,6,20,,,0.41613781452178955,1.3144938945770264,,
,,,,7,23,,,,,0.3855932056903839,1.3112813234329224
,,,,7,23,,,0.41976428031921387,1.30035400390625,,
,,,,8,26,,,,,0.41101694107055664,1.2950191497802734
,,,,8,26,,,0.42067089676856995,1.284549355506897,,
,,,,9,29,,,,,0.41101694107055664,1.281312108039856
,,,,9,29,,,0.4388032555580139,1.2676109075546265,,
,,,,10,32,,,,,0.43220338225364685,1.2690657377243042
,,,,10,32,,,0.4478694498538971,1.2484550476074219,,
,,,,11,35,,,,,0.4618644118309021,1.2546117305755615
,,,,11,35,,,0.48413416743278503,1.2260768413543701,,
,,,,12,38,,,,,0.5127118825912476,1.2308225631713867
,,,,12,38,,,0.4986400604248047,1.2078626155853271,,
,,,,13,41,,,,,0.48728814721107483,1.2060619592666626
,,,,13,41,,,0.49229374527931213,1.1897910833358765,,
,,,,14,44,,,,,0.48728814721107483,1.199291706085205
,,,,14,44,,,0.4986400604248047,1.1682002544403076,,
,,,,15,47,,,,,0.5211864113807678,1.1772160530090332
,,,,15,47,,,0.4986400604248047,1.1530908346176147,,
,,,,16,50,,,,,0.5254237055778503,1.1575860977172852
,,,,16,50,,,0.5113327503204346,1.1382393836975098,,
,,,,17,53,,,,,0.5,1.1341794729232788
,,,,17,53,,,0.521305501461029,1.130433440208435,,
,,,,18,56,,,,,0.5169491767883301,1.124430537223816
,,,,18,56,,,0.5122393369674683,1.1135318279266357,,
,,,,19,59,,,,,0.508474588394165,1.1153329610824585
,,,,19,59,,,0.5104261040687561,1.1037888526916504,,
,,,,20,62,,,,,0.5211864113807678,1.1037336587905884
,,,,20,62,,,0.5385313034057617,1.0839753150939941,,
,,,,21,65,,,,,0.5127118825912476,1.0851435661315918
,,,,21,65,,,0.5312783122062683,1.0685240030288696,,
,,,,22,68,,,,,0.5296609997749329,1.0715442895889282
,,,,22,68,,,0.5358114242553711,1.0516996383666992,,
,,,,23,71,,,,,0.5338982939720154,1.0668405294418335
,,,,23,71,,,0.5385313034057617,1.0391082763671875,,
,,,,24,74,,,,,0.5211864113807678,1.0472408533096313
,,,,24,74,,,0.5521305799484253,1.0333820581436157,,
,,,,25,77,,,,,0.5974576473236084,1.0283955335617065
,,,,25,77,,,0.5521305799484253,1.018825888633728,,
,,,,26,80,,,,,0.555084764957428,1.0345185995101929
,,,,26,80,,,0.5684496760368347,1.0045745372772217,,
,,,,27,83,,,,,0.5593220591545105,1.0595167875289917
,,,,27,83,,,0.5811423659324646,0.9836522340774536,,
,,,,28,86,,,,,0.5466101765632629,1.0167131423950195
,,,,28,86,,,0.5811423659324646,0.980098307132721,,
,,,,29,89,,,,,0.5169491767883301,1.0256634950637817
,,,,29,89,,,0.5929283499717712,0.9606139063835144,,
,,,,30,92,,,,,0.5974576473236084,0.9924318194389343
,,,,30,92,,,0.6029011607170105,0.9539685249328613,,
,,,,31,95,,,,,0.6228813529014587,0.981987714767456
,,,,31,95,,,0.6300997138023376,0.9426504969596863,,
,,,,32,98,,,,,0.5508474707603455,0.9945036172866821
,,,,32,98,,,0.6409791707992554,0.9340824484825134,,
,,,,33,101,,,,,0.6186440587043762,0.9554077386856079
,,,,33,101,,,0.6319129467010498,0.9205268025398254,,
,,,,34,104,,,,,0.6101694703102112,0.9487398266792297
,,,,34,104,,,0.6536718010902405,0.9095757007598877,,
,,,,35,107,,,,,0.6483050584793091,0.9477659463882446
,,,,35,107,,,0.6246600151062012,0.8969305753707886,,
,,,,36,110,,,,,0.6144067645072937,0.948483407497406
,,,,36,110,,,0.6536718010902405,0.8886518478393555,,
,,,,37,113,,,,,0.6186440587043762,0.9345135688781738
,,,,37,113,,,0.667271077632904,0.8720734119415283,,
,,,,38,116,,,,,0.6059321761131287,0.9275876879692078
,,,,38,116,,,0.6500453352928162,0.8697070479393005,,
,,,,39,119,,,,,0.6483050584793091,0.9191958904266357
,,,,39,119,,,0.6391659379005432,0.8657147884368896,,
,,,,40,122,,,,,0.6610169410705566,0.9075932502746582
,,,,40,122,,,0.648232102394104,0.8520277738571167,,
,,,,41,125,,,,,0.6398305296897888,0.9004995226860046
,,,,41,125,,,0.6572982668876648,0.8409685492515564,,
,,,,42,128,,,,,0.6652542352676392,0.8797079920768738
,,,,42,128,,,0.6690843105316162,0.8298906683921814,,
,,,,43,131,,,,,0.6864407062530518,0.8912129402160645
,,,,43,131,,,0.6863100528717041,0.8123806118965149,,
,,,,44,134,,,,,0.6864407062530518,0.891382098197937
,,,,44,134,,,0.6681777238845825,0.8226507902145386,,
,,,,45,137,,,,,0.6567796468734741,0.879507303237915
,,,,45,137,,,0.6527652144432068,0.8243083953857422,,
,,,,46,140,,,,,0.5508474707603455,1.0762848854064941
,,,,46,140,,,0.648232102394104,0.8258204460144043,,
,,,,47,143,,,,,0.6822034120559692,0.8686118125915527
,,,,47,143,,,0.6391659379005432,0.8188516497612,,
,,,,48,146,,,,,0.6271186470985413,0.8888511061668396
,,,,48,146,,,0.6572982668876648,0.820417046546936,,
,,,,49,149,,,,,0.6228813529014587,0.9013528823852539
,,,,49,149,,,0.6518585681915283,0.8237029910087585,,
,,,,50,152,,,,,0.6059321761131287,0.8817124366760254
,,,,50,152,,,0.678150475025177,0.8037899732589722,,
,,,,51,155,,,,,0.6525423526763916,0.8658276200294495
,,,,51,155,,,0.6772438883781433,0.8013321161270142,,
,,,,52,158,,,,,0.6864407062530518,0.8412811160087585
,,,,52,158,,,0.6817770004272461,0.7868178486824036,,
,,,,53,161,,,,,0.5847457647323608,0.8858744502067566
,,,,53,161,,,0.7062556743621826,0.793337345123291,,
,,,,54,164,,,,,0.6525423526763916,0.8664606213569641
,,,,54,164,,,0.6817770004272461,0.7908276915550232,,
,,,,55,167,,,,,0.6355932354927063,0.8421398997306824
,,,,55,167,,,0.6863100528717041,0.7879614233970642,,
,,,,56,170,,,,,0.6652542352676392,0.8486270308494568
,,,,56,170,,,0.673617422580719,0.7945045232772827,,
,,,,57,173,,,,,0.6822034120559692,0.8310658931732178
,,,,57,173,,,0.673617422580719,0.7953457236289978,,
,,,,58,176,,,,,0.6313559412956238,0.89178866147995
,,,,58,176,,,0.6917497515678406,0.7625461220741272,,
,,,,59,179,,,,,0.7161017060279846,0.8329055905342102
,,,,59,179,,,0.6854034662246704,0.7645544409751892,,
,,,,60,182,,,,,0.7033898234367371,0.833139181137085
,,,,60,182,,,0.7017225623130798,0.7505038976669312,,
,,,,61,185,,,,,0.7245762944221497,0.8255646228790283
,,,,61,185,,,0.6718041896820068,0.7745634317398071,,
,,,,62,188,,,,,0.6525423526763916,0.8294020295143127
,,,,62,188,,,0.6890299320220947,0.755925714969635,,
,,,,63,191,,,,,0.6610169410705566,0.8192286491394043
,,,,63,191,,,0.6835902333259583,0.7497370839118958,,
,,,,64,194,,,,,0.6525423526763916,0.8476099967956543
,,,,64,194,,,0.6917497515678406,0.743759274482727,,
,,,,65,197,,,,,0.6610169410705566,0.8075089454650879
,,,,65,197,,,0.7116953730583191,0.732787549495697,,
,,,,66,200,,,,,0.6737288236618042,0.8046777844429016
,,,,66,200,,,0.6999093294143677,0.7241331338882446,,
,,,,67,203,,,,,0.5974576473236084,0.8496577739715576
,,,,67,203,,,0.6763372421264648,0.7442672848701477,,
,,,,68,206,,,,,0.6567796468734741,0.8408105969429016
,,,,68,206,,,0.6962828636169434,0.7225934267044067,,
,,,,69,209,,,,,0.694915235042572,0.7928719520568848
,,,,69,209,,,0.6699909567832947,0.7440603375434875,,
,,,,70,212,,,,,0.6228813529014587,0.9855881929397583
,,,,70,212,,,0.692656397819519,0.7356250286102295,,
,,,,71,215,,,,,0.7161017060279846,0.800644040107727
,,,,71,215,,,0.7089754939079285,0.7324590682983398,,
,,,,72,218,,,,,0.6567796468734741,0.8214768171310425
,,,,72,218,,,0.6908431649208069,0.7232295274734497,,
,,,,73,221,,,,,0.5889830589294434,1.0134326219558716
,,,,73,221,,,0.6718041896820068,0.7459543347358704,,
,,,,74,224,,,,,0.6016949415206909,0.9254162311553955
,,,,74,224,,,0.6690843105316162,0.7466613054275513,,
,,,,75,227,,,,,0.6779661178588867,0.7882112264633179
,,,,75,227,,,0.7135086059570312,0.7286994457244873,,
,,,,76,230,,,,,0.6186440587043762,0.8235021233558655
,,,,76,230,,,0.7098821401596069,0.724529504776001,,
,,,,77,233,,,,,0.6355932354927063,0.8142879009246826
,,,,77,233,,,0.6971895098686218,0.7244064807891846,,
,,,,78,236,,,,,0.6483050584793091,0.8513655662536621
,,,,78,236,,,0.6618313789367676,0.7284296751022339,,
,,,,79,239,,,,,0.6610169410705566,0.7673100829124451
,,,,79,239,,,0.6899365186691284,0.707690417766571,,
,,,,80,242,,,,,0.6525423526763916,0.7830619215965271
,,,,80,242,,,0.7116953730583191,0.7246147990226746,,
,,,,81,245,,,,,0.6271186470985413,0.862101137638092
,,,,81,245,,,0.6908431649208069,0.7219645977020264,,
,,,,82,248,,,,,0.6694915294647217,0.818415641784668
,,,,82,248,,,0.7062556743621826,0.7212086915969849,,
,,,,83,251,,,,,0.6779661178588867,0.7825395464897156
,,,,83,251,,,0.692656397819519,0.7307836413383484,,
,,,,84,254,,,,,0.6906779408454895,0.7711716890335083
,,,,84,254,,,0.6935629844665527,0.7094902992248535,,
,,,,85,257,,,,,0.5974576473236084,0.796753466129303
,,,,85,257,,,0.6917497515678406,0.6978568434715271,,
,,,,86,260,,,,,0.6991525292396545,0.7624247670173645
,,,,86,260,,,0.6971895098686218,0.7033841013908386,,
,,,,87,263,,,,,0.7203390002250671,0.7777224779129028
,,,,87,263,,,0.7126020193099976,0.6929789185523987,,
,,,,88,266,,,,,0.6737288236618042,0.7783545851707458
,,,,88,266,,,0.7171350717544556,0.7088757753372192,,
,,,,89,269,,,,,0.6991525292396545,0.7658801078796387
,,,,89,269,,,0.7062556743621826,0.6910245418548584,,
,,,,90,272,,,,,0.7245762944221497,0.7765421271324158
,,,,90,272,,,0.7062556743621826,0.7068133354187012,,
,,,,91,275,,,,,0.6694915294647217,0.80010986328125
,,,,91,275,,,0.7234814167022705,0.6808261275291443,,
,,,,92,278,,,,,0.6906779408454895,0.7566401362419128
,,,,92,278,,,0.7053490281105042,0.6925926208496094,,
,,,,93,281,,,,,0.6652542352676392,0.785564124584198
,,,,93,281,,,0.7107887864112854,0.677268385887146,,
,,,,94,284,,,,,0.7033898234367371,0.777023434638977
,,,,94,284,,,0.7062556743621826,0.6728727221488953,,
,,,,95,287,,,,,0.7033898234367371,0.7479588389396667
,,,,95,287,,,0.718041718006134,0.6634357571601868,,
,,,,96,290,,,,,0.7033898234367371,0.7400060296058655
,,,,96,290,,,0.7234814167022705,0.6771669387817383,,
,,,,97,293,,,,,0.7033898234367371,0.7441719174385071
,,,,97,293,,,0.7316409945487976,0.6704137325286865,,
,,,,98,296,,,,,0.6906779408454895,0.7236230969429016
,,,,98,296,,,0.7216681838035583,0.6717721223831177,,
,,,,99,299,,,,,0.7076271176338196,0.7247151732444763
,,,,99,299,,,0.7071622610092163,0.6721786260604858,,
,,,,100,302,,,,,0.694915235042572,0.738018274307251
,,,,100,302,,,0.7153218388557434,0.6615903377532959,,
,,,,101,305,,,,,0.6822034120559692,0.7418475151062012
,,,,101,305,,,0.7252946496009827,0.6560775637626648,,
,,,,102,308,,,,,0.7033898234367371,0.7477056980133057
,,,,102,308,,,0.7216681838035583,0.6552959084510803,,
,,,,103,311,,,,,0.7161017060279846,0.7163097858428955
,,,,103,311,,,0.7252946496009827,0.6585743427276611,,
,,,,104,314,,,,,0.6567796468734741,0.8377047181129456
,,,,104,314,,,0.7216681838035583,0.6584174036979675,,
,,,,105,317,,,,,0.6822034120559692,0.7295400500297546
