class_0_acc,class_1_acc,class_2_acc,class_3_acc,epoch,step,test_acc,test_loss
0.9333333373069763,0.695652186870575,0.8541666865348816,0.6666666865348816,0,0,0.7942857146263123,0.6052598357200623
0.8888888955116272,0.6304348111152649,0.7916666865348816,0.8055555820465088,0,0,0.7771428823471069,0.6325715184211731
0.9333333373069763,0.6521739363670349,0.8333333134651184,0.6666666865348816,0,0,0.7771428823471069,0.6552084684371948
