epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
44,89,0.2574750781059265,,1.5876516103744507,,,
45,90,,0.26953125,,1.5917224884033203,,
45,91,,0.2777777910232544,,1.5648523569107056,,
45,91,,,,,0.1627907007932663,1.6785789728164673
45,91,0.2607973515987396,,1.5920599699020386,,,
46,92,,0.27734375,,1.5960369110107422,,
46,93,,0.20000000298023224,,1.6038486957550049,,
46,93,,,,,0.1627907007932663,1.674548864364624
46,93,0.2707641124725342,,1.5819594860076904,,,
47,94,,0.28515625,,1.5602303743362427,,
47,95,,0.2777777910232544,,1.5818113088607788,,
47,95,,,,,0.1860465109348297,1.6663120985031128
47,95,0.2890365421772003,,1.5714365243911743,,,
48,96,,0.2421875,,1.606247901916504,,
48,97,,0.2888889014720917,,1.5162746906280518,,
48,97,,,,,0.1705426424741745,1.664397120475769
48,97,0.2607973515987396,,1.5734713077545166,,,
49,98,,0.3203125,,1.5372830629348755,,
49,99,,0.2666666805744171,,1.5768041610717773,,
49,99,,,,,0.1705426424741745,1.6659610271453857
49,99,0.2807309031486511,,1.556712031364441,,,
50,100,,0.265625,,1.5600935220718384,,
50,101,,0.31111112236976624,,1.529460072517395,,
50,101,,,,,0.1705426424741745,1.6703262329101562
50,101,0.27906978130340576,,1.555556058883667,,,
51,102,,0.2578125,,1.5448507070541382,,
51,103,,0.17777778208255768,,1.6335831880569458,,
51,103,,,,,0.1705426424741745,1.668189525604248
51,103,0.25581395626068115,,1.5570800304412842,,,
52,104,,0.27734375,,1.5545586347579956,,
52,105,,0.18888889253139496,,1.6057120561599731,,
52,105,,,,,0.1705426424741745,1.6598762273788452
52,105,0.262458473443985,,1.5504004955291748,,,
53,106,,0.27734375,,1.5588796138763428,,
53,107,,0.31111112236976624,,1.4784135818481445,,
53,107,,,,,0.1782945692539215,1.6562831401824951
53,107,0.2906976640224457,,1.5426033735275269,,,
54,108,,0.30859375,,1.5312258005142212,,
54,109,,0.23333333432674408,,1.522758960723877,,
54,109,,,,,0.1705426424741745,1.6528133153915405
54,109,0.2707641124725342,,1.542461633682251,,,
55,110,,0.25390625,,1.5475445985794067,,
55,111,,0.20000000298023224,,1.6677587032318115,,
55,111,,,,,0.1860465109348297,1.6560297012329102
55,111,0.26411959528923035,,1.5484219789505005,,,
56,112,,0.265625,,1.525994062423706,,
56,113,,0.2888889014720917,,1.608936071395874,,
56,113,,,,,0.1705426424741745,1.655290126800537
56,113,0.2707641124725342,,1.5350277423858643,,,
57,114,,0.2890625,,1.511315107345581,,
57,115,,0.2666666805744171,,1.5299733877182007,,
57,115,,,,,0.1860465109348297,1.6431126594543457
57,115,0.277408629655838,,1.527177095413208,,,
58,116,,0.28515625,,1.5193531513214111,,
58,117,,0.24444444477558136,,1.524656057357788,,
58,117,,,,,0.1705426424741745,1.6478358507156372
58,117,0.2823920249938965,,1.5137927532196045,,,
59,118,,0.25,,1.556715965270996,,
59,119,,0.30000001192092896,,1.5430080890655518,,
59,119,,,,,0.1705426424741745,1.6493970155715942
59,119,0.2707641124725342,,1.5234296321868896,,,
60,120,,0.265625,,1.5413633584976196,,
60,121,,0.23333333432674408,,1.5451092720031738,,
60,121,,,,,0.1705426424741745,1.6453971862792969
60,121,0.27906978130340576,,1.5104625225067139,,,
61,122,,0.2890625,,1.528597116470337,,
61,123,,0.3333333432674408,,1.4335315227508545,,
61,123,,,,,0.1705426424741745,1.6318788528442383
61,123,0.27574750781059265,,1.5113574266433716,,,
62,124,,0.265625,,1.522879719734192,,
62,125,,0.2777777910232544,,1.5650122165679932,,
62,125,,,,,0.1782945692539215,1.6191112995147705
62,125,0.27574750781059265,,1.5160808563232422,,,
63,126,,0.28125,,1.4939936399459839,,
63,127,,0.2888889014720917,,1.44492769241333,,
63,127,,,,,0.1860465109348297,1.612823247909546
63,127,0.2857142984867096,,1.5017716884613037,,,
64,128,,0.26953125,,1.4875242710113525,,
64,129,,0.2888889014720917,,1.4278712272644043,,
64,129,,,,,0.19379845261573792,1.608246088027954
64,129,0.262458473443985,,1.4907273054122925,,,
65,130,,0.265625,,1.4924678802490234,,
65,131,,0.25555557012557983,,1.4825762510299683,,
65,131,,,,,0.19379845261573792,1.608825445175171
65,131,0.27242523431777954,,1.496039628982544,,,
66,132,,0.27734375,,1.5299296379089355,,
66,133,,0.24444444477558136,,1.4702903032302856,,
66,133,,,,,0.19379845261573792,1.6081668138504028
66,133,0.27574750781059265,,1.491661787033081,,,
67,134,,0.2890625,,1.470462441444397,,
67,135,,0.24444444477558136,,1.5500836372375488,,
67,135,,,,,0.20155039429664612,1.6061122417449951
67,135,0.27242523431777954,,1.4925439357757568,,,
68,136,,0.25390625,,1.527138113975525,,
68,137,,0.31111112236976624,,1.4367992877960205,,
68,137,,,,,0.20155039429664612,1.6035267114639282
68,137,0.2823920249938965,,1.4875715970993042,,,
69,138,,0.30859375,,1.4742974042892456,,
69,139,,0.2666666805744171,,1.5490272045135498,,
69,139,,,,,0.1860465109348297,1.6056907176971436
69,139,0.2857142984867096,,1.4801149368286133,,,
70,140,,0.25390625,,1.4879231452941895,,
70,141,,0.25555557012557983,,1.479744553565979,,
70,141,,,,,0.1860465109348297,1.5999696254730225
70,141,0.2857142984867096,,1.4697861671447754,,,
71,142,,0.296875,,1.4575815200805664,,
71,143,,0.25555557012557983,,1.5725727081298828,,
71,143,,,,,0.20155039429664612,1.5900018215179443
71,143,0.2740863859653473,,1.4739354848861694,,,
72,144,,0.29296875,,1.4930566549301147,,
72,145,,0.30000001192092896,,1.4955835342407227,,
72,145,,,,,0.21705426275730133,1.5763665437698364
72,145,0.277408629655838,,1.4955381155014038,,,
73,146,,0.30078125,,1.4870719909667969,,
73,147,,0.2888889014720917,,1.51846182346344,,
73,147,,,,,0.21705426275730133,1.574275016784668
73,147,0.2823920249938965,,1.4879415035247803,,,
74,148,,0.2890625,,1.4267338514328003,,
74,149,,0.23333333432674408,,1.639993667602539,,
74,149,,,,,0.19379845261573792,1.575757384300232
74,149,0.2906976640224457,,1.466861605644226,,,
75,150,,0.2890625,,1.4616955518722534,,
75,151,,0.2777777910232544,,1.4543670415878296,,
75,151,,,,,0.20155039429664612,1.571341872215271
75,151,0.28405314683914185,,1.4474389553070068,,,
76,152,,0.26171875,,1.4567104578018188,,
76,153,,0.2888889014720917,,1.516708493232727,,
76,153,,,,,0.19379845261573792,1.5758179426193237
76,153,0.2807309031486511,,1.4554446935653687,,,
77,154,,0.28125,,1.4010382890701294,,
77,155,,0.3222222328186035,,1.4291822910308838,,
77,155,,,,,0.20155039429664612,1.5731481313705444
77,155,0.2823920249938965,,1.458240032196045,,,
78,156,,0.31640625,,1.3858897686004639,,
78,157,,0.23333333432674408,,1.484007477760315,,
78,157,,,,,0.20930232107639313,1.5723721981048584
78,157,0.29568105936050415,,1.4370297193527222,,,
79,158,,0.26171875,,1.4345393180847168,,
79,159,,0.3333333432674408,,1.41534423828125,,
79,159,,,,,0.19379845261573792,1.5695443153381348
79,159,0.26744186878204346,,1.4485145807266235,,,
80,160,,0.265625,,1.4911589622497559,,
80,161,,0.2888889014720917,,1.4428924322128296,,
80,161,,,,,0.20155039429664612,1.5669190883636475
80,161,0.2740863859653473,,1.4651511907577515,,,
81,162,,0.2890625,,1.5145158767700195,,
81,163,,0.23333333432674408,,1.4390521049499512,,
81,163,,,,,0.1860465109348297,1.578577995300293
81,163,0.2857142984867096,,1.4561851024627686,,,
82,164,,0.33203125,,1.4076257944107056,,
82,165,,0.2666666805744171,,1.4734832048416138,,
82,165,,,,,0.1860465109348297,1.5795478820800781
82,165,0.2940199375152588,,1.421141505241394,,,
83,166,,0.2421875,,1.5130149126052856,,
83,167,,0.2777777910232544,,1.4044588804244995,,
83,167,,,,,0.1860465109348297,1.5671225786209106
83,167,0.2923588156700134,,1.4410823583602905,,,
84,168,,0.3046875,,1.436934471130371,,
84,169,,0.35555556416511536,,1.3406373262405396,,
84,169,,,,,0.21705426275730133,1.5526243448257446
84,169,0.30398669838905334,,1.4229480028152466,,,
85,170,,0.3046875,,1.408250093460083,,
85,171,,0.21111111342906952,,1.5311386585235596,,
85,171,,,,,0.21705426275730133,1.5510085821151733
85,171,0.277408629655838,,1.447141170501709,,,
86,172,,0.26171875,,1.4946261644363403,,
86,173,,0.23333333432674408,,1.449920654296875,,
86,173,,,,,0.20155039429664612,1.5567021369934082
86,173,0.27574750781059265,,1.437353491783142,,,
87,174,,0.3046875,,1.4242101907730103,,
87,175,,0.24444444477558136,,1.389356255531311,,
87,175,,,,,0.19379845261573792,1.5609073638916016
87,175,0.28405314683914185,,1.4194244146347046,,,
88,176,,0.26953125,,1.4421476125717163,,
88,177,,0.2666666805744171,,1.419620156288147,,
88,177,,,,,0.20155039429664612,1.548810362815857
88,177,0.2740863859653473,,1.4369487762451172,,,
89,178,,0.25390625,,1.446203351020813,,
89,179,,0.31111112236976624,,1.3709074258804321,,
89,179,,,,,0.20155039429664612,1.5405070781707764
89,179,0.2740863859653473,,1.4284957647323608,,,
90,180,,0.24609375,,1.4464771747589111,,
90,181,,0.25555557012557983,,1.5081651210784912,,
90,181,,,,,0.21705426275730133,1.5296238660812378
90,181,0.2857142984867096,,1.4226340055465698,,,
91,182,,0.28125,,1.4581769704818726,,
91,183,,0.3222222328186035,,1.31816565990448,,
91,183,,,,,0.21705426275730133,1.5237641334533691
91,183,0.2940199375152588,,1.4112621545791626,,,
92,184,,0.33984375,,1.372856616973877,,
92,185,,0.24444444477558136,,1.4635041952133179,,
92,185,,,,,0.20930232107639313,1.523569941520691
92,185,0.2923588156700134,,1.4066386222839355,,,
93,186,,0.29296875,,1.4173105955123901,,
93,187,,0.23333333432674408,,1.474928617477417,,
93,187,,,,,0.20930232107639313,1.5244715213775635
93,187,0.2857142984867096,,1.4088181257247925,,,
94,188,,0.28515625,,1.402499794960022,,
94,189,,0.30000001192092896,,1.4922590255737305,,
94,189,,,,,0.19379845261573792,1.521649956703186
94,189,0.2940199375152588,,1.4106662273406982,,,
95,190,,0.28125,,1.4189165830612183,,
95,191,,0.24444444477558136,,1.4050081968307495,,
95,191,,,,,0.21705426275730133,1.511799693107605
95,191,0.2906976640224457,,1.4039465188980103,,,
96,192,,0.3046875,,1.4040770530700684,,
96,193,,0.2888889014720917,,1.4419445991516113,,
