epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,0,,0.1688888818025589,,1.7920291423797607,,
0,0,,,,,0.13592232763767242,1.7937935590744019
0,0,0.17047816514968872,,1.7915980815887451,,,
1,1,,0.1733333319425583,,1.7912518978118896,,
1,1,,,,,0.13592232763767242,1.7938599586486816
1,1,0.17255717515945435,,1.791305661201477,,,
2,2,,0.19555555284023285,,1.7909387350082397,,
2,2,,,,,0.13592232763767242,1.7940117120742798
2,2,0.18503119051456451,,1.7910473346710205,,,
3,3,,0.20444443821907043,,1.7908070087432861,,
3,3,,,,,0.13592232763767242,1.7941728830337524
3,3,0.18503119051456451,,1.7906413078308105,,,
4,4,,0.1599999964237213,,1.7902299165725708,,
4,4,,,,,0.13592232763767242,1.794428825378418
4,4,0.17047816514968872,,1.7903987169265747,,,
5,5,,0.1599999964237213,,1.790697455406189,,
5,5,,,,,0.13592232763767242,1.7947038412094116
5,5,0.16424116492271423,,1.7906568050384521,,,
6,6,,0.17777778208255768,,1.7899633646011353,,
6,6,,,,,0.13592232763767242,1.7949408292770386
6,6,0.17879417538642883,,1.7903060913085938,,,
7,7,,0.1688888818025589,,1.7909806966781616,,
7,7,,,,,0.13592232763767242,1.795310616493225
7,7,0.17463617026805878,,1.7904281616210938,,,
8,8,,0.1688888818025589,,1.7891287803649902,,
8,8,,,,,0.13592232763767242,1.7955760955810547
8,8,0.16424116492271423,,1.789980173110962,,,
9,9,,0.1733333319425583,,1.7900515794754028,,
9,9,,,,,0.13592232763767242,1.7959648370742798
9,9,0.1767151802778244,,1.7896510362625122,,,
10,10,,0.15555556118488312,,1.7894293069839478,,
10,10,,,,,0.13592232763767242,1.796249270439148
10,10,0.17463617026805878,,1.789244532585144,,,
11,11,,0.1644444465637207,,1.7889512777328491,,
11,11,,,,,0.13592232763767242,1.7966474294662476
11,11,0.17255717515945435,,1.7890921831130981,,,
12,12,,0.1644444465637207,,1.7896170616149902,,
12,12,,,,,0.13592232763767242,1.7969318628311157
12,12,0.17879417538642883,,1.7893058061599731,,,
13,13,,0.15111111104488373,,1.7900440692901611,,
13,13,,,,,0.13592232763767242,1.7973206043243408
13,13,0.1767151802778244,,1.788907766342163,,,
14,14,,0.19555555284023285,,1.7887344360351562,,
14,14,,,,,0.13592232763767242,1.7976998090744019
14,14,0.17879417538642883,,1.7888965606689453,,,
15,15,,0.1599999964237213,,1.7888396978378296,,
15,15,,,,,0.13592232763767242,1.7981359958648682
15,15,0.18087318539619446,,1.7876640558242798,,,
16,16,,0.1599999964237213,,1.7894446849822998,,
16,16,,,,,0.13592232763767242,1.7984962463378906
16,16,0.16632016003131866,,1.7882801294326782,,,
17,17,,0.19111111760139465,,1.7863212823867798,,
17,17,,,,,0.13592232763767242,1.7989228963851929
17,17,0.17047816514968872,,1.7879310846328735,,,
18,18,,0.1644444465637207,,1.7887763977050781,,
18,18,,,,,0.13592232763767242,1.7992643117904663
18,18,0.17463617026805878,,1.787416696548462,,,
19,19,,0.13333334028720856,,1.7877792119979858,,
19,19,,,,,0.13592232763767242,1.799662470817566
19,19,0.17879417538642883,,1.7877237796783447,,,
20,20,,0.20444443821907043,,1.7844356298446655,,
20,20,,,,,0.13592232763767242,1.8001270294189453
20,20,0.1683991700410843,,1.7864528894424438,,,
21,21,,0.15555556118488312,,1.788215160369873,,
21,21,,,,,0.13592232763767242,1.8004872798919678
21,21,0.17047816514968872,,1.7867863178253174,,,
22,22,,0.18222221732139587,,1.786467432975769,,
22,22,,,,,0.13592232763767242,1.8009613752365112
22,22,0.17255717515945435,,1.786974310874939,,,
