class_0_acc,class_1_acc,class_2_acc,class_3_acc,class_4_acc,class_5_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
,,,,,,11,35,,,,0.3265306055545807,,1.6279410123825073,,
,,,,,,11,35,,,,,,,0.14084507524967194,2.0359110832214355
,,,,,,11,35,,,0.2182091772556305,,1.6794718503952026,,,
,,,,,,12,36,,,,0.27734375,,1.6285821199417114,,
,,,,,,12,37,,,,0.20703125,,1.695350170135498,,
,,,,,,12,38,,,,0.20408163964748383,,1.674060583114624,,
,,,,,,12,38,,,,,,,0.18309858441352844,1.8392419815063477
,,,,,,12,38,,,0.25357410311698914,,1.6598156690597534,,,
,,,,,,13,39,,,,0.265625,,1.6326547861099243,,
,,,,,,13,40,,,,0.30078125,,1.6221544742584229,,
,,,,,,13,41,,,,0.2448979616165161,,1.7098345756530762,,
,,,,,,13,41,,,,,,,0.1690140813589096,1.924306035041809
,,,,,,13,41,,,0.27012792229652405,,1.6390212774276733,,,
,,,,,,14,42,,,,0.28125,,1.6642985343933105,,
,,,,,,14,43,,,,0.30078125,,1.6258540153503418,,
,,,,,,14,44,,,,0.36734694242477417,,1.509765625,,
,,,,,,14,44,,,,,,,0.21478873491287231,1.7813410758972168
,,,,,,14,44,,,0.29495862126350403,,1.6213780641555786,,,
,,,,,,15,45,,,,0.24609375,,1.6562871932983398,,
,,,,,,15,46,,,,0.2734375,,1.6154543161392212,,
,,,,,,15,47,,,,0.30612245202064514,,1.6217960119247437,,
,,,,,,15,47,,,,,,,0.24295774102210999,1.7802734375
,,,,,,15,47,,,0.2942061722278595,,1.601880669593811,,,
,,,,,,16,48,,,,0.2890625,,1.6090811491012573,,
,,,,,,16,49,,,,0.3046875,,1.5756771564483643,,
,,,,,,16,50,,,,0.26530611515045166,,1.6749920845031738,,
,,,,,,16,50,,,,,,,0.21830986440181732,1.8079850673675537
,,,,,,16,50,,,0.3062452971935272,,1.5862966775894165,,,
,,,,,,17,51,,,,0.29296875,,1.5824967622756958,,
,,,,,,17,52,,,,0.33984375,,1.5369036197662354,,
,,,,,,17,53,,,,0.3265306055545807,,1.596407175064087,,
,,,,,,17,53,,,,,,,0.17957746982574463,1.9108250141143799
,,,,,,17,53,,,0.3265613317489624,,1.547405481338501,,,
,,,,,,18,54,,,,0.33984375,,1.5437378883361816,,
,,,,,,18,55,,,,0.359375,,1.515243411064148,,
,,,,,,18,56,,,,0.30612245202064514,,1.4985464811325073,,
,,,,,,18,56,,,,,,,0.2042253464460373,1.877988576889038
,,,,,,18,56,,,0.35289692878723145,,1.5104472637176514,,,
,,,,,,19,57,,,,0.34375,,1.5099714994430542,,
,,,,,,19,58,,,,0.33984375,,1.5020980834960938,,
,,,,,,19,59,,,,0.44897958636283875,,1.4200096130371094,,
,,,,,,19,59,,,,,,,0.27464789152145386,1.7148919105529785
,,,,,,19,59,,,0.36493605375289917,,1.48198401927948,,,
,,,,,,20,60,,,,0.44921875,,1.3850595951080322,,
,,,,,,20,61,,,,0.34765625,,1.4284896850585938,,
,,,,,,20,62,,,,0.26530611515045166,,1.4219564199447632,,
,,,,,,20,62,,,,,,,0.27464789152145386,1.702292799949646
,,,,,,20,62,,,0.38073739409446716,,1.4367883205413818,,,
,,,,,,21,63,,,,0.36328125,,1.4201147556304932,,
,,,,,,21,64,,,,0.44921875,,1.3774141073226929,,
,,,,,,21,65,,,,0.36734694242477417,,1.3349609375,,
,,,,,,21,65,,,,,,,0.22535210847854614,1.9149290323257446
,,,,,,21,65,,,0.4063205420970917,,1.3959182500839233,,,
,,,,,,22,66,,,,0.421875,,1.3760226964950562,,
,,,,,,22,67,,,,0.4140625,,1.3400834798812866,,
,,,,,,22,68,,,,0.44897958636283875,,1.285781741142273,,
,,,,,,22,68,,,,,,,0.28169015049934387,1.6825578212738037
,,,,,,22,68,,,0.4258841276168823,,1.3489165306091309,,,
,,,,,,23,69,,,,0.38671875,,1.3355768918991089,,
,,,,,,23,70,,,,0.4140625,,1.3362442255020142,,
,,,,,,23,71,,,,0.4897959232330322,,1.3055229187011719,,
,,,,,,23,71,,,,,,,0.26408451795578003,1.7808502912521362
,,,,,,23,71,,,0.4258841276168823,,1.3144179582595825,,,
,,,,,,24,72,,,,0.421875,,1.2594822645187378,,
,,,,,,24,73,,,,0.44140625,,1.2661508321762085,,
,,,,,,24,74,,,,0.4285714328289032,,1.3180629014968872,,
,,,,,,24,74,,,,,,,0.25704225897789,1.7464814186096191
,,,,,,24,74,,,0.43340858817100525,,1.2699599266052246,,,
,,,,,,25,75,,,,0.4140625,,1.3225880861282349,,
,,,,,,25,76,,,,0.44921875,,1.3094725608825684,,
,,,,,,25,77,,,,0.44897958636283875,,1.1986500024795532,,
,,,,,,25,77,,,,,,,0.23239436745643616,2.2120842933654785
,,,,,,25,77,,,0.4477050304412842,,1.2679991722106934,,,
,,,,,,26,78,,,,0.4453125,,1.3797681331634521,,
,,,,,,26,79,,,,0.4765625,,1.3627761602401733,,
,,,,,,26,80,,,,0.4693877696990967,,1.1745431423187256,,
,,,,,,26,80,,,,,,,0.2922535240650177,1.7085193395614624
,,,,,,26,80,,,0.4462001621723175,,1.357745885848999,,,
,,,,,,27,81,,,,0.50390625,,1.1448575258255005,,
,,,,,,27,82,,,,0.49609375,,1.1703999042510986,,
,,,,,,27,83,,,,0.4693877696990967,,1.215754508972168,,
,,,,,,27,83,,,,,,,0.26056337356567383,1.8548128604888916
,,,,,,27,83,,,0.48758465051651,,1.1841636896133423,,,
,,,,,,28,84,,,,0.51171875,,1.1948773860931396,,
,,,,,,28,85,,,,0.43359375,,1.251389503479004,,
,,,,,,28,86,,,,0.5306122303009033,,1.1491261720657349,,
,,,,,,28,86,,,,,,,0.25704225897789,2.0069081783294678
,,,,,,28,86,,,0.4808126389980316,,1.2003580331802368,,,
,,,,,,29,87,,,,0.5078125,,1.1256904602050781,,
,,,,,,29,88,,,,0.515625,,1.1266906261444092,,
,,,,,,29,89,,,,0.5714285969734192,,1.111640453338623,,
,,,,,,29,89,,,,,,,0.25704225897789,2.090684413909912
,,,,,,29,89,,,0.49360421299934387,,1.1451212167739868,,,
,,,,,,30,90,,,,0.49609375,,1.1309387683868408,,
,,,,,,30,91,,,,0.51953125,,1.098390817642212,,
,,,,,,30,92,,,,0.4897959232330322,,1.048048973083496,,
,,,,,,30,92,,,,,,,0.19014084339141846,3.1484375
,,,,,,30,92,,,0.5079006552696228,,1.1113427877426147,,,
,,,,,,31,93,,,,0.51171875,,1.1126548051834106,,
,,,,,,31,94,,,,0.48828125,,1.0998872518539429,,
,,,,,,31,95,,,,0.5102040767669678,,1.054643154144287,,
,,,,,,31,95,,,,,,,0.3345070481300354,1.728505253791809
,,,,,,31,95,,,0.5237020254135132,,1.0924677848815918,,,
,,,,,,32,96,,,,0.546875,,1.0730268955230713,,
,,,,,,32,97,,,,0.5546875,,1.0412558317184448,,
,,,,,,32,98,,,,0.40816327929496765,,1.127343773841858,,
,,,,,,32,98,,,,,,,0.2992957830429077,1.7348237037658691
,,,,,,32,98,,,0.5349887013435364,,1.0688413381576538,,,
,,,,,,33,99,,,,0.51953125,,1.0840201377868652,,
,,,,,,33,100,,,,0.59375,,1.0129340887069702,,
,,,,,,33,101,,,,0.5102040767669678,,1.0017961263656616,,
,,,,,,33,101,,,,,,,0.3380281627178192,1.7053587436676025
,,,,,,33,101,,,0.5605718493461609,,1.0310369729995728,,,
,,,,,,34,102,,,,0.6171875,,0.9823331236839294,,
,,,,,,34,103,,,,0.5703125,,1.0108989477157593,,
,,,,,,34,104,,,,0.5510203838348389,,1.0684353113174438,,
,,,,,,34,104,,,,,,,0.21478873491287231,2.861060380935669
,,,,,,34,104,,,0.5696011781692505,,1.0107914209365845,,,
,,,,,,35,105,,,,0.578125,,1.0275825262069702,,
,,,,,,35,106,,,,0.62109375,,0.9633972644805908,,
,,,,,,35,107,,,,0.5306122303009033,,1.0934407711029053,,
,,,,,,35,107,,,,,,,0.3239436745643616,1.7687404155731201
,,,,,,35,107,,,0.5831452012062073,,1.01077139377594,,,
,,,,,,36,108,,,,0.5703125,,1.0145143270492554,,
,,,,,,36,109,,,,0.59765625,,0.9607479572296143,,
,,,,,,36,110,,,,0.6530612111091614,,0.9219998121261597,,
,,,,,,36,110,,,,,,,0.26056337356567383,2.06671404838562
,,,,,,36,110,,,0.5944318771362305,,0.9717444181442261,,,
,,,,,,37,111,,,,0.6015625,,0.8986022472381592,,
,,,,,,37,112,,,,0.6171875,,0.9063650965690613,,
,,,,,,37,113,,,,0.5306122303009033,,1.0106173753738403,,
,,,,,,37,113,,,,,,,0.34507042169570923,1.701745867729187
,,,,,,37,113,,,0.5891647934913635,,0.9324634075164795,,,
,,,,,,38,114,,,,0.609375,,0.9089273810386658,,
,,,,,,38,115,,,,0.6015625,,0.9102277159690857,,
,,,,,,38,116,,,,0.6734693646430969,,0.8380898833274841,,
,,,,,,38,116,,,,,,,0.2887323796749115,2.173144817352295
,,,,,,38,116,,,0.6162528395652771,,0.9180957674980164,,,
,,,,,,39,117,,,,0.62109375,,0.9458069801330566,,
,,,,,,39,118,,,,0.66796875,,0.8888724446296692,,
,,,,,,39,119,,,,0.7551020383834839,,0.8691627979278564,,
,,,,,,39,119,,,,,,,0.2042253464460373,3.075831890106201
,,,,,,39,119,,,0.6328065991401672,,0.9168059825897217,,,
,,,,,,40,120,,,,0.6875,,0.8652265667915344,,
,,,,,,40,121,,,,0.64453125,,0.9365444183349609,,
,,,,,,40,122,,,,0.7551020383834839,,0.768253743648529,,
,,,,,,40,122,,,,,,,0.2852112650871277,2.0231211185455322
,,,,,,40,122,,,0.6553800106048584,,0.8748866319656372,,,
,,,,,,41,123,,,,0.703125,,0.8150731921195984,,
,,,,,,41,124,,,,0.6640625,,0.9224621653556824,,
,,,,,,41,125,,,,0.6530612111091614,,0.8869003653526306,,
,,,,,,41,125,,,,,,,0.2922535240650177,1.9340156316757202
,,,,,,41,125,,,0.6523702144622803,,0.8906932473182678,,,
,,,,,,42,126,,,,0.66796875,,0.890954852104187,,
,,,,,,42,127,,,,0.7109375,,0.8110581636428833,,
,,,,,,42,128,,,,0.5714285969734192,,1.0113112926483154,,
,,,,,,42,128,,,,,,,0.31690141558647156,2.245508909225464
,,,,,,42,128,,,0.6734386682510376,,0.8406437635421753,,,
,,,,,,43,129,,,,0.703125,,0.8618834018707275,,
,,,,,,43,130,,,,0.65234375,,0.864703893661499,,
,,,,,,43,131,,,,0.6122449040412903,,0.9130467176437378,,
,,,,,,43,131,,,,,,,0.27112674713134766,2.3274502754211426
,,,,,,43,131,,,0.6568848490715027,,0.8766006231307983,,,
,,,,,,44,132,,,,0.59765625,,0.8642627596855164,,
,,,,,,44,133,,,,0.671875,,0.805633544921875,,
,,,,,,44,134,,,,0.7142857313156128,,0.7365154027938843,,
,,,,,,44,134,,,,,,,0.3274647891521454,1.7045866250991821
,,,,,,44,134,,,0.6756960153579712,,0.7952772378921509,,,
,,,,,,45,135,,,,0.7109375,,0.7727235555648804,,
,,,,,,45,136,,,,0.6875,,0.7668904662132263,,
,,,,,,45,137,,,,0.6938775777816772,,0.7647504210472107,,
,,,,,,45,137,,,,,,,0.2852112650871277,1.8764076232910156
,,,,,,45,137,,,0.7072986960411072,,0.7604373693466187,,,
,,,,,,46,138,,,,0.72265625,,0.7150602340698242,,
,,,,,,46,139,,,,0.71875,,0.6899134516716003,,
,,,,,,46,140,,,,0.7346938848495483,,0.7192628383636475,,
,,,,,,46,140,,,,,,,0.246478870511055,2.9951274394989014
,,,,,,46,140,,,0.7125658392906189,,0.7212785482406616,,,
,,,,,,47,141,,,,0.73046875,,0.6665930151939392,,
,,,,,,47,142,,,,0.7734375,,0.6376387476921082,,
,,,,,,47,143,,,,0.6326530575752258,,0.8178655505180359,,
,,,,,,47,143,,,,,,,0.36267605423927307,1.7931345701217651
,,,,,,47,143,,,0.7253574132919312,,0.6922028064727783,,,
,,,,,,48,144,,,,0.75390625,,0.6253722310066223,,
,,,,,,48,145,,,,0.734375,,0.6700199246406555,,
,,,,,,48,146,,,,0.795918345451355,,0.5788556337356567,,
,,,,,,48,146,,,,,,,0.30985915660858154,2.180406093597412
,,,,,,48,146,,,0.7464258670806885,,0.6494370698928833,,,
,,,,,,49,147,,,,0.7734375,,0.6158753633499146,,
,,,,,,49,148,,,,0.7578125,,0.6360293626785278,,
,,,,,,49,149,,,,0.7346938848495483,,0.7276648283004761,,
,,,,,,49,149,,,,,,,0.36267605423927307,1.911197304725647
,,,,,,49,149,,,0.7614747881889343,,0.6354642510414124,,,
,,,,,,50,150,,,,0.8046875,,0.6467028260231018,,
,,,,,,50,151,,,,0.7734375,,0.5874883532524109,,
,,,,,,50,152,,,,0.6938775777816772,,0.7238287925720215,,
,,,,,,50,152,,,,,,,0.2957746386528015,2.7156424522399902
,,,,,,50,152,,,0.7750188112258911,,0.6248932480812073,,,
,,,,,,51,153,,,,0.77734375,,0.6083032488822937,,
,,,,,,51,154,,,,0.7578125,,0.6167271137237549,,
,,,,,,51,155,,,,0.8163265585899353,,0.5975507497787476,,
,,,,,,51,155,,,,,,,0.30633804202079773,2.0957720279693604
,,,,,,51,155,,,0.7878103852272034,,0.5829679369926453,,,
,,,,,,52,156,,,,0.78125,,0.5737499594688416,,
,,,,,,52,157,,,,0.81640625,,0.49398303031921387,,
,,,,,,52,158,,,,0.7346938848495483,,0.6076666712760925,,
,,,,,,52,158,,,,,,,0.2852112650871277,2.468738317489624
,,,,,,52,158,,,0.8006019592285156,,0.5546960234642029,,,
,,,,,,53,159,,,,0.8046875,,0.5383498668670654,,
,,,,,,53,160,,,,0.8203125,,0.5398346185684204,,
,,,,,,53,161,,,,0.7551020383834839,,0.6406285166740417,,
,,,,,,53,161,,,,,,,0.2887323796749115,2.3671138286590576
,,,,,,53,161,,,0.8081263899803162,,0.5499007701873779,,,
,,,,,,54,162,,,,0.7734375,,0.5727623701095581,,
,,,,,,54,163,,,,0.78515625,,0.5585080981254578,,
,,,,,,54,164,,,,0.7755101919174194,,0.5334972143173218,,
,,,,,,54,164,,,,,,,0.3697183132171631,2.230006456375122
,,,,,,54,164,,,0.8051166534423828,,0.5357683300971985,,,
,,,,,,55,165,,,,0.86328125,,0.4846923053264618,,
,,,,,,55,166,,,,0.84765625,,0.4452637732028961,,
,,,,,,55,167,,,,0.7142857313156128,,0.6178957223892212,,
,,,,,,55,167,,,,,,,0.3345070481300354,1.9189225435256958
,,,,,,55,167,,,0.8322046399116516,,0.48991134762763977,,,
,,,,,,56,168,,,,0.86328125,,0.4617828130722046,,
,,,,,,56,169,,,,0.8203125,,0.514875054359436,,
,,,,,,56,170,,,,0.8775510191917419,,0.42688673734664917,,
,,,,,,56,170,,,,,,,0.3415493071079254,2.3103504180908203
,,,,,,56,170,,,0.8344619870185852,,0.47051382064819336,,,
,,,,,,57,171,,,,0.8671875,,0.41587916016578674,,
,,,,,,57,172,,,,0.87890625,,0.3933422267436981,,
,,,,,,57,173,,,,0.8775510191917419,,0.4023174047470093,,
,,,,,,57,173,,,,,,,0.38732394576072693,1.8954564332962036
,,,,,,57,173,,,0.866064727306366,,0.41263043880462646,,,
,,,,,,58,174,,,,0.8671875,,0.3878818452358246,,
,,,,,,58,175,,,,0.8671875,,0.4105074107646942,,
,,,,,,58,176,,,,0.8979591727256775,,0.4238230288028717,,
,,,,,,58,176,,,,,,,0.3732394278049469,2.082235336303711
,,,,,,58,176,,,0.8683220744132996,,0.4055168926715851,,,
,,,,,,59,177,,,,0.90234375,,0.3550398647785187,,
,,,,,,59,178,,,,0.86328125,,0.40652671456336975,,
,,,,,,59,179,,,,0.918367326259613,,0.3641204833984375,,
,,,,,,59,179,,,,,,,0.35211268067359924,2.4481959342956543
,,,,,,59,179,,,0.8781038522720337,,0.38519641757011414,,,
,,,,,,60,180,,,,0.8828125,,0.4213995337486267,,
,,,,,,60,181,,,,0.9296875,,0.32100480794906616,,
,,,,,,60,182,,,,0.7755101919174194,,0.4676051735877991,,
,,,,,,60,182,,,,,,,0.31338027119636536,2.52239990234375
,,,,,,60,182,,,0.892400324344635,,0.3769466280937195,,,
,,,,,,61,183,,,,0.8984375,,0.3512660264968872,,
,,,,,,61,184,,,,0.921875,,0.3235504627227783,,
,,,,,,61,185,,,,0.8571428656578064,,0.4084993898868561,,
,,,,,,61,185,,,,,,,0.26408451795578003,3.4284982681274414
,,,,,,61,185,,,0.9202407598495483,,0.3314785361289978,,,
,,,,,,62,186,,,,0.890625,,0.38198572397232056,,
,,,,,,62,187,,,,0.94140625,,0.2953166663646698,,
,,,,,,62,188,,,,0.7142857313156128,,0.570835530757904,,
,,,,,,62,188,,,,,,,0.3380281627178192,2.8112592697143555
,,,,,,62,188,,,0.9104589819908142,,0.3283160924911499,,,
,,,,,,63,189,,,,0.890625,,0.3484974801540375,,
,,,,,,63,190,,,,0.828125,,0.49458441138267517,,
,,,,,,63,191,,,,0.8979591727256775,,0.3818533718585968,,
,,,,,,63,191,,,,,,,0.2992957830429077,3.0697219371795654
,,,,,,63,191,,,0.874341607093811,,0.3888014853000641,,,
,,,,,,64,192,,,,0.89453125,,0.31846803426742554,,
,,,,,,64,193,,,,0.921875,,0.3091771602630615,,
,,,,,,64,194,,,,0.8571428656578064,,0.37484583258628845,,
,,,,,,64,194,,,,,,,0.26408451795578003,3.940131902694702
,,,,,,64,194,,,0.9029345512390137,,0.3322465419769287,,,
,,,,,,65,195,,,,0.91796875,,0.33158743381500244,,
,,,,,,65,196,,,,0.921875,,0.2913849651813507,,
,,,,,,65,197,,,,0.918367326259613,,0.2804843485355377,,
,,,,,,65,197,,,,,,,0.3732394278049469,2.3738021850585938
,,,,,,65,197,,,0.9127163290977478,,0.31566736102104187,,,
,,,,,,66,198,,,,0.94140625,,0.265033483505249,,
,,,,,,66,199,,,,0.88671875,,0.35448628664016724,,
,,,,,,66,200,,,,0.8775510191917419,,0.40830445289611816,,
,,,,,,66,200,,,,,,,0.30281689763069153,2.753594398498535
,,,,,,66,200,,,0.9202407598495483,,0.29819419980049133,,,
,,,,,,67,201,,,,0.94921875,,0.28493475914001465,,
,,,,,,67,202,,,,0.94140625,,0.25030389428138733,,
,,,,,,67,203,,,,0.8979591727256775,,0.316245973110199,,
,,,,,,67,203,,,,,,,0.27464789152145386,4.165237903594971
,,,,,,67,203,,,0.9322798848152161,,0.2690525949001312,,,
,,,,,,68,204,,,,0.921875,,0.2638886570930481,,
,,,,,,68,205,,,,0.953125,,0.21502695977687836,,
,,,,,,68,206,,,,0.918367326259613,,0.24427136778831482,,
,,,,,,68,206,,,,,,,0.35211268067359924,2.7315516471862793
,,,,,,68,206,,,0.9367945790290833,,0.25206413865089417,,,
,,,,,,69,207,,,,0.94140625,,0.24429360032081604,,
,,,,,,69,208,,,,0.9375,,0.2505151331424713,,
,,,,,,69,209,,,,0.795918345451355,,0.44060519337654114,,
,,,,,,69,209,,,,,,,0.35915493965148926,2.890511989593506
,,,,,,69,209,,,0.9352896809577942,,0.24995572865009308,,,
,,,,,,70,210,,,,0.94140625,,0.23931990563869476,,
,,,,,,70,211,,,,0.94140625,,0.2167830467224121,,
,,,,,,70,212,,,,0.8163265585899353,,0.433459609746933,,
,,,,,,70,212,,,,,,,0.27816900610923767,3.9270341396331787
,,,,,,70,212,,,0.9337847828865051,,0.23608063161373138,,,
,,,,,,71,213,,,,0.91015625,,0.2917933464050293,,
,,,,,,71,214,,,,0.93359375,,0.23219609260559082,,
,,,,,,71,215,,,,0.8367347121238708,,0.5053685903549194,,
,,,,,,71,215,,,,,,,0.4084506928920746,2.7140860557556152
,,,,,,71,215,,,0.9142212271690369,,0.2733323872089386,,,
,,,,,,72,216,,,,0.9375,,0.24094676971435547,,
,,,,,,72,217,,,,0.9296875,,0.21738235652446747,,
,,,,,,72,218,,,,0.8775510191917419,,0.3393418490886688,,
,,,,,,72,218,,,,,,,0.2852112650871277,4.650221347808838
,,,,,,72,218,,,0.9277652502059937,,0.24249769747257233,,,
,,,,,,73,219,,,,0.8984375,,0.2751704156398773,,
,,,,,,73,220,,,,0.94140625,,0.21155932545661926,,
,,,,,,73,221,,,,0.9795918464660645,,0.18656057119369507,,
,,,,,,73,221,,,,,,,0.30633804202079773,3.189875841140747
,,,,,,73,221,,,0.9375470280647278,,0.2256784588098526,,,
,,,,,,74,222,,,,0.9609375,,0.1926877200603485,,
,,,,,,74,223,,,,0.9453125,,0.21212781965732574,,
,,,,,,74,224,,,,0.918367326259613,,0.23985494673252106,,
,,,,,,74,224,,,,,,,0.27464789152145386,4.170907020568848
,,,,,,74,224,,,0.9480812549591064,,0.20686738193035126,,,
,,,,,,75,225,,,,0.9375,,0.22523215413093567,,
,,,,,,75,226,,,,0.94921875,,0.1988832801580429,,
,,,,,,75,227,,,,0.918367326259613,,0.25562241673469543,,
,,,,,,75,227,,,,,,,0.3415493071079254,3.9178521633148193
,,,,,,75,227,,,0.943566620349884,,0.21157892048358917,,,
,,,,,,76,228,,,,0.9453125,,0.20936089754104614,,
,,,,,,76,229,,,,0.94140625,,0.18273058533668518,,
,,,,,,76,230,,,,0.8775510191917419,,0.2316628098487854,,
,,,,,,76,230,,,,,,,0.31690141558647156,3.1204776763916016
,,,,,,76,230,,,0.9337847828865051,,0.2191142588853836,,,
,,,,,,77,231,,,,0.96484375,,0.1690133661031723,,
,,,,,,77,232,,,,0.96484375,,0.1976366490125656,,
,,,,,,77,233,,,,0.8367347121238708,,0.45702648162841797,,
,,,,,,77,233,,,,,,,0.2852112650871277,3.7666616439819336
,,,,,,77,233,,,0.95033860206604,,0.20611369609832764,,,
,,,,,,78,234,,,,0.91796875,,0.24324734508991241,,
,,,,,,78,235,,,,0.9375,,0.215729221701622,,
,,,,,,78,236,,,,0.8775510191917419,,0.328278511762619,,
,,,,,,78,236,,,,,,,0.22887323796749115,6.592953681945801
,,,,,,78,236,,,0.9262603521347046,,0.2316276878118515,,,
,,,,,,79,237,,,,0.87890625,,0.3096805810928345,,
,,,,,,79,238,,,,0.921875,,0.22073334455490112,,
,,,,,,79,239,,,,0.8571428656578064,,0.31772178411483765,,
,,,,,,79,239,,,,,,,0.26056337356567383,4.848982810974121
,,,,,,79,239,,,0.9194883108139038,,0.23787687718868256,,,
,,,,,,80,240,,,,0.94140625,,0.21353887021541595,,
,,,,,,80,241,,,,0.9609375,,0.16046768426895142,,
,,,,,,80,242,,,,0.9795918464660645,,0.19378581643104553,,
,,,,,,80,242,,,,,,,0.3415493071079254,3.2879221439361572
,,,,,,80,242,,,0.9405568242073059,,0.2066221684217453,,,
,,,,,,81,243,,,,0.92578125,,0.23233850300312042,,
,,,,,,81,244,,,,0.9765625,,0.15350908041000366,,
,,,,,,81,245,,,,0.8775510191917419,,0.2972716689109802,,
,,,,,,81,245,,,,,,,0.39788731932640076,2.8862810134887695
,,,,,,81,245,,,0.9548532962799072,,0.1854601949453354,,,
,,,,,,82,246,,,,0.91796875,,0.21943174302577972,,
,,,,,,82,247,,,,0.93359375,,0.1790473312139511,,
,,,,,,82,248,,,,0.8979591727256775,,0.32704824209213257,,
,,,,,,82,248,,,,,,,0.3274647891521454,3.364229917526245
,,,,,,82,248,,,0.9345372319221497,,0.21165943145751953,,,
,,,,,,83,249,,,,0.91015625,,0.2546261250972748,,
,,,,,,83,250,,,,0.94140625,,0.22437520325183868,,
,,,,,,83,251,,,,0.9591836929321289,,0.14607636630535126,,
,,,,,,83,251,,,,,,,0.3345070481300354,3.517287254333496
,,,,,,83,251,,,0.9322798848152161,,0.22098016738891602,,,
,,,,,,84,252,,,,0.96484375,,0.1642623394727707,,
,,,,,,84,253,,,,0.984375,,0.15135343372821808,,
,,,,,,84,254,,,,0.8571428656578064,,0.2949249744415283,,
,,,,,,84,254,,,,,,,0.2535211145877838,6.005876541137695
