class_0_acc,class_1_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_loss_epoch,val_acc,val_loss
,,0,50,,,,,0.6991279125213623,0.5744258761405945
,,0,50,,,0.6212262511253357,0.6407192349433899,,
,,1,101,,,,,0.7369186282157898,0.527152955532074
,,1,101,,,0.6903205513954163,0.5606110692024231,,
,,2,152,,,,,0.7209302186965942,0.5177065134048462
,,2,152,,,0.7426081299781799,0.5107210278511047,,
,,3,203,,,,,0.7223837375640869,0.5233616828918457
,,3,203,,,0.7491440773010254,0.4857127070426941,,
,,4,254,,,,,0.7587209343910217,0.5057216882705688
,,4,254,,,0.7615935206413269,0.47069302201271057,,
,,5,305,,,,,0.7558139562606812,0.49325352907180786
,,5,305,,,0.7784002423286438,0.4476048946380615,,
,,6,356,,,,,0.7441860437393188,0.5226439237594604
,,6,356,,,0.8001867532730103,0.4187089502811432,,
,,7,407,,,,,0.7558139562606812,0.5170291066169739
,,7,407,,,0.8064114451408386,0.4039969742298126,,
,,8,458,,,,,0.7252907156944275,0.5553730130195618
,,8,458,,,0.8154372572898865,0.3702698349952698,,
,,9,509,,,,,0.7456395626068115,0.5998204946517944
,,9,509,,,0.8285091519355774,0.3489442765712738,,
,,10,560,,,,,0.7252907156944275,0.651405930519104
,,10,560,,,0.8434485197067261,0.3350537419319153,,
,,11,611,,,,,0.7645348906517029,0.558862566947937
,,11,611,,,0.8387799859046936,0.35012245178222656,,
,,12,662,,,,,0.7412790656089783,0.5807768106460571
,,12,662,,,0.8596327304840088,0.30831488966941833,,
,,13,713,,,,,0.7281976938247681,0.7151745557785034
,,13,713,,,0.8736383318901062,0.2739844024181366,,
,,14,764,,,,,0.7412790656089783,0.6198991537094116
,,14,764,,,0.8739495873451233,0.2834010720252991,,
,,15,815,,,,,0.7223837375640869,0.7753995060920715
,,15,815,,,0.897914707660675,0.24204830825328827,,
,,16,866,,,,,0.7354651093482971,0.7655187845230103
,,16,866,,,0.8807967901229858,0.24646355211734772,,
,,17,917,,,,,0.7456395626068115,0.7348752021789551
,,17,917,,,0.8963585495948792,0.23283684253692627,,
,,18,968,,,,,0.7529069781303406,0.8273170590400696
,,18,968,,,0.9075630307197571,0.21688857674598694,,
,,19,1019,,,,,0.7485465407371521,0.7874284982681274
,,19,1019,,,0.9084967374801636,0.2073839157819748,,
,,20,1070,,,,,0.757267415523529,0.8463560342788696
,,20,1070,,,0.9106754064559937,0.2030971646308899,,
,,21,1121,,,,,0.757267415523529,0.8062672019004822
,,21,1121,,,0.9075630307197571,0.20419137179851532,,
,,22,1172,,,,,0.7587209343910217,0.792323648929596
,,22,1172,,,0.9330843687057495,0.16460084915161133,,
,,23,1223,,,,,0.7514534592628479,0.8694714307785034
,,23,1223,,,0.9221910834312439,0.17651399970054626,,
,,24,1274,,,,,0.7587209343910217,0.8865950703620911
,,24,1274,,,0.9228135943412781,0.17421488463878632,,
,,25,1325,,,,,0.7281976938247681,0.9630782604217529
,,25,1325,,,0.9417989253997803,0.1503177434206009,,
,,26,1376,,,,,0.7456395626068115,0.875822901725769
,,26,1376,,,0.9253034591674805,0.1685137152671814,,
,,27,1427,,,,,0.7398256063461304,0.9362987279891968
,,27,1427,,,0.937752902507782,0.14990651607513428,,
,,28,1478,,,,,0.742732584476471,0.9416525959968567
,,28,1478,,,0.939620316028595,0.1404382586479187,,
,,29,1529,,,,,0.757267415523529,0.9794470071792603
,,29,1529,,,0.9492685794830322,0.12626896798610687,,
,,30,1580,,,,,0.7514534592628479,1.0419113636016846
,,30,1580,,,0.9514472484588623,0.11852017790079117,,
,,31,1631,,,,,0.7601743936538696,0.9875668287277222
,,31,1631,,,0.9371303915977478,0.14963088929653168,,
,,32,1682,,,,,0.7558139562606812,0.9633517861366272
,,32,1682,,,0.941487729549408,0.12901261448860168,,
,,33,1683,,,,,0.7514534592628479,0.9615111351013184
,,33,1682,,,0.96875,0.09915533661842346,,
0.8173912763595581,0.6540697813034058,34,1683,0.7358490824699402,0.5538882613182068,,,,
