class_0_acc,class_1_acc,class_2_acc,class_3_acc,class_4_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_loss_epoch,val_acc,val_loss
,,,,,0,3,,,,,0.48402947187423706,1.5593663454055786
,,,,,0,3,,,0.18454258143901825,1.628371238708496,,
,,,,,1,7,,,,,0.4570024609565735,1.5287282466888428
,,,,,1,7,,,0.4279705584049225,1.495787501335144,,
,,,,,2,11,,,,,0.45208844542503357,1.4670307636260986
,,,,,2,11,,,0.48843324184417725,1.4318703413009644,,
,,,,,3,15,,,,,0.4815724790096283,1.404013752937317
,,,,,3,15,,,0.5036803483963013,1.3824677467346191,,
,,,,,4,19,,,,,0.5208845138549805,1.349125862121582
,,,,,4,19,,,0.524185061454773,1.3419530391693115,,
,,,,,5,23,,,,,0.5110564827919006,1.3032495975494385
,,,,,5,23,,,0.5168244242668152,1.305759072303772,,
,,,,,6,27,,,,,0.5012285113334656,1.2717657089233398
,,,,,6,27,,,0.5089379549026489,1.2845635414123535,,
,,,,,7,31,,,,,0.5135135054588318,1.241567850112915
,,,,,7,31,,,0.519978940486908,1.263187289237976,,
,,,,,8,35,,,,,0.5135135054588318,1.2236945629119873
,,,,,8,35,,,0.5320715308189392,1.2426478862762451,,
,,,,,9,39,,,,,0.5135135054588318,1.2116879224777222
,,,,,9,39,,,0.5257623791694641,1.231860637664795,,
,,,,,10,43,,,,,0.5356265306472778,1.193873405456543
,,,,,10,43,,,0.5325972437858582,1.2196485996246338,,
,,,,,11,47,,,,,0.5208845138549805,1.183969259262085
,,,,,11,47,,,0.5336487889289856,1.20326566696167,,
,,,,,12,51,,,,,0.5331695079803467,1.1723753213882446
,,,,,12,51,,,0.5226078033447266,1.1910130977630615,,
,,,,,13,55,,,,,0.5331695079803467,1.159481406211853
,,,,,13,55,,,0.5220820307731628,1.1911664009094238,,
,,,,,14,59,,,,,0.5110564827919006,1.1665581464767456
,,,,,14,59,,,0.524185061454773,1.1793543100357056,,
,,,,,15,63,,,,,0.5454545617103577,1.1526565551757812
,,,,,15,63,,,0.5362775921821594,1.1746635437011719,,
,,,,,16,67,,,,,0.5405405163764954,1.1494194269180298
,,,,,16,67,,,0.5336487889289856,1.1681156158447266,,
,,,,,17,71,,,,,0.5429975390434265,1.1473808288574219
,,,,,17,71,,,0.534700334072113,1.1605515480041504,,
,,,,,18,75,,,,,0.5405405163764954,1.1445471048355103
,,,,,18,75,,,0.5399579405784607,1.1611300706863403,,
,,,,,19,79,,,,,0.5208845138549805,1.1481496095657349
,,,,,19,79,,,0.5336487889289856,1.1483272314071655,,
,,,,,20,83,,,,,0.5405405163764954,1.1335656642913818
,,,,,20,83,,,0.534700334072113,1.1432570219039917,,
,,,,,21,87,,,,,0.5282555222511292,1.1282050609588623
,,,,,21,87,,,0.530494213104248,1.1454473733901978,,
,,,,,22,91,,,,,0.525798499584198,1.1293120384216309
,,,,,22,91,,,0.5404837131500244,1.1404085159301758,,
,,,,,23,95,,,,,0.5135135054588318,1.1302412748336792
,,,,,23,95,,,0.5331230163574219,1.134142518043518,,
,,,,,24,99,,,,,0.5552825331687927,1.1271846294403076
,,,,,24,99,,,0.5420609712600708,1.132787823677063,,
,,,,,25,103,,,,,0.560196578502655,1.1123478412628174
,,,,,25,103,,,0.5357518196105957,1.1265816688537598,,
,,,,,26,107,,,,,0.5552825331687927,1.1103003025054932
,,,,,26,107,,,0.5431125164031982,1.124086618423462,,
,,,,,27,111,,,,,0.5454545617103577,1.1049385070800781
,,,,,27,111,,,0.554679274559021,1.115958333015442,,
,,,,,28,115,,,,,0.5454545617103577,1.1120662689208984
,,,,,28,115,,,0.554679274559021,1.1099380254745483,,
,,,,,29,119,,,,,0.6068795919418335,1.1065986156463623
,,,,,29,119,,,0.534700334072113,1.1116105318069458,,
,,,,,30,123,,,,,0.5773955583572388,1.0965821743011475
,,,,,30,123,,,0.5651945471763611,1.1004637479782104,,
,,,,,31,127,,,,,0.5798525810241699,1.0918457508087158
,,,,,31,127,,,0.5552050471305847,1.0990889072418213,,
,,,,,32,131,,,,,0.5872235894203186,1.0928865671157837
,,,,,32,131,,,0.5630914568901062,1.0964008569717407,,
,,,,,33,135,,,,,0.5700245499610901,1.0855154991149902
,,,,,33,135,,,0.5646687746047974,1.08921480178833,,
,,,,,34,139,,,,,0.5823096036911011,1.0772066116333008
,,,,,34,139,,,0.569926381111145,1.0789337158203125,,
,,,,,35,143,,,,,0.5847665667533875,1.0786747932434082
,,,,,35,143,,,0.5567823052406311,1.084707260131836,,
,,,,,36,147,,,,,0.5675675868988037,1.0935949087142944
,,,,,36,147,,,0.5552050471305847,1.0859131813049316,,
,,,,,37,151,,,,,0.5749385952949524,1.0828077793121338
,,,,,37,151,,,0.5625657439231873,1.0809006690979004,,
,,,,,38,155,,,,,0.5945945978164673,1.0723685026168823
,,,,,38,155,,,0.5457413196563721,1.0772769451141357,,
,,,,,39,159,,,,,0.5823096036911011,1.0560860633850098
,,,,,39,159,,,0.5783385634422302,1.0647536516189575,,
,,,,,40,163,,,,,0.5823096036911011,1.0591051578521729
,,,,,40,163,,,0.5683491230010986,1.0601919889450073,,
,,,,,41,167,,,,,0.5749385952949524,1.0633430480957031
,,,,,41,167,,,0.5757097601890564,1.0553836822509766,,
,,,,,42,171,,,,,0.5749385952949524,1.0522043704986572
,,,,,42,171,,,0.5709779262542725,1.0580646991729736,,
,,,,,43,175,,,,,0.5823096036911011,1.0415557622909546
,,,,,43,175,,,0.5709779262542725,1.0531002283096313,,
,,,,,44,179,,,,,0.5773955583572388,1.0591676235198975
,,,,,44,179,,,0.5820189118385315,1.0499781370162964,,
,,,,,45,183,,,,,0.5724815726280212,1.053983449935913
,,,,,45,183,,,0.5678233504295349,1.0466171503067017,,
,,,,,46,187,,,,,0.5823096036911011,1.02926504611969
,,,,,46,187,,,0.5746582746505737,1.043864130973816,,
,,,,,47,191,,,,,0.5798525810241699,1.0225602388381958
,,,,,47,191,,,0.5809674263000488,1.0424748659133911,,
,,,,,48,195,,,,,0.5798525810241699,1.0447397232055664
,,,,,48,195,,,0.5746582746505737,1.0310461521148682,,
,,,,,49,199,,,,,0.5700245499610901,1.035689115524292
,,,,,49,199,,,0.5641430020332336,1.0449349880218506,,
,,,,,50,203,,,,,0.5872235894203186,1.040144681930542
,,,,,50,203,,,0.5772870779037476,1.0354994535446167,,
,,,,,51,207,,,,,0.560196578502655,1.0351063013076782
,,,,,51,207,,,0.5641430020332336,1.0366321802139282,,
,,,,,52,211,,,,,0.5773955583572388,1.0429133176803589
,,,,,52,211,,,0.5762355327606201,1.021864652633667,,
,,,,,53,215,,,,,0.5577395558357239,1.0189632177352905
,,,,,53,215,,,0.5757097601890564,1.0177125930786133,,
,,,,,54,219,,,,,0.5651105642318726,1.0184917449951172
,,,,,54,219,,,0.5793901085853577,1.0309455394744873,,
,,,,,55,223,,,,,0.6044226288795471,1.024851679801941
,,,,,55,223,,,0.5809674263000488,1.0243586301803589,,
,,,,,56,227,,,,,0.5995085835456848,1.0065457820892334
,,,,,56,227,,,0.5846477150917053,1.0238938331604004,,
,,,,,57,231,,,,,0.5724815726280212,1.0136702060699463
,,,,,57,231,,,0.5809674263000488,1.0138996839523315,,
,,,,,58,235,,,,,0.5921375751495361,1.0361145734786987
,,,,,58,235,,,0.5914826393127441,1.0062662363052368,,
,,,,,59,239,,,,,0.5773955583572388,0.996570348739624
,,,,,59,239,,,0.5820189118385315,1.0111374855041504,,
,,,,,60,243,,,,,0.5872235894203186,1.0006381273269653
,,,,,60,243,,,0.5935856699943542,1.0090277194976807,,
,,,,,61,247,,,,,0.5896806120872498,1.0011777877807617
,,,,,61,247,,,0.585173487663269,1.0006365776062012,,
,,,,,62,251,,,,,0.5798525810241699,1.011768102645874
,,,,,62,251,,,0.5872765779495239,1.0011895895004272,,
,,,,,63,255,,,,,0.6167076230049133,0.9921973943710327
,,,,,63,255,,,0.5914826393127441,0.9979925751686096,,
,,,,,64,259,,,,,0.6068795919418335,0.9861117005348206
,,,,,64,259,,,0.594111442565918,0.9960271120071411,,
,,,,,65,263,,,,,0.5700245499610901,0.9845051765441895
,,,,,65,263,,,0.5809674263000488,0.9959994554519653,,
,,,,,66,267,,,,,0.6265356540679932,0.9904900789260864
,,,,,66,267,,,0.578864336013794,0.9914065599441528,,
,,,,,67,271,,,,,0.5945945978164673,0.9989269971847534
,,,,,67,271,,,0.5862250328063965,0.9928981065750122,,
,,,,,68,275,,,,,0.5872235894203186,0.9996212124824524
