class_0_acc,class_1_acc,class_2_acc,class_3_acc,class_4_acc,class_5_acc,epoch,step,test_acc,test_loss
0.9482758641242981,0.3636363744735718,0.4166666567325592,0.3076923191547394,0.4166666567325592,0.4166666567325592,0,0,0.6356589198112488,8.136064529418945
0.931034505367279,0.5,0.5,0.692307710647583,0.3333333432674408,0.5,0,0,0.6976743936538696,1.5165690183639526
0.43103447556495667,0.4545454680919647,0.5833333134651184,0.5384615659713745,0.25,0.5,0,0,0.44961240887641907,3.1929843425750732
