class_0_acc,class_1_acc,class_2_acc,class_3_acc,class_4_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_loss_epoch,val_acc,val_loss
,,,,,0,3,,,,,0.45945945382118225,1.6015769243240356
,,,,,0,3,,,0.37434279918670654,1.6058495044708252,,
,,,,,1,7,,,,,0.4766584634780884,1.5810450315475464
,,,,,1,7,,,0.48685595393180847,1.5940873622894287,,
,,,,,2,11,,,,,0.4692874550819397,1.5497111082077026
,,,,,2,11,,,0.5021030306816101,1.574205756187439,,
,,,,,3,15,,,,,0.47911548614501953,1.502073049545288
,,,,,3,15,,,0.4805468022823334,1.543622374534607,,
,,,,,4,19,,,,,0.45945945382118225,1.4495066404342651
,,,,,4,19,,,0.4831756055355072,1.5075794458389282,,
,,,,,5,23,,,,,0.4619164764881134,1.4010217189788818
,,,,,5,23,,,0.4742376506328583,1.4690865278244019,,
,,,,,6,27,,,,,0.4987714886665344,1.3580061197280884
,,,,,6,27,,,0.48212409019470215,1.4356986284255981,,
,,,,,7,31,,,,,0.5061424970626831,1.3524646759033203
,,,,,7,31,,,0.4815983176231384,1.405928611755371,,
,,,,,8,35,,,,,0.5061424970626831,1.3429582118988037
,,,,,8,35,,,0.484752893447876,1.382805347442627,,
,,,,,9,39,,,,,0.5061424970626831,1.3200953006744385
,,,,,9,39,,,0.5,1.3498224020004272,,
,,,,,10,43,,,,,0.4987714886665344,1.3026732206344604
,,,,,10,43,,,0.5126183032989502,1.3163917064666748,,
,,,,,11,47,,,,,0.4987714886665344,1.2960058450698853
,,,,,11,47,,,0.534700334072113,1.284572958946228,,
,,,,,12,51,,,,,0.4987714886665344,1.295333981513977
,,,,,12,51,,,0.5273396372795105,1.2657357454299927,,
,,,,,13,55,,,,,0.47174447774887085,1.2591663599014282
,,,,,13,55,,,0.5368033647537231,1.2302576303482056,,
,,,,,14,59,,,,,0.5110564827919006,1.2268108129501343
,,,,,14,59,,,0.519453227519989,1.2368533611297607,,
,,,,,15,63,,,,,0.47174447774887085,1.2439018487930298
,,,,,15,63,,,0.5325972437858582,1.2045525312423706,,
,,,,,16,67,,,,,0.41523340344429016,1.2746485471725464
,,,,,16,67,,,0.5310199856758118,1.1770970821380615,,
,,,,,17,71,,,,,0.4938575029373169,1.2018083333969116
,,,,,17,71,,,0.5226078033447266,1.1778969764709473,,
,,,,,18,75,,,,,0.46437346935272217,1.2302827835083008
,,,,,18,75,,,0.5299684405326843,1.1604241132736206,,
,,,,,19,79,,,,,0.5061424970626831,1.1727886199951172
,,,,,19,79,,,0.5452155470848083,1.1482609510421753,,
,,,,,20,83,,,,,0.5356265306472778,1.1618826389312744
,,,,,20,83,,,0.5504732131958008,1.1424071788787842,,
,,,,,21,87,,,,,0.4987714886665344,1.1607563495635986
,,,,,21,87,,,0.5483701229095459,1.1190625429153442,,
,,,,,22,91,,,,,0.4545454680919647,1.1820662021636963
,,,,,22,91,,,0.5310199856758118,1.097505807876587,,
,,,,,23,95,,,,,0.5110564827919006,1.1590994596481323
,,,,,23,95,,,0.5331230163574219,1.099966287612915,,
,,,,,24,99,,,,,0.4619164764881134,1.3792520761489868
,,,,,24,99,,,0.5441640615463257,1.0815542936325073,,
,,,,,25,103,,,,,0.5233415365219116,1.1508185863494873
,,,,,25,103,,,0.5509989261627197,1.0996778011322021,,
,,,,,26,107,,,,,0.49631449580192566,1.1654554605484009
,,,,,26,107,,,0.5615141987800598,1.0601277351379395,,
,,,,,27,111,,,,,0.5282555222511292,1.1383522748947144
,,,,,27,111,,,0.5467928647994995,1.0568286180496216,,
,,,,,28,115,,,,,0.49140048027038574,1.2089669704437256
,,,,,28,115,,,0.5452155470848083,1.0744284391403198,,
,,,,,29,119,,,,,0.5233415365219116,1.152125358581543
,,,,,29,119,,,0.5531020164489746,1.0428180694580078,,
,,,,,30,123,,,,,0.4864864945411682,1.3072723150253296
,,,,,30,123,,,0.5562565922737122,1.049525499343872,,
,,,,,31,127,,,,,0.5405405163764954,1.1412160396575928
,,,,,31,127,,,0.5583596229553223,1.033005714416504,,
,,,,,32,131,,,,,0.47911548614501953,1.133025884628296
,,,,,32,131,,,0.5594111680984497,1.0200440883636475,,
,,,,,33,135,,,,,0.5356265306472778,1.0871021747589111
,,,,,33,135,,,0.5767613053321838,1.0041694641113281,,
,,,,,34,139,,,,,0.5208845138549805,1.1036690473556519
,,,,,34,139,,,0.5646687746047974,1.019421100616455,,
,,,,,35,143,,,,,0.538083553314209,1.1046262979507446
,,,,,35,143,,,0.5567823052406311,1.0085750818252563,,
,,,,,36,147,,,,,0.5528255701065063,1.07345449924469
,,,,,36,147,,,0.5441640615463257,1.0142203569412231,,
