epoch,step,train_acc_epoch,train_loss_epoch,val_acc,val_loss
0,25,,,0.5032680034637451,1.6001763343811035
0,25,0.5091814398765564,0.6949171423912048,,
1,51,,,0.5032680034637451,5.144466400146484
1,51,0.525676965713501,0.6913303136825562,,
2,77,,,0.5032680034637451,0.9655566811561584
2,77,0.5580454468727112,0.6836077570915222,,
3,103,,,0.5032680034637451,6.4490132331848145
3,103,0.5602241158485413,0.6774070858955383,,
4,129,,,0.5032680034637451,1.1400460004806519
4,129,0.5813881158828735,0.6677111387252808,,
5,155,,,0.5261437892913818,0.7482413053512573
5,155,0.5561780333518982,0.6830971837043762,,
6,181,,,0.5653594732284546,1.7343696355819702
6,181,0.570806086063385,0.6785328388214111,,
7,207,,,0.5588235259056091,0.9835788011550903
7,207,0.5421724319458008,0.6846106052398682,,
8,233,,,0.5337690711021423,0.7283010482788086
8,233,0.565203845500946,0.6755589246749878,,
9,259,,,0.5413943529129028,0.6852387189865112
9,259,0.5655151009559631,0.6785039305686951,,
10,285,,,0.5718954205513,0.6816291213035583
10,285,0.5583567023277283,0.6774353981018066,,
11,311,,,0.5239651203155518,0.7021170258522034
11,311,0.5487083792686462,0.6831099987030029,,
12,337,,,0.5501089096069336,0.6854270696640015
12,337,0.5611578226089478,0.6728830337524414,,
13,363,,,0.5196078419685364,0.6863074898719788
13,363,0.565203845500946,0.675135612487793,,
14,389,,,0.5947712659835815,0.6714556217193604
14,389,0.5813881158828735,0.663341224193573,,
15,415,,,0.5435729622840881,9.73671817779541
15,415,0.5866791009902954,0.6623106002807617,,
16,441,,,0.5915032625198364,0.6722845435142517
16,441,0.5929038524627686,0.6589897871017456,,
17,467,,,0.5773420333862305,0.6617516875267029
17,467,0.5960161685943604,0.6556333303451538,,
18,493,,,0.5882353186607361,0.6685057282447815
18,493,0.6137565970420837,0.6426337361335754,,
19,519,,,0.5718954205513,0.6669037342071533
19,519,0.6346094012260437,0.6361459493637085,,
20,545,,,0.5718954205513,0.6624171733856201
20,545,0.6349206566810608,0.6292272210121155,,
21,571,,,0.5315904021263123,0.6794832944869995
21,571,0.6258947849273682,0.6345290541648865,,
22,597,,,0.5816993713378906,0.6734676957130432
22,597,0.6255835890769958,0.6335175037384033,,
23,623,,,0.5337690711021423,0.7855169177055359
23,623,0.597572386264801,0.6656124591827393,,
24,649,,,0.6078431606292725,0.6737282872200012
24,649,0.5866791009902954,0.6772416234016418,,
25,675,,,0.5599128603935242,0.6900346279144287
25,675,0.5813881158828735,0.6784059405326843,,
26,701,,,0.584967315196991,0.6644020080566406
26,701,0.5636476874351501,0.6832693219184875,,
27,727,,,0.5806100368499756,0.6934844851493835
27,727,0.5624027252197266,0.6879019737243652,,
28,753,,,0.5653594732284546,0.6882361173629761
28,753,0.576408326625824,0.6750668883323669,,
29,779,,,0.5359477400779724,0.7062274813652039
29,779,0.5720510482788086,0.6768220067024231,,
30,805,,,0.5283224582672119,0.7763952612876892
30,805,0.572673499584198,0.6720176339149475,,
31,831,,,0.56971675157547,0.7180793881416321
31,831,0.5932150483131409,0.6596129536628723,,
32,857,,,0.5816993713378906,0.6876100301742554
32,857,0.6059757471084595,0.6523727774620056,,
33,883,,,0.516339898109436,0.7628272175788879
33,883,0.5863679051399231,0.6786664724349976,,
34,909,,,0.5098039507865906,0.8146741986274719
34,909,0.5642701387405396,0.7094483375549316,,
35,935,,,0.5174291729927063,0.7522406578063965
35,935,0.5452848076820374,0.7097129225730896,,
36,961,,,0.5098039507865906,2.5315821170806885
36,961,0.567071259021759,0.7038422226905823,,
37,987,,,0.5108932256698608,0.7843457460403442
37,987,0.5474634170532227,0.7110016345977783,,
38,1013,,,0.5381263494491577,0.8762479424476624
38,1013,0.5546218752861023,0.7034075856208801,,
39,1039,,,0.5174291729927063,0.7256464958190918
39,1039,0.5624027252197266,0.6949880719184875,,
40,1065,,,0.5424836874008179,0.7592679262161255
40,1065,0.5539993643760681,0.6944988369941711,,
41,1091,,,0.5381263494491577,1.2732536792755127
41,1091,0.5518207550048828,0.6995246410369873,,
42,1117,,,0.5119825601577759,1.8005645275115967
42,1117,0.5381263494491577,0.6970479488372803,,
43,1143,,,0.5381263494491577,0.7199339270591736
43,1143,0.5387488603591919,0.7053580284118652,,
44,1169,,,0.5217865109443665,0.6993392109870911
44,1169,0.5231870412826538,0.7098215818405151,,
45,1195,,,0.5348584055900574,0.884170413017273
45,1195,0.514161229133606,0.7124178409576416,,
46,1221,,,0.5370370149612427,0.7157948613166809
46,1221,0.49984437227249146,0.7116431593894958,,
47,1247,,,0.5381263494491577,2.2943289279937744
47,1247,0.5353252291679382,0.6902482509613037,,
48,1273,,,0.5337690711021423,1.0609652996063232
48,1273,0.5406162738800049,0.688433051109314,,
49,1299,,,0.5544662475585938,0.6860662698745728
49,1299,0.512293815612793,0.6955481171607971,,
50,1325,,,0.5555555820465088,0.681138277053833
50,1325,0.5524432063102722,0.6841166019439697,,
51,1351,,,0.5762526988983154,0.679817795753479
51,1351,0.5564892888069153,0.6817314028739929,,
52,1377,,,0.5675381422042847,0.6781242489814758
52,1377,0.5661375522613525,0.6797747015953064,,
53,1403,,,0.5915032625198364,0.6761966347694397
53,1403,0.5543106198310852,0.6804743409156799,,
54,1429,,,0.5642701387405396,0.672730565071106
54,1429,0.5788982510566711,0.6733089089393616,,
55,1455,,,0.5806100368499756,0.673591136932373
55,1455,0.5947712659835815,0.6630599498748779,,
56,1481,,,0.5915032625198364,0.8171694278717041
56,1481,0.5960161685943604,0.6577680110931396,,
