epoch,step,train_acc_epoch,train_loss_epoch,val_acc,val_loss
0,2,,,0.2881355881690979,1.3759351968765259
0,2,0.3726201355457306,1.3742961883544922,,
1,5,,,0.3686440587043762,1.35972261428833
1,5,0.42883047461509705,1.344044804573059,,
2,8,,,0.35169491171836853,1.3398892879486084
2,8,0.4270172119140625,1.3168790340423584,,
3,11,,,0.41101694107055664,1.3163648843765259
3,11,0.4406164884567261,1.2877588272094727,,
4,14,,,0.41101694107055664,1.2845417261123657
4,14,0.4487760663032532,1.255719542503357,,
5,17,,,0.42796608805656433,1.2455682754516602
5,17,0.4560289978981018,1.2250834703445435,,
6,20,,,0.43644067645072937,1.2135733366012573
6,20,0.4823209345340729,1.1899360418319702,,
7,23,,,0.4830508530139923,1.184639573097229
7,23,0.4904805123806,1.1602126359939575,,
8,26,,,0.48728814721107483,1.1481504440307617
8,26,0.5122393369674683,1.1343272924423218,,
9,29,,,0.49152541160583496,1.1213226318359375
9,29,0.527651846408844,1.1028597354888916,,
10,32,,,0.48728814721107483,1.0893055200576782
10,32,0.5475974678993225,1.0677226781845093,,
11,35,,,0.508474588394165,1.079194188117981
11,35,0.5548503994941711,1.0433422327041626,,
12,38,,,0.5254237055778503,1.0555611848831177
12,38,0.5757026076316833,1.0200995206832886,,
13,41,,,0.5466101765632629,1.045979380607605
13,41,0.5856754183769226,1.0132110118865967,,
14,44,,,0.5211864113807678,1.051849126815796
14,44,0.603807806968689,0.9848928451538086,,
15,47,,,0.5423728823661804,1.0011234283447266
15,47,0.5874886512756348,0.9635764360427856,,
16,50,,,0.6101694703102112,0.9706236124038696
16,50,0.6155938506126404,0.9402755498886108,,
17,53,,,0.6186440587043762,0.9501902461051941
17,53,0.654578447341919,0.9181470274925232,,
18,56,,,0.5381355881690979,0.9609934687614441
18,56,0.6563916802406311,0.9070343375205994,,
19,59,,,0.6059321761131287,0.9358018636703491
19,59,0.6246600151062012,0.8851462006568909,,
20,62,,,0.6228813529014587,0.915202796459198
20,62,0.6455122232437134,0.8628737926483154,,
21,65,,,0.6271186470985413,0.8997551202774048
21,65,0.6863100528717041,0.8459906578063965,,
22,68,,,0.6355932354927063,0.8971235156059265
22,68,0.6817770004272461,0.8380654454231262,,
23,71,,,0.6440678238868713,0.8627020716667175
23,71,0.6636446118354797,0.8248841762542725,,
24,74,,,0.6567796468734741,0.8634042143821716
24,74,0.6872166991233826,0.8055709004402161,,
25,77,,,0.6398305296897888,0.8649246096611023
25,77,0.7044424414634705,0.7964988946914673,,
26,80,,,0.6864407062530518,0.8544617295265198
26,80,0.6854034662246704,0.788131058216095,,
27,83,,,0.6144067645072937,0.9058168530464172
27,83,0.6582049131393433,0.7892643809318542,,
28,86,,,0.6313559412956238,0.842470645904541
28,86,0.6473254561424255,0.8075613975524902,,
29,89,,,0.6694915294647217,0.8252797722816467
29,89,0.6890299320220947,0.7646278738975525,,
30,92,,,0.6610169410705566,0.9260626435279846
30,92,0.7062556743621826,0.7591212391853333,,
31,95,,,0.7033898234367371,0.8338409066200256
31,95,0.6881232857704163,0.7751064896583557,,
32,98,,,0.6779661178588867,0.7953078150749207
32,98,0.6917497515678406,0.7601129412651062,,
33,101,,,0.6440678238868713,0.8195022940635681
33,101,0.7026292085647583,0.7327733635902405,,
34,104,,,0.7161017060279846,0.7814569473266602
34,104,0.7053490281105042,0.7299739122390747,,
35,107,,,0.6864407062530518,0.808671772480011
35,107,0.7135086059570312,0.7208843231201172,,
36,110,,,0.6144067645072937,0.8176153898239136
36,110,0.7026292085647583,0.6997995376586914,,
37,113,,,0.6906779408454895,0.9118421077728271
37,113,0.6962828636169434,0.7089719772338867,,
38,116,,,0.7245762944221497,0.7670563459396362
38,116,0.7071622610092163,0.7041251063346863,,
39,119,,,0.6822034120559692,0.7564758062362671
39,119,0.6999093294143677,0.6911157369613647,,
40,122,,,0.6483050584793091,0.8229570388793945
40,122,0.6944696307182312,0.6927463412284851,,
41,125,,,0.7161017060279846,0.7643682956695557
41,125,0.6808703541755676,0.713329017162323,,
42,128,,,0.6779661178588867,0.7809830904006958
42,128,0.7325475811958313,0.6694740653038025,,
43,131,,,0.6610169410705566,0.7732762098312378
43,131,0.718041718006134,0.6829051971435547,,
44,134,,,0.5974576473236084,0.7970889210700989
44,134,0.7207615375518799,0.6807838678359985,,
45,137,,,0.6864407062530518,0.8236374258995056
45,137,0.7343608140945435,0.6851918697357178,,
46,140,,,0.6822034120559692,0.7824543714523315
46,140,0.7080689072608948,0.6809946894645691,,
47,143,,,0.6737288236618042,0.7318819165229797
47,143,0.7107887864112854,0.6869704127311707,,
48,146,,,0.6567796468734741,0.8687936067581177
48,146,0.7198549509048462,0.6583927869796753,,
49,149,,,0.6822034120559692,0.7483211159706116
49,149,0.6953762173652649,0.6788902282714844,,
50,152,,,0.6355932354927063,0.7638784050941467
50,152,0.7107887864112854,0.6456254124641418,,
51,155,,,0.6186440587043762,0.7616143226623535
51,155,0.7207615375518799,0.6578507423400879,,
52,158,,,0.6567796468734741,0.8161295652389526
52,158,0.7171350717544556,0.6667093634605408,,
53,161,,,0.6483050584793091,1.06398606300354
53,161,0.7307343482971191,0.65973299741745,,
54,164,,,0.6525423526763916,0.8969968557357788
54,164,0.7198549509048462,0.6974750757217407,,
