epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,0,,0.28515625,,1.7907674312591553,,
0,1,,0.35555556416511536,,1.7909948825836182,,
0,1,,,,,0.4806201457977295,1.7879984378814697
0,1,0.2707641124725342,,1.7912921905517578,,,
1,2,,0.3671875,,1.7908389568328857,,
1,3,,0.3888888955116272,,1.7903714179992676,,
1,3,,,,,0.4806201457977295,1.787773847579956
1,3,0.3687707781791687,,1.790671467781067,,,
2,4,,0.3671875,,1.7900601625442505,,
2,5,,0.3333333432674408,,1.7898046970367432,,
2,5,,,,,0.4806201457977295,1.7869188785552979
2,5,0.3737541437149048,,1.7898157835006714,,,
3,6,,0.35546875,,1.789834976196289,,
3,7,,0.3777777850627899,,1.7884069681167603,,
3,7,,,,,0.4806201457977295,1.7856260538101196
3,7,0.3720930218696594,,1.7892770767211914,,,
4,8,,0.3671875,,1.7886956930160522,,
4,9,,0.3888888955116272,,1.7867120504379272,,
4,9,,,,,0.4806201457977295,1.7842159271240234
4,9,0.3720930218696594,,1.7884457111358643,,,
5,10,,0.37109375,,1.787523865699768,,
5,11,,0.4888888895511627,,1.783684253692627,,
5,11,,,,,0.4806201457977295,1.7826933860778809
5,11,0.3720930218696594,,1.7871909141540527,,,
6,12,,0.3671875,,1.7878780364990234,,
6,13,,0.31111112236976624,,1.7903859615325928,,
6,13,,,,,0.4806201457977295,1.7811956405639648
6,13,0.3720930218696594,,1.7871513366699219,,,
7,14,,0.38671875,,1.7844634056091309,,
7,15,,0.30000001192092896,,1.7877923250198364,,
7,15,,,,,0.4806201457977295,1.7796343564987183
7,15,0.3720930218696594,,1.786232590675354,,,
8,16,,0.40234375,,1.784127116203308,,
8,17,,0.3222222328186035,,1.7907052040100098,,
8,17,,,,,0.4806201457977295,1.7780271768569946
8,17,0.3720930218696594,,1.7857024669647217,,,
9,18,,0.359375,,1.78440523147583,,
9,19,,0.3777777850627899,,1.7885875701904297,,
9,19,,,,,0.4806201457977295,1.7765477895736694
9,19,0.3720930218696594,,1.7845643758773804,,,
10,20,,0.40625,,1.7792202234268188,,
10,21,,0.3888888955116272,,1.782583475112915,,
10,21,,,,,0.4806201457977295,1.7749354839324951
10,21,0.3720930218696594,,1.783469796180725,,,
11,22,,0.41796875,,1.777177333831787,,
11,23,,0.3333333432674408,,1.7858529090881348,,
11,23,,,,,0.4806201457977295,1.7732458114624023
11,23,0.3720930218696594,,1.7834845781326294,,,
12,24,,0.359375,,1.7825102806091309,,
12,25,,0.25555557012557983,,1.794567346572876,,
12,25,,,,,0.4806201457977295,1.7716095447540283
12,25,0.3720930218696594,,1.7821342945098877,,,
13,26,,0.36328125,,1.7835876941680908,,
13,27,,0.3777777850627899,,1.7846813201904297,,
13,27,,,,,0.4806201457977295,1.7700005769729614
13,27,0.3720930218696594,,1.7818493843078613,,,
14,28,,0.37890625,,1.7794239521026611,,
14,29,,0.35555556416511536,,1.7817052602767944,,
14,29,,,,,0.4806201457977295,1.7683424949645996
14,29,0.3720930218696594,,1.7812645435333252,,,
15,30,,0.375,,1.779740571975708,,
