class_0_acc,class_1_acc,class_2_acc,class_3_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_loss_epoch,val_acc,val_loss
,,,,0,2,,,,,0.20762711763381958,1.38706636428833
,,,,0,2,,,0.351767897605896,1.3428690433502197,,
,,,,1,5,,,,,0.38983049988746643,1.3526921272277832
,,,,1,5,,,0.502266526222229,1.1893738508224487,,
,,,,2,8,,,,,0.42796608805656433,1.2523958683013916
,,,,2,8,,,0.5376246571540833,1.1018946170806885,,
,,,,3,11,,,,,0.5042372941970825,1.1014409065246582
,,,,3,11,,,0.5194922685623169,1.0413365364074707,,
,,,,4,14,,,,,0.5974576473236084,0.9660031795501709
,,,,4,14,,,0.608340859413147,0.9489644169807434,,
,,,,5,17,,,,,0.5847457647323608,0.9419354796409607
,,,,5,17,,,0.6355394124984741,0.900885283946991,,
,,,,6,20,,,,,0.5635592937469482,1.0013082027435303
,,,,6,20,,,0.6427924036979675,0.8452200293540955,,
,,,,7,23,,,,,0.5508474707603455,0.9225679636001587
,,,,7,23,,,0.6192203164100647,0.8598011136054993,,
,,,,8,26,,,,,0.5593220591545105,0.9750593304634094
,,,,8,26,,,0.6056210398674011,0.8603582978248596,,
,,,,9,29,,,,,0.5720338821411133,0.8602233529090881
,,,,9,29,,,0.6427924036979675,0.8086246252059937,,
,,,,10,32,,,,,0.6271186470985413,0.7987444400787354
,,,,10,32,,,0.6527652144432068,0.7702735662460327,,
,,,,11,35,,,,,0.6186440587043762,0.8482816219329834
,,,,11,35,,,0.6582049131393433,0.7627598643302917,,
,,,,12,38,,,,,0.6567796468734741,0.8595817685127258
,,,,12,38,,,0.6835902333259583,0.7036491632461548,,
,,,,13,41,,,,,0.6016949415206909,0.9388067126274109
,,,,13,41,,,0.699002742767334,0.6854142546653748,,
,,,,14,44,,,,,0.6059321761131287,1.0641305446624756
,,,,14,44,,,0.6636446118354797,0.722220242023468,,
,,,,15,47,,,,,0.5720338821411133,0.9982464909553528
,,,,15,47,,,0.6908431649208069,0.6919764280319214,,
,,,,16,50,,,,,0.6355932354927063,0.9636609554290771
,,,,16,50,,,0.6491386890411377,0.730082094669342,,
,,,,17,53,,,,,0.6355932354927063,0.8386286497116089
,,,,17,53,,,0.6763372421264648,0.7173650860786438,,
,,,,18,56,,,,,0.6016949415206909,1.2032517194747925
,,,,18,56,,,0.7107887864112854,0.6523875594139099,,
,,,,19,59,,,,,0.5889830589294434,0.7908433675765991
,,,,19,59,,,0.7080689072608948,0.6829894185066223,,
,,,,20,62,,,,,0.6101694703102112,1.347618579864502
,,,,20,62,,,0.7135086059570312,0.651597261428833,,
,,,,21,65,,,,,0.5889830589294434,1.0278706550598145
,,,,21,65,,,0.7189483046531677,0.6354427337646484,,
,,,,22,68,,,,,0.6398305296897888,1.0956439971923828
,,,,22,68,,,0.7089754939079285,0.6364015936851501,,
,,,,23,71,,,,,0.6398305296897888,1.1702736616134644
,,,,23,71,,,0.7252946496009827,0.6050435304641724,,
,,,,24,73,,,,,0.6144067645072937,0.9544426202774048
,,,,24,73,,,0.712890625,0.6533501148223877,,
0.8620689511299133,0.546875,0.7017543911933899,0.4482758641242981,25,74,0.6371307969093323,0.7418856024742126,,,,
