class_0_acc,class_1_acc,class_2_acc,class_3_acc,class_4_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_loss_epoch,val_acc,val_loss
,,,,,0,3,,,,,0.8132678270339966,0.49063244462013245
,,,,,0,3,,,0.8159831762313843,0.3935304880142212,,
,,,,,1,7,,,,,0.6117936372756958,1.4870014190673828
,,,,,1,7,,,0.7481598258018494,0.6358993649482727,,
,,,,,2,11,,,,,0.7149876952171326,0.7832658886909485
,,,,,2,11,,,0.7434279918670654,0.6327852010726929,,
,,,,,3,15,,,,,0.6461916565895081,1.382603645324707
,,,,,3,15,,,0.7786540389060974,0.517920196056366,,
,,,,,4,19,,,,,0.6977887153625488,0.7965260148048401
,,,,,4,19,,,0.7733964323997498,0.5023937821388245,,
,,,,,5,23,,,,,0.6855036616325378,0.8367390632629395
,,,,,5,23,,,0.7839116454124451,0.4592154920101166,,
,,,,,6,27,,,,,0.710073709487915,0.7525849342346191
,,,,,6,27,,,0.7881177663803101,0.44895586371421814,,
,,,,,7,31,,,,,0.7076166868209839,0.8054243922233582
,,,,,7,31,,,0.7954784631729126,0.4362570345401764,,
,,,,,8,35,,,,,0.6609336733818054,0.8890026807785034
,,,,,8,35,,,0.7981072664260864,0.42363470792770386,,
,,,,,9,39,,,,,0.7493857741355896,0.6641734838485718
,,,,,9,39,,,0.8049421906471252,0.4297325313091278,,
,,,,,10,43,,,,,0.710073709487915,0.7143981456756592
,,,,,10,43,,,0.801261842250824,0.41821378469467163,,
,,,,,11,47,,,,,0.6781326532363892,0.8988550901412964
,,,,,11,47,,,0.7944269180297852,0.4417840540409088,,
,,,,,12,51,,,,,0.7469287514686584,0.6512864828109741
,,,,,12,51,,,0.7828601598739624,0.46519866585731506,,
,,,,,13,55,,,,,0.7149876952171326,0.662751317024231
,,,,,13,55,,,0.7991587519645691,0.4310467541217804,,
,,,,,14,59,,,,,0.7395577430725098,0.5474229454994202
,,,,,14,59,,,0.8101997971534729,0.4056570529937744,,
,,,,,15,63,,,,,0.7493857741355896,0.5764999985694885
,,,,,15,63,,,0.797055721282959,0.45418214797973633,,
,,,,,16,67,,,,,0.7149876952171326,0.7455413341522217
,,,,,16,67,,,0.7991587519645691,0.45310813188552856,,
,,,,,17,71,,,,,0.6953316926956177,1.163705587387085
,,,,,17,71,,,0.8096740245819092,0.4210982620716095,,
,,,,,18,75,,,,,0.7149876952171326,0.8165018558502197
,,,,,18,75,,,0.797055721282959,0.4317513108253479,,
,,,,,19,79,,,,,0.7199017405509949,0.6392103433609009
,,,,,19,79,,,0.7765510082244873,0.4749404191970825,,
,,,,,20,83,,,,,0.7395577430725098,0.8108463287353516
,,,,,20,83,,,0.7965299487113953,0.4432096481323242,,
,,,,,21,87,,,,,0.7616707682609558,0.5033793449401855
,,,,,21,87,,,0.8002102971076965,0.4328424632549286,,
,,,,,22,91,,,,,0.7542997598648071,0.6396558880805969
,,,,,22,91,,,0.8112513422966003,0.4101646840572357,,
,,,,,23,95,,,,,0.7542997598648071,0.64564448595047
,,,,,23,95,,,0.7912723422050476,0.44047555327415466,,
,,,,,24,99,,,,,0.6928746700286865,0.8004025220870972
,,,,,24,99,,,0.8228181004524231,0.3896479904651642,,
,,,,,25,103,,,,,0.7223587036132812,0.6149231195449829
,,,,,25,103,,,0.8212407827377319,0.3932209014892578,,
,,,,,26,107,,,,,0.7592137455940247,0.5725513696670532
,,,,,26,107,,,0.8107255697250366,0.4125732183456421,,
,,,,,27,111,,,,,0.7616707682609558,0.5487672686576843
,,,,,27,111,,,0.7917981147766113,0.44815799593925476,,
,,,,,28,115,,,,,0.7199017405509949,0.8270014524459839
,,,,,28,115,,,0.8238695859909058,0.3960854411125183,,
,,,,,29,119,,,,,0.7149876952171326,0.6300927400588989
,,,,,29,119,,,0.8044164180755615,0.4212515652179718,,
,,,,,30,123,,,,,0.7125307321548462,0.7063394784927368
,,,,,30,123,,,0.8196635246276855,0.3883621394634247,,
,,,,,31,127,,,,,0.7371007204055786,0.6447081565856934
,,,,,31,127,,,0.8038906455039978,0.4383009076118469,,
,,,,,32,131,,,,,0.7420147657394409,0.5880732536315918
,,,,,32,131,,,0.7875919938087463,0.4585229754447937,,
,,,,,33,135,,,,,0.7371007204055786,0.6729331612586975
,,,,,33,135,,,0.8138801455497742,0.41897717118263245,,
,,,,,34,139,,,,,0.7616707682609558,0.5913273096084595
,,,,,34,139,,,0.8133543729782104,0.41226404905319214,,
,,,,,35,143,,,,,0.7199017405509949,0.7557196021080017
,,,,,35,143,,,0.8133543729782104,0.4267112612724304,,
,,,,,36,147,,,,,0.7321867346763611,0.7573694586753845
,,,,,36,147,,,0.8101997971534729,0.42077770829200745,,
,,,,,37,151,,,,,0.7690417766571045,0.5245715975761414
,,,,,37,151,,,0.812302827835083,0.4127906560897827,,
,,,,,38,155,,,,,0.7911548018455505,0.49597403407096863
,,,,,38,155,,,0.8101997971534729,0.3925592005252838,,
,,,,,39,159,,,,,0.7469287514686584,0.526599109172821
,,,,,39,159,,,0.8207150101661682,0.3862612247467041,,
,,,,,40,163,,,,,0.7813267707824707,0.513633131980896
,,,,,40,163,,,0.7975814938545227,0.430539608001709,,
,,,,,41,167,,,,,0.7444717288017273,0.6081672310829163
,,,,,41,167,,,0.8028391003608704,0.42310988903045654,,
,,,,,42,171,,,,,0.6855036616325378,0.8753821849822998
,,,,,42,171,,,0.8170347213745117,0.416861891746521,,
,,,,,43,175,,,,,0.7199017405509949,0.771752119064331
,,,,,43,175,,,0.8038906455039978,0.4375148117542267,,
,,,,,44,179,,,,,0.7371007204055786,0.9805391430854797
,,,,,44,179,,,0.7944269180297852,0.4494800865650177,,
,,,,,45,183,,,,,0.6584766507148743,0.8962736129760742
,,,,,45,183,,,0.7996845245361328,0.429889976978302,,
